trade_date,market,stock_id,name,raw_json
2026-08-26,TWSE,2356,英業達          ,"{""證券代號"":""2356"",""證券名稱"":""英業達          "",""外陸資買進股數(不含外資自營商)"":""8,981,857"",""外陸資賣出股數(不含外資自營商)"":""2,294,861"",""外陸資買賣超股數(不含外資自營商)"":""6,686,996"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""173,028"",""投信買賣超股數"":""-173,028"",""自營商買賣超股數"":""67,190"",""自營商買進股數(自行買賣)"":""127,000"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""127,000"",""自營商買進股數(避險)"":""344,254"",""自營商賣出股數(避險)"":""404,064"",""自營商買賣超股數(避險)"":""-59,810"",""三大法人買賣超股數"":""6,581,158""}"
2026-08-26,TWSE,2481,強茂            ,"{""證券代號"":""2481"",""證券名稱"":""強茂            "",""外陸資買進股數(不含外資自營商)"":""12,818,558"",""外陸資賣出股數(不含外資自營商)"":""7,204,249"",""外陸資買賣超股數(不含外資自營商)"":""5,614,309"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""401,000"",""投信賣出股數"":""1,000"",""投信買賣超股數"":""400,000"",""自營商買賣超股數"":""546,453"",""自營商買進股數(自行買賣)"":""268,999"",""自營商賣出股數(自行買賣)"":""106,050"",""自營商買賣超股數(自行買賣)"":""162,949"",""自營商買進股數(避險)"":""479,904"",""自營商賣出股數(避險)"":""96,400"",""自營商買賣超股數(避險)"":""383,504"",""三大法人買賣超股數"":""6,560,762""}"
2026-08-26,TWSE,1314,中石化          ,"{""證券代號"":""1314"",""證券名稱"":""中石化          "",""外陸資買進股數(不含外資自營商)"":""8,383,212"",""外陸資賣出股數(不含外資自營商)"":""2,442,751"",""外陸資買賣超股數(不含外資自營商)"":""5,940,461"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""404,000"",""自營商買進股數(自行買賣)"":""410,000"",""自營商賣出股數(自行買賣)"":""6,000"",""自營商買賣超股數(自行買賣)"":""404,000"",""自營商買進股數(避險)"":""0"",""自營商賣出股數(避險)"":""0"",""自營商買賣超股數(避險)"":""0"",""三大法人買賣超股數"":""6,344,461""}"
2026-08-26,TWSE,0052,富邦科技        ,"{""證券代號"":""0052"",""證券名稱"":""富邦科技        "",""外陸資買進股數(不含外資自營商)"":""730,628"",""外陸資賣出股數(不含外資自營商)"":""1,035,060"",""外陸資買賣超股數(不含外資自營商)"":""-304,432"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""50,000"",""投信買賣超股數"":""-50,000"",""自營商買賣超股數"":""6,292,837"",""自營商買進股數(自行買賣)"":""817,996"",""自營商賣出股數(自行買賣)"":""466,000"",""自營商買賣超股數(自行買賣)"":""351,996"",""自營商買進股數(避險)"":""6,522,995"",""自營商賣出股數(避險)"":""582,154"",""自營商買賣超股數(避險)"":""5,940,841"",""三大法人買賣超股數"":""5,938,405""}"
2026-08-26,TWSE,2886,兆豐金          ,"{""證券代號"":""2886"",""證券名稱"":""兆豐金          "",""外陸資買進股數(不含外資自營商)"":""13,566,102"",""外陸資賣出股數(不含外資自營商)"":""8,019,403"",""外陸資買賣超股數(不含外資自營商)"":""5,546,699"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""1,624,000"",""投信賣出股數"":""1,348,312"",""投信買賣超股數"":""275,688"",""自營商買賣超股數"":""57,906"",""自營商買進股數(自行買賣)"":""156,000"",""自營商賣出股數(自行買賣)"":""31,006"",""自營商買賣超股數(自行買賣)"":""124,994"",""自營商買進股數(避險)"":""265,000"",""自營商賣出股數(避險)"":""332,088"",""自營商買賣超股數(避險)"":""-67,088"",""三大法人買賣超股數"":""5,880,293""}"
2026-08-26,TWSE,8150,南茂            ,"{""證券代號"":""8150"",""證券名稱"":""南茂            "",""外陸資買進股數(不含外資自營商)"":""13,344,304"",""外陸資賣出股數(不含外資自營商)"":""8,653,314"",""外陸資買賣超股數(不含外資自營商)"":""4,690,990"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""270,621"",""自營商買進股數(自行買賣)"":""54,000"",""自營商賣出股數(自行買賣)"":""59,000"",""自營商買賣超股數(自行買賣)"":""-5,000"",""自營商買進股數(避險)"":""358,867"",""自營商賣出股數(避險)"":""83,246"",""自營商買賣超股數(避險)"":""275,621"",""三大法人買賣超股數"":""4,961,611""}"
2026-08-26,TWSE,2330,台積電          ,"{""證券代號"":""2330"",""證券名稱"":""台積電          "",""外陸資買進股數(不含外資自營商)"":""14,401,413"",""外陸資賣出股數(不含外資自營商)"":""9,197,081"",""外陸資買賣超股數(不含外資自營商)"":""5,204,332"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""195,880"",""投信賣出股數"":""716,589"",""投信買賣超股數"":""-520,709"",""自營商買賣超股數"":""226,498"",""自營商買進股數(自行買賣)"":""185,670"",""自營商賣出股數(自行買賣)"":""51,600"",""自營商買賣超股數(自行買賣)"":""134,070"",""自營商買進股數(避險)"":""324,346"",""自營商賣出股數(避險)"":""231,918"",""自營商買賣超股數(避險)"":""92,428"",""三大法人買賣超股數"":""4,910,121""}"
2026-08-26,TWSE,3045,台灣大          ,"{""證券代號"":""3045"",""證券名稱"":""台灣大          "",""外陸資買進股數(不含外資自營商)"":""7,657,757"",""外陸資賣出股數(不含外資自營商)"":""2,711,619"",""外陸資買賣超股數(不含外資自營商)"":""4,946,138"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""74,000"",""投信賣出股數"":""365,224"",""投信買賣超股數"":""-291,224"",""自營商買賣超股數"":""-32,144"",""自營商買進股數(自行買賣)"":""53,000"",""自營商賣出股數(自行買賣)"":""6,000"",""自營商買賣超股數(自行買賣)"":""47,000"",""自營商買進股數(避險)"":""1,000"",""自營商賣出股數(避險)"":""80,144"",""自營商買賣超股數(避險)"":""-79,144"",""三大法人買賣超股數"":""4,622,770""}"
2026-08-26,TWSE,3037,欣興            ,"{""證券代號"":""3037"",""證券名稱"":""欣興            "",""外陸資買進股數(不含外資自營商)"":""11,043,772"",""外陸資賣出股數(不含外資自營商)"":""8,127,008"",""外陸資買賣超股數(不含外資自營商)"":""2,916,764"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""959,000"",""投信賣出股數"":""44,611"",""投信買賣超股數"":""914,389"",""自營商買賣超股數"":""414,248"",""自營商買進股數(自行買賣)"":""275,900"",""自營商賣出股數(自行買賣)"":""163,467"",""自營商買賣超股數(自行買賣)"":""112,433"",""自營商買進股數(避險)"":""705,299"",""自營商賣出股數(避險)"":""403,484"",""自營商買賣超股數(避險)"":""301,815"",""三大法人買賣超股數"":""4,245,401""}"
2026-08-26,TWSE,2353,宏碁            ,"{""證券代號"":""2353"",""證券名稱"":""宏碁            "",""外陸資買進股數(不含外資自營商)"":""5,487,351"",""外陸資賣出股數(不含外資自營商)"":""1,470,210"",""外陸資買賣超股數(不含外資自營商)"":""4,017,141"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""27,000"",""投信賣出股數"":""43,351"",""投信買賣超股數"":""-16,351"",""自營商買賣超股數"":""227,103"",""自營商買進股數(自行買賣)"":""121,000"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""121,000"",""自營商買進股數(避險)"":""235,751"",""自營商賣出股數(避險)"":""129,648"",""自營商買賣超股數(避險)"":""106,103"",""三大法人買賣超股數"":""4,227,893""}"
