trade_date,market,stock_id,name,open,high,low,close,volume,trading_value
2026-08-26,TWSE,0050,元大台灣50,104.1,106.05,103.5,105.9,88919251,9385535872
2026-08-26,TWSE,0051,元大中型100,143.3,144.55,143.2,144.5,50980,7337630
2026-08-26,TWSE,0052,富邦科技,60.7,62.0,60.6,61.95,12160814,749008592
2026-08-26,TWSE,0053,元大電子,236.55,241.15,236.55,241.15,34159,8168432
2026-08-26,TWSE,0055,元大MSCI金融,45.12,45.19,44.36,44.52,414454,18555545
2026-08-26,TWSE,0056,元大高股息,52.45,53.3,52.4,53.25,31139381,1652774768
2026-08-26,TWSE,0057,富邦摩台,312.0,317.6,312.0,317.0,15055,4750034
2026-08-26,TWSE,0061,元大寶滬深,24.17,24.5,24.17,24.38,136385,3326059
2026-08-26,TWSE,1101,台泥,24.65,24.7,24.25,24.3,36118949,879383904
2026-08-26,TWSE,1102,亞泥,35.1,35.3,34.8,35.2,9546163,335191447
2026-08-26,TWSE,1103,嘉泥,13.25,13.35,13.15,13.3,300969,3985683
2026-08-26,TWSE,1104,環泥,26.7,26.85,26.4,26.8,924959,24621701
2026-08-26,TWSE,1108,幸福,11.7,11.8,11.7,11.8,153104,1795773
2026-08-26,TWSE,1109,信大,13.55,13.75,13.5,13.75,56766,774274
2026-08-26,TWSE,1110,東泥,16.0,16.15,15.9,16.0,106097,1700352
2026-08-26,TWSE,1201,味全,12.3,12.3,12.2,12.25,462600,5664416
2026-08-26,TWSE,1203,味王,44.55,47.0,44.55,46.9,38788,1782889
2026-08-26,TWSE,1210,大成,52.7,53.0,52.5,52.7,763409,40170257
2026-08-26,TWSE,1213,大飲,7.25,7.25,7.18,7.18,20131,144840
2026-08-26,TWSE,1215,卜蜂,109.5,109.5,108.0,109.0,503376,54721920
2026-08-26,TWSE,1216,統一,77.4,77.7,76.9,77.7,9397597,726711530
2026-08-26,TWSE,1217,愛之味,10.0,10.05,9.97,9.99,410362,4098415
2026-08-26,TWSE,1218,泰山,14.7,14.85,14.45,14.65,2394501,34934639
2026-08-26,TWSE,1219,福壽,11.2,11.9,11.2,11.9,1839863,21372936
2026-08-26,TWSE,1220,台榮,10.9,10.95,10.9,10.9,41220,450049
2026-08-26,TWSE,1225,福懋油,25.05,27.0,25.05,26.0,357811,9262447
2026-08-26,TWSE,1227,佳格,28.85,29.0,28.75,28.95,387990,11203972
2026-08-26,TWSE,1229,聯華,41.8,42.1,41.65,41.95,1153950,48327467
2026-08-26,TWSE,1231,聯華食,80.9,81.4,80.6,81.2,228381,18519227
2026-08-26,TWSE,1232,大統益,156.5,158.0,156.0,157.5,99677,15646823
2026-08-26,TWSE,1233,天仁,28.5,28.6,28.5,28.5,19150,546639
2026-08-26,TWSE,1234,黑松,33.25,33.5,33.2,33.35,87660,2920457
2026-08-26,TWSE,1235,興泰,36.7,38.5,36.7,38.35,35602,1341486
