trade_date,market,stock_id,name,foreign_buy,foreign_sell,foreign_net,trust_buy,trust_sell,trust_net,dealer_buy,dealer_sell,dealer_net,raw_json
2026-09-11,TWSE,00632R,元大台灣50反1   ,4795000,74787000,-69992000,0,0,0,156534149,9345171,147788978,"{""證券代號"":""00632R"",""證券名稱"":""元大台灣50反1   "",""外陸資買進股數(不含外資自營商)"":""4,795,000"",""外陸資賣出股數(不含外資自營商)"":""74,787,000"",""外陸資買賣超股數(不含外資自營商)"":""-69,992,000"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""147,788,978"",""自營商買進股數(自行買賣)"":""600,000"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""600,000"",""自營商買進股數(避險)"":""156,534,149"",""自營商賣出股數(避險)"":""9,345,171"",""自營商買賣超股數(避險)"":""147,188,978"",""三大法人買賣超股數"":""77,796,978""}"
2026-09-11,TWSE,2609,陽明            ,46546290,23548005,22998285,105000,2894,102106,708754,74591,647311,"{""證券代號"":""2609"",""證券名稱"":""陽明            "",""外陸資買進股數(不含外資自營商)"":""46,546,290"",""外陸資賣出股數(不含外資自營商)"":""23,548,005"",""外陸資買賣超股數(不含外資自營商)"":""22,998,285"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""105,000"",""投信賣出股數"":""2,894"",""投信買賣超股數"":""102,106"",""自營商買賣超股數"":""647,311"",""自營商買進股數(自行買賣)"":""363,568"",""自營商賣出股數(自行買賣)"":""350,420"",""自營商買賣超股數(自行買賣)"":""13,148"",""自營商買進股數(避險)"":""708,754"",""自營商賣出股數(避險)"":""74,591"",""自營商買賣超股數(避險)"":""634,163"",""三大法人買賣超股數"":""23,747,702""}"
2026-09-11,TWSE,2812,台中銀          ,24436395,2482857,21953538,0,0,0,153181,228302,-75134,"{""證券代號"":""2812"",""證券名稱"":""台中銀          "",""外陸資買進股數(不含外資自營商)"":""24,436,395"",""外陸資賣出股數(不含外資自營商)"":""2,482,857"",""外陸資買賣超股數(不含外資自營商)"":""21,953,538"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""-75,134"",""自營商買進股數(自行買賣)"":""0"",""自營商賣出股數(自行買賣)"":""13"",""自營商買賣超股數(自行買賣)"":""-13"",""自營商買進股數(避險)"":""153,181"",""自營商賣出股數(避險)"":""228,302"",""自營商買賣超股數(避險)"":""-75,121"",""三大法人買賣超股數"":""21,878,404""}"
2026-09-11,TWSE,2892,第一金          ,19579449,11122573,8456876,9924000,50495,9873505,90691,50000,505691,"{""證券代號"":""2892"",""證券名稱"":""第一金          "",""外陸資買進股數(不含外資自營商)"":""19,579,449"",""外陸資賣出股數(不含外資自營商)"":""11,122,573"",""外陸資買賣超股數(不含外資自營商)"":""8,456,876"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""9,924,000"",""投信賣出股數"":""50,495"",""投信買賣超股數"":""9,873,505"",""自營商買賣超股數"":""505,691"",""自營商買進股數(自行買賣)"":""692,000"",""自營商賣出股數(自行買賣)"":""227,000"",""自營商買賣超股數(自行買賣)"":""465,000"",""自營商買進股數(避險)"":""90,691"",""自營商賣出股數(避險)"":""50,000"",""自營商買賣超股數(避險)"":""40,691"",""三大法人買賣超股數"":""18,836,072""}"
2026-09-11,TWSE,2801,彰銀            ,20830624,10434647,10395977,7641000,49000,7592000,93211,110201,473010,"{""證券代號"":""2801"",""證券名稱"":""彰銀            "",""外陸資買進股數(不含外資自營商)"":""20,830,624"",""外陸資賣出股數(不含外資自營商)"":""10,434,647"",""外陸資買賣超股數(不含外資自營商)"":""10,395,977"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""7,641,000"",""投信賣出股數"":""49,000"",""投信買賣超股數"":""7,592,000"",""自營商買賣超股數"":""473,010"",""自營商買進股數(自行買賣)"":""767,000"",""自營商賣出股數(自行買賣)"":""277,000"",""自營商買賣超股數(自行買賣)"":""490,000"",""自營商買進股數(避險)"":""93,211"",""自營商賣出股數(避險)"":""110,201"",""自營商買賣超股數(避險)"":""-16,990"",""三大法人買賣超股數"":""18,460,987""}"
2026-09-11,TWSE,2883,凱基金          ,35167966,18517276,16650690,262000,1491,260509,743987,307034,434953,"{""證券代號"":""2883"",""證券名稱"":""凱基金          "",""外陸資買進股數(不含外資自營商)"":""35,167,966"",""外陸資賣出股數(不含外資自營商)"":""18,517,276"",""外陸資買賣超股數(不含外資自營商)"":""16,650,690"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""262,000"",""投信賣出股數"":""1,491"",""投信買賣超股數"":""260,509"",""自營商買賣超股數"":""434,953"",""自營商買進股數(自行買賣)"":""474,000"",""自營商賣出股數(自行買賣)"":""476,000"",""自營商買賣超股數(自行買賣)"":""-2,000"",""自營商買進股數(避險)"":""743,987"",""自營商賣出股數(避險)"":""307,034"",""自營商買賣超股數(避險)"":""436,953"",""三大法人買賣超股數"":""17,346,152""}"
2026-09-11,TWSE,2886,兆豐金          ,22935335,18990516,3944819,9438000,45055,9392945,294632,223437,532597,"{""證券代號"":""2886"",""證券名稱"":""兆豐金          "",""外陸資買進股數(不含外資自營商)"":""22,935,335"",""外陸資賣出股數(不含外資自營商)"":""18,990,516"",""外陸資買賣超股數(不含外資自營商)"":""3,944,819"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""9,438,000"",""投信賣出股數"":""45,055"",""投信買賣超股數"":""9,392,945"",""自營商買賣超股數"":""532,597"",""自營商買進股數(自行買賣)"":""841,582"",""自營商賣出股數(自行買賣)"":""380,180"",""自營商買賣超股數(自行買賣)"":""461,402"",""自營商買進股數(避險)"":""294,632"",""自營商賣出股數(避險)"":""223,437"",""自營商買賣超股數(避險)"":""71,195"",""三大法人買賣超股數"":""13,870,361""}"
2026-09-11,TWSE,5880,合庫金          ,20381089,7233680,13147409,0,16000,-16000,2000,123000,7636,"{""證券代號"":""5880"",""證券名稱"":""合庫金          "",""外陸資買進股數(不含外資自營商)"":""20,381,089"",""外陸資賣出股數(不含外資自營商)"":""7,233,680"",""外陸資買賣超股數(不含外資自營商)"":""13,147,409"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""16,000"",""投信買賣超股數"":""-16,000"",""自營商買賣超股數"":""7,636"",""自營商買進股數(自行買賣)"":""160,386"",""自營商賣出股數(自行買賣)"":""31,750"",""自營商買賣超股數(自行買賣)"":""128,636"",""自營商買進股數(避險)"":""2,000"",""自營商賣出股數(避險)"":""123,000"",""自營商買賣超股數(避險)"":""-121,000"",""三大法人買賣超股數"":""13,139,045""}"
2026-09-11,TWSE,2887,台新新光金      ,27536112,17758912,9777200,956000,35166,920834,1764643,239987,1642378,"{""證券代號"":""2887"",""證券名稱"":""台新新光金      "",""外陸資買進股數(不含外資自營商)"":""27,536,112"",""外陸資賣出股數(不含外資自營商)"":""17,758,912"",""外陸資買賣超股數(不含外資自營商)"":""9,777,200"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""956,000"",""投信賣出股數"":""35,166"",""投信買賣超股數"":""920,834"",""自營商買賣超股數"":""1,642,378"",""自營商買進股數(自行買賣)"":""734,998"",""自營商賣出股數(自行買賣)"":""617,276"",""自營商買賣超股數(自行買賣)"":""117,722"",""自營商買進股數(避險)"":""1,764,643"",""自營商賣出股數(避險)"":""239,987"",""自營商買賣超股數(避險)"":""1,524,656"",""三大法人買賣超股數"":""12,340,412""}"
2026-09-11,TWSE,2884,玉山金          ,30929391,21721234,9208157,1534000,19638,1514362,667462,76247,502210,"{""證券代號"":""2884"",""證券名稱"":""玉山金          "",""外陸資買進股數(不含外資自營商)"":""30,929,391"",""外陸資賣出股數(不含外資自營商)"":""21,721,234"",""外陸資買賣超股數(不含外資自營商)"":""9,208,157"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""1,534,000"",""投信賣出股數"":""19,638"",""投信買賣超股數"":""1,514,362"",""自營商買賣超股數"":""502,210"",""自營商買進股數(自行買賣)"":""851,995"",""自營商賣出股數(自行買賣)"":""941,000"",""自營商買賣超股數(自行買賣)"":""-89,005"",""自營商買進股數(避險)"":""667,462"",""自營商賣出股數(避險)"":""76,247"",""自營商買賣超股數(避險)"":""591,215"",""三大法人買賣超股數"":""11,224,729""}"
