trade_date,market,stock_id,name,open,high,low,close,volume,trading_value
2026-09-11,TPEX,00411A,主動統一前沿科技,9.77,9.77,9.7,9.72,11705520,113711001
2026-09-11,TPEX,006201,元大富櫃50,44.02,44.06,43.52,43.73,184772,8082701
2026-09-11,TPEX,00679B,元大美債20年,25.22,25.26,25.2,25.26,20504200,517059599
2026-09-11,TPEX,00687B,國泰20年美債,26.51,26.6,26.51,26.59,12333672,327343833
2026-09-11,TPEX,00687C,國泰20年美債+櫃U,8.93,8.94,8.93,8.94,26000,232430
2026-09-11,TPEX,00694B,富邦美債1-3,41.31,41.51,41.31,41.48,551534,22882505
2026-09-11,TPEX,00695B,富邦美債7-10,34.13,34.13,34.02,34.06,2974867,101256717
2026-09-11,TPEX,00696B,富邦美債20年,27.47,27.53,27.44,27.52,2044077,56207748
2026-09-11,TPEX,00697B,元大美債7-10,34.64,34.64,34.56,34.63,929836,32178356
2026-09-11,TPEX,00719B,元大美債1-3,30.8,30.86,30.8,30.83,2312728,71297619
2026-09-11,TPEX,00720B,元大投資級公司債,31.27,31.34,31.26,31.33,4511541,141170214
2026-09-11,TPEX,00722B,群益投資級電信債,33.64,33.66,33.6,33.66,917101,30838708
2026-09-11,TPEX,00723B,群益投資級科技債,28.89,28.91,28.86,28.91,65146,1882993
2026-09-11,TPEX,00724B,群益投資級金融債,32.1,32.13,32.08,32.13,3479020,111705390
2026-09-11,TPEX,00725B,國泰投資級公司債,33.33,33.4,33.33,33.4,3594102,119876051
2026-09-11,TPEX,00726B,國泰新興投等債,31.65,31.92,31.65,31.72,162085,5138760
2026-09-11,TPEX,00727B,國泰優選非投等債,38.97,39.02,38.97,39.02,339161,13223736
2026-09-11,TPEX,00734B,台新JPM新興債,15.35,15.35,15.04,15.19,307010,4663062
2026-09-11,TPEX,00740B,富邦全球投等債,36.73,36.76,36.68,36.73,1843561,67664715
2026-09-11,TPEX,00741B,富邦全球非投等債,36.75,36.88,36.75,36.83,67549,2490324
2026-09-11,TPEX,00746B,富邦A級公司債,33.67,33.79,33.67,33.79,824079,27819590
2026-09-11,TPEX,00749B,凱基新興債10+,30.16,30.36,30.16,30.3,104000,3148000
2026-09-11,TPEX,00750B,凱基科技債10+,31.12,31.17,31.12,31.17,102051,3180842
2026-09-11,TPEX,00751B,元大AAA至A公司債,29.83,29.84,29.78,29.82,9656741,287796401
2026-09-11,TPEX,00754B,群益AAA-AA公司債,30.78,30.95,30.77,30.91,196202,6056941
2026-09-11,TPEX,00755B,群益投資級公用債,30.97,30.99,30.97,30.99,53466,1655651
2026-09-11,TPEX,00756B,群益投等新興公債,29.73,29.87,29.73,29.81,79077,2359177
2026-09-11,TPEX,00758B,復華能源債,49.25,49.25,49.25,49.25,100060,4927954
2026-09-11,TPEX,00759B,復華製藥債,51.65,51.65,51.65,51.65,100028,5166459
2026-09-11,TPEX,00760B,復華新興企業債,51.05,51.25,51.05,51.25,107927,5530369
2026-09-11,TPEX,00761B,國泰A級公司債,32.54,32.54,32.36,32.43,262606,8509806
2026-09-11,TPEX,00764B,群益25年美債,26.42,26.49,26.42,26.49,2049227,54246092
2026-09-11,TPEX,00768B,復華20年美債,46.96,47.03,46.9,47.02,233366,10957532
2026-09-11,TPEX,00772B,中信高評級公司債,31.84,31.85,31.78,31.85,1954563,62182268
2026-09-11,TPEX,00773B,中信優先金融債,34.14,34.14,34.04,34.09,965358,32879433
2026-09-11,TPEX,00777B,凱基AAA至A公司債,30.75,30.75,30.53,30.56,132133,4041352
2026-09-11,TPEX,00778B,凱基金融債20+,32.59,32.59,32.59,32.59,101050,3293225
2026-09-11,TPEX,00779B,凱基美債25+,26.77,26.77,26.73,26.73,313493,8379867
2026-09-11,TPEX,00780B,國泰A級金融債,36.03,36.04,35.61,35.73,138231,4938289
2026-09-11,TPEX,00781B,國泰A級科技債,26.8,26.8,26.64,26.71,249847,6668054
2026-09-11,TPEX,00782B,國泰A級公用債,28.81,28.83,28.74,28.81,418194,12030357
