trade_date,market,stock_id,name,open,high,low,close,volume,trading_value
2026-09-07,TWSE,0050,元大台灣50,109.05,110.0,108.85,109.9,108677081,11915554302
2026-09-07,TWSE,0051,元大中型100,146.5,147.45,146.2,147.45,101235,14884539
2026-09-07,TWSE,0052,富邦科技,63.25,63.9,63.1,63.75,22956706,1459928178
2026-09-07,TWSE,0053,元大電子,246.55,248.7,246.55,248.3,38527,9541900
2026-09-07,TWSE,0055,元大MSCI金融,49.08,49.37,48.34,48.63,958278,46629996
2026-09-07,TWSE,0056,元大高股息,55.95,56.1,55.7,55.85,24363427,1360584601
2026-09-07,TWSE,0057,富邦摩台,326.0,327.85,326.0,326.9,17690,5770095
2026-09-07,TWSE,0061,元大寶滬深,24.39,24.39,24.15,24.27,51190,1240066
2026-09-07,TWSE,1101,台泥,24.65,24.65,24.3,24.3,19462259,474979354
2026-09-07,TWSE,1102,亞泥,35.35,35.35,34.6,35.05,7148594,249246420
2026-09-07,TWSE,1103,嘉泥,13.4,13.4,13.2,13.2,260037,3446025
2026-09-07,TWSE,1104,環泥,27.85,27.85,27.35,27.5,532786,14646669
2026-09-07,TWSE,1108,幸福,11.6,11.65,11.55,11.65,223693,2591602
2026-09-07,TWSE,1109,信大,13.6,13.6,13.45,13.55,68230,922664
2026-09-07,TWSE,1110,東泥,16.45,16.45,15.9,15.9,304101,4897246
2026-09-07,TWSE,1201,味全,12.25,12.25,12.15,12.2,319662,3890716
2026-09-07,TWSE,1203,味王,45.9,46.0,44.75,45.15,22076,1005583
2026-09-07,TWSE,1210,大成,52.2,52.4,51.7,52.1,819182,42722284
2026-09-07,TWSE,1213,大飲,7.45,7.65,7.45,7.65,3000,22700
2026-09-07,TWSE,1215,卜蜂,111.0,111.5,110.0,111.0,578916,64106130
2026-09-07,TWSE,1216,統一,76.2,76.2,74.9,75.2,6436596,484016020
2026-09-07,TWSE,1217,愛之味,9.96,9.97,9.93,9.93,231588,2301774
2026-09-07,TWSE,1218,泰山,14.55,14.55,14.35,14.5,497711,7191284
2026-09-07,TWSE,1219,福壽,11.6,11.65,11.5,11.65,236180,2728696
2026-09-07,TWSE,1220,台榮,10.75,10.8,10.7,10.7,112641,1207671
2026-09-07,TWSE,1225,福懋油,25.35,25.5,24.95,25.0,107300,2711035
2026-09-07,TWSE,1227,佳格,28.85,28.85,28.3,28.4,924191,26247109
2026-09-07,TWSE,1229,聯華,42.2,42.2,41.45,41.65,1316229,54821968
2026-09-07,TWSE,1231,聯華食,81.0,81.0,80.1,80.1,294966,23701298
2026-09-07,TWSE,1232,大統益,157.5,157.5,156.5,157.5,90528,14214602
2026-09-07,TWSE,1233,天仁,28.25,28.4,28.05,28.1,29071,821494
2026-09-07,TWSE,1234,黑松,33.5,33.6,33.3,33.3,120992,4047889
2026-09-07,TWSE,1235,興泰,39.0,39.0,37.85,38.95,21172,818040
2026-09-07,TWSE,1236,宏亞,26.3,26.3,26.0,26.2,68305,1787764
2026-09-07,TWSE,1256,鮮活果汁-KY,177.5,177.5,172.0,173.5,89082,15434593
2026-09-07,TWSE,1301,台塑,67.0,68.9,66.2,66.6,29478606,1984085095
2026-09-07,TWSE,1303,南亞,232.0,240.0,229.5,230.5,75938138,17805322503
2026-09-07,TWSE,1304,台聚,12.5,12.5,12.2,12.2,1673530,20596659
2026-09-07,TWSE,1305,華夏,12.3,12.3,11.95,12.15,1281205,15536881
2026-09-07,TWSE,1307,三芳,30.75,30.75,30.3,30.5,314429,9559861
2026-09-07,TWSE,1308,亞聚,14.2,14.25,13.95,13.95,805663,11326714
2026-09-07,TWSE,1309,台達化,13.45,13.6,13.4,13.5,1212628,16372412
2026-09-07,TWSE,1310,台苯,8.73,8.76,8.56,8.6,1979507,17104200
2026-09-07,TWSE,1312,國喬,14.2,14.45,14.05,14.1,21712173,307637964
2026-09-07,TWSE,1313,聯成,12.0,12.0,11.7,11.8,1451984,17150498
2026-09-07,TWSE,1314,中石化,8.15,8.19,8.05,8.1,13045132,105581424
2026-09-07,TWSE,1315,達新,66.1,66.2,65.5,66.0,78934,5193525
2026-09-07,TWSE,1316,上曜,10.7,10.85,10.55,10.75,1525556,16325187
2026-09-07,TWSE,1319,東陽,83.0,83.0,81.4,81.7,1361614,111562350
2026-09-07,TWSE,1321,大洋,32.7,32.7,32.3,32.55,66000,2143100
2026-09-07,TWSE,1323,永裕,21.2,21.3,21.05,21.25,25356,535781
2026-09-07,TWSE,1324,地球,10.2,10.2,10.05,10.2,22728,229756
2026-09-07,TWSE,1325,恆大,25.5,26.35,25.5,26.2,434038,11312894
2026-09-07,TWSE,1326,台化,70.2,75.1,69.9,71.9,57918008,4217436549
2026-09-07,TWSE,1337,再生-KY,4.57,4.67,4.52,4.56,224949,1023280
2026-09-07,TWSE,1338,廣華-KY,14.5,14.5,14.15,14.45,105179,1505410
2026-09-07,TWSE,1339,昭輝,43.15,43.45,42.8,42.8,88462,3804540
2026-09-07,TWSE,1340,勝悅-KY,5.27,5.27,5.11,5.11,188243,977857
2026-09-07,TWSE,1341,富林-KY,60.0,60.0,59.8,60.0,8006,479448
2026-09-07,TWSE,1342,八貫,104.0,105.0,103.5,103.5,175178,18217170
2026-09-07,TWSE,1402,遠東新,29.2,29.2,28.5,28.7,10067527,289029325
2026-09-07,TWSE,1409,新纖,24.7,24.8,24.2,24.35,7350280,179215522
2026-09-07,TWSE,1410,南染,24.75,24.8,24.5,24.75,102582,2523914
2026-09-07,TWSE,1413,宏洲,9.33,9.33,9.06,9.29,14000,128820
2026-09-07,TWSE,1414,東和,17.9,18.0,17.7,17.75,154421,2749810
2026-09-07,TWSE,1416,廣豐,11.75,11.75,11.55,11.6,194113,2256419
2026-09-07,TWSE,1417,嘉裕,8.31,8.31,8.15,8.23,145536,1197944
2026-09-07,TWSE,1418,東華,17.75,17.85,17.5,17.85,5193,92008
2026-09-07,TWSE,1419,新紡,67.6,68.3,66.8,68.3,86751,5887755
2026-09-07,TWSE,1423,利華,35.5,36.0,34.9,35.55,36504,1291585
2026-09-07,TWSE,1432,大魯閣,15.0,15.15,15.0,15.05,101747,1535352
2026-09-07,TWSE,1434,福懋,18.35,18.4,18.1,18.1,1722132,31426034
2026-09-07,TWSE,1435,中福,21.9,22.8,21.6,22.75,30893,687573
2026-09-07,TWSE,1436,華友聯,38.4,38.4,37.75,37.9,125818,4779075
2026-09-07,TWSE,1437,勤益控,32.05,32.2,32.0,32.2,84592,2719075
2026-09-07,TWSE,1438,三地開發,22.55,23.15,22.35,22.7,128040,2900982
2026-09-07,TWSE,1439,雋揚,28.5,29.5,28.5,29.5,55335,1606029
2026-09-07,TWSE,1440,南紡,14.0,14.0,13.4,13.5,3393876,45958256
2026-09-07,TWSE,1441,大東,8.78,8.8,8.7,8.8,35569,310904
2026-09-07,TWSE,1442,名軒,30.25,30.25,29.7,29.9,145717,4365937
2026-09-07,TWSE,1443,立益物流,23.9,23.9,23.8,23.8,10003,238769
2026-09-07,TWSE,1444,力麗,7.15,7.16,7.01,7.03,1888976,13296126
2026-09-07,TWSE,1445,大宇,10.3,10.4,10.2,10.4,24940,257146
2026-09-07,TWSE,1446,宏和,13.55,13.55,13.35,13.4,130982,1754585
2026-09-07,TWSE,1447,力鵬,6.71,6.72,6.63,6.68,1274485,8491504
2026-09-07,TWSE,1449,佳和,12.3,12.3,12.15,12.15,174352,2124336
2026-09-07,TWSE,1451,年興,17.3,17.35,17.2,17.3,42398,731347
2026-09-07,TWSE,1452,宏益,11.4,11.4,11.2,11.25,128188,1443911
2026-09-07,TWSE,1453,大將,11.2,11.2,11.05,11.05,25966,288760
2026-09-07,TWSE,1454,台富,12.35,12.35,12.25,12.35,57596,707710
2026-09-07,TWSE,1455,集盛,10.05,10.05,9.71,9.8,1674869,16455702
2026-09-07,TWSE,1456,怡華,14.3,14.3,13.6,13.6,41225,569290
2026-09-07,TWSE,1457,宜進,14.5,14.55,14.3,14.3,143901,2079761
2026-09-07,TWSE,1459,聯發,15.9,16.0,15.35,15.35,260639,4076332
2026-09-07,TWSE,1460,宏遠,6.61,6.62,6.56,6.59,129962,855943
2026-09-07,TWSE,1463,強盛新,17.2,17.4,17.15,17.3,59557,1026323
2026-09-07,TWSE,1464,得力,10.15,10.15,10.0,10.05,218551,2201803
2026-09-07,TWSE,1465,偉全,11.95,12.0,11.85,11.9,117788,1404919
2026-09-07,TWSE,1466,聚隆,16.3,16.3,15.6,15.6,323863,5093660
2026-09-07,TWSE,1467,南緯,8.19,8.31,8.05,8.05,292951,2383205
2026-09-07,TWSE,1468,昶和,12.8,13.6,12.7,13.5,90056,1165858
2026-09-07,TWSE,1470,大統新創,24.25,24.5,24.0,24.5,17000,412900
2026-09-07,TWSE,1471,首利,9.71,9.79,9.66,9.69,184294,1785801
2026-09-07,TWSE,1472,三洋實業,90.6,90.6,90.4,90.5,11544,1044497
2026-09-07,TWSE,1473,台南,20.1,20.15,19.9,20.1,35546,712290
2026-09-07,TWSE,1474,弘裕,10.05,10.05,9.96,9.99,25750,257312
2026-09-07,TWSE,1475,業旺,26.8,26.8,26.0,26.35,21000,553350
2026-09-07,TWSE,1476,儒鴻,316.0,316.0,306.0,306.0,1813748,557760896
2026-09-07,TWSE,1477,聚陽,198.5,198.5,193.0,195.0,1846341,359256119
2026-09-07,TWSE,1503,士電,210.0,213.0,206.5,207.5,1513620,317614567
2026-09-07,TWSE,1504,東元,72.9,72.9,71.6,71.7,4386985,315633584
2026-09-07,TWSE,1506,正道,10.1,10.1,9.98,10.1,347545,3476719
2026-09-07,TWSE,1512,瑞利,6.24,6.31,6.24,6.24,44962,281324
2026-09-07,TWSE,1513,中興電,167.0,169.5,165.0,167.0,2317216,387154254
2026-09-07,TWSE,1514,亞力,103.5,105.0,102.0,102.5,984014,101643379
2026-09-07,TWSE,1515,力山,31.05,31.3,30.5,30.55,753433,23211015
2026-09-07,TWSE,1516,川飛,14.55,14.75,14.1,14.75,45053,640155
2026-09-07,TWSE,1517,利奇,11.0,11.0,10.7,10.7,381865,4130774
2026-09-07,TWSE,1519,華城,767.0,786.0,739.0,739.0,4407355,3360578279
2026-09-07,TWSE,1521,大億,25.7,25.7,25.4,25.65,25004,638950
2026-09-07,TWSE,1522,堤維西,27.15,27.15,26.55,27.05,537265,14374389
2026-09-07,TWSE,1524,耿鼎,26.95,27.05,26.7,26.75,259156,6942867
2026-09-07,TWSE,1525,江申,66.6,66.6,65.5,66.4,22265,1469962
2026-09-07,TWSE,1526,日馳,15.85,15.85,15.4,15.55,114139,1776267
2026-09-07,TWSE,1527,鑽全,32.7,32.75,32.6,32.75,153849,5028948
2026-09-07,TWSE,1528,恩德,19.25,19.3,18.85,19.15,392050,7503193
2026-09-07,TWSE,1529,樂事綠能,16.5,16.5,16.1,16.15,412587,6696595
2026-09-07,TWSE,1530,亞崴,28.6,29.15,28.5,29.0,19993,574006
2026-09-07,TWSE,1531,高林股,12.05,12.3,11.85,11.85,283300,3405595
2026-09-07,TWSE,1532,勤美,23.0,23.0,22.75,22.8,278105,6347260
2026-09-07,TWSE,1533,車王電,31.35,31.35,30.6,30.8,45454,1397510
2026-09-07,TWSE,1535,中宇,45.65,46.1,45.35,46.0,55596,2531156
2026-09-07,TWSE,1536,和大,50.0,50.0,48.6,48.95,1747462,85274833
2026-09-07,TWSE,1537,廣隆,115.5,116.0,115.0,115.5,102277,11807813
2026-09-07,TWSE,1538,正峰,9.0,9.2,9.0,9.0,42298,381293
2026-09-07,TWSE,1539,巨庭,15.7,15.75,15.55,15.75,26543,414346
2026-09-07,TWSE,1540,喬福,19.7,19.9,19.5,19.5,116854,2294501
2026-09-07,TWSE,1541,錩泰,21.75,21.75,21.3,21.45,18022,385970
2026-09-07,TWSE,1558,伸興,108.0,108.0,106.0,106.5,143939,15384618
2026-09-07,TWSE,1560,中砂,702.0,736.0,702.0,730.0,1767148,1281318751
2026-09-07,TWSE,1563,巧新,88.8,88.8,79.0,79.5,1529112,125444915
2026-09-07,TWSE,1568,倉佑,29.45,29.45,29.05,29.25,145254,4242623
2026-09-07,TWSE,1582,信錦,74.4,74.4,73.2,73.5,227038,16702981
2026-09-07,TWSE,1583,程泰,48.9,49.3,48.0,49.3,30803,1503916
2026-09-07,TWSE,1587,吉茂,24.25,24.45,23.9,24.05,122233,2934073
2026-09-07,TWSE,1590,亞德客-KY,1420.0,1420.0,1355.0,1370.0,617158,844445390
2026-09-07,TWSE,1597,直得,159.5,164.0,151.0,152.0,5812714,902803818
2026-09-07,TWSE,1598,岱宇,20.35,20.55,20.1,20.5,311260,6350225
2026-09-07,TWSE,1603,華電,30.55,30.7,30.05,30.35,131866,3986382
2026-09-07,TWSE,1604,聲寶,23.6,23.65,23.55,23.65,343257,8094921
2026-09-07,TWSE,1605,華新,38.8,38.9,37.85,37.9,14416827,549522933
2026-09-07,TWSE,1608,華榮,36.85,36.85,35.95,36.05,2265012,81937120
2026-09-07,TWSE,1609,大亞,37.75,37.75,36.95,37.2,1961836,72877616
2026-09-07,TWSE,1611,中電,11.75,11.75,11.65,11.7,307870,3604604
2026-09-07,TWSE,1612,宏泰,35.1,35.1,34.65,34.7,477957,16622525
