trade_date,market,stock_id,name,foreign_buy,foreign_sell,foreign_net,trust_buy,trust_sell,trust_net,dealer_buy,dealer_sell,dealer_net,raw_json
2026-09-07,TWSE,2409,友達            ,217934327,61354704,156579623,5000,1127,3873,11429866,1106899,21239157,"{""證券代號"":""2409"",""證券名稱"":""友達            "",""外陸資買進股數(不含外資自營商)"":""217,934,327"",""外陸資賣出股數(不含外資自營商)"":""61,354,704"",""外陸資買賣超股數(不含外資自營商)"":""156,579,623"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""5,000"",""投信賣出股數"":""1,127"",""投信買賣超股數"":""3,873"",""自營商買賣超股數"":""21,239,157"",""自營商買進股數(自行買賣)"":""11,905,190"",""自營商賣出股數(自行買賣)"":""989,000"",""自營商買賣超股數(自行買賣)"":""10,916,190"",""自營商買進股數(避險)"":""11,429,866"",""自營商賣出股數(避險)"":""1,106,899"",""自營商買賣超股數(避險)"":""10,322,967"",""三大法人買賣超股數"":""177,822,653""}"
2026-09-07,TWSE,6770,力積電          ,142331488,29687299,112644189,7438000,11000,7427000,3389689,353256,6002433,"{""證券代號"":""6770"",""證券名稱"":""力積電          "",""外陸資買進股數(不含外資自營商)"":""142,331,488"",""外陸資賣出股數(不含外資自營商)"":""29,687,299"",""外陸資買賣超股數(不含外資自營商)"":""112,644,189"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""7,438,000"",""投信賣出股數"":""11,000"",""投信買賣超股數"":""7,427,000"",""自營商買賣超股數"":""6,002,433"",""自營商買進股數(自行買賣)"":""3,559,000"",""自營商賣出股數(自行買賣)"":""593,000"",""自營商買賣超股數(自行買賣)"":""2,966,000"",""自營商買進股數(避險)"":""3,389,689"",""自營商賣出股數(避險)"":""353,256"",""自營商買賣超股數(避險)"":""3,036,433"",""三大法人買賣超股數"":""126,073,622""}"
2026-09-07,TWSE,0050,元大台灣50      ,51434855,7464919,43969936,2700000,0,2700000,12961061,2270609,10531452,"{""證券代號"":""0050"",""證券名稱"":""元大台灣50      "",""外陸資買進股數(不含外資自營商)"":""51,434,855"",""外陸資賣出股數(不含外資自營商)"":""7,464,919"",""外陸資買賣超股數(不含外資自營商)"":""43,969,936"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""2,700,000"",""投信賣出股數"":""0"",""投信買賣超股數"":""2,700,000"",""自營商買賣超股數"":""10,531,452"",""自營商買進股數(自行買賣)"":""1,023,000"",""自營商賣出股數(自行買賣)"":""1,182,000"",""自營商買賣超股數(自行買賣)"":""-159,000"",""自營商買進股數(避險)"":""12,961,061"",""自營商賣出股數(避險)"":""2,270,609"",""自營商買賣超股數(避險)"":""10,690,452"",""三大法人買賣超股數"":""57,201,388""}"
2026-09-07,TWSE,2303,聯電            ,86440387,47872378,38568009,16422000,1561995,14860005,3240897,2704369,-848961,"{""證券代號"":""2303"",""證券名稱"":""聯電            "",""外陸資買進股數(不含外資自營商)"":""86,440,387"",""外陸資賣出股數(不含外資自營商)"":""47,872,378"",""外陸資買賣超股數(不含外資自營商)"":""38,568,009"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""16,422,000"",""投信賣出股數"":""1,561,995"",""投信買賣超股數"":""14,860,005"",""自營商買賣超股數"":""-848,961"",""自營商買進股數(自行買賣)"":""3,969,511"",""自營商賣出股數(自行買賣)"":""5,355,000"",""自營商買賣超股數(自行買賣)"":""-1,385,489"",""自營商買進股數(避險)"":""3,240,897"",""自營商賣出股數(避險)"":""2,704,369"",""自營商買賣超股數(避險)"":""536,528"",""三大法人買賣超股數"":""52,579,053""}"
2026-09-07,TWSE,2344,華邦電          ,66697847,19311215,47386632,39000,1379001,-1340001,825889,97115,3928430,"{""證券代號"":""2344"",""證券名稱"":""華邦電          "",""外陸資買進股數(不含外資自營商)"":""66,697,847"",""外陸資賣出股數(不含外資自營商)"":""19,311,215"",""外陸資買賣超股數(不含外資自營商)"":""47,386,632"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""39,000"",""投信賣出股數"":""1,379,001"",""投信買賣超股數"":""-1,340,001"",""自營商買賣超股數"":""3,928,430"",""自營商買進股數(自行買賣)"":""3,762,656"",""自營商賣出股數(自行買賣)"":""563,000"",""自營商買賣超股數(自行買賣)"":""3,199,656"",""自營商買進股數(避險)"":""825,889"",""自營商賣出股數(避險)"":""97,115"",""自營商買賣超股數(避險)"":""728,774"",""三大法人買賣超股數"":""49,975,061""}"
2026-09-07,TWSE,3481,群創            ,94926654,50751521,44175133,0,37714,-37714,1812891,458042,3761839,"{""證券代號"":""3481"",""證券名稱"":""群創            "",""外陸資買進股數(不含外資自營商)"":""94,926,654"",""外陸資賣出股數(不含外資自營商)"":""50,751,521"",""外陸資買賣超股數(不含外資自營商)"":""44,175,133"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""37,714"",""投信買賣超股數"":""-37,714"",""自營商買賣超股數"":""3,761,839"",""自營商買進股數(自行買賣)"":""4,416,990"",""自營商賣出股數(自行買賣)"":""2,010,000"",""自營商買賣超股數(自行買賣)"":""2,406,990"",""自營商買進股數(避險)"":""1,812,891"",""自營商賣出股數(避險)"":""458,042"",""自營商買賣超股數(避險)"":""1,354,849"",""三大法人買賣超股數"":""47,899,258""}"
2026-09-07,TWSE,3711,日月光投控      ,21943563,3587946,18355617,139000,649015,-510015,594614,334810,673419,"{""證券代號"":""3711"",""證券名稱"":""日月光投控      "",""外陸資買進股數(不含外資自營商)"":""21,943,563"",""外陸資賣出股數(不含外資自營商)"":""3,587,946"",""外陸資買賣超股數(不含外資自營商)"":""18,355,617"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""139,000"",""投信賣出股數"":""649,015"",""投信買賣超股數"":""-510,015"",""自營商買賣超股數"":""673,419"",""自營商買進股數(自行買賣)"":""570,615"",""自營商賣出股數(自行買賣)"":""157,000"",""自營商買賣超股數(自行買賣)"":""413,615"",""自營商買進股數(避險)"":""594,614"",""自營商賣出股數(避險)"":""334,810"",""自營商買賣超股數(避險)"":""259,804"",""三大法人買賣超股數"":""18,519,021""}"
2026-09-07,TWSE,2330,台積電          ,18968661,2833347,16135314,84000,451588,-367588,346574,113279,720108,"{""證券代號"":""2330"",""證券名稱"":""台積電          "",""外陸資買進股數(不含外資自營商)"":""18,968,661"",""外陸資賣出股數(不含外資自營商)"":""2,833,347"",""外陸資買賣超股數(不含外資自營商)"":""16,135,314"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""84,000"",""投信賣出股數"":""451,588"",""投信買賣超股數"":""-367,588"",""自營商買賣超股數"":""720,108"",""自營商買進股數(自行買賣)"":""562,313"",""自營商賣出股數(自行買賣)"":""75,500"",""自營商買賣超股數(自行買賣)"":""486,813"",""自營商買進股數(避險)"":""346,574"",""自營商賣出股數(避險)"":""113,279"",""自營商買賣超股數(避險)"":""233,295"",""三大法人買賣超股數"":""16,487,834""}"
2026-09-07,TWSE,2408,南亞科          ,26791329,13098063,13693266,396000,33290,362710,138205,91138,610286,"{""證券代號"":""2408"",""證券名稱"":""南亞科          "",""外陸資買進股數(不含外資自營商)"":""26,791,329"",""外陸資賣出股數(不含外資自營商)"":""13,098,063"",""外陸資買賣超股數(不含外資自營商)"":""13,693,266"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""396,000"",""投信賣出股數"":""33,290"",""投信買賣超股數"":""362,710"",""自營商買賣超股數"":""610,286"",""自營商買進股數(自行買賣)"":""894,351"",""自營商賣出股數(自行買賣)"":""331,132"",""自營商買賣超股數(自行買賣)"":""563,219"",""自營商買進股數(避險)"":""138,205"",""自營商賣出股數(避險)"":""91,138"",""自營商買賣超股數(避險)"":""47,067"",""三大法人買賣超股數"":""14,666,262""}"
2026-09-07,TWSE,0052,富邦科技        ,5485186,721108,4764078,0,0,0,10461482,264774,9669194,"{""證券代號"":""0052"",""證券名稱"":""富邦科技        "",""外陸資買進股數(不含外資自營商)"":""5,485,186"",""外陸資賣出股數(不含外資自營商)"":""721,108"",""外陸資買賣超股數(不含外資自營商)"":""4,764,078"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""9,669,194"",""自營商買進股數(自行買賣)"":""1,692,486"",""自營商賣出股數(自行買賣)"":""2,220,000"",""自營商買賣超股數(自行買賣)"":""-527,514"",""自營商買進股數(避險)"":""10,461,482"",""自營商賣出股數(避險)"":""264,774"",""自營商買賣超股數(避險)"":""10,196,708"",""三大法人買賣超股數"":""14,433,272""}"
2026-09-07,TWSE,4958,臻鼎-KY         ,15813178,5838609,9974569,2738000,15797,2722203,871259,555069,475301,"{""證券代號"":""4958"",""證券名稱"":""臻鼎-KY         "",""外陸資買進股數(不含外資自營商)"":""15,813,178"",""外陸資賣出股數(不含外資自營商)"":""5,838,609"",""外陸資買賣超股數(不含外資自營商)"":""9,974,569"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""2,738,000"",""投信賣出股數"":""15,797"",""投信買賣超股數"":""2,722,203"",""自營商買賣超股數"":""475,301"",""自營商買進股數(自行買賣)"":""364,211"",""自營商賣出股數(自行買賣)"":""205,100"",""自營商買賣超股數(自行買賣)"":""159,111"",""自營商買進股數(避險)"":""871,259"",""自營商賣出股數(避險)"":""555,069"",""自營商買賣超股數(避險)"":""316,190"",""三大法人買賣超股數"":""13,172,073""}"
