trade_date,market,stock_id,name,foreign_buy,foreign_sell,foreign_net,trust_buy,trust_sell,trust_net,dealer_buy,dealer_sell,dealer_net,raw_json
2026-09-24,TPEX,00411A,主動統一前沿科技,0,0,0,0,0,0,3360000,1918180,1441820,"{""Date"":""1150924"",""SecuritiesCompanyCode"":""00411A"",""CompanyName"":""主動統一前沿科技"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""1435000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""266000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""1169000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""1435000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""266000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""1169000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""3360000"",""Dealers-TotalSell"":""1918180"",""Dealers-Difference"":""1441820"",""Dealers -TotalSell"":""1918180"",""TotalDifference"":""2610820""}"
2026-09-24,TPEX,00679B,元大美債20年,0,0,0,0,0,0,973000,15628285,-14655285,"{""Date"":""1150924"",""SecuritiesCompanyCode"":""00679B"",""CompanyName"":""元大美債20年"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""4421201"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""1959001"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""2462200"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""4421201"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""1959001"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""2462200"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""973000"",""Dealers-TotalSell"":""15628285"",""Dealers-Difference"":""-14655285"",""Dealers -TotalSell"":""15628285"",""TotalDifference"":""-12193085""}"
2026-09-24,TPEX,00687B,國泰20年美債,0,0,0,0,0,0,2663000,20118690,-17455690,"{""Date"":""1150924"",""SecuritiesCompanyCode"":""00687B"",""CompanyName"":""國泰20年美債"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""12046000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""739000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""11307000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""12046000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""739000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""11307000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""2663000"",""Dealers-TotalSell"":""20118690"",""Dealers-Difference"":""-17455690"",""Dealers -TotalSell"":""20118690"",""TotalDifference"":""-6148690""}"
2026-09-24,TPEX,00687C,國泰20年美債+櫃U,0,0,0,0,0,0,32100,32100,0,"{""Date"":""1150924"",""SecuritiesCompanyCode"":""00687C"",""CompanyName"":""國泰20年美債+櫃U"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""0"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""0"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""0"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""0"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""0"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""32100"",""Dealers-TotalSell"":""32100"",""Dealers-Difference"":""0"",""Dealers -TotalSell"":""32100"",""TotalDifference"":""0""}"
2026-09-24,TPEX,00694B,富邦美債1-3,0,0,0,0,0,0,345000,800756,-455756,"{""Date"":""1150924"",""SecuritiesCompanyCode"":""00694B"",""CompanyName"":""富邦美債1-3"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""0"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""29000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""-29000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""29000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""-29000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""345000"",""Dealers-TotalSell"":""800756"",""Dealers-Difference"":""-455756"",""Dealers -TotalSell"":""800756"",""TotalDifference"":""-484756""}"
2026-09-24,TPEX,00695B,富邦美債7-10,0,0,0,0,0,0,345000,336514,8486,"{""Date"":""1150924"",""SecuritiesCompanyCode"":""00695B"",""CompanyName"":""富邦美債7-10"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""13000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""50000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""-37000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""13000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""50000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""-37000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""345000"",""Dealers-TotalSell"":""336514"",""Dealers-Difference"":""8486"",""Dealers -TotalSell"":""336514"",""TotalDifference"":""-28514""}"
2026-09-24,TPEX,00696B,富邦美債20年,0,0,0,0,0,0,1011000,6856023,-5845023,"{""Date"":""1150924"",""SecuritiesCompanyCode"":""00696B"",""CompanyName"":""富邦美債20年"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""5531000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""112000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""5419000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""5531000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""112000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""5419000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""1011000"",""Dealers-TotalSell"":""6856023"",""Dealers-Difference"":""-5845023"",""Dealers -TotalSell"":""6856023"",""TotalDifference"":""-426023""}"
2026-09-24,TPEX,00697B,元大美債7-10,0,0,0,0,0,0,42000,424536,-382536,"{""Date"":""1150924"",""SecuritiesCompanyCode"":""00697B"",""CompanyName"":""元大美債7-10"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""10000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""4000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""6000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""10000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""4000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""6000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""42000"",""Dealers-TotalSell"":""424536"",""Dealers-Difference"":""-382536"",""Dealers -TotalSell"":""424536"",""TotalDifference"":""-376536""}"
2026-09-24,TPEX,00719B,元大美債1-3,0,0,0,0,0,0,330000,1361574,-1031574,"{""Date"":""1150924"",""SecuritiesCompanyCode"":""00719B"",""CompanyName"":""元大美債1-3"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""562030"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""107000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""455030"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""562030"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""107000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""455030"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""330000"",""Dealers-TotalSell"":""1361574"",""Dealers-Difference"":""-1031574"",""Dealers -TotalSell"":""1361574"",""TotalDifference"":""-576544""}"
2026-09-24,TPEX,00720B,元大投資級公司債,0,0,0,0,0,0,2437000,3509870,-1072870,"{""Date"":""1150924"",""SecuritiesCompanyCode"":""00720B"",""CompanyName"":""元大投資級公司債"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""234000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""1915000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""-1681000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""234000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""1915000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""-1681000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""2437000"",""Dealers-TotalSell"":""3509870"",""Dealers-Difference"":""-1072870"",""Dealers -TotalSell"":""3509870"",""TotalDifference"":""-2753870""}"
