trade_date,market,stock_id,name,foreign_buy,foreign_sell,foreign_net,trust_buy,trust_sell,trust_net,dealer_buy,dealer_sell,dealer_net,raw_json
2026-09-24,TWSE,00403A,主動統一升級50  ,82945186,18449050,64496136,0,0,0,144284386,16464000,127820386,"{""證券代號"":""00403A"",""證券名稱"":""主動統一升級50  "",""外陸資買進股數(不含外資自營商)"":""82,945,186"",""外陸資賣出股數(不含外資自營商)"":""18,449,050"",""外陸資買賣超股數(不含外資自營商)"":""64,496,136"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""127,820,386"",""自營商買進股數(自行買賣)"":""0"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""0"",""自營商買進股數(避險)"":""144,284,386"",""自營商賣出股數(避險)"":""16,464,000"",""自營商買賣超股數(避險)"":""127,820,386"",""三大法人買賣超股數"":""192,316,522""}"
2026-09-24,TWSE,00981A,主動統一台股增長,58788463,22341820,36446643,0,0,0,56835986,12542936,46032153,"{""證券代號"":""00981A"",""證券名稱"":""主動統一台股增長"",""外陸資買進股數(不含外資自營商)"":""58,788,463"",""外陸資賣出股數(不含外資自營商)"":""22,341,820"",""外陸資買賣超股數(不含外資自營商)"":""36,446,643"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""46,032,153"",""自營商買進股數(自行買賣)"":""1,739,103"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""1,739,103"",""自營商買進股數(避險)"":""56,835,986"",""自營商賣出股數(避險)"":""12,542,936"",""自營商買賣超股數(避險)"":""44,293,050"",""三大法人買賣超股數"":""82,478,796""}"
2026-09-24,TWSE,00407A,主動凱基台灣    ,6271000,9353000,-3082000,0,0,0,40628348,4518098,36110250,"{""證券代號"":""00407A"",""證券名稱"":""主動凱基台灣    "",""外陸資買進股數(不含外資自營商)"":""6,271,000"",""外陸資賣出股數(不含外資自營商)"":""9,353,000"",""外陸資買賣超股數(不含外資自營商)"":""-3,082,000"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""36,110,250"",""自營商買進股數(自行買賣)"":""0"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""0"",""自營商買進股數(避險)"":""40,628,348"",""自營商賣出股數(避險)"":""4,518,098"",""自營商買賣超股數(避險)"":""36,110,250"",""三大法人買賣超股數"":""33,028,250""}"
2026-09-24,TWSE,00991A,主動復華未來50  ,23124354,13454000,9670354,0,0,0,23725433,6226589,17629666,"{""證券代號"":""00991A"",""證券名稱"":""主動復華未來50  "",""外陸資買進股數(不含外資自營商)"":""23,124,354"",""外陸資賣出股數(不含外資自營商)"":""13,454,000"",""外陸資買賣超股數(不含外資自營商)"":""9,670,354"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""17,629,666"",""自營商買進股數(自行買賣)"":""430,822"",""自營商賣出股數(自行買賣)"":""300,000"",""自營商買賣超股數(自行買賣)"":""130,822"",""自營商買進股數(避險)"":""23,725,433"",""自營商賣出股數(避險)"":""6,226,589"",""自營商買賣超股數(避險)"":""17,498,844"",""三大法人買賣超股數"":""27,300,020""}"
2026-09-24,TWSE,00405A,主動富邦台灣龍耀,9234000,12394199,-3160199,0,0,0,41220349,11703056,29367293,"{""證券代號"":""00405A"",""證券名稱"":""主動富邦台灣龍耀"",""外陸資買進股數(不含外資自營商)"":""9,234,000"",""外陸資賣出股數(不含外資自營商)"":""12,394,199"",""外陸資買賣超股數(不含外資自營商)"":""-3,160,199"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""29,367,293"",""自營商買進股數(自行買賣)"":""0"",""自營商賣出股數(自行買賣)"":""150,000"",""自營商買賣超股數(自行買賣)"":""-150,000"",""自營商買進股數(避險)"":""41,220,349"",""自營商賣出股數(避險)"":""11,703,056"",""自營商買賣超股數(避險)"":""29,517,293"",""三大法人買賣超股數"":""26,207,094""}"
2026-09-24,TWSE,00632R,元大台灣50反1   ,2474000,809000,1665000,0,0,0,21574519,4686494,16888025,"{""證券代號"":""00632R"",""證券名稱"":""元大台灣50反1   "",""外陸資買進股數(不含外資自營商)"":""2,474,000"",""外陸資賣出股數(不含外資自營商)"":""809,000"",""外陸資買賣超股數(不含外資自營商)"":""1,665,000"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""16,888,025"",""自營商買進股數(自行買賣)"":""0"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""0"",""自營商買進股數(避險)"":""21,574,519"",""自營商賣出股數(避險)"":""4,686,494"",""自營商買賣超股數(避險)"":""16,888,025"",""三大法人買賣超股數"":""18,553,025""}"
2026-09-24,TWSE,00409A,主動復華全球50  ,14141000,794000,13347000,0,0,0,10812000,9234839,1577161,"{""證券代號"":""00409A"",""證券名稱"":""主動復華全球50  "",""外陸資買進股數(不含外資自營商)"":""14,141,000"",""外陸資賣出股數(不含外資自營商)"":""794,000"",""外陸資買賣超股數(不含外資自營商)"":""13,347,000"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""1,577,161"",""自營商買進股數(自行買賣)"":""0"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""0"",""自營商買進股數(避險)"":""10,812,000"",""自營商賣出股數(避險)"":""9,234,839"",""自營商買賣超股數(避險)"":""1,577,161"",""三大法人買賣超股數"":""14,924,161""}"
2026-09-24,TWSE,1303,南亞            ,31998826,14196569,17802257,579000,5646000,-5067000,898227,167099,1504545,"{""證券代號"":""1303"",""證券名稱"":""南亞            "",""外陸資買進股數(不含外資自營商)"":""31,998,826"",""外陸資賣出股數(不含外資自營商)"":""14,196,569"",""外陸資買賣超股數(不含外資自營商)"":""17,802,257"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""579,000"",""投信賣出股數"":""5,646,000"",""投信買賣超股數"":""-5,067,000"",""自營商買賣超股數"":""1,504,545"",""自營商買進股數(自行買賣)"":""1,066,417"",""自營商賣出股數(自行買賣)"":""293,000"",""自營商買賣超股數(自行買賣)"":""773,417"",""自營商買進股數(避險)"":""898,227"",""自營商賣出股數(避險)"":""167,099"",""自營商買賣超股數(避險)"":""731,128"",""三大法人買賣超股數"":""14,239,802""}"
2026-09-24,TWSE,8150,南茂            ,40932634,26283489,14649145,10000,0,10000,728659,534617,-773958,"{""證券代號"":""8150"",""證券名稱"":""南茂            "",""外陸資買進股數(不含外資自營商)"":""40,932,634"",""外陸資賣出股數(不含外資自營商)"":""26,283,489"",""外陸資買賣超股數(不含外資自營商)"":""14,649,145"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""10,000"",""投信賣出股數"":""0"",""投信買賣超股數"":""10,000"",""自營商買賣超股數"":""-773,958"",""自營商買進股數(自行買賣)"":""1,056,000"",""自營商賣出股數(自行買賣)"":""2,024,000"",""自營商買賣超股數(自行買賣)"":""-968,000"",""自營商買進股數(避險)"":""728,659"",""自營商賣出股數(避險)"":""534,617"",""自營商買賣超股數(避險)"":""194,042"",""三大法人買賣超股數"":""13,885,187""}"
2026-09-24,TWSE,00992A,主動群益科技創新,9793250,3700000,6093250,0,0,0,10179421,4184831,6947590,"{""證券代號"":""00992A"",""證券名稱"":""主動群益科技創新"",""外陸資買進股數(不含外資自營商)"":""9,793,250"",""外陸資賣出股數(不含外資自營商)"":""3,700,000"",""外陸資買賣超股數(不含外資自營商)"":""6,093,250"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""6,947,590"",""自營商買進股數(自行買賣)"":""1,053,000"",""自營商賣出股數(自行買賣)"":""100,000"",""自營商買賣超股數(自行買賣)"":""953,000"",""自營商買進股數(避險)"":""10,179,421"",""自營商賣出股數(避險)"":""4,184,831"",""自營商買賣超股數(避險)"":""5,994,590"",""三大法人買賣超股數"":""13,040,840""}"
