trade_date,market,stock_id,name,open,high,low,close,volume,trading_value
2026-09-01,TWSE,0050,元大台灣50,106.5,108.7,106.5,108.45,111066980,12012866945
2026-09-01,TWSE,0051,元大中型100,146.95,147.6,146.95,147.45,71603,10539685
2026-09-01,TWSE,0052,富邦科技,62.25,63.3,62.2,63.05,23461774,1477954439
2026-09-01,TWSE,0053,元大電子,246.0,247.15,245.1,246.35,70797,17402495
2026-09-01,TWSE,0055,元大MSCI金融,46.4,46.8,46.36,46.6,379980,17688071
2026-09-01,TWSE,0056,元大高股息,54.8,55.15,54.6,54.85,28455930,1562212869
2026-09-01,TWSE,0057,富邦摩台,323.0,323.15,322.25,322.65,18839,6064926
2026-09-01,TWSE,0061,元大寶滬深,24.44,24.47,24.31,24.47,68351,1667344
2026-09-01,TWSE,1101,台泥,24.6,26.1,24.6,25.3,108834320,2781254979
2026-09-01,TWSE,1102,亞泥,34.5,35.3,34.5,35.15,11287032,395883419
2026-09-01,TWSE,1103,嘉泥,13.15,13.4,13.15,13.25,464964,6182217
2026-09-01,TWSE,1104,環泥,26.6,27.25,26.6,27.1,841687,22755543
2026-09-01,TWSE,1108,幸福,11.75,11.8,11.7,11.7,139389,1633189
2026-09-01,TWSE,1109,信大,13.45,13.55,13.45,13.5,51990,701713
2026-09-01,TWSE,1110,東泥,15.9,16.1,15.9,16.1,219047,3495259
2026-09-01,TWSE,1201,味全,12.2,12.25,12.15,12.2,465167,5671207
2026-09-01,TWSE,1203,味王,43.75,46.25,43.5,44.3,12886,574629
2026-09-01,TWSE,1210,大成,51.5,51.9,51.5,51.7,1346713,69588891
2026-09-01,TWSE,1213,大飲,7.31,7.54,7.31,7.54,7650,56373
2026-09-01,TWSE,1215,卜蜂,107.5,108.5,107.5,108.0,915981,98921646
2026-09-01,TWSE,1216,統一,76.7,76.7,75.3,76.2,10786631,818992839
2026-09-01,TWSE,1217,愛之味,9.96,10.0,9.95,10.0,268675,2680207
2026-09-01,TWSE,1218,泰山,14.5,14.55,14.4,14.5,891162,12901649
2026-09-01,TWSE,1219,福壽,11.3,11.6,11.3,11.5,269173,3080255
2026-09-01,TWSE,1220,台榮,10.8,10.8,10.7,10.7,132301,1421075
2026-09-01,TWSE,1225,福懋油,25.65,26.0,25.25,25.35,225779,5773884
2026-09-01,TWSE,1227,佳格,28.65,28.75,28.4,28.45,1321526,37691874
2026-09-01,TWSE,1229,聯華,41.5,42.0,41.45,41.6,2127790,88815082
2026-09-01,TWSE,1231,聯華食,80.4,80.7,80.3,80.3,198860,16006991
2026-09-01,TWSE,1232,大統益,155.5,157.0,155.5,157.0,78986,12363690
2026-09-01,TWSE,1233,天仁,28.75,28.75,28.35,28.35,18151,516601
2026-09-01,TWSE,1234,黑松,33.1,33.4,33.1,33.3,65937,2193634
2026-09-01,TWSE,1235,興泰,36.15,38.5,36.15,37.35,17286,645173
2026-09-01,TWSE,1236,宏亞,25.7,26.0,25.45,25.85,227629,5866050
2026-09-01,TWSE,1256,鮮活果汁-KY,184.0,184.0,177.0,178.0,155361,27894902
2026-09-01,TWSE,1301,台塑,66.4,69.0,65.8,67.8,69471543,4710867382
2026-09-01,TWSE,1303,南亞,250.0,250.0,231.5,234.5,129835537,31005102194
2026-09-01,TWSE,1304,台聚,12.6,13.15,12.5,12.65,4835490,62097271
2026-09-01,TWSE,1305,華夏,12.5,13.1,12.5,12.6,3617187,46162653
2026-09-01,TWSE,1307,三芳,30.55,30.9,30.55,30.6,465171,14251165
2026-09-01,TWSE,1308,亞聚,14.25,15.25,14.25,14.5,3865962,57051301
2026-09-01,TWSE,1309,台達化,13.5,14.45,13.5,13.85,5877645,82654895
2026-09-01,TWSE,1310,台苯,8.69,9.19,8.69,8.85,4593574,40967683
2026-09-01,TWSE,1312,國喬,15.8,16.5,15.1,15.65,139318330,2194106980
2026-09-01,TWSE,1313,聯成,12.2,12.6,12.1,12.15,4440846,54731939
2026-09-01,TWSE,1314,中石化,8.19,8.44,8.19,8.26,27691213,230168967
