trade_date,market,stock_id,name,open,high,low,close,volume,trading_value
2026-09-01,TPEX,1240,茂生農經,57.1,58.0,57.1,58.0,49984,2889430
2026-09-01,TPEX,1259,安心,63.5,63.8,63.4,63.8,5238,333090
2026-09-01,TPEX,1264,德麥,251.0,254.0,251.0,253.0,23195,5863605
2026-09-01,TPEX,1268,漢來美食,182.0,183.0,181.5,182.5,32833,5986173
2026-09-01,TPEX,1294,漢田生技,54.1,54.1,53.7,53.9,11447,615385
2026-09-01,TPEX,1295,生合,45.55,45.95,45.5,45.5,22151,1010149
2026-09-01,TPEX,1336,台翰,16.8,17.5,16.8,17.0,335829,5732133
2026-09-01,TPEX,1565,精華,98.3,99.6,98.0,99.6,124621,12302479
2026-09-01,TPEX,1569,濱川,46.1,47.1,46.05,46.35,435248,20351511
2026-09-01,TPEX,1570,力肯,33.25,33.35,33.1,33.1,37611,1247889
2026-09-01,TPEX,1580,新麥,105.5,105.5,103.5,104.5,222166,23174748
2026-09-01,TPEX,1584,精剛,18.0,18.5,18.0,18.25,373008,6823952
2026-09-01,TPEX,1586,和勤,18.1,18.2,18.0,18.05,86549,1562793
2026-09-01,TPEX,1591,駿吉-KY,37.45,37.45,36.35,36.65,121118,4451006
2026-09-01,TPEX,1593,祺驊,31.65,31.65,31.65,31.65,3059,96814
2026-09-01,TPEX,1595,川寶,64.7,66.9,64.6,66.4,363077,23977745
2026-09-01,TPEX,1599,宏佳騰,23.0,23.0,22.85,22.95,13934,319692
2026-09-01,TPEX,1742,台蠟,17.9,18.0,17.6,17.9,111033,1967034
2026-09-01,TPEX,1777,生泰,74.5,74.5,73.7,74.2,33003,2441523
2026-09-01,TPEX,1780,立弘,24.2,24.6,23.95,24.6,192049,4665890
2026-09-01,TPEX,1781,合世,10.6,10.6,10.35,10.4,27089,283677
2026-09-01,TPEX,1784,訊聯,62.2,62.2,60.0,60.5,156040,9476259
2026-09-01,TPEX,1785,光洋科,103.0,104.5,103.0,103.0,2842168,293985296
2026-09-01,TPEX,1788,杏昌,130.0,130.0,128.5,129.0,29964,3857736
2026-09-01,TPEX,1796,金穎生技,30.2,30.2,29.65,29.9,3096,92667
2026-09-01,TPEX,1799,易威,30.15,31.0,30.15,30.5,168540,5164169
2026-09-01,TPEX,1813,寶利徠,11.5,11.5,11.4,11.5,12659,145144
2026-09-01,TPEX,1815,富喬,126.5,132.5,125.0,129.0,69204401,8851657527
2026-09-01,TPEX,2035,唐榮,26.2,26.6,26.0,26.6,7017,184439
2026-09-01,TPEX,2061,風青,52.5,56.7,51.4,55.0,4492726,245716627
2026-09-01,TPEX,2063,世鎧,24.0,24.05,23.85,24.05,18140,434835
2026-09-01,TPEX,2064,晉椿,12.2,12.65,12.2,12.4,298000,3700900
2026-09-01,TPEX,2065,世豐,36.8,36.8,36.5,36.55,25664,939195
2026-09-01,TPEX,2066,世德,54.1,55.0,52.3,54.2,53076,2864299
2026-09-01,TPEX,2067,嘉鋼,4.9,5.0,4.9,4.92,22258,109751
2026-09-01,TPEX,2070,精湛,70.1,71.4,68.1,68.1,319937,22177871
2026-09-01,TPEX,2073,雄順,,,,,0,0
2026-09-01,TPEX,2221,大甲,76.0,80.0,75.7,77.7,1552932,120361922
2026-09-01,TPEX,2230,泰茂,22.8,22.8,22.0,22.1,130606,2910159
2026-09-01,TPEX,2235,謚源,28.45,28.7,28.0,28.3,8307,235649
2026-09-01,TPEX,2596,綠意,35.25,35.25,34.8,35.2,94789,3321123
2026-09-01,TPEX,2640,大車隊,157.5,160.5,156.5,156.5,57006,9033324
2026-09-01,TPEX,2641,正德,17.95,18.05,17.9,17.9,1483126,26617263
2026-09-01,TPEX,2643,捷迅,62.0,63.3,61.9,63.2,7857,489480
2026-09-01,TPEX,2718,全心投控,42.45,42.45,41.8,41.8,24373,1022330
2026-09-01,TPEX,2719,燦星旅,20.35,20.35,20.3,20.3,3506,71472
2026-09-01,TPEX,2724,藝舍-KY,10.85,10.9,10.85,10.9,5000,54450
2026-09-01,TPEX,2726,雅茗-KY,8.33,8.33,8.04,8.21,31977,259983
2026-09-01,TPEX,2729,瓦城,155.5,156.0,155.0,155.0,12335,1916983
2026-09-01,TPEX,2732,六角,64.3,65.2,64.3,65.2,26165,1699400
2026-09-01,TPEX,2734,易飛網,15.05,15.05,15.0,15.0,10600,159160
2026-09-01,TPEX,2736,富野,12.2,12.2,11.7,11.75,105568,1250385
2026-09-01,TPEX,2740,華軒,30.85,30.85,30.85,30.85,1111,34221
2026-09-01,TPEX,2743,山富,58.8,59.4,58.7,59.0,62422,3676385
2026-09-01,TPEX,2745,五福,88.2,88.9,88.1,88.3,67352,5944495
2026-09-01,TPEX,2751,王座,53.0,53.0,51.5,51.6,8030,416264
2026-09-01,TPEX,2752,豆府,179.0,179.0,177.0,177.0,11084,1967830
2026-09-01,TPEX,2754,亞洲藏壽司,68.9,69.5,68.9,69.5,11540,798933
2026-09-01,TPEX,2755,揚秦,101.5,102.0,101.5,102.0,24868,2527287
2026-09-01,TPEX,2756,聯發國際,62.3,62.4,62.1,62.3,12727,791898
2026-09-01,TPEX,2916,滿心,40.1,40.1,40.0,40.0,24685,988035
2026-09-01,TPEX,2924,宏太-KY,17.7,17.7,16.45,17.55,7278,122678
2026-09-01,TPEX,2926,誠品生活,30.35,31.3,30.35,30.6,5458,167147
2026-09-01,TPEX,2937,集雅社,44.75,44.75,44.45,44.45,4313,192631
2026-09-01,TPEX,2941,米斯特,30.8,31.8,30.8,31.8,2006,62781
2026-09-01,TPEX,2947,振宇五金,62.7,62.7,61.5,61.5,12214,755663
2026-09-01,TPEX,2948,寶陞,36.65,38.35,36.65,38.3,9335,353874
2026-09-01,TPEX,2949,欣新網,61.1,61.1,61.1,61.1,1100,66910
2026-09-01,TPEX,3064,泰偉,,,,,252,4353
2026-09-01,TPEX,3066,李洲,25.2,26.45,25.15,25.55,1285568,32976828
2026-09-01,TPEX,3067,全域,,,,,1096,18632
2026-09-01,TPEX,3071,協禧,24.45,25.0,24.45,24.7,205112,5070743
2026-09-01,TPEX,3073,天方能源,21.9,22.15,21.8,22.15,40376,884711
2026-09-01,TPEX,3078,僑威,47.95,48.6,47.9,48.45,914266,44129615
2026-09-01,TPEX,3081,聯亞,3600.0,3600.0,3420.0,3425.0,2633171,9145298685
2026-09-01,TPEX,3083,網龍,23.25,23.4,23.25,23.25,30151,702903
2026-09-01,TPEX,3085,新零售,,,,,218,2477
2026-09-01,TPEX,3086,華義*,30.8,33.25,30.25,32.7,885438,28608869
2026-09-01,TPEX,3088,艾訊,123.5,127.0,121.0,125.5,972462,120405106
2026-09-01,TPEX,3093,港建*,47.85,48.65,47.8,48.2,258202,12445086
2026-09-01,TPEX,3095,及成,34.9,35.8,34.9,35.8,4349,152586
2026-09-01,TPEX,3105,穩懋,448.5,492.0,444.0,492.0,56845208,27034034065
2026-09-01,TPEX,3114,好德,33.0,34.5,33.0,34.15,274298,9327513
2026-09-01,TPEX,3115,富榮綱,8.46,8.65,8.46,8.61,10724,91438
2026-09-01,TPEX,3118,進階,32.0,32.0,31.4,31.9,45154,1432531
2026-09-01,TPEX,3122,笙泉,25.85,26.6,25.85,26.15,71220,1867979
2026-09-01,TPEX,3128,昇銳,20.35,20.55,20.0,20.1,179186,3612324
2026-09-01,TPEX,3131,弘塑,2420.0,2515.0,2400.0,2480.0,655767,1612698175
2026-09-01,TPEX,3141,晶宏,83.0,90.5,81.9,90.5,10432486,927816846
2026-09-01,TPEX,3147,大綜,224.0,226.0,219.0,219.0,347610,77321222
2026-09-01,TPEX,3152,璟德,242.0,247.0,242.0,242.5,121519,29633855
2026-09-01,TPEX,3158,嘉實,84.4,84.5,83.5,83.5,7673,645056
2026-09-01,TPEX,3162,精確,72.6,73.4,71.9,71.9,754840,54930915
2026-09-01,TPEX,3163,波若威,746.0,765.0,736.0,761.0,954368,718463914
2026-09-01,TPEX,3169,亞信,109.0,110.5,109.0,110.5,268186,29554534
2026-09-01,TPEX,3171,炎洲流通,63.0,63.0,62.6,62.9,20164,1266112
2026-09-01,TPEX,3176,基亞,37.15,37.4,35.15,35.15,1131766,40656394
2026-09-01,TPEX,3178,公準,62.0,63.4,61.7,62.0,74712,4673963
2026-09-01,TPEX,3188,鑫龍騰,24.75,24.85,24.6,24.65,123546,3056107
2026-09-01,TPEX,3191,雲嘉南,17.95,17.95,17.5,17.6,20127,354233
2026-09-01,TPEX,3205,佰研,47.0,47.15,46.75,47.05,39302,1842394
2026-09-01,TPEX,3206,志豐,35.0,35.0,34.05,34.15,16123,550984
2026-09-01,TPEX,3207,耀勝,38.9,39.35,38.5,38.6,115495,4473629
2026-09-01,TPEX,3211,順達,395.5,410.0,385.0,406.0,9808724,3944354829
2026-09-01,TPEX,3213,茂訊,128.0,128.5,126.5,128.5,152585,19517525
2026-09-01,TPEX,3217,優群,136.5,139.5,136.0,138.0,604446,83571986
2026-09-01,TPEX,3218,大學光,144.0,145.0,143.0,143.0,348491,50250421
2026-09-01,TPEX,3219,倚強科,92.5,94.5,88.1,89.2,1414349,127957503
2026-09-01,TPEX,3221,台嘉碩,48.05,52.0,48.05,51.3,4129885,209684773
2026-09-01,TPEX,3224,三顧,35.25,35.25,34.25,34.25,48145,1658123
2026-09-01,TPEX,3226,龍鋒,54.0,54.0,53.6,53.9,20001,1076652
2026-09-01,TPEX,3227,原相,195.5,198.0,194.5,196.5,511468,100513558
2026-09-01,TPEX,3228,金麗科,172.0,188.0,169.0,180.0,863361,155081801
2026-09-01,TPEX,3230,錦明,45.0,45.4,44.5,44.7,483522,21753447
2026-09-01,TPEX,3232,昱捷,19.8,19.8,19.75,19.75,14004,276676
2026-09-01,TPEX,3234,光環,185.0,203.0,183.5,200.0,3640072,711368346
2026-09-01,TPEX,3236,千如,45.0,46.8,44.5,44.9,3288388,149177313
