strategy,code,name,rank,score,close,status,r7_exposure,risk_on
R7,8039,台虹,288,0.43863912775513914,275.0,PREP_HARD_CANDIDATE,0.8,True
R7,5351,鈺創,289,0.43712778467555047,115.5,PREP_HARD_CANDIDATE,0.8,True
R7,2441,超豐,290,0.43674798137938475,115.0,PREP_HARD_CANDIDATE,0.8,True
R7,8109,博大,291,0.43532840096471975,127.5,PREP_HARD_CANDIDATE,0.8,True
R7,2383,台光電,292,0.43418551748148715,5375.0,PREP_HARD_CANDIDATE,0.8,True
R7,2486,一詮,293,0.430614596346317,242.0,PREP_HARD_CANDIDATE,0.8,True
R7,2059,川湖,294,0.4300487141074053,12600.0,PREP_HARD_CANDIDATE,0.8,True
R7,1907,永豐餘,295,0.4251530274780874,29.15,PREP_HARD_CANDIDATE,0.8,True
R7,3037,欣興,296,0.4249658809305142,994.0,PREP_HARD_CANDIDATE,0.8,True
R7,1513,中興電,297,0.4199179401165519,165.5,PREP_HARD_CANDIDATE,0.8,True
R7,3362,先進光,298,0.4189136829216718,182.5,PREP_HARD_CANDIDATE,0.8,True
R7,2634,漢翔,299,0.4169993963730742,63.8,PREP_HARD_CANDIDATE,0.8,True
R7,3455,由田,300,0.41067434887888343,229.0,PREP_HARD_CANDIDATE,0.8,True
R7,6579,研揚,301,0.4027823929897045,148.5,PREP_HARD_CANDIDATE,0.8,True
R7,1723,中碳,302,0.40197239666428697,82.3,PREP_HARD_CANDIDATE,0.8,True
R7,9939,宏全,303,0.39675402750570715,128.0,PREP_HARD_CANDIDATE,0.8,True
R7,6651,全宇昕,304,0.39222498597169414,140.0,PREP_HARD_CANDIDATE,0.8,True
R7,2312,金寶,305,0.389526847664613,31.15,PREP_HARD_CANDIDATE,0.8,True
R7,3265,台星科,306,0.38802344539205197,171.0,PREP_HARD_CANDIDATE,0.8,True
R7,8070,長華*,307,0.38516949185090193,49.45,PREP_HARD_CANDIDATE,0.8,True
R7,1605,華新,308,0.38251293063128633,37.8,PREP_HARD_CANDIDATE,0.8,True
R7,3450,聯鈞,309,0.38162917038414546,523.0,PREP_HARD_CANDIDATE,0.8,True
R7,2476,鉅祥,310,0.38087801923081643,119.0,PREP_HARD_CANDIDATE,0.8,True
R7,3189,景碩,311,0.3783672673560254,827.0,PREP_HARD_CANDIDATE,0.8,True
R7,6139,亞翔,312,0.3757483831409578,753.0,PREP_HARD_CANDIDATE,0.8,True
R7,4976,佳凌,313,0.3649110457822435,36.9,PREP_HARD_CANDIDATE,0.8,True
R7,6517,保勝光學,314,0.3622268275629619,65.0,PREP_HARD_CANDIDATE,0.8,True
R7,9921,巨大,315,0.36149334516103193,97.3,PREP_HARD_CANDIDATE,0.8,True
R7,6197,佳必琪,316,0.35849000472302495,301.0,PREP_HARD_CANDIDATE,0.8,True
R7,3213,茂訊,317,0.3560372716407793,122.5,PREP_HARD_CANDIDATE,0.8,True
R7,2103,台橡,318,0.35584668145004766,25.85,PREP_HARD_CANDIDATE,0.8,True
R7,6753,龍德造船,319,0.3542340877057702,135.5,PREP_HARD_CANDIDATE,0.8,True
R7,2465,麗臺,320,0.35332210824008914,91.7,PREP_HARD_CANDIDATE,0.8,True
R7,2356,英業達,321,0.340602858429937,62.6,PREP_HARD_CANDIDATE,0.8,True
R7,2451,創見,322,0.3322984181667589,282.5,PREP_HARD_CANDIDATE,0.8,True
R7,6922,宸曜,323,0.3297354804004275,190.0,PREP_HARD_CANDIDATE,0.8,True
R7,6277,宏正,324,0.324152534656941,77.6,PREP_HARD_CANDIDATE,0.8,True
R7,4147,中裕,325,0.32070468214298564,61.6,PREP_HARD_CANDIDATE,0.8,True
R7,4931,新盛力,326,0.32065736022553154,244.0,PREP_HARD_CANDIDATE,0.8,True
R7,5269,祥碩,327,0.318883074498407,1360.0,PREP_HARD_CANDIDATE,0.8,True
R7,6472,保瑞,328,0.31875422593546177,405.5,PREP_HARD_CANDIDATE,0.8,True
R7,7750,新代,329,0.3084001662519641,2215.0,PREP_HARD_CANDIDATE,0.8,True
R7,6206,飛捷,330,0.30182694190307413,135.0,PREP_HARD_CANDIDATE,0.8,True
R7,1736,喬山,331,0.28426181643654874,125.0,PREP_HARD_CANDIDATE,0.8,True
R7,6227,茂綸,332,0.2810608605054395,116.0,PREP_HARD_CANDIDATE,0.8,True
R7,5471,松翰,333,0.26872582339608514,53.1,PREP_HARD_CANDIDATE,0.8,True
R7,8050,廣積,334,0.2669919740382928,55.1,PREP_HARD_CANDIDATE,0.8,True
R7,6446,藥華藥,335,0.2631266113129311,1320.0,PREP_HARD_CANDIDATE,0.8,True
R7,5904,寶雅*,336,0.2540659135567366,71.5,PREP_HARD_CANDIDATE,0.8,True
R7,6265,方土昶,337,0.25269369639155626,54.0,PREP_HARD_CANDIDATE,0.8,True
R7,7777,能率亞洲,338,0.2502391215634049,37.6,PREP_HARD_CANDIDATE,0.8,True
R7,3416,融程電,339,0.2463672846495308,161.0,PREP_HARD_CANDIDATE,0.8,True
R7,8271,宇瞻,340,0.22639833578499569,211.0,PREP_HARD_CANDIDATE,0.8,True
R7,6603,富強鑫,341,0.21197737193485972,24.8,PREP_HARD_CANDIDATE,0.8,True
R7,2364,倫飛,342,0.21011608756062922,63.3,PREP_HARD_CANDIDATE,0.8,True
R7,6121,新普,343,0.20359458885968354,378.5,PREP_HARD_CANDIDATE,0.8,True
R7,4916,事欣科,344,0.2002751627469272,94.7,PREP_HARD_CANDIDATE,0.8,True
R7,8112,至上,345,0.1991642644287712,85.9,PREP_HARD_CANDIDATE,0.8,True
R7,9914,美利達,346,0.18692069353954444,77.4,PREP_HARD_CANDIDATE,0.8,True
R05,2617,台航,1,0.41399674022564836,33.45,PREP_HARD_CANDIDATE,0.8,True
R05,3380,明泰,2,0.41140476675000603,30.65,PREP_HARD_CANDIDATE,0.8,True
