date,cash,market_value,nav,peak_nav,drawdown,holdings,exposure
20210217,601968.2111999998,699900.0,1301868.2111999998,1318550.7403599997,-0.012652170788243766,3,0.5376120209240425
20210218,601968.2111999998,710250.0,1312218.2111999998,1318550.7403599997,-0.004802643513188598,3,0.5412590634224541
20210219,601968.2111999998,739800.0,1341768.2111999998,1341768.2111999998,0.0,3,0.5513619966733045
20210222,601968.2111999998,766950.0,1368918.2111999998,1368918.2111999998,0.0,3,0.5602599145260024
20210223,601968.2111999998,756150.0,1358118.2111999998,1368918.2111999998,-0.00788944139367731,3,0.5567630223674598
20210224,601968.2111999998,753750.0,1355718.2111999998,1368918.2111999998,-0.009642650592272317,3,0.5559783690836653
20210225,93734.04219999976,1315650.0,1409384.0421999998,1409384.0421999998,0.0,5,0.9334929022939098
20210226,93734.04219999976,1302400.0,1396134.0421999998,1409384.0421999998,-0.009401270060726108,5,0.9328617171655699
20210302,326433.5141999998,1076900.0,1403333.5141999999,1409384.0421999998,-0.004293030017961108,4,0.7673870744930579
20210303,326433.5141999998,1097000.0,1423433.5141999999,1423433.5141999999,0.0,4,0.7706717518285618
20210304,326433.5141999998,1074600.0,1401033.5141999999,1423433.5141999999,-0.015736597302606903,4,0.7670052065910816
20210305,326433.5141999998,1095150.0,1421583.5141999999,1423433.5141999999,-0.001299674330795697,4,0.770373311916394
20210308,326433.5141999998,1101100.0,1427533.5141999999,1427533.5141999999,0.0,4,0.7713304024368663
20210309,326433.5141999998,1110000.0,1436433.5141999999,1436433.5141999999,0.0,4,0.7727472166494235
20210310,326433.5141999998,1095900.0,1422333.5141999999,1436433.5141999999,-0.00981597815743862,4,0.770494394640202
20210311,326433.5141999998,1113150.0,1439583.5141999999,1439583.5141999999,0.0,4,0.7732444759334408
20210312,635736.5366999998,811650.0,1447386.5366999998,1447386.5366999998,0.0,3,0.5607693448983841
20210315,635736.5366999998,839250.0,1474986.5366999998,1474986.5366999998,0.0,3,0.568988244379275
20210316,635736.5366999998,841800.0,1477536.5366999998,1477536.5366999998,0.0,3,0.5697321041414759
20210317,635736.5366999998,839700.0,1475436.5366999998,1477536.5366999998,-0.001421284650388599,3,0.5691197005857637
20210318,399534.7566999998,1120000.0,1519534.7566999998,1519534.7566999998,0.0,4,0.7370677077715048
20210319,399534.7566999998,1186200.0,1585734.7566999998,1585734.7566999998,0.0,4,0.7480443970771926
20210322,399534.7566999998,1252200.0,1651734.7566999998,1651734.7566999998,0.0,4,0.7581120364033326
20210323,399534.7566999998,1207700.0,1607234.7566999998,1651734.7566999998,-0.026941371681798665,4,0.7514148104161641
20210324,399534.7566999998,1232650.0,1632184.7566999998,1651734.7566999998,-0.01183604081750933,4,0.7552147481711622
20210325,399534.7566999998,1264050.0,1663584.7566999998,1663584.7566999998,0.0,4,0.7598350459206273
20210326,399534.7566999998,1256400.0,1655934.7566999998,1663584.7566999998,-0.004598503303898438,4,0.7587255445400485
20210329,399534.7566999998,1284050.0,1683584.7566999998,1683584.7566999998,0.0,4,0.7626880647915052
20210330,692401.3866999998,1006500.0,1698901.3866999997,1698901.3866999997,0.0,3,0.5924416848908798
20210331,692401.3866999998,997350.0,1689751.3866999997,1698901.3866999997,-0.005385833499008008,3,0.5902347575212085
20210401,692401.3866999998,1011750.0,1704151.3866999997,1704151.3866999997,0.0,3,0.5936972547721838
20210406,692401.3866999998,1026900.0,1719301.3866999997,1719301.3866999997,0.0,3,0.5972774802276033
20210407,692401.3866999998,1019850.0,1712251.3866999997,1719301.3866999997,-0.004100502712634735,3,0.5956193161364839
20210408,692401.3866999998,1012050.0,1704451.3866999997,1719301.3866999997,-0.00863722911810294,3,0.5937687680019066
20210409,692401.3866999998,993900.0,1686301.3866999997,1719301.3866999997,-0.01919384248467315,3,0.5893964197853199
20210412,692401.3866999998,999000.0,1691401.3866999997,1719301.3866999997,-0.01622752137340555,3,0.5906344927084954
20210413,283346.15344999975,1386100.0,1669446.1534499996,1719301.3866999997,-0.028997378607186097,5,0.8302753563722617
20210414,283346.15344999975,1447400.0,1730746.1534499996,1730746.1534499996,0.0,5,0.8362867062363889
20210415,283346.15344999975,1463000.0,1746346.1534499996,1746346.1534499996,0.0,5,0.8377491467598023
20210416,283346.15344999975,1500800.0,1784146.1534499996,1784146.1534499996,0.0,5,0.8411866915151016
20210419,283346.15344999975,1569050.0,1852396.1534499996,1852396.1534499996,0.0,5,0.8470380361553435
20210420,283346.15344999975,1572300.0,1855646.1534499996,1855646.1534499996,0.0,5,0.8473059354968051
20210421,283346.15344999975,1573950.0,1857296.1534499996,1857296.1534499996,0.0,5,0.847441587103019
20210422,283346.15344999975,1534150.0,1817496.1534499996,1857296.1534499996,-0.021429000391816833,5,0.8441008235906593
20210423,733123.821514,1101704.8,1834828.621514,1857296.1534499996,-0.012096903282906912,4,0.6004401648645167
20210426,733123.821514,1127123.2,1860247.021514,1860247.021514,0.0,4,0.60589974716512
20210427,733123.821514,1123590.0,1856713.821514,1860247.021514,-0.0018993176492896335,4,0.6051498012137396
20210428,733123.821514,1111067.2,1844191.021514,1860247.021514,-0.008631111790160295,4,0.6024686092918198
20210429,386327.56401399995,1476829.6,1863157.164014,1863157.164014,0.0,5,0.7926489662408871
20210503,386327.56401399995,1441450.4,1827777.9640139998,1863157.164014,-0.01898884360553832,5,0.788635396847885
20210504,342502.8483139999,1424100.0,1766602.8483139998,1863157.164014,-0.051822958129835284,5,0.8061234597007043
20210505,329162.9513139998,1437000.0,1766162.9513139997,1863157.164014,-0.05205906113203851,5,0.8136282096342768
20210506,329162.9513139998,1439050.0,1768212.9513139997,1863157.164014,-0.05095877821463635,5,0.8138442821214542
20210507,645638.2178139999,1162950.0,1808588.2178139999,1863157.164014,-0.029288428938778477,4,0.6430153578052342
20210510,579899.9143139999,1234300.0,1814199.914314,1863157.164014,-0.026276500257512492,4,0.6803550095341745
20210511,579899.9143139999,1185400.0,1765299.914314,1863157.164014,-0.05252227326286074,4,0.671500627393759
20210512,579899.9143139999,1096400.0,1676299.914314,1863157.164014,-0.10029065357934341,4,0.6540595693156048
20210513,965258.607564,662750.0,1628008.607564,1863157.164014,-0.12620972668961228,2,0.407092442214834
20210514,965258.607564,666000.0,1631258.607564,1863157.164014,-0.1244653757229991,2,0.4082737077443256
20210517,965258.607564,637250.0,1602508.607564,1863157.164014,-0.13989617273534605,2,0.3976577704432392
20210518,1280040.427564,337500.0,1617540.427564,1863157.164014,-0.13182824358243694,1,0.208650117331702
20210519,1280040.427564,333750.0,1613790.427564,1863157.164014,-0.13384095623622128,1,0.20681124035652645
20210520,1280040.427564,334500.0,1614540.427564,1863157.164014,-0.1334384137054644,1,0.20717969912013273
20210521,1280040.427564,339000.0,1619040.427564,1863157.164014,-0.13102315852092317,1,0.20938328297957184
20210524,1280040.427564,337500.0,1617540.427564,1863157.164014,-0.13182824358243694,1,0.208650117331702
20210525,1280040.427564,342750.0,1622790.427564,1863157.164014,-0.12901044586713883,1,0.21121026731375794
20210526,1280040.427564,345000.0,1625040.427564,1863157.164014,-0.12780281827486817,1,0.21230241054197566
20210527,1280040.427564,336000.0,1616040.427564,1863157.164014,-0.13263332864395072,1,0.20791559064304002
20210528,1280040.427564,345000.0,1625040.427564,1863157.164014,-0.12780281827486817,1,0.21230241054197566
20210531,980734.739814,646500.0,1627234.739814,1863157.164014,-0.12662507959968705,3,0.39729977745798234
20210601,980734.739814,669700.0,1650434.739814,1863157.164014,-0.11417309731494107,3,0.4057718756425798
20210602,688084.737814,971700.0,1659784.7378139999,1863157.164014,-0.10915473483828542,5,0.5854373629677823
20210603,688084.737814,977000.0,1665084.7378139999,1863157.164014,-0.10631010095427018,5,0.58675692462514
20210604,688084.737814,960400.0,1648484.7378139999,1863157.164014,-0.11521970896835576,5,0.5825956273477874
20210607,688084.737814,967450.0,1655534.7378139999,1863157.164014,-0.11143580917924112,5,0.5843731199971314
20210608,688084.737814,990750.0,1678834.7378139999,1863157.164014,-0.09893015455706078,5,0.5901414699638925
20210609,688084.737814,976450.0,1664534.7378139999,1863157.164014,-0.10660529881015857,5,0.5866203797478882
20210610,688084.737814,969400.0,1657484.7378139999,1863157.164014,-0.11038919859927321,5,0.5848620972996159
20210611,688084.737814,964150.0,1652234.7378139999,1863157.164014,-0.11320699631457132,5,0.5835429905532824
20210615,688084.737814,998050.0,1686134.7378139999,1863157.164014,-0.09501207392436051,5,0.5919159232161532
20210616,688084.737814,1009200.0,1697284.7378139999,1863157.164014,-0.08902760830044165,5,0.5945967565228852
20210617,772855.5885639999,940500.0,1713355.5885639999,1863157.164014,-0.0804020070573469,4,0.5489228308924788
20210618,772855.5885639999,971700.0,1744555.5885639999,1863157.164014,-0.06365623777786089,4,0.5569899900981875
20210621,772855.5885639999,1010600.0,1783455.5885639999,1863157.164014,-0.0427776985159376,4,0.5666527422831501
20210622,985880.8245639999,824100.0,1809980.824564,1863157.164014,-0.028540984344786358,4,0.4553086910180469
20210623,985880.8245639999,815950.0,1801830.824564,1863157.164014,-0.03291527984567777,4,0.452844955739638
20210624,529592.1895639999,1305550.0,1835142.189564,1863157.164014,-0.015036291618923059,5,0.7114162637774556
20210625,529592.1895639999,1340950.0,1870542.189564,1870542.189564,0.0,5,0.7168777092980505
20210628,529592.1895639999,1309050.0,1838642.189564,1870542.189564,-0.01705387891167298,5,0.7119656056137911
20210629,529592.1895639999,1307200.0,1836792.189564,1870542.189564,-0.018042896967679023,5,0.7116755000522355
20210630,529592.1895639999,1337900.0,1867492.189564,1870542.189564,-0.0016305432815235665,5,0.7164153121906
20210701,529592.1895639999,1305850.0,1835442.189564,1870542.189564,-0.018764612846386197,5,0.711463432313386
20210702,529592.1895639999,1372600.0,1902192.189564,1902192.189564,0.0,5,0.7215884953846923
20210705,529592.1895639999,1426000.0,1955592.189564,1955592.189564,0.0,5,0.7291908853030996
20210706,529592.1895639999,1465800.0,1995392.189564,1995392.189564,0.0,5,0.7345924313356575
20210707,529592.1895639999,1465050.0,1994642.189564,1995392.189564,-0.00037586595954541835,5,0.7344926361555798
20210708,826206.0883139999,1150650.0,1976856.088314,1995392.189564,-0.009289452643417406,5,0.5820605793218636
20210709,826206.0883139999,1106400.0,1932606.088314,1995392.189564,-0.031465544256599864,5,0.5724912110595802
20210712,1291306.188814,647150.0,1938456.188814,1995392.189564,-0.028533739406106706,3,0.3338481435559005
20210713,872348.285814,1051400.0,1923748.2858139998,1995392.189564,-0.03590467283810228,4,0.5465371991508332
20210714,472759.36281400005,1394500.0,1867259.362814,1995392.189564,-0.06421435716754875,5,0.7468164454125208
20210715,472759.36281400005,1340850.0,1813609.362814,1995392.189564,-0.09110130214036771,5,0.7393267963281432
20210716,813042.4948140001,968450.0,1781492.494814,1995392.189564,-0.10719681868492115,4,0.5436172214136175
20210719,1087380.8278140002,657300.0,1744680.8278140002,1995392.189564,-0.1256451554041519,3,0.376745126971771
20210720,878702.5603140002,861450.0,1740152.5603140001,1995392.189564,-0.12791451754943994,5,0.4950428023647286
20210721,878702.5603140002,877900.0,1756602.5603140001,1995392.189564,-0.11967052417007618,5,0.49977155893651415
20210722,878702.5603140002,889050.0,1767752.5603140001,1995392.189564,-0.11408265023816688,5,0.5029267217364861
20210723,878702.5603140002,902800.0,1781502.5603140001,1995392.189564,-0.10719177431316662,5,0.506763234648889
20210726,1171529.729064,624200.0,1795729.729064,1995392.189564,-0.1000617630680547,4,0.3476024202847919
20210727,1241680.216564,532600.0,1774280.216564,1995392.189564,-0.1108112851981814,4,0.30017806377360834
20210728,1241680.216564,508200.0,1749880.216564,1995392.189564,-0.12303945774872715,4,0.29041987856624996
20210729,1284109.1183965,490695.0,1774804.1183965,1995392.189564,-0.1105487293782077,3,0.27647839832788595
20210730,1308093.6421189997,454600.0,1762693.6421189997,1995392.189564,-0.1166179504270013,3,0.25790074300915294
20210802,1143729.334869,625500.0,1769229.334869,1995392.189564,-0.11334255785797043,4,0.35354376488806877
20210803,1143729.334869,642400.0,1786129.334869,1995392.189564,-0.1048730449028793,4,0.3596604050216305
20210804,1049401.092119,735800.0,1785201.092119,1995392.189564,-0.1053382380387724,5,0.41216645186264106
20210805,1049401.092119,781600.0,1831001.092119,1995392.189564,-0.08238535677586267,5,0.426870307922898
20210806,1049401.092119,810500.0,1859901.092119,1995392.189564,-0.06790198846804407,5,0.43577586111129757
20210809,1049401.092119,774600.0,1824001.092119,1995392.189564,-0.08589343906495372,5,0.4246707983601713
20210810,1049401.092119,738600.0,1788001.092119,1995392.189564,-0.10393500512313603,5,0.41308699600662363
20210811,1049401.092119,709500.0,1758901.092119,1995392.189564,-0.11851860435350015,5,0.4033768602333656
20210812,1198059.823719,559412.0,1757471.823719,1995392.189564,-0.11923488880498545,4,0.3183049608250469
20210813,1039785.3733989998,689100.0,1728885.3733989997,1995392.189564,-0.13356112024435296,5,0.3985805019827457
20210816,1423998.4998989997,292700.0,1716698.4998989997,1995392.189564,-0.13966862811360192,2,0.17050169264854645
20210817,1423998.4998989997,295300.0,1719298.4998989997,1995392.189564,-0.13836562612051095,2,0.1717560970461775
20210818,1423998.4998989997,304800.0,1728798.4998989997,1995392.189564,-0.1336046572996018,2,0.17630741813913367
20210819,1423998.4998989997,298400.0,1722398.4998989997,1995392.189564,-0.1368120468210564,2,0.17324678349261102
20210820,1423998.4998989997,305300.0,1729298.4998989997,1995392.189564,-0.13335407999323812,2,0.17654557615000022
20210823,1423998.4998989997,308000.0,1731998.4998989997,1995392.189564,-0.1320009625388744,2,0.1778292533266979
20210824,1423998.4998989997,308500.0,1732498.4998989997,1995392.189564,-0.1317503852325108,2,0.17806653224691668
20210825,1423998.4998989997,312400.0,1736398.4998989997,1995392.189564,-0.12979588224287442,2,0.17991261799533415
20210826,1734198.0528989995,0.0,1734198.0528989995,1995392.189564,-0.13089864640698634,0,0.0
20210827,1734198.0528989995,0.0,1734198.0528989995,1995392.189564,-0.13089864640698634,0,0.0
20210830,1734198.0528989995,0.0,1734198.0528989995,1995392.189564,-0.13089864640698634,0,0.0
20210831,992314.2841489995,749900.0,1742214.2841489995,1995392.189564,-0.12688127513936032,5,0.43042925707976015
20210901,992314.2841489995,766650.0,1758964.2841489995,1995392.189564,-0.11848693537617816,5,0.4358530795131586
20210902,992314.2841489995,771000.0,1763314.2841489995,1995392.189564,-0.11630691281081451,5,0.4372447991437304
20210903,992314.2841489995,776750.0,1769064.2841489995,1995392.189564,-0.11342527378763256,5,0.43907392566780135
20210906,992314.2841489995,762300.0,1754614.2841489995,1995392.189564,-0.12066695794154192,5,0.43445445924300163
20210907,1317655.2411489994,422350.0,1740005.2411489994,1995392.189564,-0.12798834722852326,3,0.24272915391973438
20210908,1317655.2411489994,420350.0,1738005.2411489994,1995392.189564,-0.12899065645397778,3,0.24185772864649455
20210909,1317655.2411489994,420450.0,1738105.2411489994,1995392.189564,-0.12894054099270502,3,0.24190134753983913
20210910,1317655.2411489994,424150.0,1741805.2411489994,1995392.189564,-0.12708626892561414,3,0.2435117256394321
20210913,1317655.2411489994,427250.0,1744905.2411489994,1995392.189564,-0.1255326896261595,3,0.24485570329232373
20210914,1317655.2411489994,428200.0,1745855.2411489994,1995392.189564,-0.12505659274406855,3,0.2452666119776281
20210915,1317655.2411489994,426000.0,1743655.2411489994,1995392.189564,-0.1261591328920686,3,0.24431435179771144
20210916,1317655.2411489994,422800.0,1740455.2411489994,1995392.189564,-0.1277628276527959,3,0.24292494860188382
20210917,1317655.2411489994,420350.0,1738005.2411489994,1995392.189564,-0.12899065645397778,3,0.24185772864649455
20210922,1317655.2411489994,413750.0,1731405.2411489994,1995392.189564,-0.1322982768979779,3,0.23896774144302937
20210923,1317655.2411489994,418800.0,1736455.2411489994,1995392.189564,-0.12976744610370505,3,0.24118099336835377
20210924,1317655.2411489994,419750.0,1737405.2411489994,1995392.189564,-0.12929134922161423,3,0.24159590984220033
20210927,1317655.2411489994,419850.0,1737505.2411489994,1995392.189564,-0.12924123376034147,3,0.24163955886680163
20210928,1056732.3426489995,690450.0,1747182.3426489995,1995392.189564,-0.12439150970578627,5,0.3951791310763653
20210929,1316925.4166489993,418200.0,1735125.4166489993,1995392.189564,-0.1304338937859979,3,0.24102004154123816
20210930,1316925.4166489993,419100.0,1736025.4166489993,1995392.189564,-0.1299828546345434,3,0.24141351617361506
20211001,1316925.4166489993,414250.0,1731175.4166489993,1995392.189564,-0.13241345450627073,3,0.23928828703093255
20211004,1316925.4166489993,413800.0,1730725.4166489993,1995392.189564,-0.13263897408199798,3,0.23909049697854
20211005,1316925.4166489993,413000.0,1729925.4166489993,1995392.189564,-0.13303989777217984,3,0.23873861614219952
20211006,1316925.4166489993,414450.0,1731375.4166489993,1995392.189564,-0.13231322358372521,3,0.23937616071859774
20211007,1316925.4166489993,417350.0,1734275.4166489993,1995392.189564,-0.13085987520681608,3,0.24064805162631653
20211008,1316925.4166489993,414650.0,1731575.4166489993,1995392.189564,-0.1322129926611798,3,0.2394640141071326
20211012,1316925.4166489993,415450.0,1732375.4166489993,1995392.189564,-0.13181206897099795,3,0.23981522481057888
20211013,1316925.4166489993,415050.0,1731975.4166489993,1995392.189564,-0.13201253081608888,3,0.23963966001493986
20211014,1316925.4166489993,414050.0,1730975.4166489993,1995392.189564,-0.13251368542881614,3,0.23920039303710083
20211015,1316925.4166489993,418000.0,1734925.4166489993,1995392.189564,-0.1305341247085433,3,0.2409325472949524
20211018,1316925.4166489993,422300.0,1739225.4166489993,1995392.189564,-0.12837915987381598,3,0.24280923907704496
20211019,1316925.4166489993,421800.0,1738725.4166489993,1995392.189564,-0.12862973718017967,3,0.24259149602409577
20211020,1145278.7841489993,595450.0,1740728.7841489993,1995392.189564,-0.12762574031656682,4,0.34206937084176575
20211021,1145278.7841489993,590950.0,1736228.7841489993,1995392.189564,-0.12988093607383955,4,0.3403641302316331
20211022,1145278.7841489993,589850.0,1735128.7841489993,1995392.189564,-0.13043220614783957,4,0.3399459483287255
20211025,1145278.7841489993,599000.0,1744278.7841489993,1995392.189564,-0.1258466414413849,4,0.3434084077862822
20211026,1206181.3826489993,541350.0,1747531.3826489993,1995392.189564,-0.12421658669975999,4,0.309779844513804
20211027,1322132.6606489993,423400.0,1745532.6606489993,1995392.189564,-0.1252182554496195,3,0.242562061166233
20211028,1322132.6606489993,423400.0,1745532.6606489993,1995392.189564,-0.1252182554496195,3,0.242562061166233
20211029,1158793.1246489992,605000.0,1763793.1246489992,1995392.189564,-0.11606693968547899,4,0.3430107485651964
20211101,1158793.1246489992,611900.0,1770693.1246489992,1995392.189564,-0.1126089728576607,4,0.34557089056371393
20211102,1025178.9821489992,725250.0,1750428.9821489993,1995392.189564,-0.12276444134449871,5,0.41432700634881603
20211103,1025178.9821489992,748700.0,1773878.9821489993,1995392.189564,-0.11101236567604389,5,0.42206937876504586
20211104,1025178.9821489992,739700.0,1764878.9821489993,1995392.189564,-0.11552275719058946,5,0.41912222168304514
20211105,1025178.9821489992,746950.0,1772128.9821489993,1995392.189564,-0.11188938624831657,5,0.421498664896389
20211108,1025178.9821489992,747700.0,1772878.9821489993,1995392.189564,-0.11151352028877115,5,0.42174339451735937
20211109,1025178.9821489992,745550.0,1770728.9821489993,1995392.189564,-0.11259100270613476,5,0.4210412815941955
20211110,1338167.7411489994,427350.0,1765517.7411489994,1995392.189564,-0.11520264017131832,3,0.24205364241872784
20211111,1338167.7411489994,429850.0,1768017.7411489994,1995392.189564,-0.1139497536395001,3,0.2431253883915492
20211112,1338167.7411489994,430850.0,1769017.7411489994,1995392.189564,-0.11344859902677285,3,0.24355323860130282
20211115,1338167.7411489994,434450.0,1772617.7411489994,1995392.189564,-0.11164444242095461,3,0.24508950233026117
20211116,996776.1006489994,755850.0,1752626.1006489994,1995392.189564,-0.12166334527351519,5,0.4312671138014594
20211117,996776.1006489994,779250.0,1776026.1006489994,1995392.189564,-0.10993632733569669,5,0.4387604437317924
20211118,996776.1006489994,773450.0,1770226.1006489994,1995392.189564,-0.11284302408951496,5,0.43692158855664714
20211119,996776.1006489994,774300.0,1771076.1006489994,1995392.189564,-0.11241704266869679,5,0.4371918291462816
20211122,996776.1006489994,786200.0,1782976.1006489994,1995392.189564,-0.10645330277724208,5,0.44094814266653654
20211123,996776.1006489994,749050.0,1745826.1006489994,1995392.189564,-0.12507119664006072,5,0.4290518968192454
20211124,1145600.1636489995,604200.0,1749800.1636489995,1995392.189564,-0.12307957663634184,4,0.3452965730326673
20211125,1145600.1636489995,602150.0,1747750.1636489995,1995392.189564,-0.1241069435924328,4,0.34452864747145273
20211126,1272539.6076489997,458450.0,1730989.6076489997,1995392.189564,-0.13250657354370676,3,0.26484849936370153
20211129,1148503.279649,572500.0,1721003.279649,1995392.189564,-0.13751126788511425,4,0.33265479895933836
20211130,1148503.279649,601450.0,1749953.279649,1995392.189564,-0.12300284184665933,4,0.343694890026228
20211201,1148503.279649,607800.0,1756303.279649,1995392.189564,-0.11982051005584105,4,0.34606779309862123
20211202,1318644.8456489998,431100.0,1749744.8456489998,1995392.189564,-0.12310729950720856,3,0.24637877978151737
20211203,1317209.2536489996,439450.0,1756659.2536489996,1995392.189564,-0.11964211204373021,3,0.250162345991209
20211206,1317209.2536489996,441650.0,1758859.2536489996,1995392.189564,-0.11853957189573017,3,0.25110025096308036
20211207,1458064.1566489995,304250.0,1762314.1566489995,1995392.189564,-0.11680813132075485,2,0.17264231740527153
20211208,1458064.1566489995,304450.0,1762514.1566489995,1995392.189564,-0.11670790039820944,2,0.1727362012109106
20211209,1317944.4566489996,446100.0,1764044.4566489996,1995392.189564,-0.11594098349435289,3,0.2528847832142604
20211210,1317944.4566489996,447050.0,1764994.4566489996,1995392.189564,-0.11546488661226195,3,0.2532869144806067
20211213,1197341.4291489995,577100.0,1774441.4291489995,1995392.189564,-0.11073049276757918,4,0.32522910619640466
20211214,1197341.4291489995,565900.0,1763241.4291489995,1995392.189564,-0.1163434244301248,4,0.32094300340545123
20211215,1005236.7198989996,755950.0,1761186.7198989997,1995392.189564,-0.11737315144857563,5,0.429227628995154
20211216,1005236.7198989996,758950.0,1764186.7198989997,1995392.189564,-0.11586968761039373,5,0.4301982275682532
20211217,985700.5896489996,773950.0,1759650.5896489997,1995392.189564,-0.11814299020911301,5,0.4398316373447646
20211220,985700.5896489996,766200.0,1751900.5896489997,1995392.189564,-0.12202693845774948,5,0.4373535830326487
20211221,985700.5896489996,754450.0,1740150.5896489997,1995392.189564,-0.1279155051572951,5,0.4335544317185662
20211222,985700.5896489996,770250.0,1755950.5896489997,1995392.189564,-0.11999726227620389,5,0.43865129493989163
20211223,985700.5896489996,770650.0,1756350.5896489997,1995392.189564,-0.11979680043111307,5,0.43877913927993817
20211224,1153728.8066489997,599500.0,1753228.8066489997,1995392.189564,-0.12136129638149673,4,0.34194053721136536
20211227,1153728.8066489997,599250.0,1752978.8066489997,1995392.189564,-0.12148658503467846,4,0.34184668846369476
20211228,1160404.1416489999,593300.0,1753704.1416489999,1995392.189564,-0.12112308005365591,4,0.3383124815124875
20211229,1160404.1416489999,593400.0,1753804.1416489999,1995392.189564,-0.12107296459238315,4,0.3383502102133597
20211230,1160404.1416489999,593900.0,1754304.1416489999,1995392.189564,-0.12082238728601946,4,0.3385387891986332
20220103,1160404.1416489999,583700.0,1744104.1416489999,1995392.189564,-0.12593416433583782,4,0.3346703823821716
20220104,1160404.1416489999,586650.0,1747054.1416489999,1995392.189564,-0.12445575822829236,4,0.33579382917479367
20220105,1160404.1416489999,583200.0,1743604.1416489999,1995392.189564,-0.1261847416422015,4,0.3344795909055614
20220106,1160404.1416489999,587800.0,1748204.1416489999,1995392.189564,-0.1238794304236559,4,0.33623075589190377
20220107,1160404.1416489999,584750.0,1745154.1416489999,1995392.189564,-0.12540795199247412,4,0.33507068862551503
20220110,1292293.7396489999,449000.0,1741293.7396489999,1995392.189564,-0.12734261026175586,3,0.2578542550153008
20220111,1292293.7396489999,459150.0,1751443.7396489999,1995392.189564,-0.12225589094257383,3,0.2621551521215386
20220112,1292293.7396489999,459150.0,1751443.7396489999,1995392.189564,-0.12225589094257383,3,0.2621551521215386
20220113,1292293.7396489999,469350.0,1761643.7396489999,1995392.189564,-0.11714411389275547,3,0.26642730844859475
20220114,1292293.7396489999,463450.0,1755743.7396489999,1995392.189564,-0.1201009261078465,3,0.26396221130348485
20220117,1292293.7396489999,460500.0,1752793.7396489999,1995392.189564,-0.12157933221539197,3,0.26272343949164034
20220118,1292293.7396489999,462150.0,1754443.7396489999,1995392.189564,-0.12075242710439194,3,0.26341682526249566
20220119,1087518.806649,659400.0,1746918.806649,1995392.189564,-0.12452358198780578,5,0.37746459508606695
20220120,1087518.806649,652250.0,1739768.806649,1995392.189564,-0.1281068374688058,5,0.37490613552056407
20220121,1087518.806649,649750.0,1737268.806649,1995392.189564,-0.12935972400062412,5,0.3740066001952203
20220124,1099313.578149,636150.0,1735463.578149,1995392.189564,-0.1302644225904258,5,0.3665591188485217
20220125,1278221.220149,451850.0,1730071.220149,1995392.189564,-0.13296682767560275,3,0.261174219152137
20220126,1278221.220149,455650.0,1733871.220149,1995392.189564,-0.131062440147239,3,0.26279345011611865
20220207,1278221.220149,465000.0,1743221.220149,1995392.189564,-0.12637664451823893,3,0.26674755597585864
20220208,934115.260889,824544.0,1758659.260889,1995392.189564,-0.11863979918991607,5,0.4688480698547563
20220209,934115.260889,842942.0,1777057.260889,1995392.189564,-0.10941955662495939,5,0.47434712350141456
20220210,1105388.447609,668900.0,1774288.447609,1995392.189564,-0.11080716017201209,4,0.37699619861776024
20220211,1105388.447609,684050.0,1789438.447609,1995392.189564,-0.10321466778919364,4,0.3822707626037707
20220214,1105388.447609,663900.0,1769288.447609,1995392.189564,-0.1133129332356485,4,0.3752355930979984
20220215,1114423.5015439999,631430.0,1745853.5015439999,1995392.189564,-0.12505746455513844,4,0.3616741034924037
20220216,1114423.5015439999,632717.0,1747140.5015439999,1995392.189564,-0.12441247856855842,4,0.3621443149196354
20220217,1277574.121934,471800.0,1749374.121934,1995392.189564,-0.12329308940702821,3,0.2696964554834086
20220218,1119939.4594339998,623000.0,1742939.4594339998,1995392.189564,-0.12651785020024653,4,0.35744213410735004
20220221,1119939.4594339998,616100.0,1736039.4594339998,1995392.189564,-0.12997581702806482,4,0.3548882467227253
20220222,1119939.4594339998,608500.0,1728439.4594339998,1995392.189564,-0.1337845920847922,4,0.35205167104855456
20220223,1265625.665684,464750.0,1730375.665684,1995392.189564,-0.13281425339141328,3,0.26858329622676996
20220224,1136064.985934,592200.0,1728264.985934,1995392.189564,-0.13387203028411576,4,0.3426557876366161
20220225,1269797.452184,461050.0,1730847.452184,1995392.189564,-0.13257781541071567,3,0.26637240585138955
20220301,1109710.694934,634800.0,1744510.694934,1995392.189564,-0.12573041828174059,4,0.36388426957968084
20220302,964586.719934,800600.0,1765186.7199340002,1995392.189564,-0.11536853298012573,5,0.45354975253265795
20220303,1277226.8281840002,491800.0,1769026.8281840002,1995392.189564,-0.11344404501726613,3,0.2780059590757359
20220304,1277226.8281840002,504950.0,1782176.8281840002,1995392.189564,-0.10685386185990231,3,0.28333327648218454
20220307,1325522.188184,431850.0,1757372.188184,1995392.189564,-0.11928482161294218,3,0.2457362207639447
20220308,1582278.561934,149400.0,1731678.561934,1995392.189564,-0.13216130092582057,1,0.08627467203448241
20220309,1582278.561934,149600.0,1731878.561934,1995392.189564,-0.13206107000327505,1,0.0863801904406858
20220310,1582278.561934,153000.0,1735278.561934,1995392.189564,-0.13035714432000234,1,0.08817028191109481
20220311,1582278.561934,151800.0,1734078.561934,1995392.189564,-0.13095852985527512,1,0.08753928647309901
20220314,1582278.561934,154000.0,1736278.561934,1995392.189564,-0.12985598970727508,1,0.08869544517583802
