trade_date,market,stock_id,name,open,high,low,close,volume,trading_value
2026-09-04,TPEX,1240,茂生農經,55.0,55.5,55.0,55.5,6898,382122
2026-09-04,TPEX,1259,安心,63.7,65.4,63.7,64.1,19741,1274666
2026-09-04,TPEX,1264,德麥,251.0,252.0,251.0,252.0,16672,4194429
2026-09-04,TPEX,1268,漢來美食,181.5,182.0,180.0,182.0,109917,19926021
2026-09-04,TPEX,1294,漢田生技,53.5,53.5,53.4,53.4,5481,293008
2026-09-04,TPEX,1295,生合,45.3,45.35,45.3,45.35,10816,490410
2026-09-04,TPEX,1336,台翰,16.1,16.3,16.1,16.15,128411,2079184
2026-09-04,TPEX,1565,精華,99.5,99.5,98.0,98.6,83414,8205808
2026-09-04,TPEX,1569,濱川,45.8,48.7,45.4,48.7,589657,27778480
2026-09-04,TPEX,1570,力肯,32.9,33.0,32.8,32.8,32011,1052660
2026-09-04,TPEX,1580,新麥,102.5,103.0,102.0,102.5,95124,9726612
2026-09-04,TPEX,1584,精剛,18.1,18.1,17.75,18.0,399594,7146240
2026-09-04,TPEX,1586,和勤,18.1,18.1,17.95,18.0,205548,3701088
2026-09-04,TPEX,1591,駿吉-KY,35.2,35.95,35.1,35.75,126957,4499204
2026-09-04,TPEX,1593,祺驊,31.75,31.8,31.4,31.75,12253,388244
2026-09-04,TPEX,1595,川寶,70.1,70.8,67.5,68.8,619415,42749491
2026-09-04,TPEX,1599,宏佳騰,23.05,23.1,22.8,22.9,27341,625120
2026-09-04,TPEX,1742,台蠟,17.8,17.8,17.6,17.8,58522,1032934
2026-09-04,TPEX,1777,生泰,74.0,75.2,74.0,75.2,120605,9016686
2026-09-04,TPEX,1780,立弘,24.4,24.55,24.2,24.4,78467,1910661
2026-09-04,TPEX,1781,合世,10.2,10.3,10.2,10.3,17465,178871
2026-09-04,TPEX,1784,訊聯,60.6,60.6,58.9,59.2,62059,3673653
2026-09-04,TPEX,1785,光洋科,101.0,102.5,100.0,102.0,2924005,295779767
2026-09-04,TPEX,1788,杏昌,129.0,129.0,128.5,128.5,8431,1086207
2026-09-04,TPEX,1796,金穎生技,30.25,30.25,29.65,30.2,10032,302785
2026-09-04,TPEX,1799,易威,29.8,29.8,29.5,29.7,78431,2330898
2026-09-04,TPEX,1813,寶利徠,11.5,11.5,11.45,11.45,2454,28198
2026-09-04,TPEX,1815,富喬,125.5,126.0,114.0,118.5,50628182,6007144066
2026-09-04,TPEX,2035,唐榮,26.2,26.2,26.2,26.2,1005,26327
2026-09-04,TPEX,2061,風青,53.1,55.7,52.8,54.0,2176352,117882999
2026-09-04,TPEX,2063,世鎧,24.05,24.05,23.7,23.8,109474,2610727
2026-09-04,TPEX,2064,晉椿,12.6,12.9,12.45,12.45,280002,3548724
2026-09-04,TPEX,2065,世豐,36.35,36.5,36.35,36.45,36992,1347229
2026-09-04,TPEX,2066,世德,53.3,54.7,53.0,54.7,24681,1319314
2026-09-04,TPEX,2067,嘉鋼,4.83,4.83,4.82,4.82,14715,70927
2026-09-04,TPEX,2070,精湛,63.6,63.9,59.5,63.0,683142,41954194
2026-09-04,TPEX,2073,雄順,25.5,26.6,25.5,26.6,3000,77600
2026-09-04,TPEX,2221,大甲,95.7,98.5,90.3,90.8,12726891,1201903137
2026-09-04,TPEX,2230,泰茂,22.4,22.9,22.4,22.8,42532,960755
2026-09-04,TPEX,2235,謚源,28.4,28.4,28.25,28.25,2120,59931
2026-09-04,TPEX,2596,綠意,36.15,36.2,35.5,35.55,62929,2256170
2026-09-04,TPEX,2640,大車隊,156.0,156.5,156.0,156.0,9545,1490247
2026-09-04,TPEX,2641,正德,18.3,18.4,17.9,18.05,2201559,39868726
2026-09-04,TPEX,2643,捷迅,62.5,62.5,62.2,62.4,15482,963465
2026-09-04,TPEX,2718,全心投控,41.5,41.5,40.95,41.0,36624,1505894
2026-09-04,TPEX,2719,燦星旅,19.85,19.95,19.85,19.9,8251,164003
2026-09-04,TPEX,2724,藝舍-KY,,,,,161,1689
2026-09-04,TPEX,2726,雅茗-KY,8.33,8.33,8.02,8.14,48559,394796
2026-09-04,TPEX,2729,瓦城,154.5,156.0,154.5,156.0,12086,1872247
2026-09-04,TPEX,2732,六角,64.5,65.1,63.1,63.2,17759,1131160
2026-09-04,TPEX,2734,易飛網,14.85,14.95,14.85,14.9,9901,147605
2026-09-04,TPEX,2736,富野,11.45,11.6,11.45,11.55,30109,345477
2026-09-04,TPEX,2740,華軒,31.4,31.45,30.3,30.3,6691,206714
2026-09-04,TPEX,2743,山富,58.8,59.1,58.5,59.1,36015,2117430
2026-09-04,TPEX,2745,五福,87.2,87.3,86.5,87.2,63945,5547532
2026-09-04,TPEX,2751,王座,51.4,52.5,51.4,52.5,2235,116041
2026-09-04,TPEX,2752,豆府,176.5,176.5,175.5,175.5,3637,640922
2026-09-04,TPEX,2754,亞洲藏壽司,68.6,69.7,68.6,68.7,6405,440517
2026-09-04,TPEX,2755,揚秦,102.0,102.0,99.0,100.5,114860,11494854
2026-09-04,TPEX,2756,聯發國際,62.4,63.7,62.2,62.2,19495,1215138
2026-09-04,TPEX,2916,滿心,40.1,40.1,39.95,40.05,40257,1611334
2026-09-04,TPEX,2924,宏太-KY,17.4,18.25,16.3,17.9,11232,196601
2026-09-04,TPEX,2926,誠品生活,30.3,30.5,30.25,30.5,5010,152307
2026-09-04,TPEX,2937,集雅社,43.7,44.3,43.7,44.3,2277,100214
2026-09-04,TPEX,2941,米斯特,29.7,33.9,29.7,33.9,8021,254240
2026-09-04,TPEX,2947,振宇五金,61.6,61.7,61.6,61.7,7259,447776
2026-09-04,TPEX,2948,寶陞,36.6,38.4,36.6,38.15,6912,261047
2026-09-04,TPEX,2949,欣新網,,,,,5,304
2026-09-04,TPEX,3064,泰偉,,,,,0,0
2026-09-04,TPEX,3066,李洲,25.1,25.6,24.2,24.7,1080102,26880150
2026-09-04,TPEX,3067,全域,,,,,60,1035
2026-09-04,TPEX,3071,協禧,24.35,25.5,24.2,25.1,641828,16019772
2026-09-04,TPEX,3073,天方能源,22.0,22.7,22.0,22.6,57158,1288864
2026-09-04,TPEX,3078,僑威,46.5,46.5,44.3,46.1,1163623,52515171
2026-09-04,TPEX,3081,聯亞,3245.0,3315.0,2980.0,3170.0,5533009,17280695665
2026-09-04,TPEX,3083,網龍,23.1,23.1,22.9,22.9,91253,2093079
2026-09-04,TPEX,3085,新零售,10.85,11.5,10.85,11.5,19870,217127
2026-09-04,TPEX,3086,華義*,30.2,30.2,28.9,29.6,115757,3398571
2026-09-04,TPEX,3088,艾訊,123.5,128.5,123.0,127.0,1574297,198717385
2026-09-04,TPEX,3093,港建*,45.75,46.65,44.8,45.2,204588,9310987
2026-09-04,TPEX,3095,及成,35.15,35.15,35.15,35.15,1361,47804
2026-09-04,TPEX,3105,穩懋,465.0,465.0,438.5,449.5,24240777,10868746863
2026-09-04,TPEX,3114,好德,31.6,32.1,30.7,31.8,252260,7912230
2026-09-04,TPEX,3115,富榮綱,8.61,8.76,8.61,8.76,2666,22698
