trade_date,market,stock_id,name,foreign_buy,foreign_sell,foreign_net,trust_buy,trust_sell,trust_net,dealer_buy,dealer_sell,dealer_net,raw_json
2026-09-04,TWSE,2324,仁寶            ,91160046,21793762,69366284,0,21000,-21000,2071402,600470,1671047,"{""證券代號"":""2324"",""證券名稱"":""仁寶            "",""外陸資買進股數(不含外資自營商)"":""91,160,046"",""外陸資賣出股數(不含外資自營商)"":""21,793,762"",""外陸資買賣超股數(不含外資自營商)"":""69,366,284"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""21,000"",""投信買賣超股數"":""-21,000"",""自營商買賣超股數"":""1,671,047"",""自營商買進股數(自行買賣)"":""559,115"",""自營商賣出股數(自行買賣)"":""359,000"",""自營商買賣超股數(自行買賣)"":""200,115"",""自營商買進股數(避險)"":""2,071,402"",""自營商賣出股數(避險)"":""600,470"",""自營商買賣超股數(避險)"":""1,470,932"",""三大法人買賣超股數"":""71,016,331""}"
2026-09-04,TWSE,2317,鴻海            ,37047393,10639602,26407791,1212278,57000,1155278,622599,75388,1370181,"{""證券代號"":""2317"",""證券名稱"":""鴻海            "",""外陸資買進股數(不含外資自營商)"":""37,047,393"",""外陸資賣出股數(不含外資自營商)"":""10,639,602"",""外陸資買賣超股數(不含外資自營商)"":""26,407,791"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""1,212,278"",""投信賣出股數"":""57,000"",""投信買賣超股數"":""1,155,278"",""自營商買賣超股數"":""1,370,181"",""自營商買進股數(自行買賣)"":""1,105,000"",""自營商賣出股數(自行買賣)"":""282,030"",""自營商買賣超股數(自行買賣)"":""822,970"",""自營商買進股數(避險)"":""622,599"",""自營商賣出股數(避險)"":""75,388"",""自營商買賣超股數(避險)"":""547,211"",""三大法人買賣超股數"":""28,933,250""}"
2026-09-04,TWSE,3231,緯創            ,44669998,20744693,23925305,3403000,14000,3389000,623131,530200,366699,"{""證券代號"":""3231"",""證券名稱"":""緯創            "",""外陸資買進股數(不含外資自營商)"":""44,669,998"",""外陸資賣出股數(不含外資自營商)"":""20,744,693"",""外陸資買賣超股數(不含外資自營商)"":""23,925,305"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""3,403,000"",""投信賣出股數"":""14,000"",""投信買賣超股數"":""3,389,000"",""自營商買賣超股數"":""366,699"",""自營商買進股數(自行買賣)"":""1,516,000"",""自營商賣出股數(自行買賣)"":""1,242,232"",""自營商買賣超股數(自行買賣)"":""273,768"",""自營商買進股數(避險)"":""623,131"",""自營商賣出股數(避險)"":""530,200"",""自營商買賣超股數(避險)"":""92,931"",""三大法人買賣超股數"":""27,681,004""}"
2026-09-04,TWSE,2303,聯電            ,69029376,42478677,26550699,1691000,114000,1577000,898473,943433,-838039,"{""證券代號"":""2303"",""證券名稱"":""聯電            "",""外陸資買進股數(不含外資自營商)"":""69,029,376"",""外陸資賣出股數(不含外資自營商)"":""42,478,677"",""外陸資買賣超股數(不含外資自營商)"":""26,550,699"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""1,691,000"",""投信賣出股數"":""114,000"",""投信買賣超股數"":""1,577,000"",""自營商買賣超股數"":""-838,039"",""自營商買進股數(自行買賣)"":""761,000"",""自營商賣出股數(自行買賣)"":""1,554,079"",""自營商買賣超股數(自行買賣)"":""-793,079"",""自營商買進股數(避險)"":""898,473"",""自營商賣出股數(避險)"":""943,433"",""自營商買賣超股數(避險)"":""-44,960"",""三大法人買賣超股數"":""27,289,660""}"
2026-09-04,TWSE,0050,元大台灣50      ,19635192,6728803,12906389,0,0,0,9685215,1675659,9363556,"{""證券代號"":""0050"",""證券名稱"":""元大台灣50      "",""外陸資買進股數(不含外資自營商)"":""19,635,192"",""外陸資賣出股數(不含外資自營商)"":""6,728,803"",""外陸資買賣超股數(不含外資自營商)"":""12,906,389"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""9,363,556"",""自營商買進股數(自行買賣)"":""1,607,000"",""自營商賣出股數(自行買賣)"":""253,000"",""自營商買賣超股數(自行買賣)"":""1,354,000"",""自營商買進股數(避險)"":""9,685,215"",""自營商賣出股數(避險)"":""1,675,659"",""自營商買賣超股數(避險)"":""8,009,556"",""三大法人買賣超股數"":""22,269,945""}"
2026-09-04,TWSE,2327,國巨*           ,27074006,8548174,18525832,5000,53000,-48000,308285,112718,261593,"{""證券代號"":""2327"",""證券名稱"":""國巨*           "",""外陸資買進股數(不含外資自營商)"":""27,074,006"",""外陸資賣出股數(不含外資自營商)"":""8,548,174"",""外陸資買賣超股數(不含外資自營商)"":""18,525,832"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""5,000"",""投信賣出股數"":""53,000"",""投信買賣超股數"":""-48,000"",""自營商買賣超股數"":""261,593"",""自營商買進股數(自行買賣)"":""277,701"",""自營商賣出股數(自行買賣)"":""211,675"",""自營商買賣超股數(自行買賣)"":""66,026"",""自營商買進股數(避險)"":""308,285"",""自營商賣出股數(避險)"":""112,718"",""自營商買賣超股數(避險)"":""195,567"",""三大法人買賣超股數"":""18,739,425""}"
2026-09-04,TWSE,2886,兆豐金          ,19628181,6585644,13042537,3519000,62000,3457000,50000,344431,-621933,"{""證券代號"":""2886"",""證券名稱"":""兆豐金          "",""外陸資買進股數(不含外資自營商)"":""19,628,181"",""外陸資賣出股數(不含外資自營商)"":""6,585,644"",""外陸資買賣超股數(不含外資自營商)"":""13,042,537"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""3,519,000"",""投信賣出股數"":""62,000"",""投信買賣超股數"":""3,457,000"",""自營商買賣超股數"":""-621,933"",""自營商買進股數(自行買賣)"":""89,000"",""自營商賣出股數(自行買賣)"":""416,502"",""自營商買賣超股數(自行買賣)"":""-327,502"",""自營商買進股數(避險)"":""50,000"",""自營商賣出股數(避險)"":""344,431"",""自營商買賣超股數(避險)"":""-294,431"",""三大法人買賣超股數"":""15,877,604""}"
2026-09-04,TWSE,2892,第一金          ,25871641,11548013,14323628,1369000,62000,1307000,60019,37000,102019,"{""證券代號"":""2892"",""證券名稱"":""第一金          "",""外陸資買進股數(不含外資自營商)"":""25,871,641"",""外陸資賣出股數(不含外資自營商)"":""11,548,013"",""外陸資買賣超股數(不含外資自營商)"":""14,323,628"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""1,369,000"",""投信賣出股數"":""62,000"",""投信買賣超股數"":""1,307,000"",""自營商買賣超股數"":""102,019"",""自營商買進股數(自行買賣)"":""79,000"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""79,000"",""自營商買進股數(避險)"":""60,019"",""自營商賣出股數(避險)"":""37,000"",""自營商買賣超股數(避險)"":""23,019"",""三大法人買賣超股數"":""15,732,647""}"
2026-09-04,TWSE,2353,宏碁            ,23207460,8904000,14303460,211000,19000,192000,479951,119284,587667,"{""證券代號"":""2353"",""證券名稱"":""宏碁            "",""外陸資買進股數(不含外資自營商)"":""23,207,460"",""外陸資賣出股數(不含外資自營商)"":""8,904,000"",""外陸資買賣超股數(不含外資自營商)"":""14,303,460"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""211,000"",""投信賣出股數"":""19,000"",""投信買賣超股數"":""192,000"",""自營商買賣超股數"":""587,667"",""自營商買進股數(自行買賣)"":""241,000"",""自營商賣出股數(自行買賣)"":""14,000"",""自營商買賣超股數(自行買賣)"":""227,000"",""自營商買進股數(避險)"":""479,951"",""自營商賣出股數(避險)"":""119,284"",""自營商買賣超股數(避險)"":""360,667"",""三大法人買賣超股數"":""15,083,127""}"
2026-09-04,TWSE,2356,英業達          ,21647033,8202851,13444182,300000,18000,282000,404010,44872,449138,"{""證券代號"":""2356"",""證券名稱"":""英業達          "",""外陸資買進股數(不含外資自營商)"":""21,647,033"",""外陸資賣出股數(不含外資自營商)"":""8,202,851"",""外陸資買賣超股數(不含外資自營商)"":""13,444,182"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""300,000"",""投信賣出股數"":""18,000"",""投信買賣超股數"":""282,000"",""自營商買賣超股數"":""449,138"",""自營商買進股數(自行買賣)"":""97,000"",""自營商賣出股數(自行買賣)"":""7,000"",""自營商買賣超股數(自行買賣)"":""90,000"",""自營商買進股數(避險)"":""404,010"",""自營商賣出股數(避險)"":""44,872"",""自營商買賣超股數(避險)"":""359,138"",""三大法人買賣超股數"":""14,175,320""}"
