,short_layer,swing_layer,large_layer,combined_three_layer,0050_BH
2022-03-17,929868.5374774997,804408.4025054993,1031693.7112843746,852525.8058376501,1113609.5065000001
2022-03-18,929868.5374774997,804408.4025054993,1037678.7112843746,853325.8058376501,1111179.5065000001
2022-03-21,929868.5374774997,804408.4025054993,1047983.7112843746,854285.8058376501,1118469.5065000001
2022-03-22,929868.5374774997,804408.4025054993,1056053.7112843746,854605.8058376501,1116849.5065000001
2022-03-23,931295.7286974997,804408.4025054993,1052468.7112843746,854786.224394525,1127379.5065000001
2022-03-24,932695.7286974997,804408.4025054993,1050428.7112843746,856254.114293275,1126569.5065000001
2022-03-25,930735.7286974997,804408.4025054993,1048283.7112843746,855004.114293275,1128189.5065000001
2022-03-28,927444.4604374997,804790.0694979994,1061213.7112843746,853814.8075932751,1116039.5065000001
2022-03-29,927444.4604374997,803773.9089779995,1057913.7112843746,852534.6390070252,1117254.5065000001
2022-03-30,927444.4604374997,803858.8023479994,1045733.7112843746,852757.9367970251,1131024.5065000001
2022-03-31,927444.4604374997,803515.9581629995,1043048.7112843746,850357.4941220251,1127379.5065000001
2022-04-01,927444.4604374997,803319.0747054995,1045238.7112843746,850607.4941220251,1118064.5065000001
2022-04-06,927444.4604374997,802639.9786304994,1042358.7112843746,850717.4941220251,1112394.5065000001
2022-04-07,927444.4604374997,802137.0993804995,1027538.7112843746,850297.4941220251,1092549.5065000001
2022-04-08,927444.4604374997,802137.0993804995,1047188.7112843746,850177.4941220251,1098624.5065000001
2022-04-11,927444.4604374997,802137.0993804995,1066778.7112843746,850227.4941220251,1081614.5065000001
2022-04-12,927444.4604374997,802137.0993804995,1052363.7112843746,850047.4941220251,1082424.5065000001
2022-04-13,927444.4604374997,802137.0993804995,1042928.7112843746,850087.4941220251,1102674.5065000001
2022-04-14,927428.0956474997,802137.0993804995,1047233.7112843746,850327.4941220251,1098624.5065000001
2022-04-15,927168.0956474997,802137.0993804995,1036238.7112843746,850611.4306595251,1079994.5065000001
2022-04-18,926551.5950549997,802137.0993804995,1039073.7112843746,850018.798784525,1074324.5065000001
2022-04-19,926551.5950549997,802137.0993804995,1033658.7112843746,848863.6462470251,1077969.5065000001
2022-04-20,926551.5950549997,802549.8266904994,1034693.7112843746,849476.3735570251,1083234.5065000001
2022-04-21,926551.5950549997,802024.0472304994,1035173.7112843746,848857.704367025,1084044.5065000001
2022-04-22,926551.5950549997,800162.0796104994,1030148.7112843746,849215.546542025,1074729.5065000001
2022-04-25,926551.5950549997,798307.3197404994,1018462.1019568746,847585.546542025,1055694.5065000001
2022-04-26,926551.5950549997,797762.2808079993,1017502.1019568746,846463.948262025,1055694.5065000001
2022-04-27,926551.5950549997,797762.2808079993,1015102.1019568746,846343.948262025,1033824.5065
2022-04-28,926551.5950549997,797762.2808079993,1015342.1019568746,846503.948262025,1038279.5065
2022-04-29,926551.5950549997,797762.2808079993,1015822.1019568746,846453.948262025,1051644.5065000001
2022-05-03,926551.5950549997,797762.2808079993,1018942.1019568746,846383.948262025,1043949.5065
2022-05-04,926551.5950549997,797762.2808079993,1018462.1019568746,846373.948262025,1043949.5065
2022-05-05,926551.5950549997,797762.2808079993,1019902.1019568746,846373.948262025,1055694.5065000001
2022-05-06,926551.5950549997,797762.2808079993,1016542.1019568746,846193.948262025,1034634.5065
2022-05-09,926551.5950549997,797762.2808079993,1014622.1019568746,845691.4310315251,1017624.5065
2022-05-10,926551.5950549997,797762.2808079993,1016542.1019568746,844707.2360170252,1013169.5065
2022-05-11,926551.5950549997,798097.6455554994,1012222.1019568746,844657.0029570252,1014789.5065
2022-05-12,926551.5950549997,796928.8795154993,1011982.1019568746,843385.0712120251,990894.5065
2022-05-13,926551.5950549997,796552.5471254993,1014142.1019568746,843050.5535320251,999804.5065
2022-05-16,926551.5950549997,796552.5471254993,1015582.1019568746,843050.5535320251,1005069.5065
2022-05-17,926551.5950549997,796552.5471254993,1015102.1019568746,843050.5535320251,1016004.5065
2022-05-18,926551.5950549997,796552.5471254993,1016062.1019568746,843050.5535320251,1026939.5065
2022-05-19,926551.5950549997,796552.5471254993,1014862.1019568746,843050.5535320251,1007499.5065
2022-05-20,926551.5950549997,796552.5471254993,1016302.1019568746,843050.5535320251,1018434.5065
2022-05-23,926551.5950549997,796552.5471254993,1017262.1019568746,843050.5535320251,1020459.5065
2022-05-24,926551.5950549997,796552.5471254993,1014142.1019568746,843050.5535320251,1009119.5065
2022-05-25,926551.5950549997,796552.5471254993,1016062.1019568746,843050.5535320251,1016814.5065
2022-05-26,926551.5950549997,796552.5471254993,1017742.1019568746,843050.5535320251,1004259.5065
2022-05-27,926551.5950549997,796552.5471254993,1013345.0673568746,843050.5535320251,1025319.5065
2022-05-30,926551.5950549997,796552.5471254993,1013345.0673568746,843050.5535320251,1050024.5065000001
2022-05-31,926551.5950549997,796552.5471254993,1013345.0673568746,843050.5535320251,1060149.5065000001
2022-06-01,926551.5950549997,796552.5471254993,1013345.0673568746,843050.5535320251,1054884.5065000001
2022-06-02,926551.5950549997,796552.5471254993,1013345.0673568746,843050.5535320251,1043949.5065
2022-06-06,926551.5950549997,796552.5471254993,1013345.0673568746,843050.5535320251,1051239.5065
2022-06-07,926551.5950549997,796552.5471254993,1013345.0673568746,843050.5535320251,1040709.5065
2022-06-08,926551.5950549997,796413.1697854993,1013345.0673568746,843050.5535320251,1052049.5065000001
2022-06-09,926551.5950549997,795786.1734054993,1013345.0673568746,843050.5535320251,1048809.5065000001
2022-06-10,926551.5950549997,795786.1734054993,1013345.0673568746,843050.5535320251,1038279.5065
2022-06-13,926551.5950549997,795786.1734054993,1013345.0673568746,843050.5535320251,1009524.5065
2022-06-14,926551.5950549997,795786.1734054993,1013345.0673568746,843050.5535320251,1007904.5065
2022-06-15,926551.5950549997,795786.1734054993,1013345.0673568746,843050.5535320251,1003044.5065
2022-06-16,926551.5950549997,795786.1734054993,1013345.0673568746,843050.5535320251,1001019.5065
2022-06-17,926551.5950549997,795786.1734054993,1013345.0673568746,843050.5535320251,987654.5065
2022-06-20,922979.3518049996,795786.1734054993,1013345.0673568746,843050.5535320251,978744.5065
2022-06-21,922388.6163049997,795786.1734054993,1013345.0673568746,843050.5535320251,998589.5065
2022-06-22,922388.6163049997,795786.1734054993,1013345.0673568746,842576.3219570251,976719.5065
2022-06-23,922388.6163049997,795786.1734054993,1013345.0673568746,841487.154387025,963759.5065
2022-06-24,922388.6163049997,795786.1734054993,1013345.0673568746,841487.154387025,965784.5065
2022-06-27,922388.6163049997,795786.1734054993,1013345.0673568746,841487.154387025,988464.5065
2022-06-28,922388.6163049997,795667.7869804993,1013345.0673568746,841368.767962025,979149.5065
2022-06-29,922388.6163049997,795324.5321554993,1013345.0673568746,841025.5131370251,971049.5065
2022-06-30,922388.6163049997,793374.7096304992,1013345.0673568746,841025.5131370251,946749.5065
2022-07-01,922388.6163049997,792378.7288204993,1013345.0673568746,841025.5131370251,912324.5065
2022-07-04,922388.6163049997,792428.7288204993,1013345.0673568746,841025.5131370251,903414.5065
2022-07-05,922388.6163049997,792378.7288204993,1013345.0673568746,841025.5131370251,907869.5065
2022-07-06,922388.6163049997,792378.7288204993,1013345.0673568746,841025.5131370251,890454.5065
2022-07-07,922388.6163049997,792278.7288204993,1013345.0673568746,841025.5131370251,916779.5065
2022-07-08,922388.6163049997,791576.8460454993,1013345.0673568746,841025.5131370251,926094.5065
2022-07-11,922388.6163049997,791576.8460454993,1013345.0673568746,841025.5131370251,917994.5065
2022-07-12,922388.6163049997,791576.8460454993,1013345.0673568746,841025.5131370251,896124.5065
2022-07-13,922388.6163049997,791576.8460454993,1013345.0673568746,841025.5131370251,927714.5065
2022-07-14,922388.6163049997,792092.2839079993,1013345.0673568746,841540.950999525,932169.5065
2022-07-15,922388.6163049997,793942.2839079993,1013345.0673568746,843390.950999525,944319.5065
2022-07-18,922388.6163049997,792417.2839079993,1013345.0673568746,841865.950999525,933789.5065
2022-07-19,922388.6163049997,791642.2839079993,1013345.0673568746,841090.950999525,934599.5065
2022-07-20,922388.6163049997,791416.7256829992,1013345.0673568746,840865.392774525,940674.5065
2022-07-21,922388.6163049997,791416.7256829992,1013345.0673568746,840865.392774525,951204.5065
2022-07-22,922388.6163049997,791416.7256829992,1013345.0673568746,840865.392774525,954849.5065
2022-07-25,922388.6163049997,791416.7256829992,1013345.0673568746,840865.392774525,954039.5065
2022-07-26,922388.6163049997,791416.7256829992,1013345.0673568746,840865.392774525,945534.5065
2022-07-27,922388.6163049997,791416.7256829992,1013345.0673568746,840865.392774525,954039.5065
2022-07-28,922388.6163049997,791416.7256829992,1013345.0673568746,840865.392774525,955659.5065
2022-07-29,922388.6163049997,791416.7256829992,1013345.0673568746,840865.392774525,964569.5065
2022-08-01,922388.6163049997,791416.7256829992,1013345.0673568746,840865.392774525,961734.5065
2022-08-02,922388.6163049997,791416.7256829992,1018330.8045443746,842381.034649525,944724.5065
2022-08-03,922388.6163049997,791416.7256829992,1021830.8045443746,842576.614779525,950394.5065
2022-08-04,922388.6163049997,790964.4201479992,1025330.8045443746,843979.412129525,952824.5065
2022-08-05,922388.6163049997,790876.1442679992,1024830.8045443746,843966.412129525,976719.5065
2022-08-08,922388.6163049997,791505.9998429993,1019580.8045443746,842284.325474525,974694.5065
2022-08-09,922388.6163049997,792555.9998429993,1018830.8045443746,842614.325474525,973884.5065
2022-08-10,922388.6163049997,791517.8248729992,1019580.8045443746,841783.536372025,963759.5065
2022-08-11,922388.6163049997,790856.3181629992,1019580.8045443746,841318.536372025,981174.5065
2022-08-12,922388.6163049997,790277.7178754993,1017330.8045443746,840071.3761995251,987249.5065
2022-08-15,922388.6163049997,790277.7178754993,1017330.8045443746,840071.3761995251,996159.5065
2022-08-16,922388.6163049997,790202.7178754993,1018580.8045443746,840571.3761995251,997779.5065
2022-08-17,922388.6163049997,790502.7178754993,1017830.8045443746,840271.3761995251,998184.5065
2022-08-18,922388.6163049997,790277.7178754993,1020330.8045443746,841271.3761995251,991704.5065
2022-08-19,922388.6163049997,790277.7178754993,1020080.8045443746,841171.3761995251,993324.5065
2022-08-22,922388.6163049997,790127.7178754993,1018330.8045443746,840471.3761995251,979149.5065
2022-08-23,922388.6163049997,789684.0199004993,1019080.8045443746,840771.3761995251,966189.5065
2022-08-24,922388.6163049997,789684.0199004993,1023830.8045443746,842671.3761995251,963759.5065
2022-08-25,922388.6163049997,789684.0199004993,1025080.8045443746,843171.3761995251,972669.5065
2022-08-26,922388.6163049997,789684.0199004993,1022330.8045443746,842071.3761995251,977529.5065
2022-08-29,922388.6163049997,789822.5679179992,1021080.8045443746,842615.187329525,952824.5065
2022-08-30,922388.6163049997,787719.6605004992,1024330.8045443746,842486.202647025,954444.5065
2022-08-31,922388.6163049997,788069.8850004992,1024080.8045443746,841893.894347025,961329.5065
2022-09-01,922388.6163049997,787679.8850004992,1026330.8045443746,842913.894347025,941484.5065
2022-09-02,922388.6163049997,786635.0309154992,1024580.8045443746,842013.894347025,931359.5065
2022-09-05,922388.6163049997,786635.0309154992,1022580.8045443746,839813.894347025,933384.5065
2022-09-06,922388.6163049997,786635.0309154992,1019830.8045443746,838833.894347025,939459.5065
2022-09-07,922388.6163049997,786635.0309154992,1017330.8045443746,838313.894347025,917589.5065
2022-09-08,922388.6163049997,786635.0309154992,1019080.8045443746,840573.894347025,924069.5065
2022-09-12,922388.6163049997,786635.0309154992,1020830.8045443746,841593.894347025,943509.5065
2022-09-13,922388.6163049997,786635.0309154992,1021080.8045443746,842413.894347025,948369.5065
2022-09-14,925221.8737237497,786635.0309154992,1023830.8045443746,845096.354352025,929334.5065
2022-09-15,922221.8737237497,786635.0309154992,1027080.8045443746,845422.723952025,930954.5065
2022-09-16,919155.8603362497,786395.4583104993,1021330.8045443746,842292.366492025,920424.5065
2022-09-19,919155.8603362497,785458.1350729992,1018580.8045443746,841352.366492025,916374.5065
2022-09-20,919155.8603362497,785380.6763479991,1018330.8045443746,841525.891257025,924474.5065
2022-09-21,919155.8603362497,784956.841867999,1018330.8045443746,840871.228172025,916779.5065
2022-09-22,919155.8603362497,784301.168400499,1020330.8045443746,841665.993374525,905844.5065
2022-09-23,919155.8603362497,782193.4630029992,1015330.8045443746,838665.993374525,897339.5065
2022-09-26,919155.8603362497,779507.0747829992,1011346.8289193746,835752.403124525,880734.5065
2022-09-27,919155.8603362497,779507.0747829992,1011346.8289193746,837872.403124525,879519.5065
2022-09-28,919155.8603362497,779507.0747829992,1011346.8289193746,836552.403124525,861294.5065
2022-09-29,919155.8603362497,779507.0747829992,1011346.8289193746,836952.403124525,858459.5065
2022-09-30,919155.8603362497,779507.0747829992,1011346.8289193746,837072.403124525,846714.5065
2022-10-03,919155.8603362497,779507.0747829992,1011346.8289193746,836712.403124525,836589.5065
2022-10-04,919155.8603362497,779507.0747829992,1011346.8289193746,837432.403124525,857649.5065
2022-10-05,919469.7488162497,779507.0747829992,1011346.8289193746,837372.021154525,877494.5065
2022-10-06,917709.7488162497,779507.0747829992,1011346.8289193746,836590.568864525,883569.5065
2022-10-07,914310.0739362497,779507.0747829992,1011346.8289193746,834861.981064525,868989.5065
2022-10-11,914310.0739362497,778446.6640473742,1011346.8289193746,832595.43921515,824439.5065
2022-10-12,914310.0739362497,778284.8692723742,1011346.8289193746,832090.6301801499,820389.5065
2022-10-13,914310.0739362497,776657.1563473742,1011346.8289193746,829442.9172551499,810669.5065
2022-10-14,914310.0739362497,776740.3073523742,1011346.8289193746,829927.9250801499,833754.5065
2022-10-17,914310.0739362497,776740.3073523742,1011346.8289193746,829927.9250801499,818364.5065
2022-10-18,914310.0739362497,776740.3073523742,1011346.8289193746,829927.9250801499,827679.5065
2022-10-19,914310.0739362497,776740.3073523742,1011346.8289193746,829927.9250801499,816744.5065
2022-10-20,914310.0739362497,776740.3073523742,1011346.8289193746,829927.9250801499,812289.5065
2022-10-21,914310.0739362497,776740.3073523742,1011346.8289193746,829927.9250801499,809859.5065
2022-10-24,914310.0739362497,776740.3073523742,1011346.8289193746,829927.9250801499,807429.5065
2022-10-25,914310.0739362497,776740.3073523742,1011346.8289193746,829927.9250801499,792039.5065
2022-10-26,914310.0739362497,776740.3073523742,1011346.8289193746,829927.9250801499,799329.5065
2022-10-27,914310.0739362497,776740.3073523742,1011346.8289193746,829927.9250801499,810669.5065
2022-10-28,914310.0739362497,776740.3073523742,1011346.8289193746,829666.1218601499,800544.5065
2022-10-31,914310.0739362497,776783.7837523742,1011346.8289193746,829090.7421201499,811074.5065
2022-11-01,914310.0739362497,776436.7682773742,1011346.8289193746,828743.7266451499,815529.5065
2022-11-02,914310.0739362497,776436.7682773742,1011346.8289193746,828743.7266451499,818769.5065
2022-11-03,914310.0739362497,776436.7682773742,1011346.8289193746,828743.7266451499,808239.5065
2022-11-04,914310.0739362497,776436.7682773742,1011346.8289193746,828743.7266451499,809454.5065
2022-11-07,914310.0739362497,776436.7682773742,1011346.8289193746,828743.7266451499,823224.5065
2022-11-08,914310.0739362497,776436.7682773742,1011346.8289193746,828743.7266451499,831729.5065
2022-11-09,914310.0739362497,776436.7682773742,1011346.8289193746,828743.7266451499,855219.5065
2022-11-10,914310.0739362497,776436.7682773742,1011346.8289193746,828743.7266451499,847119.5065
2022-11-11,914310.0739362497,776436.7682773742,1011346.8289193746,828743.7266451499,891669.5065
2022-11-14,914310.0739362497,776436.7682773742,1011346.8289193746,828743.7266451499,899769.5065
2022-11-15,914310.0739362497,776436.7682773742,1014502.3009356246,828743.7266451499,937839.5065
2022-11-16,914310.0739362497,776436.7682773742,1011342.3009356246,828743.7266451499,936219.5065
2022-11-17,914310.0739362497,776436.7682773742,1011342.3009356246,828743.7266451499,936624.5065
2022-11-18,914455.8830412497,776436.7682773742,1008577.3009356246,828859.6261901499,934194.5065
2022-11-21,926740.8830412497,776436.7682773742,1004627.3009356246,838624.6261901499,930954.5065
2022-11-22,921918.7619412497,774912.9683773742,996727.3009356246,836119.80366515,938649.5065
2022-11-23,924513.7619412497,773311.6266773742,995937.3009356246,836045.7051401499,945129.5065
2022-11-24,917222.4654987496,773311.6266773742,1003837.3009356246,831753.5988076499,954039.5065
2022-11-25,917222.4654987496,773311.6266773742,1000677.3009356246,831753.5988076499,954039.5065
2022-11-28,917222.4654987496,773714.7354923743,1003837.3009356246,831753.5988076499,935004.5065
2022-11-29,917222.4654987496,773384.8833673743,1006207.3009356246,831753.5988076499,943509.5065
2022-11-30,917222.4654987496,773579.8833673743,1006997.3009356246,831753.5988076499,951204.5065
2022-12-01,917222.4654987496,773644.8833673743,1002257.3009356246,831753.5988076499,967404.5065
2022-12-02,917222.4654987496,773254.8833673743,999887.3009356246,831753.5988076499,958899.5065
2022-12-05,917222.4654987496,772864.8833673743,1002257.3009356246,831753.5988076499,960114.5065
2022-12-06,916330.1677987496,771912.3096673744,1002713.6419968746,831753.5988076499,942699.5065
2022-12-07,900230.1677987496,771912.3096673744,1000383.6419968746,831753.5988076499,937029.5065
2022-12-08,895031.2401487497,771912.3096673744,1000563.6419968746,831585.7110876499,926094.5065
2022-12-09,895031.2401487497,771912.3096673744,1001688.6419968746,830683.75044765,940269.5065
2022-12-12,902354.1196162497,773118.4229373743,1002748.6419968746,834508.63288515,931359.5065
2022-12-13,903644.1196162497,775718.0638773743,1001111.8522468746,837798.27382515,927309.5065
2022-12-14,901279.1196162497,774236.7280573742,1005026.8522468746,835441.93800515,938649.5065
2022-12-15,898836.0870862497,776616.7280573742,1004961.8522468746,837139.7173551499,939459.5065
2022-12-16,898836.0870862497,776654.9832048743,1008981.8522468746,836989.7173551499,924069.5065
2022-12-19,898836.0870862497,769537.2840648743,1009236.8522468746,834739.7173551499,918804.5065
2022-12-20,898836.0870862497,765543.2178498743,1007356.8522468746,832789.7173551499,902199.5065
2022-12-21,898836.0870862497,766567.3692498743,1009046.8522468746,833790.5938551499,905844.5065
2022-12-22,898836.0870862497,766522.3692498743,1011226.8522468746,833790.5938551499,920829.5065
2022-12-23,898836.0870862497,766702.3692498743,1011111.8522468746,833790.5938551499,905439.5065
2022-12-26,898836.0870862497,765982.3692498743,1011271.8522468746,833790.5938551499,908679.5065
2022-12-27,898836.0870862497,765277.1966373742,1011756.8522468746,833790.5938551499,912729.5065
2022-12-28,898836.0870862497,765277.1966373742,1011001.8522468746,833790.5938551499,899769.5065
2022-12-29,898836.0870862497,765277.1966373742,1010821.8522468746,833837.9956551499,895719.5065
2022-12-30,898836.0870862497,765277.1966373742,1012636.8522468746,833298.3864051499,901389.5065
2023-01-03,898836.0870862497,765277.1966373742,1011571.8522468746,833298.3864051499,905844.5065
2023-01-04,898836.0870862497,765277.1966373742,1011631.8522468746,833298.3864051499,903819.5065
2023-01-05,898836.0870862497,765277.1966373742,1012151.8522468746,833298.3864051499,910299.5065
2023-01-06,898836.0870862497,765277.1966373742,1011391.8522468746,833298.3864051499,914349.5065
2023-01-09,898836.0870862497,765277.1966373742,1014821.8522468746,833298.3864051499,946749.5065
2023-01-10,898836.0870862497,765277.1966373742,1015306.8522468746,833298.3864051499,950394.5065
2023-01-11,898836.0870862497,765277.1966373742,1012721.8522468746,833298.3864051499,951204.5065
2023-01-12,898836.0870862497,765277.1966373742,1008101.8522468746,833298.3864051499,947154.5065
2023-01-13,898836.0870862497,765277.1966373742,1010231.8522468746,833298.3864051499,958089.5065
2023-01-16,898836.0870862497,765277.1966373742,1011021.8522468746,833298.3864051499,965379.5065
2023-01-17,898836.0870862497,765277.1966373742,1008951.8522468746,833298.3864051499,965379.5065
2023-01-30,898836.0870862497,765277.1966373742,1008246.8522468746,833298.3864051499,986439.5065
2023-01-31,895169.7905562498,765277.1966373742,1002174.6092769157,833298.3864051499,966999.5065
2023-02-01,899347.3123312497,765277.1966373742,1005738.0446444156,833045.3393426499,972669.5065
2023-02-02,897052.6864062498,765277.1966373742,1000124.7535319156,831405.3393426499,988869.5065
2023-02-03,896504.6720987498,765277.1966373742,998044.1377069156,825739.6388801499,988869.5065
2023-02-06,891049.4722987497,765277.1966373742,980090.0995694157,825234.6388801499,974694.5065
2023-02-07,884339.6022662497,765277.1966373742,982305.0995694157,825703.1595801499,972669.5065
2023-02-08,882384.7104662497,765277.1966373742,982610.0995694157,828533.1595801499,987654.5065
2023-02-09,882384.7104662497,765277.1966373742,981545.0995694157,831057.9201201499,988059.5065
2023-02-10,882384.7104662497,765277.1966373742,979605.0995694157,830347.9201201499,988869.5065
2023-02-13,882384.7104662497,765277.1966373742,981000.0995694157,831557.9201201499,986844.5065
2023-02-14,882384.7104662497,765277.1966373742,983250.0995694157,834867.9201201499,994134.5065
2023-02-15,882384.7104662497,765277.1966373742,983015.0995694157,836907.9201201499,971454.5065
2023-02-16,882384.7104662497,765277.1966373742,984320.0995694157,839837.9201201499,983199.5065
2023-02-17,882384.7104662497,765277.1966373742,985325.0995694157,842427.9201201499,970644.5065
2023-02-20,882384.7104662497,765277.1966373742,987720.0995694157,844567.9201201499,972669.5065
2023-02-21,885716.2252462497,765277.1966373742,986900.0995694157,849597.9201201499,972264.5065
2023-02-22,876870.5440062496,765277.1966373742,986271.6339631657,840978.0443263998,961734.5065
2023-02-23,867263.4804962496,765277.1966373742,985661.6339631657,841802.8068263998,975909.5065
2023-02-24,861752.9234062496,765277.1966373742,978223.1616531657,839279.1825213998,971049.5065
2023-03-01,859369.1401062496,765277.1966373742,972703.6453981658,842404.1825213998,975504.5065
2023-03-02,861047.7440312495,765277.1966373742,971303.6453981658,843584.1825213998,974694.5065
2023-03-03,865997.7440312495,765277.1966373742,971028.6453981658,848274.1825213998,975504.5065
2023-03-06,864647.7440312495,765277.1966373742,975123.6453981658,850154.0461238998,984819.5065
2023-03-07,863072.7440312495,765277.1966373742,976213.6453981658,853904.0461238998,991299.5065
2023-03-08,859331.8408187495,765277.1966373742,975878.6453981658,857004.0461238998,983199.5065
2023-03-09,859331.8408187495,765277.1966373742,974058.6453981658,854604.0461238998,982389.5065
2023-03-10,859331.8408187495,765277.1966373742,974273.6453981658,846444.0461238998,966999.5065
2023-03-13,859331.8408187495,765277.1966373742,977213.6453981658,843404.0461238998,971049.5065
2023-03-14,859331.8408187495,765277.1966373742,976353.6453981658,840124.0461238998,960519.5065
2023-03-15,859331.8408187495,765277.1966373742,976298.6453981658,840754.0461238998,961329.5065
2023-03-16,862631.0653237494,765277.1966373742,981838.6453981658,836074.0461238998,956874.5065
2023-03-17,871691.0653237494,765277.1966373742,983593.6453981658,839700.2288988997,972264.5065
2023-03-20,867667.9138237494,765277.1966373742,986465.8156231658,841295.7098476498,965379.5065
2023-03-21,863917.9138237494,765277.1966373742,998240.8156231658,845815.7098476498,969834.5065
2023-03-22,857779.5850087495,765277.1966373742,1000252.4540231659,848815.7098476498,988059.5065
2023-03-23,857779.5850087495,765277.1966373742,1007607.4540231659,857405.7098476498,995754.5065
2023-03-24,857779.5850087495,765277.1966373742,1004387.4540231659,858555.7098476498,998589.5065
2023-03-27,857779.5850087495,765007.0184373743,1004992.4540231659,853005.7352976497,992514.5065
2023-03-28,857779.5850087495,761316.3882123743,1006087.4540231659,847835.7352976497,984009.5065
2023-03-29,857779.5850087495,761316.3882123743,1007302.4540231659,846075.7352976497,985629.5065
2023-03-30,857779.5850087495,761316.3882123743,1012952.4540231659,845305.7352976497,990489.5065
2023-03-31,857779.5850087495,761316.3882123743,1014077.4540231659,844315.7352976497,993729.5065
2023-04-06,857779.5850087495,761316.3882123743,1029092.4540231659,846075.7352976497,988869.5065
2023-04-07,857779.5850087495,761316.3882123743,1002969.2203581659,844535.7352976497,988869.5065
2023-04-10,857779.5850087495,761316.3882123743,1007379.2203581659,848605.7352976497,988869.5065
2023-04-11,857779.5850087495,761316.3882123743,1009269.2203581659,857405.7352976497,987654.5065
2023-04-12,857779.5850087495,761316.3882123743,1016239.2203581659,865655.7352976497,985224.5065
2023-04-13,857779.5850087495,761316.3882123743,1019100.1442531659,852769.0678001498,976719.5065
2023-04-14,857779.5850087495,761316.3882123743,1015905.1442531659,848555.4378751498,986034.5065
2023-04-17,857779.5850087495,761316.3882123743,1011730.078578166,862689.2876276497,983604.5065
2023-04-18,857779.5850087495,761316.3882123743,1015470.078578166,859507.5228276497,980364.5065
2023-04-19,857779.5850087495,761316.3882123743,1017660.078578166,860977.5228276497,973074.5065
2023-04-20,857779.5850087495,761316.3882123743,1016750.078578166,846156.1869776498,971859.5065
2023-04-21,857779.5850087495,761513.5358123743,1016360.078578166,838696.1869776498,969429.5065
2023-04-24,857779.5850087495,760228.5686123744,1022195.078578166,839366.1869776498,965784.5065
2023-04-25,857779.5850087495,760228.5686123744,1010350.078578166,834987.7176676498,953229.5065
2023-04-26,857779.5850087495,760228.5686123744,1013815.078578166,835537.7176676498,949179.5065
2023-04-27,857779.5850087495,760228.5686123744,1020495.078578166,833337.7176676498,948369.5065
2023-04-28,857779.5850087495,760228.5686123744,1022040.078578166,833887.7176676498,959709.5065
2023-05-02,857779.5850087495,760228.5686123744,1021885.078578166,841037.7176676498,962139.5065
2023-05-03,857779.5850087495,760228.5686123744,1019533.103743166,838287.7176676498,958089.5065
2023-05-04,857779.5850087495,760228.5686123744,1015583.103743166,842687.7176676498,960519.5065
2023-05-05,857779.5850087495,760228.5686123744,1013608.103743166,841037.7176676498,962949.5065
2023-05-08,857779.5850087495,759338.9940923743,1018743.103743166,843260.4004276498,969024.5065
2023-05-09,850600.4790362495,756804.3246023743,1018348.103743166,834611.0085876498,971859.5065
2023-05-10,853680.4790362495,756804.3246023743,1010843.103743166,837361.0085876498,962949.5065
2023-05-11,850027.2019087494,756713.3288398744,1003197.3528006659,830337.2334376498,960924.5065
2023-05-12,850027.2019087494,755140.1823548743,1003197.3528006659,833684.7899876498,958089.5065
2023-05-15,850027.2019087494,753643.4876048743,1003197.3528006659,833684.7899876498,958089.5065
2023-05-16,850027.2019087494,753643.4876048743,1003197.3528006659,834234.7899876498,969429.5065
2023-05-17,850027.2019087494,753643.4876048743,1003197.3528006659,834234.7899876498,985224.5065
2023-05-18,850027.2019087494,753643.4876048743,1003197.3528006659,837534.7899876498,998184.5065
2023-05-19,850027.2019087494,753643.4876048743,1003197.3528006659,838634.7899876498,1001019.5065
2023-05-22,850027.2019087494,753643.4876048743,1003771.2372394159,847434.7899876498,999399.5065
2023-05-23,851787.2358337494,753643.4876048743,1000671.2372394159,844134.7899876498,998589.5065
2023-05-24,868462.2358337494,753643.4876048743,1010901.2372394159,842484.7899876498,993729.5065
2023-05-26,852512.2358337494,753643.4876048743,1008111.2372394159,840994.8964601498,1028964.5065
2023-05-29,850360.6073587494,753643.4876048743,1014001.2372394159,841200.6750201498,1035444.5065
2023-05-30,847560.6073587494,753643.4876048743,1023371.2335269159,840028.3756926497,1035444.5065
2023-05-31,845918.9855587494,753524.3262048743,1047717.8819644159,844063.2562226497,1030584.5065
2023-06-01,845918.9855587494,749089.3541048743,1055877.8819644158,838111.5355176497,1022484.5065
2023-06-02,845918.9855587494,749089.3541048743,1057787.8819644158,840020.4552976497,1035444.5065
2023-06-05,845918.9855587494,749089.3541048743,1064617.8819644158,842950.4552976497,1032204.5065
2023-06-06,845918.9855587494,749089.3541048743,1068457.8819644158,837385.4552976497,1035039.5065
2023-06-07,845918.9855587494,749089.3541048743,1082637.8819644158,838640.4552976497,1046379.5065
2023-06-08,845918.9855587494,749089.3541048743,1059577.8819644158,837290.4552976497,1036254.5065
2023-06-09,845918.9855587494,749089.3541048743,1059897.8819644158,837945.4552976497,1043949.5065
2023-06-12,845918.9855587494,749089.3541048743,1044677.8819644159,833845.4552976497,1053669.5065000001
2023-06-13,845918.9855587494,749089.3541048743,1051287.8819644158,835485.4552976497,1074324.5065000001
2023-06-14,846753.9666337494,749089.3541048743,1065777.8819644158,834665.4552976497,1073919.5065000001
