decision_date,code,layer,reason,limit,stop,reward,expected_rr
2021-07-14,2323,swing,expected_rr_below_1p5,9.8,9.85341,11.27,-inf
2021-07-15,9904,swing,expected_rr_below_1p5,36.75,36.9313,42.262499999999996,-inf
2021-07-29,1303,swing,expected_rr_below_1p5,84.574,84.8386,97.2601,-inf
2021-07-29,9945,swing,expected_rr_below_1p5,60.956,61.607699999999994,70.0994,-inf
2021-07-30,8112,swing,expected_rr_below_1p5,43.413999999999994,43.5512,49.92609999999999,-inf
2021-07-30,6239,swing,expected_rr_below_1p5,108.28999999999999,109.074,124.53349999999998,-inf
2021-08-02,8112,swing,expected_rr_below_1p5,43.266999999999996,43.6492,49.75704999999999,-inf
2021-08-03,2890,swing,expected_rr_below_1p5,13.867,13.8719,15.947049999999999,-inf
2021-08-03,6271,swing,expected_rr_below_1p5,237.65,240.59,273.2975,-inf
2021-08-19,2412,swing,expected_rr_below_1p5,114.17,114.5375,131.2955,-inf
2021-08-19,2880,swing,expected_rr_below_1p5,19.11,19.185950000000002,21.976499999999998,-inf
2021-08-19,8150,swing,expected_rr_below_1p5,52.92,53.0572,60.858,-inf
2021-08-19,2801,swing,expected_rr_below_1p5,16.268,16.36845,18.708199999999998,-inf
2021-08-20,2412,swing,expected_rr_below_1p5,113.67999999999999,114.5865,130.73199999999997,-inf
2021-08-20,2834,swing,expected_rr_below_1p5,9.3786,9.38497,10.78539,-inf
2021-08-20,8150,swing,expected_rr_below_1p5,52.43,53.194399999999995,60.29449999999999,-inf
2021-08-20,2801,swing,expected_rr_below_1p5,16.219,16.3611,18.65185,-inf
2021-08-23,2880,swing,expected_rr_below_1p5,19.11,19.20065,21.976499999999998,-inf
2021-08-23,2412,swing,expected_rr_below_1p5,113.19,114.611,130.1685,-inf
2021-08-24,2412,swing,expected_rr_below_1p5,113.19,114.611,130.1685,-inf
2021-08-26,2002,swing,expected_rr_below_1p5,35.623,35.8435,40.966449999999995,-inf
2021-09-14,1711,short,expected_rr_below_1p5,24.353,22.148,26.301240000000004,0.8835555555555558
2021-09-16,2880,swing,expected_rr_below_1p5,20.139,20.15615,23.15985,-inf
2021-10-04,1101,swing,expected_rr_below_1p5,49.0,49.196000000000005,56.349999999999994,-inf
2021-10-04,1102,swing,expected_rr_below_1p5,44.541000000000004,44.71985,51.22215,-inf
2021-10-05,2324,swing,expected_rr_below_1p5,22.932,22.97855,26.371799999999997,-inf
2021-10-05,1612,swing,expected_rr_below_1p5,23.52,23.62535,27.048,-inf
2021-10-05,1303,swing,expected_rr_below_1p5,87.122,87.36210000000001,100.1903,-inf
2021-10-06,1101,swing,expected_rr_below_1p5,48.902,49.3381,56.2373,-inf
2021-10-06,1102,swing,expected_rr_below_1p5,44.736999999999995,44.7664,51.44754999999999,-inf
2021-10-07,8422,short,expected_rr_below_1p5,200.9,19.698,216.972,0.08869659275283939
2021-10-07,1101,swing,expected_rr_below_1p5,49.391999999999996,49.41895,56.80079999999999,-inf
2021-10-07,3033,swing,expected_rr_below_1p5,26.999,27.145999999999997,31.048849999999995,-inf
2021-10-08,8033,short,expected_rr_below_1p5,16.954,15.435,18.31032,0.8929032258064517
2021-10-08,1101,swing,expected_rr_below_1p5,49.391999999999996,49.50959999999999,56.80079999999999,-inf
2021-10-12,1101,swing,expected_rr_below_1p5,49.196000000000005,49.607600000000005,56.5754,-inf
2021-10-12,1303,swing,expected_rr_below_1p5,86.82799999999999,87.90109999999999,99.85219999999998,-inf
2021-10-12,1102,swing,expected_rr_below_1p5,44.541000000000004,44.90605000000001,51.22215,-inf
2021-10-26,2823,swing,expected_rr_below_1p5,28.371,28.7826,32.62665,-inf
2021-10-27,2823,swing,expected_rr_below_1p5,28.616,28.7924,32.9084,-inf
2021-10-28,2823,swing,expected_rr_below_1p5,28.763,28.811999999999998,33.07745,-inf
2021-11-17,3380,short,expected_rr_below_1p5,31.408999999999995,28.714,33.92172,0.9323636363636394
2021-11-17,2883,short,expected_rr_below_1p5,16.611,15.533,17.939880000000002,1.232727272727273
2021-11-23,2515,swing,expected_rr_below_1p5,8.8004,8.823920000000001,10.12046,-inf
2021-11-24,2330,swing,expected_rr_below_1p5,590.9399999999999,591.43,679.5809999999999,-inf
2021-11-24,1909,swing,expected_rr_below_1p5,24.401999999999997,24.512249999999998,28.062299999999993,-inf
2021-11-24,6282,swing,expected_rr_below_1p5,34.055,34.593999999999994,39.16325,-inf
2021-11-25,2383,short,expected_rr_below_1p5,264.11,246.47,285.2388,1.1977777777777774
2021-11-25,2330,swing,expected_rr_below_1p5,590.9399999999999,591.822,679.5809999999999,-inf
2021-11-26,2337,swing,expected_rr_below_1p5,40.964,41.0081,47.108599999999996,-inf
2021-11-29,3305,swing,expected_rr_below_1p5,78.988,79.8063,90.83619999999999,-inf
2021-11-30,1414,short,expected_rr_below_1p5,19.011999999999997,17.983,20.53296,1.4780952380952455
2021-11-30,2489,swing,expected_rr_below_1p5,17.983,17.9977,20.68045,-inf
2021-11-30,2606,swing,expected_rr_below_1p5,52.821999999999996,52.924899999999994,60.74529999999999,-inf
2021-11-30,2069,swing,expected_rr_below_1p5,34.839,34.84389999999999,40.06484999999999,-inf
2021-11-30,5608,swing,expected_rr_below_1p5,41.846000000000004,42.010149999999996,48.1229,-inf
2021-12-01,3305,swing,expected_rr_below_1p5,79.184,80.3306,91.06159999999998,-inf
2021-12-15,2823,swing,expected_rr_below_1p5,29.988,30.10315,34.4862,-inf
2021-12-15,2449,swing,expected_rr_below_1p5,42.875,42.926449999999996,49.30625,-inf
