decision_date,code,layer,reason,limit,stop,reward,expected_rr
2024-02-19,2489,short,expected_rr_below_1p5,15.19,13.915999999999999,16.4052,0.9538461538461541
2024-02-22,6526,short,expected_rr_below_1p5,637.0,597.8,687.96,1.2999999999999994
2024-02-23,3583,short,expected_rr_below_1p5,272.93,252.35,294.7644,1.060952380952381
2024-02-26,8271,short,expected_rr_below_1p5,65.464,61.544,70.70112,1.3360000000000005
2024-02-26,4770,short,expected_rr_below_1p5,402.78,377.3,435.0024,1.2646153846153885
2024-03-12,2317,short,expected_rr_below_1p5,116.62,109.27,125.94960000000002,1.2693333333333336
2024-03-13,3042,short,expected_rr_below_1p5,114.66,107.31,123.8328,1.2480000000000022
2024-04-08,2501,short,expected_rr_below_1p5,23.226,21.903000000000002,25.08408,1.4044444444444486
2024-04-08,6005,short,expected_rr_below_1p5,21.020999999999997,19.502,22.702679999999997,1.1070967741935496
2024-04-25,1440,short,expected_rr_below_1p5,18.914,17.738,20.427120000000002,1.286666666666665
2024-04-29,1314,short,expected_rr_below_1p5,11.025,10.29,11.907000000000002,1.2
2024-05-02,9945,short,expected_rr_below_1p5,41.405,38.955,44.717400000000005,1.3519999999999999
2024-05-03,2538,short,expected_rr_below_1p5,17.444,16.219,18.83952,1.1392000000000029
2024-05-17,4976,short,expected_rr_below_1p5,47.481,44.88399999999999,51.27948000000001,1.4626415094339595
2024-05-20,2392,short,expected_rr_below_1p5,57.33,53.214,61.9164,1.1142857142857154
2024-05-22,2105,short,expected_rr_below_1p5,58.114,52.92,62.76312,0.895094339622643
2024-05-22,4545,short,expected_rr_below_1p5,41.503,37.828,44.823240000000006,0.9034666666666689
2024-06-14,3591,short,expected_rr_below_1p5,30.281999999999996,27.783,32.70456,0.9694117647058859
2024-07-05,2108,short,expected_rr_below_1p5,41.013,37.583,44.29404,0.95657142857143
2024-07-05,1536,short,expected_rr_below_1p5,62.23,58.8,67.2084,1.4514285714285717
2024-07-05,2427,short,expected_rr_below_1p5,34.643,31.801000000000002,37.414440000000006,0.9751724137931058
2024-07-05,6937,short,expected_rr_below_1p5,267.05,250.88,288.41400000000004,1.321212121212122
2024-12-09,6691,short,expected_rr_below_1p5,361.13,336.63,390.0204,1.1792
2024-12-30,8033,short,expected_rr_below_1p5,68.208,64.288,73.66464,1.3920000000000012
2025-02-24,5608,short,expected_rr_below_1p5,20.139,19.011999999999997,21.75012,1.429565217391301
2025-07-31,4766,short,expected_rr_below_1p5,376.32,355.25,406.42560000000003,1.4288372093023278
2025-08-05,8028,short,expected_rr_below_1p5,160.72,151.41,173.57760000000002,1.381052631578949
2025-08-05,2630,short,expected_rr_below_1p5,45.766000000000005,43.12,49.42728000000001,1.3837037037037014
2025-08-05,2374,short,expected_rr_below_1p5,66.346,61.348,71.65368000000001,1.0619607843137255
2025-08-22,2352,short,expected_rr_below_1p5,29.743000000000002,27.881,32.122440000000005,1.2778947368421052
2025-08-26,2359,short,expected_rr_below_1p5,163.17,153.37,176.2236,1.332000000000004
2025-09-10,2614,short,expected_rr_below_1p5,21.462,19.894000000000002,23.17896,1.0950000000000017
2025-10-09,6214,short,expected_rr_below_1p5,132.79,124.95,143.4132,1.3550000000000015
2025-10-09,6139,short,expected_rr_below_1p5,424.83,395.92,458.8164,1.1755932203389845
2025-10-28,2515,short,expected_rr_below_1p5,13.181,12.004999999999999,14.23548,0.8966666666666679
2025-11-03,2421,short,expected_rr_below_1p5,162.68,150.92,175.69440000000003,1.106666666666667
2025-11-24,1419,short,expected_rr_below_1p5,72.52,66.64,78.3216,0.9866666666666687
2025-12-08,6691,short,expected_rr_below_1p5,532.14,497.84,574.7112000000001,1.2411428571428593
2025-12-11,2323,short,expected_rr_below_1p5,10.633,9.849,11.48364,1.085000000000002
