trade_date,market,stock_id,name,open,high,low,close,volume,trading_value
2026-09-21,TWSE,00400A,主動國泰動能高息,15.16,15.26,15.08,15.22,33792335,513300022
2026-09-21,TWSE,00401A,主動摩根台灣鑫收,14.3,14.34,14.26,14.32,5092787,72848302
2026-09-21,TWSE,00402A,主動安聯美國科技,9.77,9.79,9.74,9.75,6855807,66937212
2026-09-21,TWSE,00403A,主動統一升級50,10.42,10.51,10.4,10.49,375973644,3936268462
2026-09-21,TWSE,00404A,主動聯博動能50,9.75,9.82,9.75,9.8,15292629,149863620
2026-09-21,TWSE,00405A,主動富邦台灣龍耀,8.95,9.02,8.83,8.97,81170182,725516446
2026-09-21,TWSE,00406A,主動中信台灣收益,9.7,9.75,9.64,9.7,219274887,2124399731
2026-09-21,TWSE,00407A,主動凱基台灣,9.82,9.87,9.74,9.84,48583239,476726087
2026-09-21,TWSE,00408A,主動第一金優股息,10.42,10.42,10.35,10.39,1014344,10538580
2026-09-21,TWSE,00409A,主動復華全球50,9.78,9.94,9.78,9.89,27144839,268883249
2026-09-21,TWSE,00410A,主動永豐科技趨勢,12.2,12.26,12.1,12.16,3979622,48394628
2026-09-21,TWSE,0050,元大台灣50,109.9,111.45,109.85,111.35,119595084,13284577836
2026-09-21,TWSE,0051,元大中型100,146.0,146.85,146.0,146.8,42193,6173312
2026-09-21,TWSE,0052,富邦科技,64.05,64.6,64.05,64.55,18938854,1221241254
2026-09-21,TWSE,0053,元大電子,248.55,250.15,248.5,249.3,157983,39445564
2026-09-21,TWSE,0055,元大MSCI金融,50.15,50.9,49.74,50.65,895029,45085841
2026-09-21,TWSE,0056,元大高股息,56.85,57.25,56.7,57.15,21847416,1246324456
2026-09-21,TWSE,0057,富邦摩台,330.0,331.9,330.0,331.0,16745,5530779
2026-09-21,TWSE,0061,元大寶滬深,24.12,24.2,24.1,24.13,108505,2619357
2026-09-21,TWSE,006203,元大MSCI台灣,200.5,202.6,200.5,201.6,23723,4764900
2026-09-21,TWSE,006204,永豐臺灣加權,237.75,238.55,237.75,238.55,22669,5386751
2026-09-21,TWSE,006205,富邦上証,40.15,40.33,40.15,40.3,132975,5356417
2026-09-21,TWSE,006206,元大上證50,37.19,37.63,37.19,37.43,60029,2244561
2026-09-21,TWSE,006207,復華滬深,32.28,32.28,32.05,32.05,142728,4591880
2026-09-21,TWSE,006208,富邦台50,252.05,254.95,252.05,254.7,2458921,624778389
2026-09-21,TWSE,00625K,富邦上証+R,,,,,0,0
2026-09-21,TWSE,00631L,元大台灣50正2,37.92,38.5,37.9,38.45,216961504,8304837789
2026-09-21,TWSE,00632R,元大台灣50反1,9.63,9.63,9.55,9.55,133548763,1279425811
2026-09-21,TWSE,00633L,富邦上証正2,47.28,47.9,47.28,47.31,520632,24773862
2026-09-21,TWSE,00634R,富邦上証反1,3.16,3.17,3.14,3.17,7000,22110
2026-09-21,TWSE,00635U,期元大S&P黃金,45.11,45.2,44.94,44.95,2202061,99256835
2026-09-21,TWSE,00636K,國泰中國A50+U,8.63,8.63,8.63,8.63,200,1726
2026-09-21,TWSE,00637L,元大滬深300正2,19.59,19.77,19.51,19.53,11306077,221960704
2026-09-21,TWSE,00638R,元大滬深300反1,6.7,6.7,6.7,6.7,20000,134000
2026-09-21,TWSE,00640L,富邦日本正2,107.25,108.0,107.25,108.0,11082,1194253
2026-09-21,TWSE,00641R,富邦日本反1,3.67,3.68,3.65,3.65,385000,1410720
2026-09-21,TWSE,00642U,期元大S&P石油,32.4,32.4,32.14,32.36,1940220,62605793
2026-09-21,TWSE,00643K,群益深証中小+R,,,,,0,0
2026-09-21,TWSE,00647L,元大S&P500正2,137.85,137.9,137.6,137.9,53742,7407791
2026-09-21,TWSE,00648R,元大S&P500反1,3.93,3.93,3.92,3.93,511702,2005955
2026-09-21,TWSE,00650L,復華香港正2,16.31,16.43,16.16,16.39,1254948,20532477
2026-09-21,TWSE,00651R,復華香港反1,5.25,5.25,5.25,5.25,51998,273058
