trade_date,market,stock_id,name,foreign_buy,foreign_sell,foreign_net,trust_buy,trust_sell,trust_net,dealer_buy,dealer_sell,dealer_net,raw_json
2026-09-23,TWSE,00403A,主動統一升級50  ,120472000,28312488,92159512,0,0,0,173776732,4890000,169486732,"{""證券代號"":""00403A"",""證券名稱"":""主動統一升級50  "",""外陸資買進股數(不含外資自營商)"":""120,472,000"",""外陸資賣出股數(不含外資自營商)"":""28,312,488"",""外陸資買賣超股數(不含外資自營商)"":""92,159,512"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""169,486,732"",""自營商買進股數(自行買賣)"":""600,000"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""600,000"",""自營商買進股數(避險)"":""173,776,732"",""自營商賣出股數(避險)"":""4,890,000"",""自營商買賣超股數(避險)"":""168,886,732"",""三大法人買賣超股數"":""261,646,244""}"
2026-09-23,TWSE,00981A,主動統一台股增長,112317065,22063900,90253165,0,0,0,58044736,11067004,48009815,"{""證券代號"":""00981A"",""證券名稱"":""主動統一台股增長"",""外陸資買進股數(不含外資自營商)"":""112,317,065"",""外陸資賣出股數(不含外資自營商)"":""22,063,900"",""外陸資買賣超股數(不含外資自營商)"":""90,253,165"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""48,009,815"",""自營商買進股數(自行買賣)"":""1,557,083"",""自營商賣出股數(自行買賣)"":""525,000"",""自營商買賣超股數(自行買賣)"":""1,032,083"",""自營商買進股數(避險)"":""58,044,736"",""自營商賣出股數(避險)"":""11,067,004"",""自營商買賣超股數(避險)"":""46,977,732"",""三大法人買賣超股數"":""138,262,980""}"
2026-09-23,TWSE,00405A,主動富邦台灣龍耀,27008003,3905100,23102903,0,0,0,67335776,4376581,63004195,"{""證券代號"":""00405A"",""證券名稱"":""主動富邦台灣龍耀"",""外陸資買進股數(不含外資自營商)"":""27,008,003"",""外陸資賣出股數(不含外資自營商)"":""3,905,100"",""外陸資買賣超股數(不含外資自營商)"":""23,102,903"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""63,004,195"",""自營商買進股數(自行買賣)"":""45,000"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""45,000"",""自營商買進股數(避險)"":""67,335,776"",""自營商賣出股數(避險)"":""4,376,581"",""自營商買賣超股數(避險)"":""62,959,195"",""三大法人買賣超股數"":""86,107,098""}"
2026-09-23,TWSE,00407A,主動凱基台灣    ,12796000,2640500,10155500,0,0,0,45693743,2145300,43348443,"{""證券代號"":""00407A"",""證券名稱"":""主動凱基台灣    "",""外陸資買進股數(不含外資自營商)"":""12,796,000"",""外陸資賣出股數(不含外資自營商)"":""2,640,500"",""外陸資買賣超股數(不含外資自營商)"":""10,155,500"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""43,348,443"",""自營商買進股數(自行買賣)"":""0"",""自營商賣出股數(自行買賣)"":""200,000"",""自營商買賣超股數(自行買賣)"":""-200,000"",""自營商買進股數(避險)"":""45,693,743"",""自營商賣出股數(避險)"":""2,145,300"",""自營商買賣超股數(避險)"":""43,548,443"",""三大法人買賣超股數"":""53,503,943""}"
2026-09-23,TWSE,00409A,主動復華全球50  ,29043000,61000,28982000,0,0,0,14346503,1120999,13225504,"{""證券代號"":""00409A"",""證券名稱"":""主動復華全球50  "",""外陸資買進股數(不含外資自營商)"":""29,043,000"",""外陸資賣出股數(不含外資自營商)"":""61,000"",""外陸資買賣超股數(不含外資自營商)"":""28,982,000"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""13,225,504"",""自營商買進股數(自行買賣)"":""0"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""0"",""自營商買進股數(避險)"":""14,346,503"",""自營商賣出股數(避險)"":""1,120,999"",""自營商買賣超股數(避險)"":""13,225,504"",""三大法人買賣超股數"":""42,207,504""}"
2026-09-23,TWSE,00631L,元大台灣50正2   ,15795500,15025620,769880,0,0,0,49964126,17152941,32997399,"{""證券代號"":""00631L"",""證券名稱"":""元大台灣50正2   "",""外陸資買進股數(不含外資自營商)"":""15,795,500"",""外陸資賣出股數(不含外資自營商)"":""15,025,620"",""外陸資買賣超股數(不含外資自營商)"":""769,880"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""32,997,399"",""自營商買進股數(自行買賣)"":""186,214"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""186,214"",""自營商買進股數(避險)"":""49,964,126"",""自營商賣出股數(避險)"":""17,152,941"",""自營商買賣超股數(避險)"":""32,811,185"",""三大法人買賣超股數"":""33,767,279""}"
2026-09-23,TWSE,00402A,主動安聯美國科技,15980000,53000,15927000,0,0,0,18124496,2510000,15614496,"{""證券代號"":""00402A"",""證券名稱"":""主動安聯美國科技"",""外陸資買進股數(不含外資自營商)"":""15,980,000"",""外陸資賣出股數(不含外資自營商)"":""53,000"",""外陸資買賣超股數(不含外資自營商)"":""15,927,000"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""15,614,496"",""自營商買進股數(自行買賣)"":""0"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""0"",""自營商買進股數(避險)"":""18,124,496"",""自營商賣出股數(避險)"":""2,510,000"",""自營商買賣超股數(避險)"":""15,614,496"",""三大法人買賣超股數"":""31,541,496""}"
2026-09-23,TWSE,1101,台泥            ,67805848,37740627,30065221,10000,34000,-24000,1397502,578856,740646,"{""證券代號"":""1101"",""證券名稱"":""台泥            "",""外陸資買進股數(不含外資自營商)"":""67,805,848"",""外陸資賣出股數(不含外資自營商)"":""37,740,627"",""外陸資買賣超股數(不含外資自營商)"":""30,065,221"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""10,000"",""投信賣出股數"":""34,000"",""投信買賣超股數"":""-24,000"",""自營商買賣超股數"":""740,646"",""自營商買進股數(自行買賣)"":""170,000"",""自營商賣出股數(自行買賣)"":""248,000"",""自營商買賣超股數(自行買賣)"":""-78,000"",""自營商買進股數(避險)"":""1,397,502"",""自營商賣出股數(避險)"":""578,856"",""自營商買賣超股數(避險)"":""818,646"",""三大法人買賣超股數"":""30,781,867""}"
2026-09-23,TWSE,00991A,主動復華未來50  ,20414430,6287040,14127390,0,0,0,20085933,4816015,15625918,"{""證券代號"":""00991A"",""證券名稱"":""主動復華未來50  "",""外陸資買進股數(不含外資自營商)"":""20,414,430"",""外陸資賣出股數(不含外資自營商)"":""6,287,040"",""外陸資買賣超股數(不含外資自營商)"":""14,127,390"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""15,625,918"",""自營商買進股數(自行買賣)"":""356,000"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""356,000"",""自營商買進股數(避險)"":""20,085,933"",""自營商賣出股數(避險)"":""4,816,015"",""自營商買賣超股數(避險)"":""15,269,918"",""三大法人買賣超股數"":""29,753,308""}"
2026-09-23,TWSE,2408,南亞科          ,40033118,10836947,29196171,1205000,1385000,-180000,396261,116006,591331,"{""證券代號"":""2408"",""證券名稱"":""南亞科          "",""外陸資買進股數(不含外資自營商)"":""40,033,118"",""外陸資賣出股數(不含外資自營商)"":""10,836,947"",""外陸資買賣超股數(不含外資自營商)"":""29,196,171"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""1,205,000"",""投信賣出股數"":""1,385,000"",""投信買賣超股數"":""-180,000"",""自營商買賣超股數"":""591,331"",""自營商買進股數(自行買賣)"":""1,197,076"",""自營商賣出股數(自行買賣)"":""886,000"",""自營商買賣超股數(自行買賣)"":""311,076"",""自營商買進股數(避險)"":""396,261"",""自營商賣出股數(避險)"":""116,006"",""自營商買賣超股數(避險)"":""280,255"",""三大法人買賣超股數"":""29,607,502""}"
2026-09-23,TWSE,009828,中信台日韓PCB   ,54063278,4753000,49310278,0,0,0,5038092,30231971,-23793879,"{""證券代號"":""009828"",""證券名稱"":""中信台日韓PCB   "",""外陸資買進股數(不含外資自營商)"":""54,063,278"",""外陸資賣出股數(不含外資自營商)"":""4,753,000"",""外陸資買賣超股數(不含外資自營商)"":""49,310,278"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""-23,793,879"",""自營商買進股數(自行買賣)"":""1,700,000"",""自營商賣出股數(自行買賣)"":""300,000"",""自營商買賣超股數(自行買賣)"":""1,400,000"",""自營商買進股數(避險)"":""5,038,092"",""自營商賣出股數(避險)"":""30,231,971"",""自營商買賣超股數(避險)"":""-25,193,879"",""三大法人買賣超股數"":""25,516,399""}"
