code,raw_signal_date,outcome,end_date,peak,peak_date,pullback_date,drawdown,rejection_reasons
1210,2021-12-28,expired_60d,2022-04-06,55.2,,,,
1215,2023-08-16,expired_60d,2023-11-13,100.5,,,,
1218,2021-03-24,reanalysis_rejected,2021-05-04,33.8,2021-04-21,2021-04-20,-0.11390532544378695,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-05-05,33.8,2021-04-21,2021-04-21,-0.11834319526627213,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-05-06,33.8,2021-04-21,2021-04-22,-0.10946745562130167,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-05-07,33.8,2021-04-21,2021-04-23,-0.10207100591715967,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-05-12,33.8,2021-04-21,2021-04-28,-0.10798816568047331,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-05-14,33.8,2021-04-21,2021-05-03,-0.12426035502958566,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-05-18,33.8,2021-04-21,2021-05-05,-0.10207100591715967,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-05-19,33.8,2021-04-21,2021-05-06,-0.12130177514792895,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-05-20,33.8,2021-04-21,2021-05-07,-0.13905325443786976,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-05-21,33.8,2021-04-21,2021-05-10,-0.1375739644970414,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-05-24,33.8,2021-04-21,2021-05-11,-0.14644970414201175,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-05-25,33.8,2021-04-21,2021-05-12,-0.15384615384615374,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-05-26,33.8,2021-04-21,2021-05-13,-0.13905325443786976,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-05-27,33.8,2021-04-21,2021-05-14,-0.14940828402366857,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-05-28,33.8,2021-04-21,2021-05-17,-0.1449704142011834,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-05-31,33.8,2021-04-21,2021-05-18,-0.13609467455621294,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-06-01,33.8,2021-04-21,2021-05-19,-0.13609467455621294,institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-06-02,33.8,2021-04-21,2021-05-20,-0.12130177514792895,institutional_3d_nonnegative|foreign_or_trust_3_of_5
1218,2021-03-24,reanalysis_rejected,2021-06-03,33.8,2021-04-21,2021-05-21,-0.11834319526627213,foreign_or_trust_3_of_5
1218,2021-03-24,reanalysis_rejected,2021-06-04,33.8,2021-04-21,2021-05-24,-0.12573964497041412,foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-06-07,33.8,2021-04-21,2021-05-25,-0.1375739644970414,foreign_or_trust_3_of_5
1218,2021-03-24,reanalysis_rejected,2021-06-08,33.8,2021-04-21,2021-05-26,-0.13609467455621294,institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-06-09,33.8,2021-04-21,2021-05-27,-0.14201183431952658,close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1218,2021-03-24,reanalysis_rejected,2021-06-10,33.8,2021-04-21,2021-05-28,-0.1375739644970414,close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1218,2021-03-24,reanalysis_rejected,2021-06-11,33.8,2021-04-21,2021-05-31,-0.14201183431952658,close_at_least_1pct_above_base_low|foreign_or_trust_3_of_5
1218,2021-03-24,reanalysis_rejected,2021-06-15,33.8,2021-04-21,2021-06-01,-0.13905325443786976,close_at_least_1pct_above_base_low|institutional_3d_nonnegative
1218,2021-03-24,reanalysis_rejected,2021-06-16,33.8,2021-04-21,2021-06-02,-0.13905325443786976,close_at_least_1pct_above_base_low|market_breadth_present
1218,2021-03-24,reanalysis_rejected,2021-06-17,33.8,2021-04-21,2021-06-03,-0.1405325443786981,close_at_least_1pct_above_base_low
1218,2021-03-24,reanalysis_rejected,2021-06-18,33.8,2021-04-21,2021-06-04,-0.1405325443786981,close_at_least_1pct_above_base_low
1218,2021-03-24,reanalysis_rejected,2021-06-21,33.8,2021-04-21,2021-06-07,-0.14349112426035493,close_at_least_1pct_above_base_low
1218,2021-03-24,reanalysis_rejected,2021-06-22,33.8,2021-04-21,2021-06-08,-0.1449704142011834,close_at_least_1pct_above_base_low|institutional_3d_nonnegative
1218,2021-03-24,expired_60d,2021-06-22,33.8,,,,
1231,2024-12-30,reanalysis_rejected,2025-02-26,178.0,2025-02-21,2025-02-13,-0.148876404494382,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1231,2024-12-30,reanalysis_rejected,2025-02-27,178.0,2025-02-21,2025-02-14,-0.2078651685393258,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1231,2024-12-30,reanalysis_rejected,2025-03-03,178.0,2025-02-21,2025-02-17,-0.2668539325842697,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|foreign_or_trust_3_of_5|market_breadth_present
1231,2024-12-30,reanalysis_rejected,2025-03-04,178.0,2025-02-21,2025-02-18,-0.2612359550561798,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|foreign_or_trust_3_of_5
1231,2024-12-30,reanalysis_rejected,2025-03-05,178.0,2025-02-21,2025-02-19,-0.25,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|ten_day_volume_contracted|foreign_or_trust_3_of_5|market_breadth_present
1231,2024-12-30,reanalysis_rejected,2025-03-06,178.0,2025-02-21,2025-02-20,-0.2050561797752809,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1231,2024-12-30,reanalysis_rejected,2025-03-07,178.0,2025-02-21,2025-02-21,-0.2078651685393258,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1231,2024-12-30,reanalysis_rejected,2025-03-10,178.0,2025-02-21,2025-02-24,-0.1769662921348315,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1231,2024-12-30,reanalysis_rejected,2025-03-11,178.0,2025-02-21,2025-02-25,-0.2191011235955056,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1231,2024-12-30,reanalysis_rejected,2025-03-12,178.0,2025-02-21,2025-02-26,-0.2443820224719101,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1231,2024-12-30,reanalysis_rejected,2025-03-13,178.0,2025-02-21,2025-02-27,-0.2612359550561798,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1231,2024-12-30,reanalysis_rejected,2025-03-14,178.0,2025-02-21,2025-03-03,-0.2528089887640449,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1231,2024-12-30,reanalysis_rejected,2025-03-17,178.0,2025-02-21,2025-03-04,-0.2528089887640449,ten_day_close_range_at_most_6pct|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1231,2024-12-30,reanalysis_rejected,2025-03-18,178.0,2025-02-21,2025-03-05,-0.2415730337078652,ten_day_close_range_at_most_6pct|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1231,2024-12-30,reanalysis_rejected,2025-03-19,178.0,2025-02-21,2025-03-06,-0.2556179775280899,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1231,2024-12-30,reanalysis_rejected,2025-03-20,178.0,2025-02-21,2025-03-07,-0.2415730337078652,ten_day_close_range_at_most_6pct|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1231,2024-12-30,reanalysis_rejected,2025-03-21,178.0,2025-02-21,2025-03-10,-0.2584269662921348,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1231,2024-12-30,reanalysis_rejected,2025-03-24,178.0,2025-02-21,2025-03-11,-0.2724719101123596,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1231,2024-12-30,reanalysis_rejected,2025-03-25,178.0,2025-02-21,2025-03-12,-0.2612359550561798,revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1231,2024-12-30,reanalysis_rejected,2025-03-26,178.0,2025-02-21,2025-03-13,-0.2443820224719101,revenue_acceleration_positive|institutional_3d_nonnegative|market_breadth_present
1231,2024-12-30,reanalysis_rejected,2025-03-27,178.0,2025-02-21,2025-03-14,-0.2415730337078652,second_half_low_not_break_first_half_by_2pct|revenue_acceleration_positive|institutional_3d_nonnegative|market_breadth_present
1231,2024-12-30,reanalysis_rejected,2025-03-28,178.0,2025-02-21,2025-03-17,-0.2640449438202247,revenue_acceleration_positive|market_breadth_present
1231,2024-12-30,reanalysis_rejected,2025-03-31,178.0,2025-02-21,2025-03-18,-0.2837078651685393,close_at_least_1pct_above_base_low|revenue_acceleration_positive|institutional_3d_nonnegative|market_breadth_present
1231,2024-12-30,reanalysis_rejected,2025-04-01,178.0,2025-02-21,2025-03-19,-0.2752808988764045,revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1231,2024-12-30,reanalysis_rejected,2025-04-02,178.0,2025-02-21,2025-03-20,-0.2640449438202247,revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1231,2024-12-30,cancel_over_30pct,2025-04-07,178.0,,,-0.3370786516853933,
1309,2020-12-22,reanalysis_rejected,2021-01-08,38.95,2020-12-31,2020-12-25,-0.12066752246469836,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|institutional_3d_nonnegative
1309,2020-12-22,reanalysis_rejected,2021-01-11,38.95,2020-12-31,2020-12-28,-0.11168164313222084,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1309,2020-12-22,reanalysis_rejected,2021-01-12,38.95,2020-12-31,2020-12-29,-0.14377406931964054,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative
1309,2020-12-22,reanalysis_rejected,2021-01-13,38.95,2020-12-31,2020-12-30,-0.1424903722721439,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative
1309,2020-12-22,reanalysis_rejected,2021-01-14,38.95,2020-12-31,2020-12-31,-0.14634146341463417,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1309,2020-12-22,reanalysis_rejected,2021-01-15,38.95,2020-12-31,2021-01-04,-0.1835686777920411,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1309,2020-12-22,reanalysis_rejected,2021-01-18,38.95,2020-12-31,2021-01-05,-0.20154043645699615,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1309,2020-12-22,reanalysis_rejected,2021-01-19,38.95,2020-12-31,2021-01-06,-0.2002567394094995,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1309,2020-12-22,reanalysis_rejected,2021-01-20,38.95,2020-12-31,2021-01-07,-0.24261874197689348,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1309,2020-12-22,reanalysis_rejected,2021-01-21,38.95,2020-12-31,2021-01-08,-0.24775353016688062,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|market_breadth_present
1309,2020-12-22,reanalysis_rejected,2021-01-22,38.95,2020-12-31,2021-01-11,-0.19512195121951226,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|institutional_3d_nonnegative
1309,2020-12-22,reanalysis_rejected,2021-01-25,38.95,2020-12-31,2021-01-12,-0.17971758664955073,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1309,2020-12-22,reanalysis_rejected,2021-01-26,38.95,2020-12-31,2021-01-13,-0.20282413350449302,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|foreign_or_trust_3_of_5|market_breadth_present
1309,2020-12-22,reanalysis_rejected,2021-01-27,38.95,2020-12-31,2021-01-14,-0.20410783055198978,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1309,2020-12-22,reanalysis_rejected,2021-01-28,38.95,2020-12-31,2021-01-15,-0.2195121951219513,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1309,2020-12-22,reanalysis_rejected,2021-01-29,38.95,2020-12-31,2021-01-18,-0.23748395378690634,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1309,2020-12-22,reanalysis_rejected,2021-02-01,38.95,2020-12-31,2021-01-19,-0.21694480102695768,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1309,2020-12-22,reanalysis_rejected,2021-02-02,38.95,2020-12-31,2021-01-20,-0.2002567394094995,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|market_breadth_present
1309,2020-12-22,reanalysis_rejected,2021-02-03,38.95,2020-12-31,2021-01-21,-0.2002567394094995,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|market_breadth_present
1309,2020-12-22,reanalysis_rejected,2021-02-04,38.95,2020-12-31,2021-01-22,-0.20282413350449302,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|market_breadth_present
1309,2020-12-22,reanalysis_rejected,2021-02-05,38.95,2020-12-31,2021-01-25,-0.20795892169448016,ten_day_close_range_at_most_6pct|market_breadth_present
1309,2020-12-22,reanalysis_rejected,2021-02-17,38.95,2020-12-31,2021-01-26,-0.1745827984595636,ten_day_close_range_at_most_6pct
1309,2020-12-22,reanalysis_rejected,2021-02-18,38.95,2020-12-31,2021-01-27,-0.10911424903722722,ten_day_close_range_at_most_6pct|foreign_or_trust_3_of_5
1309,2020-12-22,reanalysis_rejected,2021-02-19,38.95,2020-12-31,2021-01-28,-0.11296534017971771,ten_day_close_range_at_most_6pct|foreign_or_trust_3_of_5
1309,2020-12-22,reanalysis_rejected,2021-02-22,38.95,2020-12-31,2021-01-29,-0.11296534017971771,ten_day_close_range_at_most_6pct|foreign_or_trust_3_of_5
1309,2020-12-22,reanalysis_rejected,2021-02-24,38.95,2020-12-31,2021-02-02,-0.12066752246469836,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|foreign_or_trust_3_of_5
1309,2020-12-22,reanalysis_rejected,2021-02-25,38.95,2020-12-31,2021-02-03,-0.10269576379974321,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1309,2020-12-22,reanalysis_rejected,2021-02-26,38.95,2020-12-31,2021-02-04,-0.10526315789473684,ten_day_close_range_at_most_6pct|ten_day_volume_contracted
1309,2020-12-22,reanalysis_rejected,2021-03-02,38.95,2020-12-31,2021-02-05,-0.12708600770218237,ten_day_close_range_at_most_6pct|ten_day_volume_contracted
1309,2020-12-22,reanalysis_rejected,2021-03-03,38.95,2020-12-31,2021-02-17,-0.10526315789473684,ten_day_close_range_at_most_6pct|ten_day_volume_contracted
1309,2020-12-22,expired_60d,2021-03-29,44.05,,,,
1309,2021-04-12,reanalysis_rejected,2021-05-04,52.4,2021-04-19,2021-04-20,-0.1507633587786259,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|market_breadth_present
1309,2021-04-12,reanalysis_rejected,2021-05-05,52.4,2021-04-19,2021-04-21,-0.1402671755725191,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|market_breadth_present
1309,2021-04-12,reanalysis_rejected,2021-05-06,52.4,2021-04-19,2021-04-22,-0.1459923664122137,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|market_breadth_present
1309,2021-04-12,reanalysis_rejected,2021-05-07,52.4,2021-04-19,2021-04-23,-0.16984732824427473,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|market_breadth_present
1309,2021-04-12,reanalysis_rejected,2021-05-10,52.4,2021-04-19,2021-04-26,-0.15839694656488545,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|institutional_3d_nonnegative
1309,2021-04-12,reanalysis_rejected,2021-05-11,52.4,2021-04-19,2021-04-27,-0.19942748091603046,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|market_breadth_present
1309,2021-04-12,reanalysis_rejected,2021-05-12,52.4,2021-04-19,2021-04-28,-0.2452290076335878,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|market_breadth_present
1309,2021-04-12,reanalysis_rejected,2021-05-13,52.4,2021-04-19,2021-04-29,-0.26240458015267176,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|market_breadth_present
1309,2021-04-12,reanalysis_rejected,2021-05-14,52.4,2021-04-19,2021-05-03,-0.2652671755725191,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1309,2021-04-12,cancel_over_30pct,2021-05-17,52.4,,,-0.3368320610687022,
1314,2024-07-04,reanalysis_rejected,2024-08-05,11.0,2024-07-04,2024-07-19,-0.12454545454545451,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|foreign_or_trust_3_of_5|market_breadth_present
1314,2024-07-04,reanalysis_rejected,2024-08-06,11.0,2024-07-04,2024-07-22,-0.12,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1314,2024-07-04,reanalysis_rejected,2024-08-12,11.0,2024-07-04,2024-07-30,-0.10363636363636364,ten_day_close_range_at_most_6pct|revenue_acceleration_positive|foreign_or_trust_3_of_5|market_breadth_present
1314,2024-07-04,reanalysis_rejected,2024-08-13,11.0,2024-07-04,2024-07-31,-0.12272727272727268,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1314,2024-07-04,reanalysis_rejected,2024-08-14,11.0,2024-07-04,2024-08-01,-0.11181818181818182,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1314,2024-07-04,reanalysis_rejected,2024-08-15,11.0,2024-07-04,2024-08-02,-0.11090909090909096,ten_day_close_range_at_most_6pct|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1314,2024-07-04,reanalysis_rejected,2024-08-16,11.0,2024-07-04,2024-08-05,-0.1100000000000001,revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1314,2024-07-04,reanalysis_rejected,2024-08-19,11.0,2024-07-04,2024-08-06,-0.11272727272727279,revenue_acceleration_positive|foreign_or_trust_3_of_5
1314,2024-07-04,reanalysis_rejected,2024-08-20,11.0,2024-07-04,2024-08-07,-0.11272727272727279,revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1314,2024-07-04,reanalysis_rejected,2024-08-21,11.0,2024-07-04,2024-08-08,-0.10454545454545461,revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1314,2024-07-04,reanalysis_rejected,2024-08-29,11.0,2024-07-04,2024-08-16,-0.11363636363636365,close_at_least_1pct_above_base_low|ten_day_volume_contracted|revenue_acceleration_positive|foreign_or_trust_3_of_5
1314,2024-07-04,reanalysis_rejected,2024-08-30,11.0,2024-07-04,2024-08-19,-0.11545454545454537,close_at_least_1pct_above_base_low|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1314,2024-07-04,reanalysis_rejected,2024-09-02,11.0,2024-07-04,2024-08-20,-0.13,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1314,2024-07-04,reanalysis_rejected,2024-09-03,11.0,2024-07-04,2024-08-21,-0.14909090909090916,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1314,2024-07-04,reanalysis_rejected,2024-09-04,11.0,2024-07-04,2024-08-22,-0.17727272727272725,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1314,2024-07-04,reanalysis_rejected,2024-09-05,11.0,2024-07-04,2024-08-23,-0.1809090909090909,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1314,2024-07-04,reanalysis_rejected,2024-09-06,11.0,2024-07-04,2024-08-26,-0.18818181818181823,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1314,2024-07-04,reanalysis_rejected,2024-09-09,11.0,2024-07-04,2024-08-27,-0.17818181818181822,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1314,2024-07-04,reanalysis_rejected,2024-09-10,11.0,2024-07-04,2024-08-28,-0.1890909090909091,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1314,2024-07-04,reanalysis_rejected,2024-09-11,11.0,2024-07-04,2024-08-29,-0.17636363636363628,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
1314,2024-07-04,reanalysis_rejected,2024-09-12,11.0,2024-07-04,2024-08-30,-0.1790909090909092,ten_day_close_range_at_most_6pct|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
1314,2024-07-04,reanalysis_rejected,2024-09-13,11.0,2024-07-04,2024-09-02,-0.1636363636363637,ten_day_close_range_at_most_6pct|revenue_acceleration_positive|institutional_3d_nonnegative
1314,2024-07-04,reanalysis_rejected,2024-09-16,11.0,2024-07-04,2024-09-03,-0.12818181818181817,ten_day_close_range_at_most_6pct|revenue_acceleration_positive
1314,2024-07-04,reanalysis_rejected,2024-09-18,11.0,2024-07-04,2024-09-04,-0.13090909090909086,ten_day_close_range_at_most_6pct|revenue_acceleration_positive
