trade_date,market,stock_id,name,open,high,low,close,volume,trading_value
2026-09-18,TWSE,00400A,主動國泰動能高息,14.9,15.01,14.8,15.0,36138014,538660510
2026-09-18,TWSE,00401A,主動摩根台灣鑫收,14.13,14.24,14.09,14.22,5191049,73482736
2026-09-18,TWSE,00402A,主動安聯美國科技,9.56,9.62,9.56,9.62,6392489,61397228
2026-09-18,TWSE,00403A,主動統一升級50,10.23,10.34,10.2,10.33,316017832,3246287042
2026-09-18,TWSE,00404A,主動聯博動能50,9.64,9.72,9.63,9.71,14109627,136425540
2026-09-18,TWSE,00405A,主動富邦台灣龍耀,8.65,8.87,8.62,8.87,111809132,978198322
2026-09-18,TWSE,00406A,主動中信台灣收益,9.47,9.59,9.46,9.59,202589259,1929954922
2026-09-18,TWSE,00407A,主動凱基台灣,9.53,9.7,9.52,9.7,51795274,498583040
2026-09-18,TWSE,00408A,主動第一金優股息,10.3,10.34,10.26,10.34,1854224,19109396
2026-09-18,TWSE,00409A,主動復華全球50,9.61,9.78,9.61,9.78,22181158,215550856
2026-09-18,TWSE,00410A,主動永豐科技趨勢,11.89,12.08,11.85,12.07,7071566,84585312
2026-09-18,TWSE,0050,元大台灣50,109.6,109.95,108.85,109.85,86731065,9490829221
2026-09-18,TWSE,0051,元大中型100,145.15,146.15,144.8,145.7,68992,10032698
2026-09-18,TWSE,0052,富邦科技,63.55,63.85,63.2,63.8,16624775,1056460486
2026-09-18,TWSE,0053,元大電子,244.15,246.8,244.15,246.8,91819,22533512
2026-09-18,TWSE,0055,元大MSCI金融,51.4,51.4,49.45,50.15,1767396,88428796
2026-09-18,TWSE,0056,元大高股息,57.0,57.1,56.35,56.85,19305390,1094784801
2026-09-18,TWSE,0057,富邦摩台,325.85,327.15,323.65,325.65,44703,14531957
2026-09-18,TWSE,0061,元大寶滬深,23.99,24.13,23.89,24.13,81819,1962045
2026-09-18,TWSE,006203,元大MSCI台灣,197.8,198.6,197.5,198.5,21463,4240987
2026-09-18,TWSE,006204,永豐臺灣加權,234.45,234.85,234.45,234.85,22268,5220408
2026-09-18,TWSE,006205,富邦上証,39.87,40.2,39.85,40.13,159827,6401426
2026-09-18,TWSE,006206,元大上證50,37.27,37.49,37.27,37.35,16933,632043
2026-09-18,TWSE,006207,復華滬深,31.88,32.1,31.88,32.1,214166,6844632
2026-09-18,TWSE,006208,富邦台50,250.55,251.55,249.2,251.2,3712651,930300304
2026-09-18,TWSE,00625K,富邦上証+R,,,,,0,0
2026-09-18,TWSE,00631L,元大台灣50正2,37.31,37.67,36.91,37.65,196288375,7325460407
2026-09-18,TWSE,00632R,元大台灣50反1,9.71,9.77,9.66,9.67,133872609,1299478264
2026-09-18,TWSE,00633L,富邦上証正2,46.7,47.63,46.69,47.35,1556349,73630967
2026-09-18,TWSE,00634R,富邦上証反1,3.18,3.18,3.15,3.17,12901,40795
2026-09-18,TWSE,00635U,期元大S&P黃金,44.97,45.09,44.73,45.07,2623875,117914061
2026-09-18,TWSE,00636K,國泰中國A50+U,8.59,8.59,8.59,8.59,200,1718
2026-09-18,TWSE,00637L,元大滬深300正2,19.34,19.66,19.3,19.54,15220643,295997505
2026-09-18,TWSE,00638R,元大滬深300反1,6.78,6.78,6.71,6.73,239500,1617490
2026-09-18,TWSE,00640L,富邦日本正2,106.7,108.15,106.0,107.55,32580,3495882
2026-09-18,TWSE,00641R,富邦日本反1,3.69,3.7,3.66,3.66,2810900,10302982
2026-09-18,TWSE,00642U,期元大S&P石油,33.14,33.2,33.0,33.1,1829340,60554700
2026-09-18,TWSE,00643K,群益深証中小+R,3.79,3.82,3.79,3.82,10000,38050
2026-09-18,TWSE,00647L,元大S&P500正2,136.25,136.95,136.15,136.95,27030,3692141
2026-09-18,TWSE,00648R,元大S&P500反1,3.94,3.94,3.93,3.93,617491,2431826
2026-09-18,TWSE,00650L,復華香港正2,16.08,16.38,16.08,16.32,1424128,23161647
2026-09-18,TWSE,00651R,復華香港反1,5.29,5.29,5.26,5.28,421598,2223886
2026-09-18,TWSE,00653L,富邦印度正2,43.16,43.25,43.08,43.13,56156,2424766
2026-09-18,TWSE,00654R,富邦印度反1,6.98,6.98,6.95,6.96,23150,160961
2026-09-18,TWSE,00655L,國泰中國A50正2,32.45,33.14,32.45,33.0,364660,11964696
2026-09-18,TWSE,00656R,國泰中國A50反1,5.93,5.93,5.92,5.92,13980,82821
2026-09-18,TWSE,00657K,國泰日經225+U,24.37,24.37,24.37,24.37,200,4874
2026-09-18,TWSE,00663L,國泰臺灣加權正2,107.45,108.95,106.5,108.65,5615308,604571976
2026-09-18,TWSE,00664R,國泰臺灣加權反1,1.56,1.58,1.56,1.56,25902818,40630055
2026-09-18,TWSE,00665L,富邦恒生國企正2,8.84,8.96,8.83,8.92,7332451,65275632
2026-09-18,TWSE,00666R,富邦恒生國企反1,9.32,9.32,9.26,9.28,16110,149509
2026-09-18,TWSE,00668K,國泰美國道瓊+U,18.95,18.95,18.95,18.95,200,3790
2026-09-18,TWSE,00669R,國泰美國道瓊反1,5.34,5.34,5.32,5.32,1351000,7193450
2026-09-18,TWSE,00670L,富邦NASDAQ正2,197.05,199.35,196.95,199.25,444844,88001522
2026-09-18,TWSE,00671R,富邦NASDAQ反1,2.43,2.44,2.41,2.42,10421998,25267358
2026-09-18,TWSE,00673R,期元大S&P原油反1,10.22,10.27,10.21,10.26,25136743,257262590
2026-09-18,TWSE,00674R,期元大S&P黃金反1,28.02,28.21,27.99,28.01,193358,5429634
2026-09-18,TWSE,00675L,富邦臺灣加權正2,325.7,329.85,322.8,329.2,1365469,445616781
2026-09-18,TWSE,00676R,富邦臺灣加權反1,5.38,5.39,5.33,5.33,13904692,74491292
2026-09-18,TWSE,00680L,元大美債20正2,6.32,6.35,6.31,6.33,9714444,61532622
2026-09-18,TWSE,00681R,元大美債20反1,21.82,21.82,21.81,21.81,3140,68511
2026-09-18,TWSE,00682U,期元大美元指數,,,,,0,0
2026-09-18,TWSE,00683L,期元大美元指正2,21.72,21.76,21.72,21.76,22447,487953
2026-09-18,TWSE,00684R,期元大美元指反1,15.02,15.02,15.02,15.02,2200,33048
2026-09-18,TWSE,00685L,群益臺灣加權正2,12.29,12.45,12.16,12.42,266450607,3279218165
2026-09-18,TWSE,00686R,群益臺灣加權反1,0.96,0.97,0.95,0.95,18804515,17941715
2026-09-18,TWSE,00688L,國泰20年美債正2,6.31,6.34,6.3,6.32,4138440,26144537
2026-09-18,TWSE,00689R,國泰20年美債反1,22.9,22.9,22.9,22.9,1131,25899
2026-09-18,TWSE,00693U,期街口S&P黃豆,24.05,24.07,23.8,23.8,1133893,27079274
2026-09-18,TWSE,00706L,期元大S&P日圓正2,19.61,19.61,19.32,19.32,2184691,42503614
2026-09-18,TWSE,00707R,期元大S&P日圓反1,31.78,31.89,31.76,31.89,52000,1652580
2026-09-18,TWSE,00708L,期元大S&P黃金正2,79.15,79.55,78.2,79.45,4694785,371284804
2026-09-18,TWSE,00710B,復華彭博非投等債,18.8,18.81,18.78,18.78,281821,5295923
2026-09-18,TWSE,00711B,復華彭博新興債,15.25,15.26,15.24,15.24,130074,1984379
2026-09-18,TWSE,00715L,期街口布蘭特正2,67.4,67.5,66.2,66.6,3898670,260920556
2026-09-18,TWSE,00738U,期元大道瓊白銀,52.25,52.6,51.95,52.5,3489958,182305598
2026-09-18,TWSE,00753L,中信中國50正2,8.78,8.92,8.74,8.86,9920956,87733146
2026-09-18,TWSE,00763U,期街口道瓊銅,34.7,34.76,34.62,34.7,286196,9923414
2026-09-18,TWSE,00775B,台新投等債15+,30.7,30.7,30.7,30.7,80000,2456000
2026-09-18,TWSE,00852L,國泰美國道瓊正2,33.5,33.61,33.44,33.6,1194533,40007143
2026-09-18,TWSE,00865B,國泰US短期公債,48.95,48.95,48.76,48.81,2680713,130895592
2026-09-18,TWSE,00945B,凱基美國非投等債,14.37,14.37,14.34,14.35,3684292,52874286
2026-09-18,TWSE,00953B,群益優選非投等債,9.59,9.59,9.56,9.57,32751704,313362700
2026-09-18,TWSE,009800,中信NASDAQ,13.03,13.04,12.99,13.04,1042163,13565529
2026-09-18,TWSE,009801,中信美國創新科技,11.27,11.32,11.25,11.31,629006,7101237
2026-09-18,TWSE,009802,富邦旗艦50,19.94,19.96,19.71,19.87,6222645,123290538
2026-09-18,TWSE,009803,玉山市值動能50,21.12,21.23,21.03,21.21,3697931,78105137
2026-09-18,TWSE,009804,聯邦台精彩50,23.31,23.42,23.22,23.4,1430775,33363571
2026-09-18,TWSE,009805,台新美國電力基建,14.89,14.89,14.83,14.88,2760842,41024626
2026-09-18,TWSE,009808,華南永昌優選50,31.51,31.68,31.35,31.67,225740,7108167
2026-09-18,TWSE,009809,富邦淨零ESG50,18.35,18.4,18.26,18.39,1145751,20992999
2026-09-18,TWSE,00980A,主動野村臺灣優選,24.55,24.8,24.51,24.8,7339459,180746494
2026-09-18,TWSE,009810,玉山全球藍籌100,21.25,21.27,21.21,21.23,272817,5797250
2026-09-18,TWSE,009811,統一美國50,13.26,13.33,13.26,13.32,2064773,27441560
2026-09-18,TWSE,009812,野村日本東證,13.08,13.08,12.98,13.0,252274,3280788
2026-09-18,TWSE,009813,貝萊德標普卓越50,11.33,11.36,11.32,11.36,1473160,16700652
2026-09-18,TWSE,009816,凱基台灣TOP50,16.23,16.27,16.1,16.25,115488679,1869414522
2026-09-18,TWSE,009817,國泰日本不動產,9.03,9.03,8.91,8.92,2040687,18268474
2026-09-18,TWSE,009818,華南永昌NASDAQxT,20.08,20.36,20.08,20.36,389112,7897882
2026-09-18,TWSE,009819,中信數據及電力,9.67,9.67,9.61,9.67,1587350,15306817
2026-09-18,TWSE,00981A,主動統一台股增長,28.68,29.07,28.68,29.07,144724965,4181081586
2026-09-18,TWSE,00981T,平衡凱基雙核收息,11.83,11.84,11.8,11.83,1868355,22076132
2026-09-18,TWSE,009820,元大納斯達克精選,9.97,10.0,9.94,9.99,9050056,90297451
2026-09-18,TWSE,009821,野村稀土關鍵資源,14.07,14.19,14.07,14.15,3950302,55779763
2026-09-18,TWSE,009824,群益美國科技巨頭,10.13,10.21,10.13,10.19,19789497,201361850
2026-09-18,TWSE,009826,貝萊德世界股票,10.04,10.05,10.0,10.03,10835685,108594790
2026-09-18,TWSE,009827,玉山未來全球算力,10.12,10.17,10.1,10.16,5436471,55080181
2026-09-18,TWSE,009828,中信台日韓PCB,9.34,9.37,9.29,9.34,40572581,378527260
2026-09-18,TWSE,009829,大華韓國KOSPI50,10.58,10.64,10.52,10.63,18066844,191168405
2026-09-18,TWSE,00982A,主動群益台灣強棒,22.56,22.85,22.46,22.83,19439539,440304156
2026-09-18,TWSE,00982D,主動富邦動態入息,9.55,9.56,9.54,9.55,72926,696530
2026-09-18,TWSE,00982T,平衡兆豐台美動能,15.12,15.25,15.07,15.23,143049,2168567
2026-09-18,TWSE,00983A,主動中信ARK創新,12.71,12.83,12.71,12.82,3075076,39330157
