trade_date,market,stock_id,name,foreign_buy,foreign_sell,foreign_net,trust_buy,trust_sell,trust_net,dealer_buy,dealer_sell,dealer_net,raw_json
2026-09-18,TWSE,00403A,主動統一升級50  ,112174000,9372320,102801680,0,0,0,150635441,7759000,155587441,"{""證券代號"":""00403A"",""證券名稱"":""主動統一升級50  "",""外陸資買進股數(不含外資自營商)"":""112,174,000"",""外陸資賣出股數(不含外資自營商)"":""9,372,320"",""外陸資買賣超股數(不含外資自營商)"":""102,801,680"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""155,587,441"",""自營商買進股數(自行買賣)"":""12,891,000"",""自營商賣出股數(自行買賣)"":""180,000"",""自營商買賣超股數(自行買賣)"":""12,711,000"",""自營商買進股數(避險)"":""150,635,441"",""自營商賣出股數(避險)"":""7,759,000"",""自營商買賣超股數(避險)"":""142,876,441"",""三大法人買賣超股數"":""258,389,121""}"
2026-09-18,TWSE,00685L,群益臺灣加權正2 ,9353156,6341000,3012156,0,0,0,144987132,19202424,126160708,"{""證券代號"":""00685L"",""證券名稱"":""群益臺灣加權正2 "",""外陸資買進股數(不含外資自營商)"":""9,353,156"",""外陸資賣出股數(不含外資自營商)"":""6,341,000"",""外陸資買賣超股數(不含外資自營商)"":""3,012,156"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""126,160,708"",""自營商買進股數(自行買賣)"":""379,000"",""自營商賣出股數(自行買賣)"":""3,000"",""自營商買賣超股數(自行買賣)"":""376,000"",""自營商買進股數(避險)"":""144,987,132"",""自營商賣出股數(避險)"":""19,202,424"",""自營商買賣超股數(避險)"":""125,784,708"",""三大法人買賣超股數"":""129,172,864""}"
2026-09-18,TWSE,00631L,元大台灣50正2   ,35191011,10465870,24725141,0,0,0,80087219,8140973,71699246,"{""證券代號"":""00631L"",""證券名稱"":""元大台灣50正2   "",""外陸資買進股數(不含外資自營商)"":""35,191,011"",""外陸資賣出股數(不含外資自營商)"":""10,465,870"",""外陸資買賣超股數(不含外資自營商)"":""24,725,141"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""71,699,246"",""自營商買進股數(自行買賣)"":""142,000"",""自營商賣出股數(自行買賣)"":""389,000"",""自營商買賣超股數(自行買賣)"":""-247,000"",""自營商買進股數(避險)"":""80,087,219"",""自營商賣出股數(避險)"":""8,140,973"",""自營商買賣超股數(避險)"":""71,946,246"",""三大法人買賣超股數"":""96,424,387""}"
2026-09-18,TWSE,6770,力積電          ,106234751,28549608,77685143,3803009,0,3803009,3296881,389723,7791436,"{""證券代號"":""6770"",""證券名稱"":""力積電          "",""外陸資買進股數(不含外資自營商)"":""106,234,751"",""外陸資賣出股數(不含外資自營商)"":""28,549,608"",""外陸資買賣超股數(不含外資自營商)"":""77,685,143"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""3,803,009"",""投信賣出股數"":""0"",""投信買賣超股數"":""3,803,009"",""自營商買賣超股數"":""7,791,436"",""自營商買進股數(自行買賣)"":""4,912,278"",""自營商賣出股數(自行買賣)"":""28,000"",""自營商買賣超股數(自行買賣)"":""4,884,278"",""自營商買進股數(避險)"":""3,296,881"",""自營商賣出股數(避險)"":""389,723"",""自營商買賣超股數(避險)"":""2,907,158"",""三大法人買賣超股數"":""89,279,588""}"
2026-09-18,TWSE,00981A,主動統一台股增長,63639220,8985100,54654120,0,0,0,31025535,5428858,25561743,"{""證券代號"":""00981A"",""證券名稱"":""主動統一台股增長"",""外陸資買進股數(不含外資自營商)"":""63,639,220"",""外陸資賣出股數(不含外資自營商)"":""8,985,100"",""外陸資買賣超股數(不含外資自營商)"":""54,654,120"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""25,561,743"",""自營商買進股數(自行買賣)"":""2,670,066"",""自營商賣出股數(自行買賣)"":""2,705,000"",""自營商買賣超股數(自行買賣)"":""-34,934"",""自營商買進股數(避險)"":""31,025,535"",""自營商賣出股數(避險)"":""5,428,858"",""自營商買賣超股數(避險)"":""25,596,677"",""三大法人買賣超股數"":""80,215,863""}"
2026-09-18,TWSE,00405A,主動富邦台灣龍耀,30037025,2761300,27275725,0,0,0,52482443,19894955,34189488,"{""證券代號"":""00405A"",""證券名稱"":""主動富邦台灣龍耀"",""外陸資買進股數(不含外資自營商)"":""30,037,025"",""外陸資賣出股數(不含外資自營商)"":""2,761,300"",""外陸資買賣超股數(不含外資自營商)"":""27,275,725"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""34,189,488"",""自營商買進股數(自行買賣)"":""1,602,000"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""1,602,000"",""自營商買進股數(避險)"":""52,482,443"",""自營商賣出股數(避險)"":""19,894,955"",""自營商買賣超股數(避險)"":""32,587,488"",""三大法人買賣超股數"":""61,465,213""}"
2026-09-18,TWSE,2344,華邦電          ,76481124,33706892,42774232,254114,463000,-208886,596249,127441,3489976,"{""證券代號"":""2344"",""證券名稱"":""華邦電          "",""外陸資買進股數(不含外資自營商)"":""76,481,124"",""外陸資賣出股數(不含外資自營商)"":""33,706,892"",""外陸資買賣超股數(不含外資自營商)"":""42,774,232"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""254,114"",""投信賣出股數"":""463,000"",""投信買賣超股數"":""-208,886"",""自營商買賣超股數"":""3,489,976"",""自營商買進股數(自行買賣)"":""3,547,583"",""自營商賣出股數(自行買賣)"":""526,415"",""自營商買賣超股數(自行買賣)"":""3,021,168"",""自營商買進股數(避險)"":""596,249"",""自營商賣出股數(避險)"":""127,441"",""自營商買賣超股數(避險)"":""468,808"",""三大法人買賣超股數"":""46,055,322""}"
2026-09-18,TWSE,2303,聯電            ,121794709,93429141,28365568,19720456,6090268,13630188,2290714,1190813,3573793,"{""證券代號"":""2303"",""證券名稱"":""聯電            "",""外陸資買進股數(不含外資自營商)"":""121,794,709"",""外陸資賣出股數(不含外資自營商)"":""93,429,141"",""外陸資買賣超股數(不含外資自營商)"":""28,365,568"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""19,720,456"",""投信賣出股數"":""6,090,268"",""投信買賣超股數"":""13,630,188"",""自營商買賣超股數"":""3,573,793"",""自營商買進股數(自行買賣)"":""6,092,892"",""自營商賣出股數(自行買賣)"":""3,619,000"",""自營商買賣超股數(自行買賣)"":""2,473,892"",""自營商買進股數(避險)"":""2,290,714"",""自營商賣出股數(避險)"":""1,190,813"",""自營商買賣超股數(避險)"":""1,099,901"",""三大法人買賣超股數"":""45,569,549""}"
2026-09-18,TWSE,2408,南亞科          ,49431792,17198786,32233006,5533327,1555753,3977574,342357,146789,1100734,"{""證券代號"":""2408"",""證券名稱"":""南亞科          "",""外陸資買進股數(不含外資自營商)"":""49,431,792"",""外陸資賣出股數(不含外資自營商)"":""17,198,786"",""外陸資買賣超股數(不含外資自營商)"":""32,233,006"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""5,533,327"",""投信賣出股數"":""1,555,753"",""投信買賣超股數"":""3,977,574"",""自營商買賣超股數"":""1,100,734"",""自營商買進股數(自行買賣)"":""1,323,914"",""自營商賣出股數(自行買賣)"":""418,748"",""自營商買賣超股數(自行買賣)"":""905,166"",""自營商買進股數(避險)"":""342,357"",""自營商賣出股數(避險)"":""146,789"",""自營商買賣超股數(避險)"":""195,568"",""三大法人買賣超股數"":""37,311,314""}"
2026-09-18,TWSE,00407A,主動凱基台灣    ,17526000,1944400,15581600,0,0,0,22862058,6030417,17431641,"{""證券代號"":""00407A"",""證券名稱"":""主動凱基台灣    "",""外陸資買進股數(不含外資自營商)"":""17,526,000"",""外陸資賣出股數(不含外資自營商)"":""1,944,400"",""外陸資買賣超股數(不含外資自營商)"":""15,581,600"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""17,431,641"",""自營商買進股數(自行買賣)"":""600,000"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""600,000"",""自營商買進股數(避險)"":""22,862,058"",""自營商賣出股數(避險)"":""6,030,417"",""自營商買賣超股數(避險)"":""16,831,641"",""三大法人買賣超股數"":""33,013,241""}"
