,short_layer,swing_layer,large_layer,combined_three_layer,0050_BH
2021-02-26,945085.2491249999,910890.7456999995,1012380.3493749999,938282.0556250003,1089309.5065000001
2021-03-02,935172.4998749999,911318.6801999995,1001346.4506249999,917435.6993750002,1089714.5065000001
2021-03-03,924062.6951249999,915508.4806999995,1008927.9145,913964.8483750002,1105509.5065000001
2021-03-04,921858.0911249999,912034.5304499996,993932.9145,905939.4593750001,1084044.5065000001
2021-03-05,938658.0911249999,898541.8809499997,984141.4362499999,896566.9582500001,1077564.5065000001
2021-03-08,938658.0911249999,898459.7819499996,979446.4362499999,895876.9582500001,1076754.5065000001
2021-03-09,943686.0854999999,898825.1669499996,984216.4362499999,899500.0175000001,1072704.5065000001
2021-03-10,930663.9554999999,897552.6064499996,983751.4362499999,892379.3205000001,1077159.5065000001
2021-03-11,924739.8788749998,898012.6064499996,983526.4362499999,891868.5727500002,1099839.5065000001
2021-03-12,925409.9738749998,898357.6064499996,990044.9885,897030.1155000002,1104294.5065000001
2021-03-15,933973.0733749998,897971.0526999997,996914.9885,898805.1155000002,1101459.5065000001
2021-03-16,936016.0658749997,893884.5526999997,998514.9885,900503.2022500002,1105104.5065000001
2021-03-17,968465.6646249997,895613.7451999997,1003307.4269999999,910461.3957500001,1095789.5065000001
2021-03-18,991631.8848749998,895327.3351999996,1013702.4269999999,925200.2677500002,1101459.5065000001
2021-03-19,1011288.5823749998,892341.3821999996,1029877.4269999999,931732.4787500002,1084449.5065000001
2021-03-22,1020442.9542499998,891066.4114499997,1038672.4269999999,929043.3831250002,1089309.5065000001
2021-03-23,974052.2711249999,889564.5464499997,1022117.4269999999,912772.1206250002,1090929.5065000001
2021-03-24,947200.739375,887365.8664499996,1027132.4269999999,903546.1811250002,1073919.5065000001
2021-03-25,947200.739375,882533.4079499996,1028160.3589999999,897926.1811250002,1077564.5065000001
2021-03-26,947200.739375,882419.6569499995,1029480.3589999999,902535.7621250002,1097004.5065000001
2021-03-29,957313.8428750001,889944.6569499995,1073820.359,927675.0843750002,1105914.5065000001
