execute_date,decision_date,side,code,layer,cash_pool,shares,raw_price,fill_price,commission,tax,reason
2023-04-27,2023-04-26,BUY,3715,swing,shared_1m_account,1900,23.5,23.03,62.353725000000004,0.0,signal
2023-04-28,2023-04-27,SELL,3715,swing,shared_1m_account,1900,24.0,23.52,63.6804,134.064,ma20_break
2023-05-03,2023-05-02,BUY,2480,short,shared_1m_account,400,110.0,109.27,62.2839,0.0,signal
2023-05-08,2023-05-05,SELL,2480,short,shared_1m_account,400,111.0,108.78,62.0046,130.536,ma3_break
2023-05-19,2023-05-18,BUY,3003,short,shared_1m_account,800,82.7,80.654,91.94556,0.0,signal
2023-05-19,2023-05-18,BUY,1795,short,shared_1m_account,200,344.0,332.21999999999997,94.6827,0.0,signal
2023-05-22,2023-05-19,SELL,3003,short,shared_1m_account,800,78.6,77.02799999999999,87.81192,184.8672,box_failure
2023-05-23,2023-05-22,SELL,1795,short,shared_1m_account,200,333.0,326.34,93.00689999999999,195.80399999999997,ma3_break
2023-05-23,2023-05-22,BUY,5531,short,shared_1m_account,6800,12.05,11.662,113.00478000000001,0.0,signal
2023-05-26,2023-05-24,BUY,2883,swing,shared_1m_account,4900,13.0,13.034,91.00990500000002,0.0,signal
2023-05-29,2023-05-26,SELL,5531,short,shared_1m_account,6800,11.9,11.662,113.00478000000001,237.90480000000002,ma3_break
2023-05-29,2023-05-26,SELL,2883,swing,shared_1m_account,4900,12.9,12.642,88.27276499999999,185.8374,ma20_break
2023-06-13,2023-06-12,BUY,6288,short,shared_1m_account,1800,36.25,35.868,92.00142000000001,0.0,signal
2023-06-13,2023-06-12,BUY,2436,short,shared_1m_account,1100,60.5,59.29,92.93707500000001,0.0,signal
2023-06-15,2023-06-14,SELL,6288,short,shared_1m_account,1800,34.15,33.467,85.842855,180.7218,box_failure
2023-06-15,2023-06-14,SELL,2436,short,shared_1m_account,1100,56.0,54.879999999999995,86.02439999999999,181.10399999999998,box_failure
2023-06-15,2023-06-14,BUY,6166,short,shared_1m_account,1400,78.5,75.46,150.5427,0.0,signal
2023-06-15,2023-06-14,BUY,2634,swing,shared_1m_account,2000,56.1,54.879999999999995,156.408,0.0,signal
2023-06-19,2023-06-16,SELL,6166,short,shared_1m_account,1400,72.0,70.56,140.7672,296.35200000000003,box_failure
2023-06-19,2023-06-16,BUY,2498,swing,shared_1m_account,1000,60.3,59.29,84.48825000000001,0.0,signal
2023-06-20,2023-06-19,SELL,2498,swing,shared_1m_account,1000,59.2,58.016,82.67280000000001,174.048,ma20_break
2023-06-28,2023-06-27,SELL,2634,swing,shared_1m_account,2000,60.2,58.996,168.1386,353.976,trail_8pct
2023-07-05,2023-07-04,BUY,2312,short,shared_1m_account,4000,16.35,16.023,91.3311,0.0,signal
2023-07-06,2023-07-05,SELL,2312,short,shared_1m_account,4000,15.65,15.337,87.4209,184.044,box_failure
2023-07-06,2023-07-05,BUY,4566,short,shared_1m_account,1100,68.7,69.0435,108.22568625,0.0,signal
2023-07-06,2023-07-05,BUY,6414,large,shared_1m_account,200,300.5,293.02,83.5107,0.0,signal
2023-07-07,2023-07-06,SELL,4566,short,shared_1m_account,1100,66.5,65.17,102.153975,215.061,box_failure
2023-07-07,2023-07-06,BUY,6116,swing,shared_1m_account,6000,13.4,13.132,112.2786,0.0,signal
2023-07-07,2023-07-06,BUY,1905,swing,shared_1m_account,2800,28.2,27.685,110.46315,0.0,signal
2023-07-10,2023-07-07,SELL,6116,swing,shared_1m_account,6000,13.15,12.887,110.18385,231.966,ma20_break
2023-07-10,2023-07-07,BUY,2324,swing,shared_1m_account,2700,29.45,28.616,110.10006,0.0,signal
2023-07-10,2023-07-07,BUY,1907,swing,shared_1m_account,2100,37.0,36.113,108.06815250000001,0.0,signal
2023-07-11,2023-07-10,SELL,1905,swing,shared_1m_account,2800,28.0,27.439999999999998,109.4856,230.496,ma20_break
2023-07-11,2023-07-10,SELL,2324,swing,shared_1m_account,2700,28.6,28.028000000000002,107.83773000000001,227.0268,ma20_break
2023-07-11,2023-07-10,SELL,1907,swing,shared_1m_account,2100,36.95,36.211000000000006,108.36141750000002,228.12930000000003,ma20_break
2023-07-12,2023-07-11,SELL,8926,large,shared_1m_account,1400,52.7,51.646,103.03376999999999,216.9132,max_60_days
2023-07-12,2023-07-11,BUY,2481,short,shared_1m_account,900,79.6,77.42,99.29115,0.0,signal
2023-07-14,2023-07-13,SELL,2481,short,shared_1m_account,900,76.0,74.48,95.5206,201.096,ma3_break
2023-07-26,2023-07-25,BUY,6213,short,shared_1m_account,1000,89.0,84.182,119.95935,0.0,signal
2023-07-26,2023-07-25,BUY,3704,swing,shared_1m_account,1600,56.4,54.684,124.67952,0.0,signal
2023-07-26,2023-07-25,BUY,2402,swing,shared_1m_account,2600,35.5,34.398,127.44459,0.0,signal
2023-07-27,2023-07-26,SELL,3704,swing,shared_1m_account,1600,55.7,54.586,124.45607999999999,262.01279999999997,ma20_break
2023-07-27,2023-07-26,SELL,2402,swing,shared_1m_account,2600,34.5,33.81,125.26605,263.718,ma20_break
2023-07-28,2023-07-27,SELL,6213,short,shared_1m_account,1000,83.7,82.026,116.88705,246.078,ma3_break
2023-07-28,2023-07-27,BUY,2913,short,shared_1m_account,2900,26.1,24.99,103.271175,0.0,signal
2023-07-31,2023-07-28,BUY,2352,swing,shared_1m_account,1200,52.4,50.47,86.3037,0.0,signal
2023-07-31,2023-07-28,BUY,3715,swing,shared_1m_account,1900,32.6,31.605,85.5705375,0.0,signal
2023-08-01,2023-07-31,SELL,2352,swing,shared_1m_account,1200,49.9,48.902,83.62242,176.0472,ma20_break
2023-08-01,2023-07-31,SELL,3715,swing,shared_1m_account,1900,31.5,30.87,83.58052500000001,175.959,ma20_break
2023-08-01,2023-07-31,BUY,3257,short,shared_1m_account,1400,85.9,85.35799999999999,170.28920999999997,0.0,signal
2023-08-01,2023-07-31,BUY,3346,swing,shared_1m_account,2300,53.1,51.449999999999996,168.62737499999997,0.0,signal
2023-08-02,2023-08-01,SELL,3257,short,shared_1m_account,1400,79.8,78.204,156.01698,328.4568,box_failure
2023-08-02,2023-08-01,SELL,3346,swing,shared_1m_account,2300,50.7,49.686,162.845865,342.83340000000004,ma20_break
2023-08-02,2023-08-01,BUY,2449,swing,shared_1m_account,1100,61.7,60.368,94.62684,0.0,signal
2023-08-04,2023-08-02,SELL,2449,swing,shared_1m_account,1100,60.0,58.8,92.169,194.04,ma20_break
2023-08-07,2023-08-04,SELL,6414,large,shared_1m_account,200,288.5,282.73,80.57805,169.638,trail_10pct
2023-08-08,2023-08-07,SELL,2913,short,shared_1m_account,2900,27.25,26.705,110.3584125,232.33350000000002,ma3_break
2023-08-21,2023-08-18,BUY,2301,swing,shared_1m_account,300,147.5,143.07999999999998,61.16669999999999,0.0,signal
2023-08-22,2023-08-21,SELL,2301,swing,shared_1m_account,300,149.0,146.02,62.42355,131.418,ma20_break
2023-08-22,2023-08-21,BUY,2634,swing,shared_1m_account,1100,55.6,54.39,85.256325,0.0,signal
2023-09-07,2023-09-06,BUY,2313,short,shared_1m_account,900,50.4,49.391999999999996,63.34524,0.0,signal
2023-09-07,2023-09-06,BUY,2332,swing,shared_1m_account,2000,23.9,23.373,66.61305,0.0,signal
2023-09-08,2023-09-07,SELL,2313,short,shared_1m_account,900,49.3,48.31399999999999,61.96270499999999,130.44779999999997,box_failure
2023-09-08,2023-09-07,SELL,2332,swing,shared_1m_account,2000,23.15,22.686999999999998,64.65794999999999,136.12199999999999,ma20_break
2023-09-11,2023-09-08,BUY,8210,swing,shared_1m_account,300,216.5,214.13,91.540575,0.0,signal
2023-09-11,2023-09-08,BUY,2353,swing,shared_1m_account,1900,37.95,36.848,99.76595999999999,0.0,signal
2023-09-12,2023-09-11,SELL,8210,swing,shared_1m_account,300,195.5,191.59,81.904725,172.431,ma20_break
2023-09-12,2023-09-11,SELL,2353,swing,shared_1m_account,1900,36.9,36.162,97.90861500000001,206.1234,ma20_break
2023-09-12,2023-09-11,BUY,3035,swing,shared_1m_account,100,351.0,339.57,48.388725,0.0,signal
2023-09-12,2023-09-11,BUY,2383,swing,shared_1m_account,100,435.0,428.26,61.02705,0.0,signal
2023-09-13,2023-09-12,SELL,3035,swing,shared_1m_account,100,328.0,321.44,45.8052,96.432,ma20_break
2023-09-13,2023-09-12,SELL,2383,swing,shared_1m_account,100,431.0,422.38,60.189150000000005,126.714,ma20_break
2023-09-13,2023-09-12,BUY,1515,short,shared_1m_account,1500,44.4,42.728,91.3311,0.0,signal
2023-09-15,2023-09-14,SELL,2634,swing,shared_1m_account,1100,59.3,58.114,91.093695,191.7762,ma20_break
2023-09-19,2023-09-18,SELL,1515,short,shared_1m_account,1500,43.7,42.826,91.540575,192.717,ma3_break
2023-09-28,2023-09-27,BUY,2408,swing,shared_1m_account,600,67.8,68.139,58.258844999999994,0.0,signal
2023-09-28,2023-09-27,BUY,3044,swing,shared_1m_account,200,197.5,192.57,54.88245,0.0,signal
2023-10-02,2023-09-28,SELL,2408,swing,shared_1m_account,600,67.3,65.954,56.39066999999999,118.71719999999999,ma20_break
2023-10-02,2023-09-28,SELL,3044,swing,shared_1m_account,200,200.0,196.0,55.86,117.60000000000001,ma20_break
2023-10-03,2023-10-02,BUY,2355,short,shared_1m_account,1000,42.1,41.65,59.35125,0.0,signal
2023-10-04,2023-10-03,BUY,3006,short,shared_1m_account,400,87.4,87.837,50.06709000000001,0.0,signal
2023-10-04,2023-10-03,BUY,2449,swing,shared_1m_account,500,75.7,76.07849999999999,54.20593124999999,0.0,signal
2023-10-04,2023-10-03,BUY,2886,swing,shared_1m_account,1100,37.15,36.897,57.8360475,0.0,signal
2023-10-04,2023-10-03,BUY,2313,swing,shared_1m_account,800,51.3,50.96,58.0944,0.0,signal
2023-10-04,2023-10-03,BUY,2353,swing,shared_1m_account,1100,36.7,36.505,57.221587500000005,0.0,signal
2023-10-05,2023-10-04,SELL,2355,short,shared_1m_account,1000,41.0,40.18,57.2565,120.54,ma3_break
2023-10-05,2023-10-04,SELL,3006,short,shared_1m_account,400,89.3,87.514,49.882979999999996,105.0168,box_failure
2023-10-05,2023-10-04,SELL,2449,swing,shared_1m_account,500,77.6,76.04799999999999,54.18419999999999,114.07199999999997,ma20_break
2023-10-05,2023-10-04,SELL,2886,swing,shared_1m_account,1100,37.05,36.309,56.914357499999994,119.81969999999998,ma20_break
2023-10-05,2023-10-04,SELL,2313,swing,shared_1m_account,800,52.9,51.842,59.09988,124.4208,ma20_break
2023-10-05,2023-10-04,SELL,2353,swing,shared_1m_account,1100,36.6,35.868,56.223090000000006,118.36440000000002,ma20_break
2023-10-06,2023-10-05,BUY,1324,short,shared_1m_account,2600,16.3,15.68,58.0944,0.0,signal
2023-10-12,2023-10-11,SELL,1324,short,shared_1m_account,2600,15.85,15.533,57.549764999999994,121.1574,ma3_break
2023-10-24,2023-10-23,BUY,1319,swing,shared_1m_account,700,78.9,77.322,77.12869500000001,0.0,signal
2023-10-25,2023-10-24,SELL,1319,swing,shared_1m_account,700,79.2,77.616,77.42196,162.9936,ma20_break
2023-10-25,2023-10-24,BUY,8110,short,shared_1m_account,2900,16.8,16.023,66.2150475,0.0,signal
2023-10-25,2023-10-24,BUY,2305,short,shared_1m_account,1800,26.35,26.068,66.86442000000001,0.0,signal
2023-10-26,2023-10-25,SELL,2305,short,shared_1m_account,1800,25.6,25.088,64.35072000000001,135.4752,box_failure
2023-10-26,2023-10-25,BUY,2330,swing,shared_1m_account,200,530.0,532.65,151.80525,0.0,signal
2023-10-27,2023-10-26,SELL,8110,short,shared_1m_account,2900,16.35,16.023,66.2150475,139.40009999999998,ma3_break
2023-10-27,2023-10-26,SELL,2330,swing,shared_1m_account,200,534.0,523.3199999999999,149.1462,313.99199999999996,ma20_break
2023-10-30,2023-10-27,BUY,6216,short,shared_1m_account,700,40.05,36.848,36.75588,0.0,signal
2023-10-31,2023-10-30,BUY,2486,swing,shared_1m_account,200,48.8,47.383,13.504155,0.0,signal
2023-10-31,2023-10-30,BUY,2449,swing,shared_1m_account,100,80.2,77.91,11.102175,0.0,signal
2023-10-31,2023-10-30,BUY,2329,swing,shared_1m_account,200,43.55,42.287,12.051795,0.0,signal
2023-10-31,2023-10-30,BUY,4960,swing,shared_1m_account,900,13.3,12.838,16.464734999999997,0.0,signal
2023-11-01,2023-10-31,SELL,6216,short,shared_1m_account,700,36.0,35.28,35.1918,74.08800000000001,ma3_break
2023-11-01,2023-10-31,SELL,2486,swing,shared_1m_account,200,47.3,46.354,13.21089,27.812399999999997,ma20_break
2023-11-01,2023-10-31,SELL,2449,swing,shared_1m_account,100,76.9,75.36200000000001,10.739085000000001,22.608600000000003,ma20_break
2023-11-01,2023-10-31,SELL,2329,swing,shared_1m_account,200,41.95,41.111000000000004,11.716635000000002,24.666600000000003,ma20_break
2023-11-01,2023-10-31,SELL,4960,swing,shared_1m_account,900,12.45,12.200999999999999,15.6477825,32.9427,ma20_break
2023-11-14,2023-11-13,BUY,3036,swing,shared_1m_account,500,125.0,122.5,87.28125,0.0,signal
2023-11-15,2023-11-14,BUY,3702,swing,shared_1m_account,900,71.2,69.286,88.859295,0.0,signal
2023-11-16,2023-11-15,SELL,3702,swing,shared_1m_account,900,69.5,68.11,87.35107500000001,183.897,ma20_break
2023-11-16,2023-11-15,BUY,2516,large,shared_1m_account,7000,10.3,9.849,98.243775,0.0,signal
2023-11-16,2023-11-15,BUY,9927,short,shared_1m_account,1000,68.9,67.42399999999999,96.07919999999999,0.0,signal
2023-11-17,2023-11-16,SELL,3036,swing,shared_1m_account,500,118.0,115.64,82.3935,173.46,ma20_break
2023-11-20,2023-11-17,SELL,9927,short,shared_1m_account,1000,68.2,66.836,95.24130000000001,200.508,ma3_break
2023-11-21,2023-11-20,BUY,3059,short,shared_1m_account,1400,40.45,38.464999999999996,76.737675,0.0,signal
2023-11-27,2023-11-24,SELL,3059,short,shared_1m_account,1400,40.25,39.445,78.692775,165.669,ma3_break
2023-11-28,2023-11-27,SELL,2516,large,shared_1m_account,7000,12.25,12.004999999999999,119.749875,252.10500000000002,trail_10pct
2023-12-06,2023-12-05,BUY,2605,short,shared_1m_account,2100,28.0,28.139999999999997,84.20894999999999,0.0,signal
2023-12-06,2023-12-05,BUY,3712,large,shared_1m_account,1500,38.55,37.778999999999996,80.7526125,0.0,signal
2023-12-07,2023-12-06,BUY,1618,short,shared_1m_account,1800,33.7,32.63399999999999,83.70620999999998,0.0,signal
2023-12-07,2023-12-06,BUY,2399,short,shared_1m_account,2300,27.0,25.872,84.79548,0.0,signal
2023-12-08,2023-12-07,SELL,2605,short,shared_1m_account,2100,28.2,27.636,82.70073000000001,174.1068,ma3_break
2023-12-08,2023-12-07,SELL,1618,short,shared_1m_account,1800,31.5,30.87,79.18155,166.698,box_failure
2023-12-08,2023-12-07,SELL,2399,short,shared_1m_account,2300,25.5,24.99,81.904725,172.431,box_failure
2023-12-11,2023-12-08,BUY,4904,swing,shared_1m_account,700,81.1,79.96799999999999,79.76807999999998,0.0,signal
2023-12-12,2023-12-11,SELL,4904,swing,shared_1m_account,700,80.7,79.086,78.888285,166.0806,ma20_break
2023-12-12,2023-12-11,BUY,9927,large,shared_1m_account,900,74.9,73.01,93.63532500000001,0.0,signal
2023-12-12,2023-12-11,BUY,3545,swing,shared_1m_account,600,121.0,117.11,100.12905,0.0,signal
2023-12-13,2023-12-12,SELL,3545,swing,shared_1m_account,600,119.0,116.62,99.7101,209.916,ma20_break
2023-12-20,2023-12-19,SELL,3712,large,shared_1m_account,1500,38.25,37.485,80.1241875,168.6825,trail_10pct
2023-12-28,2023-12-27,BUY,8039,short,shared_1m_account,1100,50.7,49.784,78.03642,0.0,signal
2023-12-29,2023-12-28,BUY,3706,large,shared_1m_account,1300,45.0,44.1,81.69525,0.0,signal
2024-01-02,2023-12-29,SELL,8039,short,shared_1m_account,1100,49.0,48.019999999999996,75.27135,158.46599999999998,ma3_break
2024-01-03,2024-01-02,BUY,6239,swing,shared_1m_account,400,135.0,133.77,76.2489,0.0,signal
2024-01-03,2024-01-02,BUY,6214,large,shared_1m_account,500,117.5,115.14999999999999,82.04437499999999,0.0,signal
2024-01-03,2024-01-02,BUY,1216,swing,shared_1m_account,700,73.3,72.618,72.436455,0.0,signal
2024-01-04,2024-01-03,SELL,6239,swing,shared_1m_account,400,135.5,132.79,75.69030000000001,159.348,ma20_break
2024-01-04,2024-01-03,SELL,1216,swing,shared_1m_account,700,72.6,71.148,70.97013,149.4108,ma20_break
2024-01-04,2024-01-03,SELL,9927,large,shared_1m_account,900,69.9,68.50200000000001,87.85381500000001,184.95540000000003,portfolio_dd_guard
2024-01-17,2024-01-16,BUY,1528,short,shared_1m_account,7200,15.7,14.895999999999999,152.83296,0.0,signal
2024-01-17,2024-01-16,BUY,2376,swing,shared_1m_account,400,265.0,256.27,146.0739,0.0,signal
2024-01-17,2024-01-16,BUY,2303,swing,shared_1m_account,2100,50.0,49.784,148.97862,0.0,signal
2024-01-18,2024-01-17,SELL,2376,swing,shared_1m_account,400,258.0,252.84,144.1188,303.408,ma20_break
2024-01-18,2024-01-17,SELL,2303,swing,shared_1m_account,2100,48.6,47.628,142.52679,300.0564,ma20_break
2024-01-19,2024-01-18,SELL,1528,short,shared_1m_account,7200,14.45,14.161,145.29186,305.8776,ma3_break
2024-01-23,2024-01-22,BUY,2376,short,shared_1m_account,200,297.0,291.55,83.09175,0.0,signal
2024-01-23,2024-01-22,BUY,3231,short,shared_1m_account,700,116.0,114.17,113.884575,0.0,signal
2024-01-24,2024-01-23,BUY,2460,short,shared_1m_account,1500,33.55,33.123999999999995,70.80255,0.0,signal
2024-01-25,2024-01-24,SELL,2376,short,shared_1m_account,200,298.0,292.04,83.23140000000001,175.22400000000002,ma3_break
2024-01-25,2024-01-24,SELL,3231,short,shared_1m_account,700,118.0,115.64,115.35090000000001,242.844,ma3_break
2024-01-25,2024-01-24,SELL,3706,large,shared_1m_account,1300,46.65,45.717,84.6907425,178.2963,portfolio_dd_guard
2024-01-26,2024-01-25,SELL,2460,short,shared_1m_account,1500,32.05,31.408999999999995,67.1367375,141.3405,ma3_break
2024-02-19,2024-02-16,BUY,9914,short,shared_1m_account,200,195.5,194.53,55.441050000000004,0.0,signal
2024-02-19,2024-02-16,BUY,3706,swing,shared_1m_account,1200,45.65,44.688,76.41648,0.0,signal
2024-02-19,2024-02-16,BUY,3450,short,shared_1m_account,800,71.2,69.286,78.98604,0.0,signal
2024-02-19,2024-02-16,BUY,5306,short,shared_1m_account,300,147.0,144.06,61.58565,0.0,signal
2024-02-20,2024-02-19,SELL,3706,swing,shared_1m_account,1200,44.15,43.266999999999996,73.98657,155.76119999999997,ma20_break
2024-02-21,2024-02-20,SELL,9914,short,shared_1m_account,200,197.0,193.06,55.0221,115.836,ma3_break
2024-02-21,2024-02-20,SELL,3450,short,shared_1m_account,800,69.7,68.306,77.86883999999999,163.93439999999998,ma3_break
2024-02-21,2024-02-20,BUY,2049,short,shared_1m_account,400,259.5,251.37,143.2809,0.0,signal
2024-02-22,2024-02-21,SELL,5306,short,shared_1m_account,300,145.5,142.59,60.957225,128.331,ma3_break
2024-02-23,2024-02-22,BUY,2313,short,shared_1m_account,600,82.0,78.49799999999999,67.11578999999999,0.0,signal
2024-02-23,2024-02-22,BUY,2385,short,shared_1m_account,200,191.0,186.2,53.067,0.0,signal
2024-02-26,2024-02-23,SELL,2049,short,shared_1m_account,400,254.5,249.41,142.1637,299.29200000000003,ma3_break
2024-02-26,2024-02-23,SELL,2385,short,shared_1m_account,200,185.0,181.29999999999998,51.670500000000004,108.78,box_failure
2024-02-27,2024-02-26,SELL,2313,short,shared_1m_account,600,77.4,75.852,64.85346000000001,136.5336,box_failure
2024-03-13,2024-03-12,BUY,6605,short,shared_1m_account,300,170.0,165.62,70.80255,0.0,signal
2024-03-14,2024-03-13,BUY,3042,short,shared_1m_account,400,118.0,114.66,65.3562,0.0,signal
2024-03-14,2024-03-13,BUY,9958,swing,shared_1m_account,200,248.0,241.07999999999998,68.7078,0.0,signal
2024-03-14,2024-03-13,BUY,1316,swing,shared_1m_account,2900,20.0,19.256999999999998,79.57955249999999,0.0,signal
2024-03-15,2024-03-14,SELL,9958,swing,shared_1m_account,200,230.0,225.4,64.239,135.24,ma20_break
2024-03-15,2024-03-14,BUY,2247,short,shared_1m_account,200,316.5,311.64,88.8174,0.0,signal
2024-03-15,2024-03-14,BUY,2606,swing,shared_1m_account,1700,53.8,52.724,127.72388999999998,0.0,signal
2024-03-18,2024-03-15,SELL,3042,short,shared_1m_account,400,114.5,112.21,63.959700000000005,134.65200000000002,ma3_break
2024-03-18,2024-03-15,SELL,1316,swing,shared_1m_account,2900,20.2,19.796,81.80697,172.2252,ma20_break
2024-03-18,2024-03-15,SELL,2606,swing,shared_1m_account,1700,52.9,51.842,125.587245,264.3942,ma20_break
2024-03-19,2024-03-18,SELL,2247,short,shared_1m_account,200,312.0,305.76,87.1416,183.45600000000002,ma3_break
2024-03-25,2024-03-22,SELL,6605,short,shared_1m_account,300,202.0,197.96,84.6279,178.16400000000002,ma3_break
2024-04-01,2024-03-29,BUY,3042,swing,shared_1m_account,500,112.5,110.74,78.90225000000001,0.0,signal
2024-04-02,2024-04-01,SELL,3042,swing,shared_1m_account,500,111.5,109.27,77.854875,163.905,ma20_break
2024-04-09,2024-04-08,BUY,6239,swing,shared_1m_account,200,190.5,186.2,53.067,0.0,signal
2024-04-10,2024-04-09,SELL,6214,large,shared_1m_account,500,126.0,123.48,87.9795,185.22,max_60_days
2024-04-10,2024-04-09,SELL,6239,swing,shared_1m_account,200,185.5,181.79,51.81015,109.074,ma20_break
2024-04-10,2024-04-09,BUY,1736,short,shared_1m_account,1100,76.8,75.55799999999999,118.437165,0.0,signal
2024-04-10,2024-04-09,BUY,8112,large,shared_1m_account,1000,82.8,81.83,116.60775000000001,0.0,signal
2024-04-16,2024-04-15,SELL,1736,short,shared_1m_account,1100,76.2,74.676,117.05463000000002,246.43080000000003,ma3_break
2024-04-25,2024-04-24,BUY,1795,swing,shared_1m_account,100,322.5,314.09,44.757825,0.0,signal
2024-04-26,2024-04-25,SELL,1795,swing,shared_1m_account,100,314.0,307.71999999999997,43.8501,92.31599999999999,ma20_break
2024-04-26,2024-04-25,BUY,6491,large,shared_1m_account,100,524.0,509.59999999999997,72.61800000000001,0.0,signal
2024-04-30,2024-04-29,BUY,8039,short,shared_1m_account,1000,52.5,51.449999999999996,73.31625,0.0,signal
2024-05-03,2024-05-02,SELL,8039,short,shared_1m_account,1000,52.4,51.352,73.17660000000001,154.056,ma3_break
2024-05-10,2024-05-09,SELL,8112,large,shared_1m_account,1000,83.5,81.83,116.60775000000001,245.49,trail_10pct
2024-05-17,2024-05-16,BUY,3059,short,shared_1m_account,1300,45.8,43.022,79.698255,0.0,signal
2024-05-20,2024-05-17,SELL,3059,short,shared_1m_account,1300,42.25,41.405,76.7027625,161.4795,box_failure
2024-05-20,2024-05-17,BUY,1720,short,shared_1m_account,900,77.7,70.65799999999999,90.61888499999999,0.0,signal
2024-05-20,2024-05-17,BUY,4976,short,shared_1m_account,1400,48.7,47.481,94.72459500000002,0.0,signal
2024-05-21,2024-05-20,BUY,2618,swing,shared_1m_account,1400,36.35,35.672,71.16564,0.0,signal
2024-05-21,2024-05-20,BUY,2392,short,shared_1m_account,900,58.0,57.33,73.52572500000001,0.0,signal
2024-05-22,2024-05-21,SELL,1720,short,shared_1m_account,900,72.0,70.56,90.4932,190.512,ma3_break
2024-05-22,2024-05-21,SELL,4976,short,shared_1m_account,1400,46.6,45.668,91.10766,191.8056,ma3_break
2024-05-22,2024-05-21,SELL,2618,swing,shared_1m_account,1400,36.05,35.32899999999999,70.481355,148.38179999999997,ma20_break
2024-05-23,2024-05-22,BUY,2105,short,shared_1m_account,900,58.3,58.114,74.531205,0.0,signal
2024-05-23,2024-05-22,BUY,2353,short,shared_1m_account,1000,54.4,51.94,74.0145,0.0,signal
2024-05-27,2024-05-24,SELL,6491,large,shared_1m_account,100,479.0,469.42,66.89235000000001,140.826,trail_10pct
2024-05-27,2024-05-24,SELL,2105,short,shared_1m_account,900,58.7,57.526,73.777095,155.3202,ma3_break
2024-05-29,2024-05-28,SELL,2392,short,shared_1m_account,900,76.4,74.872,96.02334,202.1544,flow_cools
2024-05-29,2024-05-28,SELL,2353,short,shared_1m_account,1000,56.8,55.663999999999994,79.32119999999999,166.992,ma3_break
2024-06-06,2024-06-05,BUY,2611,large,shared_1m_account,1600,34.85,33.516000000000005,76.41648,0.0,signal
2024-06-11,2024-06-07,BUY,3033,swing,shared_1m_account,1500,38.15,37.485,80.1241875,0.0,signal
2024-06-12,2024-06-11,SELL,3033,swing,shared_1m_account,1500,37.7,36.946000000000005,78.97207500000002,166.25700000000003,ma20_break
2024-06-12,2024-06-11,BUY,6192,short,shared_1m_account,500,125.0,122.00999999999999,86.932125,0.0,signal
2024-06-12,2024-06-11,BUY,2617,swing,shared_1m_account,1800,37.7,36.75,94.26375,0.0,signal
2024-06-12,2024-06-11,BUY,3047,large,shared_1m_account,2600,26.55,26.019000000000002,96.40039500000002,0.0,signal
2024-06-12,2024-06-11,BUY,2915,swing,shared_1m_account,1000,69.0,68.11,97.05675000000001,0.0,signal
2024-06-13,2024-06-12,SELL,2617,swing,shared_1m_account,1800,36.65,35.916999999999994,92.12710499999999,193.9518,ma20_break
2024-06-13,2024-06-12,SELL,2915,swing,shared_1m_account,1000,68.5,67.13,95.66025,201.39000000000001,ma20_break
2024-06-14,2024-06-13,BUY,2367,swing,shared_1m_account,1400,37.6,36.456,72.72972,0.0,signal
2024-06-17,2024-06-14,SELL,2367,swing,shared_1m_account,1400,36.0,35.28,70.3836,148.17600000000002,ma20_break
2024-06-19,2024-06-18,SELL,6192,short,shared_1m_account,500,125.5,122.99,87.630375,184.485,ma3_break
2024-07-01,2024-06-28,BUY,3024,short,shared_1m_account,2300,23.4,22.834,74.838435,0.0,signal
2024-07-01,2024-06-28,BUY,2882,swing,shared_1m_account,900,57.9,57.82,74.15415,0.0,signal
2024-07-02,2024-07-01,SELL,3024,short,shared_1m_account,2300,22.8,22.344,73.23246,154.17360000000002,box_failure
2024-07-02,2024-07-01,SELL,2882,swing,shared_1m_account,900,57.8,56.644,72.64593,152.9388,ma20_break
2024-07-03,2024-07-02,SELL,2611,large,shared_1m_account,1600,29.65,29.057,66.24996,139.4736,trail_10pct
2024-07-03,2024-07-02,BUY,6443,short,shared_1m_account,2000,31.9,30.723000000000003,87.56055000000002,0.0,signal
2024-07-03,2024-07-02,BUY,6477,short,shared_1m_account,1300,48.0,46.06,85.32615,0.0,signal
2024-07-04,2024-07-03,BUY,3050,short,shared_1m_account,2000,24.7,24.401999999999997,69.5457,0.0,signal
2024-07-05,2024-07-04,SELL,6477,short,shared_1m_account,1300,46.0,45.08,83.5107,175.812,ma3_break
2024-07-05,2024-07-04,SELL,3050,short,shared_1m_account,2000,24.0,23.52,67.032,141.12,box_failure
2024-07-05,2024-07-04,BUY,2809,swing,shared_1m_account,1500,63.8,62.426,133.435575,0.0,signal
2024-07-08,2024-07-05,SELL,2809,swing,shared_1m_account,1500,62.6,61.348,131.13135,276.06600000000003,ma20_break
2024-07-09,2024-07-08,SELL,6443,short,shared_1m_account,2000,31.6,30.968,88.25880000000001,185.808,ma3_break
2024-07-19,2024-07-18,SELL,3047,large,shared_1m_account,2600,41.45,40.621,150.500805,316.84380000000004,trail_10pct
2024-07-19,2024-07-18,BUY,2206,swing,shared_1m_account,700,80.6,79.086,78.888285,0.0,signal
2024-07-19,2024-07-18,BUY,6239,swing,shared_1m_account,300,195.5,191.1,81.69525,0.0,signal
