trade_date,market,stock_id,name,open,high,low,close,volume,trading_value
2026-09-14,TPEX,00411A,主動統一前沿科技,9.57,9.7,9.46,9.68,20408879,196066121
2026-09-14,TPEX,006201,元大富櫃50,42.7,43.99,42.54,43.8,122544,5291724
2026-09-14,TPEX,00679B,元大美債20年,25.3,25.34,25.25,25.28,16481521,416810170
2026-09-14,TPEX,00687B,國泰20年美債,26.63,26.67,26.58,26.61,10028431,267011361
2026-09-14,TPEX,00687C,國泰20年美債+櫃U,8.94,8.94,8.94,8.94,25000,223500
2026-09-14,TPEX,00694B,富邦美債1-3,41.52,41.55,41.49,41.55,184058,7641099
2026-09-14,TPEX,00695B,富邦美債7-10,34.06,34.1,34.06,34.1,153948,5246162
2026-09-14,TPEX,00696B,富邦美債20年,27.55,27.61,27.53,27.56,862372,23758566
2026-09-14,TPEX,00697B,元大美債7-10,34.64,34.68,34.62,34.68,242739,8408084
2026-09-14,TPEX,00719B,元大美債1-3,30.83,30.9,30.83,30.87,1693567,52260286
2026-09-14,TPEX,00720B,元大投資級公司債,31.37,31.42,31.34,31.37,5544684,173978112
2026-09-14,TPEX,00722B,群益投資級電信債,33.67,33.75,33.67,33.7,4972819,167613341
2026-09-14,TPEX,00723B,群益投資級科技債,29.03,29.05,28.99,29.01,107000,3103170
2026-09-14,TPEX,00724B,群益投資級金融債,32.13,32.16,32.1,32.14,4574521,146946055
2026-09-14,TPEX,00725B,國泰投資級公司債,33.43,33.48,33.4,33.45,1987064,66463079
2026-09-14,TPEX,00726B,國泰新興投等債,31.73,31.74,31.71,31.72,149265,4734824
2026-09-14,TPEX,00727B,國泰優選非投等債,39.05,39.13,39.05,39.11,128118,5011595
2026-09-14,TPEX,00734B,台新JPM新興債,15.23,15.23,15.18,15.18,101387,1539154
2026-09-14,TPEX,00740B,富邦全球投等債,36.73,36.82,36.73,36.79,2584066,95056268
2026-09-14,TPEX,00741B,富邦全球非投等債,36.93,36.93,36.9,36.92,179401,6624049
2026-09-14,TPEX,00746B,富邦A級公司債,33.76,33.83,33.76,33.81,305146,10315575
2026-09-14,TPEX,00749B,凱基新興債10+,30.31,30.35,30.31,30.35,101000,3065310
2026-09-14,TPEX,00750B,凱基科技債10+,31.19,31.23,31.19,31.23,101000,3154190
2026-09-14,TPEX,00751B,元大AAA至A公司債,29.87,29.91,29.83,29.88,3916275,116986340
2026-09-14,TPEX,00754B,群益AAA-AA公司債,30.95,30.95,30.84,30.93,220483,6817326
2026-09-14,TPEX,00755B,群益投資級公用債,31.03,31.05,31.03,31.04,105498,3274507
2026-09-14,TPEX,00756B,群益投等新興公債,29.82,29.83,29.77,29.79,136534,4069233
2026-09-14,TPEX,00758B,復華能源債,49.17,49.34,49.17,49.34,103280,5095304
2026-09-14,TPEX,00759B,復華製藥債,51.75,51.75,51.75,51.75,100295,5190314
2026-09-14,TPEX,00760B,復華新興企業債,51.5,51.55,51.4,51.4,102937,5291104
2026-09-14,TPEX,00761B,國泰A級公司債,32.5,32.5,32.44,32.44,328418,10667301
2026-09-14,TPEX,00764B,群益25年美債,26.54,26.56,26.48,26.52,11490197,304786485
2026-09-14,TPEX,00768B,復華20年美債,47.02,47.15,47.0,47.07,310383,14607776
2026-09-14,TPEX,00772B,中信高評級公司債,31.87,31.92,31.81,31.87,1712361,54558309
2026-09-14,TPEX,00773B,中信優先金融債,34.08,34.11,34.06,34.08,675086,23009915
2026-09-14,TPEX,00777B,凱基AAA至A公司債,30.7,30.72,30.7,30.72,102086,3136066
2026-09-14,TPEX,00778B,凱基金融債20+,32.65,32.65,32.65,32.65,101368,3309769
2026-09-14,TPEX,00779B,凱基美債25+,26.84,26.84,26.83,26.83,311145,8351136
2026-09-14,TPEX,00780B,國泰A級金融債,35.7,35.78,35.7,35.78,159206,5690951
2026-09-14,TPEX,00781B,國泰A級科技債,26.78,26.8,26.73,26.74,145310,3888042
2026-09-14,TPEX,00782B,國泰A級公用債,28.88,28.92,28.87,28.88,323227,9339974
2026-09-14,TPEX,00785B,富邦金融投等債,33.24,33.28,33.24,33.28,51012,1695683
2026-09-14,TPEX,00786B,元大10年IG銀行債,31.09,31.16,31.07,31.09,21250,660857
2026-09-14,TPEX,00787B,元大10年IG醫療債,31.19,31.2,31.19,31.2,3259,101677
2026-09-14,TPEX,00788B,元大10年IG電能債,28.56,28.6,28.56,28.58,53138,1519096
2026-09-14,TPEX,00789B,復華公司債A3,45.38,45.38,45.38,45.38,101079,4586966
2026-09-14,TPEX,00791B,復華信用債1-5,56.4,56.4,56.35,56.35,101000,5696350
2026-09-14,TPEX,00792B,群益A級公司債,30.34,30.34,30.27,30.3,109027,3301927
2026-09-14,TPEX,00793B,群益AAA-A醫療債,29.25,29.3,29.24,29.25,125000,3659010
2026-09-14,TPEX,00795B,中信美國公債20年,25.42,25.45,25.38,25.42,2764589,70257468
2026-09-14,TPEX,00799B,國泰A級醫療債,28.03,28.04,27.99,28.03,215287,6031326
2026-09-14,TPEX,00834B,第一金金融債10+,32.59,32.59,32.59,32.59,113183,3688693
2026-09-14,TPEX,00836B,永豐10年A公司債,27.38,27.38,27.3,27.3,73442,2005951
2026-09-14,TPEX,00840B,凱基IG精選15+,28.28,28.28,28.28,28.28,100087,2830479
2026-09-14,TPEX,00841B,凱基AAA-AA公司債,26.94,26.94,26.94,26.94,100000,2694000
2026-09-14,TPEX,00842B,台新美元銀行債,29.15,29.15,28.76,28.82,159834,4599963
2026-09-14,TPEX,00844B,台新15年IG金融債,29.92,29.92,29.92,29.92,80098,2396537
2026-09-14,TPEX,00845B,富邦新興投等債,32.04,32.04,32.03,32.03,121298,3886205
2026-09-14,TPEX,00846B,富邦歐洲銀行債,34.38,34.62,34.38,34.6,107000,3702100
2026-09-14,TPEX,00847B,中信美國市政債,24.11,24.11,24.04,24.04,608089,14640716
2026-09-14,TPEX,00848B,中信新興亞洲債,32.86,32.87,32.86,32.87,500112,16434701
2026-09-14,TPEX,00849B,中信EM主權債0-5,37.07,37.12,37.04,37.1,514689,19097040
2026-09-14,TPEX,00853B,統一美債10年Aa-A,26.28,26.32,26.28,26.32,1009677,26559333
2026-09-14,TPEX,00856B,永豐1-3年美公債,37.15,37.2,37.14,37.16,6833,254304
2026-09-14,TPEX,00857B,永豐20年美公債,22.1,22.14,22.09,22.11,956879,21156307
2026-09-14,TPEX,00859B,群益0-1年美債,40.96,41.01,40.93,41.01,3228064,132278205
2026-09-14,TPEX,00860B,群益1-5Y投資級債,37.7,37.72,37.7,37.72,100078,3773950
2026-09-14,TPEX,00862B,中信投資級公司債,30.3,30.3,30.22,30.23,613280,18541618
2026-09-14,TPEX,00863B,中信全球電信債,30.35,30.38,30.35,30.38,512258,15557219
2026-09-14,TPEX,00864B,中信美國公債0-1,45.92,45.92,45.86,45.89,1189245,54587616
2026-09-14,TPEX,00867B,台新A-BBB電信債,,,,,138,3992
2026-09-14,TPEX,00870B,元大15年EM主權債,26.87,26.87,26.87,26.87,5868,157750
2026-09-14,TPEX,00884B,中信低碳新興債,28.19,28.19,28.13,28.14,486776,13697193
2026-09-14,TPEX,00890B,凱基ESG BBB債15+,30.74,30.74,30.7,30.7,101076,3107056
2026-09-14,TPEX,00931B,統一美債20年,12.79,12.82,12.78,12.79,1296012,16592512
2026-09-14,TPEX,00933B,國泰10Y+金融債,15.27,15.3,15.26,15.29,5856159,89499287
2026-09-14,TPEX,00937B,群益ESG投等債20+,14.12,14.15,14.11,14.13,42810604,604636852
2026-09-14,TPEX,00942B,台新美A公司債20+,13.49,13.54,13.49,13.52,1731869,23411759
2026-09-14,TPEX,00948B,中信優息投資級債,9.0,9.03,9.0,9.01,3980154,35880374
2026-09-14,TPEX,00950B,凱基A級公司債,13.4,13.4,13.34,13.36,2659314,35524803
2026-09-14,TPEX,00957B,兆豐US優選投等債,12.75,12.79,12.75,12.77,284078,3626256
2026-09-14,TPEX,00958B,永豐ESG銀行債15+,8.86,8.86,8.85,8.86,695462,6155084
2026-09-14,TPEX,00959B,大華投等美債15Y+,8.94,8.95,8.92,8.93,1301159,11623734
2026-09-14,TPEX,00966B,統一ESG投等債15+,13.23,13.26,13.23,13.24,965785,12787057
2026-09-14,TPEX,00967B,元大優息美債,8.73,8.76,8.69,8.72,1678733,14615740
2026-09-14,TPEX,00968B,元大優息投等債,8.85,8.85,8.82,8.84,542657,4793469
2026-09-14,TPEX,00969B,元大零息超長美債,7.8,7.84,7.79,7.82,841310,6571766
2026-09-14,TPEX,00970B,台新BBB投等債20+,8.9,8.93,8.9,8.92,1979444,17657937
2026-09-14,TPEX,009806,台新標普500,13.46,13.55,13.46,13.55,4338,58681
2026-09-14,TPEX,009807,台新標普科技精選,16.69,16.7,16.69,16.7,7059,118046
2026-09-14,TPEX,00980B,台新特選IG債10+,9.04,9.04,9.03,9.03,2263888,20452497
2026-09-14,TPEX,00980D,主動聯博投等入息,19.84,19.86,19.83,19.86,448009,8890230
2026-09-14,TPEX,00980T,平衡凱基美國TOP,11.75,11.75,11.7,11.72,107427,1258722
2026-09-14,TPEX,009814,富邦標普500,11.24,11.27,11.22,11.26,408069,4589071
2026-09-14,TPEX,009815,大華美國MAG7+,11.37,11.43,11.37,11.41,1257066,14349112
2026-09-14,TPEX,00981B,第一金優選非投債,9.09,9.09,9.06,9.09,11680914,106052290
2026-09-14,TPEX,00981D,主動中信非投等債,10.22,10.24,10.21,10.24,1867157,19084106
2026-09-14,TPEX,009822,華南永昌未來金融,9.6,9.74,9.6,9.72,727355,7074316
2026-09-14,TPEX,009823,群益S&P500,10.29,10.34,10.29,10.32,1627159,16796021
2026-09-14,TPEX,009825,聯邦美國金融創新,9.9,9.93,9.9,9.92,21408,212271
2026-09-14,TPEX,00982B,FT投資級債20+,9.33,9.33,9.33,9.33,1348,12600
2026-09-14,TPEX,00983B,大華優利美公債20,14.84,14.84,14.79,14.81,1611251,23862772
2026-09-14,TPEX,00984B,大華優利美A債15,15.46,15.5,15.46,15.49,1595432,24705832
2026-09-14,TPEX,00985D,主動貝萊德優投等,9.71,9.73,9.68,9.69,1183226,11467298
2026-09-14,TPEX,00986B,FT金融債10+,,,,,0,0
2026-09-14,TPEX,00986D,主動復華金融債息,14.19,14.19,14.16,14.17,746107,10568026
2026-09-14,TPEX,00987B,野村10+澳洲公債,15.53,15.55,15.5,15.54,660653,10257053
2026-09-14,TPEX,00987D,主動統一美債量化,9.8,9.8,9.76,9.76,2922549,28568785
2026-09-14,TPEX,00988B,玉山嚴選非投債,19.4,19.41,19.36,19.41,1689818,32760902
2026-09-14,TPEX,00989B,台新美國非投等債,9.99,10.02,9.99,10.02,5053339,50575010
2026-09-14,TPEX,00990B,國泰收益非投等債,9.9,9.92,9.9,9.91,342193,3390983
2026-09-14,TPEX,00998A,主動復華金融股息,17.77,17.81,17.72,17.77,4671939,83075030
2026-09-14,TPEX,1240,茂生農經,54.9,55.4,54.9,55.4,7688,423432
2026-09-14,TPEX,1259,安心,64.4,65.0,63.5,65.0,18083,1163502
2026-09-14,TPEX,1264,德麥,247.5,247.5,246.0,246.5,36909,9120639
2026-09-14,TPEX,1268,漢來美食,171.5,172.0,171.0,172.0,37505,6430174
2026-09-14,TPEX,1294,漢田生技,52.0,52.0,50.8,50.9,19310,989649
2026-09-14,TPEX,1295,生合,44.55,45.0,44.55,45.0,10077,451672
2026-09-14,TPEX,1336,台翰,16.45,16.75,16.15,16.7,198671,3293699
2026-09-14,TPEX,1565,精華,96.9,96.9,95.9,96.0,78856,7590102
2026-09-14,TPEX,1569,濱川,49.6,50.1,48.4,49.0,928920,45463570
2026-09-14,TPEX,1570,力肯,32.0,32.0,31.8,32.0,31725,1012582
2026-09-14,TPEX,1580,新麥,97.5,97.5,96.2,96.7,99056,9575711
2026-09-14,TPEX,1584,精剛,17.9,18.0,17.7,18.0,316408,5659995
2026-09-14,TPEX,1586,和勤,18.05,18.05,17.9,18.0,184335,3307482
2026-09-14,TPEX,1591,駿吉-KY,37.5,41.25,37.0,41.25,1089692,44075241
2026-09-14,TPEX,1593,祺驊,31.8,31.8,31.4,31.45,11000,347950
2026-09-14,TPEX,1595,川寶,61.5,62.4,61.2,61.8,101227,6259585
2026-09-14,TPEX,1599,宏佳騰,23.3,23.75,23.3,23.65,40275,943910
2026-09-14,TPEX,1742,台蠟,17.5,17.8,17.4,17.4,49001,857615
2026-09-14,TPEX,1777,生泰,74.5,74.5,73.2,73.2,107233,7887781
2026-09-14,TPEX,1780,立弘,24.2,24.8,24.2,24.8,22131,542811
2026-09-14,TPEX,1781,合世,10.05,10.2,9.96,10.2,6119,61447
2026-09-14,TPEX,1784,訊聯,58.4,58.6,57.5,58.6,37805,2197099
2026-09-14,TPEX,1785,光洋科,95.0,96.2,93.8,95.1,3409285,324102304
2026-09-14,TPEX,1788,杏昌,128.0,128.5,128.0,128.0,18146,2324253
2026-09-14,TPEX,1796,金穎生技,29.8,29.8,29.5,29.5,3062,90671
2026-09-14,TPEX,1799,易威,29.35,29.6,29.0,29.1,71948,2101565
2026-09-14,TPEX,1813,寶利徠,11.35,11.4,11.25,11.35,27994,317269
2026-09-14,TPEX,1815,富喬,126.0,127.0,119.5,120.0,52981933,6449787249
2026-09-14,TPEX,2035,唐榮,,,,,3,78
2026-09-14,TPEX,2061,風青,46.6,47.9,46.0,47.2,821901,38699598
2026-09-14,TPEX,2063,世鎧,24.3,24.3,24.05,24.05,4030,97215
2026-09-14,TPEX,2064,晉椿,12.3,12.3,12.3,12.3,1000,12300
2026-09-14,TPEX,2065,世豐,35.55,35.55,35.1,35.3,18020,636479
2026-09-14,TPEX,2066,世德,51.2,51.2,50.2,50.8,44321,2242150
2026-09-14,TPEX,2067,嘉鋼,4.95,4.95,4.67,4.88,15330,74809
2026-09-14,TPEX,2070,精湛,59.0,59.8,58.3,59.7,29216,1733610
2026-09-14,TPEX,2073,雄順,25.0,25.1,25.0,25.1,2200,55139
2026-09-14,TPEX,2221,大甲,92.8,97.8,89.2,89.9,5304238,493075362
2026-09-14,TPEX,2230,泰茂,21.5,22.15,21.35,21.4,30340,655995
2026-09-14,TPEX,2235,謚源,28.0,28.4,28.0,28.4,9103,255319
2026-09-14,TPEX,2596,綠意,36.3,36.75,36.0,36.45,334548,12156120
2026-09-14,TPEX,2640,大車隊,154.0,154.5,153.5,154.5,13755,2117013
2026-09-14,TPEX,2641,正德,17.7,17.7,17.45,17.45,1099146,19283252
2026-09-14,TPEX,2643,捷迅,62.5,62.9,62.5,62.9,3025,189771
2026-09-14,TPEX,2718,全心投控,39.95,40.5,39.95,40.1,28134,1132290
2026-09-14,TPEX,2719,燦星旅,19.4,19.5,19.3,19.45,7000,135950
2026-09-14,TPEX,2724,藝舍-KY,10.5,10.5,10.5,10.5,1966,20568
2026-09-14,TPEX,2726,雅茗-KY,8.15,8.15,7.92,8.04,10100,81050
2026-09-14,TPEX,2729,瓦城,152.5,153.0,152.5,153.0,8779,1339675
2026-09-14,TPEX,2732,六角,62.3,62.4,62.1,62.3,42967,2672367
2026-09-14,TPEX,2734,易飛網,14.55,14.7,14.55,14.6,42218,619072
2026-09-14,TPEX,2736,富野,11.45,11.45,11.3,11.4,29133,331271
2026-09-14,TPEX,2740,華軒,31.6,32.15,31.6,32.15,6124,195876
2026-09-14,TPEX,2743,山富,51.5,51.5,51.1,51.1,51045,2618731
2026-09-14,TPEX,2745,五福,85.1,85.1,83.8,84.5,81093,6848990
2026-09-14,TPEX,2751,王座,52.8,54.5,52.8,54.5,4398,236024
2026-09-14,TPEX,2752,豆府,177.0,177.0,176.5,177.0,7372,1304366
2026-09-14,TPEX,2754,亞洲藏壽司,69.4,70.3,69.0,70.3,41795,2916985
2026-09-14,TPEX,2755,揚秦,98.3,98.5,98.3,98.5,14917,1468060
2026-09-14,TPEX,2756,聯發國際,62.1,62.1,61.2,61.2,80112,4935086
2026-09-14,TPEX,2916,滿心,40.1,40.7,40.05,40.7,63553,2566757
2026-09-14,TPEX,2924,宏太-KY,17.05,17.05,17.05,17.05,1001,17066
2026-09-14,TPEX,2926,誠品生活,30.05,30.1,30.05,30.1,2021,60790
2026-09-14,TPEX,2937,集雅社,43.5,43.95,43.5,43.95,7001,305243
2026-09-14,TPEX,2941,米斯特,30.75,30.75,30.2,30.7,4016,122728
2026-09-14,TPEX,2947,振宇五金,60.5,60.8,60.5,60.5,10941,662293
2026-09-14,TPEX,2948,寶陞,37.9,37.9,37.3,37.3,2034,76461
2026-09-14,TPEX,2949,欣新網,,,,,12,761
2026-09-14,TPEX,3064,泰偉,,,,,0,0
2026-09-14,TPEX,3066,李洲,23.0,23.7,22.85,23.55,305654,7151821
2026-09-14,TPEX,3067,全域,,,,,0,0
2026-09-14,TPEX,3071,協禧,23.65,23.65,23.25,23.5,61711,1444473
2026-09-14,TPEX,3073,天方能源,21.8,22.0,21.5,21.6,24368,527195
2026-09-14,TPEX,3078,僑威,43.9,43.9,43.45,43.8,361556,15801495
2026-09-14,TPEX,3081,聯亞,2725.0,2830.0,2685.0,2745.0,2727080,7540026530
2026-09-14,TPEX,3083,網龍,22.45,22.45,22.0,22.2,87550,1934831
2026-09-14,TPEX,3085,新零售,,,,,406,4804
2026-09-14,TPEX,3086,華義*,29.0,29.8,29.0,29.65,42693,1251954
