,short_layer,swing_layer,large_layer,combined_three_layer,0050_BH
2021-12-09,922203.586020625,865173.3497013745,1026609.9327187978,941102.1013523751,1158969.5065000001
2021-12-10,922203.586020625,865173.3497013745,1026609.9327187978,941102.1013523751,1158564.5065000001
2021-12-13,922203.586020625,865173.3497013745,1026609.9327187978,941102.1013523751,1154919.5065000001
2021-12-14,922203.586020625,865173.3497013745,1026609.9327187978,941102.1013523751,1143579.5065000001
2021-12-15,922203.586020625,865173.3497013745,1026609.9327187978,941102.1013523751,1145199.5065000001
2021-12-16,922203.586020625,865173.3497013745,1026609.9327187978,941102.1013523751,1159374.5065000001
2021-12-17,922203.586020625,865173.3497013745,1026609.9327187978,941102.1013523751,1158159.5065000001
2021-12-20,922203.586020625,865173.3497013745,1026609.9327187978,941102.1013523751,1148034.5065000001
2021-12-21,922203.586020625,865173.3497013745,1026609.9327187978,941102.1013523751,1157754.5065000001
2021-12-22,922203.586020625,865173.3497013745,1026609.9327187978,941102.1013523751,1157754.5065000001
2021-12-23,922203.586020625,865173.3497013745,1026609.9327187978,941102.1013523751,1164234.5065000001
2021-12-24,922203.586020625,865173.3497013745,1026609.9327187978,941102.1013523751,1167474.5065000001
2021-12-27,922203.586020625,865173.3497013745,1026609.9327187978,941102.1013523751,1176384.5065000001
2021-12-28,922203.586020625,865173.3497013745,1026609.9327187978,941102.1013523751,1185699.5065000001
2021-12-29,922203.586020625,865173.3497013745,1026609.9327187978,941102.1013523751,1190964.5065000001
2021-12-30,922203.586020625,865173.3497013745,1026609.9327187978,941102.1013523751,1187319.5065000001
2022-01-03,921260.299880625,865173.3497013745,1026609.9327187978,941102.1013523751,1194609.5065000001
2022-01-04,912010.299880625,865173.3497013745,1026609.9327187978,941102.1013523751,1220529.5065000001
2022-01-05,910296.146490625,865173.3497013745,1026609.9327187978,941102.1013523751,1218099.5065000001
2022-01-06,910296.146490625,865173.3497013745,1026609.9327187978,941102.1013523751,1206759.5065000001
2022-01-07,905169.700230625,865173.3497013745,1026609.9327187978,941102.1013523751,1196229.5065000001
2022-01-10,896294.574360625,865173.3497013745,1026609.9327187978,941102.1013523751,1203924.5065000001
2022-01-11,896294.574360625,865173.3497013745,1026609.9327187978,941102.1013523751,1209999.5065000001
2022-01-12,896294.574360625,865173.3497013745,1026609.9327187978,941102.1013523751,1220124.5065000001
2022-01-13,896294.574360625,865173.3497013745,1026609.9327187978,941102.1013523751,1226199.5065000001
2022-01-14,896294.574360625,865173.3497013745,1026609.9327187978,941102.1013523751,1226199.5065000001
2022-01-17,896294.574360625,865173.3497013745,1026609.9327187978,941102.1013523751,1239969.5065000001
2022-01-18,896294.574360625,865173.3497013745,1026609.9327187978,941102.1013523751,1226199.5065000001
2022-01-19,896294.574360625,865173.3497013745,1026609.9327187978,941102.1013523751,1211619.5065000001
2022-01-20,896767.4012856251,865173.3497013745,1026609.9327187978,941102.1013523751,1216479.5065000001
2022-01-21,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1164234.5065000001
2022-01-24,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1175169.5065000001
2022-01-25,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1156134.5065000001
2022-01-26,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1155324.5065000001
2022-02-07,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1161399.5065000001
2022-02-08,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1166259.5065000001
2022-02-09,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1170309.5065000001
2022-02-10,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1183674.5065000001
2022-02-11,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1182864.5065000001
2022-02-14,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1164639.5065000001
2022-02-15,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1159374.5065000001
2022-02-16,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1178409.5065000001
2022-02-17,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1179219.5065000001
2022-02-18,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1175979.5065000001
2022-02-21,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1173549.5065000001
2022-02-22,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1157754.5065000001
2022-02-23,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1160994.5065000001
2022-02-24,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1133049.5065000001
2022-02-25,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1130619.5065000001
2022-03-01,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1146414.5065000001
2022-03-02,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1139934.5065000001
2022-03-03,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1142364.5065000001
2022-03-04,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1130214.5065000001
2022-03-07,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1094169.5065000001
2022-03-08,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1071084.5065000001
2022-03-09,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1082019.5065000001
2022-03-10,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1113204.5065000001
2022-03-11,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1097409.5065000001
2022-03-14,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1097409.5065000001
2022-03-15,891365.374035625,865173.3497013745,1026609.9327187978,941102.1013523751,1075134.5065000001
2022-03-16,892185.962250625,865173.3497013745,1026609.9327187978,941102.1013523751,1079589.5065000001
2022-03-17,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1113609.5065000001
2022-03-18,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1111179.5065000001
2022-03-21,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1118469.5065000001
2022-03-22,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1116849.5065000001
2022-03-23,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1127379.5065000001
2022-03-24,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1126569.5065000001
2022-03-25,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1128189.5065000001
2022-03-28,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1116039.5065000001
2022-03-29,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1117254.5065000001
2022-03-30,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1131024.5065000001
2022-03-31,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1127379.5065000001
2022-04-01,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1118064.5065000001
2022-04-06,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1112394.5065000001
2022-04-07,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1092549.5065000001
2022-04-08,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1098624.5065000001
2022-04-11,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1081614.5065000001
2022-04-12,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1082424.5065000001
2022-04-13,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1102674.5065000001
2022-04-14,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1098624.5065000001
2022-04-15,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1079994.5065000001
2022-04-18,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1074324.5065000001
2022-04-19,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1077969.5065000001
2022-04-20,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1083234.5065000001
2022-04-21,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1084044.5065000001
2022-04-22,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1074729.5065000001
2022-04-25,890256.884275625,865173.3497013745,1026609.9327187978,941102.1013523751,1055694.5065000001
2022-04-26,895992.082425625,865173.3497013745,1026609.9327187978,941102.1013523751,1055694.5065000001
2022-04-27,887359.974875625,865173.3497013745,1026609.9327187978,941102.1013523751,1033824.5065
2022-04-28,887359.974875625,865173.3497013745,1026609.9327187978,941102.1013523751,1038279.5065
2022-04-29,887359.974875625,865173.3497013745,1026609.9327187978,941102.1013523751,1051644.5065000001
2022-05-03,885775.331165625,865173.3497013745,1026609.9327187978,941102.1013523751,1043949.5065
2022-05-04,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1043949.5065
2022-05-05,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1055694.5065000001
2022-05-06,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1034634.5065
2022-05-09,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1017624.5065
2022-05-10,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1013169.5065
2022-05-11,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1014789.5065
2022-05-12,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,990894.5065
2022-05-13,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,999804.5065
2022-05-16,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1005069.5065
2022-05-17,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1016004.5065
2022-05-18,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1026939.5065
2022-05-19,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1007499.5065
2022-05-20,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1018434.5065
2022-05-23,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1020459.5065
2022-05-24,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1009119.5065
2022-05-25,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1016814.5065
2022-05-26,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1004259.5065
2022-05-27,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1025319.5065
2022-05-30,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1050024.5065000001
2022-05-31,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1060149.5065000001
2022-06-01,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1054884.5065000001
2022-06-02,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1043949.5065
2022-06-06,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1051239.5065
2022-06-07,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1040709.5065
2022-06-08,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1052049.5065000001
2022-06-09,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1048809.5065000001
2022-06-10,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1038279.5065
2022-06-13,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1009524.5065
2022-06-14,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1007904.5065
2022-06-15,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1003044.5065
2022-06-16,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,1001019.5065
2022-06-17,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,987654.5065
2022-06-20,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,978744.5065
2022-06-21,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,998589.5065
2022-06-22,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,976719.5065
2022-06-23,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,963759.5065
2022-06-24,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,965784.5065
2022-06-27,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,988464.5065
2022-06-28,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,979149.5065
2022-06-29,881068.986763125,865173.3497013745,1026609.9327187978,941102.1013523751,971049.5065
2022-06-30,870509.765963125,865173.3497013745,1026609.9327187978,941102.1013523751,946749.5065
2022-07-01,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,912324.5065
2022-07-04,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,903414.5065
2022-07-05,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,907869.5065
2022-07-06,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,890454.5065
2022-07-07,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,916779.5065
2022-07-08,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,926094.5065
2022-07-11,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,917994.5065
2022-07-12,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,896124.5065
2022-07-13,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,927714.5065
2022-07-14,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,932169.5065
2022-07-15,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,944319.5065
2022-07-18,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,933789.5065
2022-07-19,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,934599.5065
2022-07-20,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,940674.5065
2022-07-21,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,951204.5065
2022-07-22,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,954849.5065
2022-07-25,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,954039.5065
2022-07-26,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,945534.5065
2022-07-27,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,954039.5065
2022-07-28,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,955659.5065
2022-07-29,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,964569.5065
2022-08-01,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,961734.5065
2022-08-02,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,944724.5065
2022-08-03,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,950394.5065
2022-08-04,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,952824.5065
2022-08-05,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,976719.5065
2022-08-08,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,974694.5065
2022-08-09,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,973884.5065
2022-08-10,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,963759.5065
2022-08-11,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,981174.5065
2022-08-12,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,987249.5065
2022-08-15,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,996159.5065
2022-08-16,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,997779.5065
2022-08-17,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,998184.5065
2022-08-18,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,991704.5065
2022-08-19,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,993324.5065
2022-08-22,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,979149.5065
2022-08-23,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,966189.5065
2022-08-24,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,963759.5065
2022-08-25,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,972669.5065
2022-08-26,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,977529.5065
2022-08-29,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,952824.5065
2022-08-30,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,954444.5065
2022-08-31,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,961329.5065
2022-09-01,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,941484.5065
2022-09-02,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,931359.5065
2022-09-05,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,933384.5065
2022-09-06,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,939459.5065
2022-09-07,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,917589.5065
2022-09-08,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,924069.5065
2022-09-12,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,943509.5065
2022-09-13,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,948369.5065
2022-09-14,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,929334.5065
2022-09-15,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,930954.5065
2022-09-16,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,920424.5065
2022-09-19,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,916374.5065
2022-09-20,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,924474.5065
2022-09-21,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,916779.5065
2022-09-22,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,905844.5065
2022-09-23,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,897339.5065
2022-09-26,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,880734.5065
2022-09-27,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,879519.5065
2022-09-28,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,861294.5065
2022-09-29,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,858459.5065
2022-09-30,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,846714.5065
2022-10-03,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,836589.5065
2022-10-04,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,857649.5065
2022-10-05,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,877494.5065
2022-10-06,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,883569.5065
2022-10-07,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,868989.5065
2022-10-11,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,824439.5065
2022-10-12,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,820389.5065
2022-10-13,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,810669.5065
2022-10-14,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,833754.5065
2022-10-17,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,818364.5065
2022-10-18,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,827679.5065
2022-10-19,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,816744.5065
2022-10-20,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,812289.5065
2022-10-21,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,809859.5065
2022-10-24,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,807429.5065
2022-10-25,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,792039.5065
2022-10-26,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,799329.5065
2022-10-27,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,810669.5065
2022-10-28,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,800544.5065
2022-10-31,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,811074.5065
2022-11-01,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,815529.5065
2022-11-02,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,818769.5065
2022-11-03,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,808239.5065
2022-11-04,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,809454.5065
2022-11-07,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,823224.5065
2022-11-08,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,831729.5065
2022-11-09,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,855219.5065
2022-11-10,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,847119.5065
2022-11-11,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,891669.5065
2022-11-14,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,899769.5065
2022-11-15,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,937839.5065
2022-11-16,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,936219.5065
2022-11-17,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,936624.5065
2022-11-18,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,934194.5065
2022-11-21,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,930954.5065
2022-11-22,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,938649.5065
2022-11-23,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,945129.5065
2022-11-24,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,954039.5065
2022-11-25,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,954039.5065
2022-11-28,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,935004.5065
2022-11-29,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,943509.5065
2022-11-30,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,951204.5065
2022-12-01,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,967404.5065
2022-12-02,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,958899.5065
2022-12-05,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,960114.5065
2022-12-06,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,942699.5065
2022-12-07,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,937029.5065
2022-12-08,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,926094.5065
2022-12-09,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,940269.5065
2022-12-12,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,931359.5065
2022-12-13,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,927309.5065
2022-12-14,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,938649.5065
2022-12-15,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,939459.5065
2022-12-16,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,924069.5065
2022-12-19,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,918804.5065
2022-12-20,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,902199.5065
2022-12-21,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,905844.5065
2022-12-22,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,920829.5065
2022-12-23,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,905439.5065
2022-12-26,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,908679.5065
2022-12-27,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,912729.5065
2022-12-28,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,899769.5065
2022-12-29,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,895719.5065
2022-12-30,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,901389.5065
2023-01-03,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,905844.5065
2023-01-04,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,903819.5065
2023-01-05,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,910299.5065
2023-01-06,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,914349.5065
2023-01-09,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,946749.5065
2023-01-10,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,950394.5065
2023-01-11,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,951204.5065
2023-01-12,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,947154.5065
2023-01-13,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,958089.5065
2023-01-16,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,965379.5065
2023-01-17,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,965379.5065
2023-01-30,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,986439.5065
2023-01-31,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,966999.5065
2023-02-01,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,972669.5065
2023-02-02,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,988869.5065
2023-02-03,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,988869.5065
2023-02-06,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,974694.5065
2023-02-07,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,972669.5065
2023-02-08,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,987654.5065
2023-02-09,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,988059.5065
2023-02-10,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,988869.5065
2023-02-13,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,986844.5065
2023-02-14,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,994134.5065
2023-02-15,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,971454.5065
2023-02-16,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,983199.5065
2023-02-17,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,970644.5065
2023-02-20,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,972669.5065
2023-02-21,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,972264.5065
2023-02-22,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,961734.5065
2023-02-23,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,975909.5065
2023-02-24,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,971049.5065
2023-03-01,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,975504.5065
2023-03-02,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,974694.5065
2023-03-03,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,975504.5065
2023-03-06,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,984819.5065
2023-03-07,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,991299.5065
2023-03-08,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,983199.5065
2023-03-09,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,982389.5065
2023-03-10,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,966999.5065
2023-03-13,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,971049.5065
2023-03-14,864706.201163125,865173.3497013745,1026609.9327187978,941102.1013523751,960519.5065
