code,layer,exit_reason,buy_date,sell_date,pnl,return_pct,win,mae,mfe
1568,large,large_hard_stop_minus_15pct,2021-04-20,2021-05-05,-35128.47541375001,-0.17701018315409742,False,-0.16537867078825352,0.0
1709,large,over_90d_continuation_failed,2024-08-02,2024-12-16,-27455.13130000001,-0.14317678453364913,False,-0.12631578947368416,0.06105263157894725
4739,large,trail_13pct_after_gain_15pct,2025-10-30,2025-12-31,1641.2792874999868,0.008773079866646421,True,-0.02037617554858928,0.18808777429467094
