trade_date,market,stock_id,name,foreign_buy,foreign_sell,foreign_net,trust_buy,trust_sell,trust_net,dealer_buy,dealer_sell,dealer_net,raw_json
2026-09-15,TPEX,00411A,主動統一前沿科技,0,0,0,0,0,0,1932722,2462839,-530117,"{""Date"":""1150915"",""SecuritiesCompanyCode"":""00411A"",""CompanyName"":""主動統一前沿科技"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""12000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""951000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""-939000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""12000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""951000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""-939000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""1932722"",""Dealers-TotalSell"":""2462839"",""Dealers-Difference"":""-530117"",""Dealers -TotalSell"":""2462839"",""TotalDifference"":""-1469117""}"
2026-09-15,TPEX,00679B,元大美債20年,0,0,0,0,0,0,4774000,5737299,-963299,"{""Date"":""1150915"",""SecuritiesCompanyCode"":""00679B"",""CompanyName"":""元大美債20年"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""3780000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""2410000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""1370000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""3780000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""2410000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""1370000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""4774000"",""Dealers-TotalSell"":""5737299"",""Dealers-Difference"":""-963299"",""Dealers -TotalSell"":""5737299"",""TotalDifference"":""406701""}"
2026-09-15,TPEX,00687B,國泰20年美債,0,0,0,0,50000,-50000,4075228,5723765,-1648537,"{""Date"":""1150915"",""SecuritiesCompanyCode"":""00687B"",""CompanyName"":""國泰20年美債"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""3372178"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""116000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""3256178"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""3372178"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""116000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""3256178"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""50000"",""SecuritiesInvestmentTrustCompanies-Difference"":""-50000"",""Dealers-TotalBuy"":""4075228"",""Dealers-TotalSell"":""5723765"",""Dealers-Difference"":""-1648537"",""Dealers -TotalSell"":""5723765"",""TotalDifference"":""1557641""}"
2026-09-15,TPEX,00687C,國泰20年美債+櫃U,0,0,0,0,0,0,25000,25000,0,"{""Date"":""1150915"",""SecuritiesCompanyCode"":""00687C"",""CompanyName"":""國泰20年美債+櫃U"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""0"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""0"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""0"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""0"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""0"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""25000"",""Dealers-TotalSell"":""25000"",""Dealers-Difference"":""0"",""Dealers -TotalSell"":""25000"",""TotalDifference"":""0""}"
2026-09-15,TPEX,00694B,富邦美債1-3,0,0,0,0,0,0,182000,261523,-79523,"{""Date"":""1150915"",""SecuritiesCompanyCode"":""00694B"",""CompanyName"":""富邦美債1-3"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""82000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""0"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""82000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""82000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""0"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""82000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""182000"",""Dealers-TotalSell"":""261523"",""Dealers-Difference"":""-79523"",""Dealers -TotalSell"":""261523"",""TotalDifference"":""2477""}"
2026-09-15,TPEX,00695B,富邦美債7-10,0,0,0,0,0,0,313189,308430,4759,"{""Date"":""1150915"",""SecuritiesCompanyCode"":""00695B"",""CompanyName"":""富邦美債7-10"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""40000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""0"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""40000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""40000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""0"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""40000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""313189"",""Dealers-TotalSell"":""308430"",""Dealers-Difference"":""4759"",""Dealers -TotalSell"":""308430"",""TotalDifference"":""44759""}"
2026-09-15,TPEX,00696B,富邦美債20年,0,0,0,0,0,0,861023,2709167,-1848144,"{""Date"":""1150915"",""SecuritiesCompanyCode"":""00696B"",""CompanyName"":""富邦美債20年"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""2082000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""56000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""2026000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""2082000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""56000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""2026000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""861023"",""Dealers-TotalSell"":""2709167"",""Dealers-Difference"":""-1848144"",""Dealers -TotalSell"":""2709167"",""TotalDifference"":""177856""}"
2026-09-15,TPEX,00697B,元大美債7-10,0,0,0,0,0,0,177000,265858,-88858,"{""Date"":""1150915"",""SecuritiesCompanyCode"":""00697B"",""CompanyName"":""元大美債7-10"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""1000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""1000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""0"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""1000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""1000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""0"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""177000"",""Dealers-TotalSell"":""265858"",""Dealers-Difference"":""-88858"",""Dealers -TotalSell"":""265858"",""TotalDifference"":""-88858""}"
2026-09-15,TPEX,00719B,元大美債1-3,0,0,0,0,0,0,148000,499448,-351448,"{""Date"":""1150915"",""SecuritiesCompanyCode"":""00719B"",""CompanyName"":""元大美債1-3"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""162000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""21000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""141000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""162000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""21000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""141000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""148000"",""Dealers-TotalSell"":""499448"",""Dealers-Difference"":""-351448"",""Dealers -TotalSell"":""489448"",""TotalDifference"":""-210448""}"
2026-09-15,TPEX,00720B,元大投資級公司債,0,0,0,0,0,0,1357145,292423,1064722,"{""Date"":""1150915"",""SecuritiesCompanyCode"":""00720B"",""CompanyName"":""元大投資級公司債"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""697000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""91000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""606000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""697000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""91000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""606000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""1357145"",""Dealers-TotalSell"":""292423"",""Dealers-Difference"":""1064722"",""Dealers -TotalSell"":""292423"",""TotalDifference"":""1670722""}"
