trade_date,market,stock_id,name,open,high,low,close,volume,trading_value
2026-09-03,TPEX,1240,茂生農經,55.0,55.6,54.0,55.0,62502,3403228
2026-09-03,TPEX,1259,安心,63.6,63.6,63.6,63.6,2164,137414
2026-09-03,TPEX,1264,德麥,252.5,252.5,252.0,252.0,8067,2035367
2026-09-03,TPEX,1268,漢來美食,181.5,182.0,180.0,181.5,92852,16802214
2026-09-03,TPEX,1294,漢田生技,53.2,53.5,53.1,53.4,21241,1130943
2026-09-03,TPEX,1295,生合,45.45,45.45,45.35,45.35,23907,1085976
2026-09-03,TPEX,1336,台翰,16.55,16.75,16.1,16.1,368065,6015633
2026-09-03,TPEX,1565,精華,100.5,101.0,98.6,99.5,97789,9757463
2026-09-03,TPEX,1569,濱川,48.0,48.1,45.15,45.4,689392,32049866
2026-09-03,TPEX,1570,力肯,33.1,33.1,32.9,33.0,38056,1253823
2026-09-03,TPEX,1580,新麥,103.0,103.5,102.5,103.0,26107,2690858
2026-09-03,TPEX,1584,精剛,18.25,18.35,17.95,18.1,294717,5338089
2026-09-03,TPEX,1586,和勤,18.2,18.2,17.95,18.0,146781,2649493
2026-09-03,TPEX,1591,駿吉-KY,36.9,36.9,35.4,35.4,247197,8844700
2026-09-03,TPEX,1593,祺驊,31.6,31.6,31.6,31.6,20170,637380
2026-09-03,TPEX,1595,川寶,74.2,75.0,67.2,70.0,2149500,151162778
2026-09-03,TPEX,1599,宏佳騰,22.8,23.15,22.75,23.05,15186,348109
2026-09-03,TPEX,1742,台蠟,18.05,18.05,17.6,17.6,103543,1837346
2026-09-03,TPEX,1777,生泰,74.3,74.3,73.7,74.3,39100,2891761
2026-09-03,TPEX,1780,立弘,24.55,24.55,24.25,24.3,6950,169027
2026-09-03,TPEX,1781,合世,10.45,10.45,10.2,10.2,13044,133822
2026-09-03,TPEX,1784,訊聯,60.3,60.3,58.9,59.1,79331,4712015
2026-09-03,TPEX,1785,光洋科,104.0,105.0,100.0,100.0,4803070,489025115
2026-09-03,TPEX,1788,杏昌,129.0,129.0,128.5,128.5,9040,1164753
2026-09-03,TPEX,1796,金穎生技,30.2,30.2,30.2,30.2,2319,70040
2026-09-03,TPEX,1799,易威,30.1,30.2,29.75,29.75,174060,5201138
2026-09-03,TPEX,1813,寶利徠,11.4,11.5,11.4,11.4,7626,87259
2026-09-03,TPEX,1815,富喬,132.0,139.5,118.0,120.0,121465413,15545831620
2026-09-03,TPEX,2035,唐榮,26.6,26.6,26.6,26.6,2003,53276
2026-09-03,TPEX,2061,風青,56.0,57.0,51.9,51.9,2554735,139373594
2026-09-03,TPEX,2063,世鎧,24.15,24.15,23.9,24.0,15054,361101
2026-09-03,TPEX,2064,晉椿,,,,,0,0
2026-09-03,TPEX,2065,世豐,36.2,36.35,36.1,36.25,37789,1368625
2026-09-03,TPEX,2066,世德,54.1,54.2,53.3,53.3,33325,1796847
2026-09-03,TPEX,2067,嘉鋼,4.84,4.84,4.6,4.83,35010,163678
2026-09-03,TPEX,2070,精湛,67.0,67.9,65.3,65.3,160249,10665458
2026-09-03,TPEX,2073,雄順,26.6,26.6,26.6,26.6,2109,56088
2026-09-03,TPEX,2221,大甲,84.2,91.5,84.2,91.5,4853896,432799624
2026-09-03,TPEX,2230,泰茂,22.65,22.7,22.0,22.0,59932,1341756
2026-09-03,TPEX,2235,謚源,27.5,27.85,27.5,27.85,4016,110766
2026-09-03,TPEX,2596,綠意,35.9,36.3,35.8,36.05,129628,4674504
2026-09-03,TPEX,2640,大車隊,157.0,157.0,156.5,156.5,16579,2597349
2026-09-03,TPEX,2641,正德,18.4,18.6,18.05,18.1,3983061,73054307
2026-09-03,TPEX,2643,捷迅,62.6,62.6,62.6,62.6,2191,136721
2026-09-03,TPEX,2718,全心投控,42.75,42.75,41.3,41.5,26512,1104690
2026-09-03,TPEX,2719,燦星旅,20.35,20.35,19.7,19.8,18010,359248
2026-09-03,TPEX,2724,藝舍-KY,10.45,10.45,10.4,10.4,11050,114990
2026-09-03,TPEX,2726,雅茗-KY,8.4,8.4,8.03,8.21,8383,68687
2026-09-03,TPEX,2729,瓦城,155.5,155.5,155.0,155.5,10761,1670516
2026-09-03,TPEX,2732,六角,63.5,63.7,62.2,63.0,25598,1616935
2026-09-03,TPEX,2734,易飛網,14.95,14.95,14.8,14.9,20119,300520
2026-09-03,TPEX,2736,富野,11.6,11.65,11.4,11.55,63233,729732
2026-09-03,TPEX,2740,華軒,30.7,30.7,30.6,30.6,4049,122974
2026-09-03,TPEX,2743,山富,58.6,58.9,58.0,58.5,61858,3625301
2026-09-03,TPEX,2745,五福,87.9,87.9,87.0,87.0,54540,4774105
2026-09-03,TPEX,2751,王座,52.8,52.8,51.3,51.3,6052,312792
2026-09-03,TPEX,2752,豆府,176.5,177.0,176.0,176.5,10977,1940998
2026-09-03,TPEX,2754,亞洲藏壽司,68.4,69.0,68.4,68.6,17217,1183746
2026-09-03,TPEX,2755,揚秦,102.0,102.5,102.0,102.5,5609,572752
2026-09-03,TPEX,2756,聯發國際,62.3,63.3,62.2,62.9,9172,573249
2026-09-03,TPEX,2916,滿心,40.0,40.0,39.9,40.0,34200,1367000
2026-09-03,TPEX,2924,宏太-KY,17.45,17.45,16.2,16.85,11029,182337
2026-09-03,TPEX,2926,誠品生活,30.7,30.7,30.5,30.5,5119,156862
2026-09-03,TPEX,2937,集雅社,44.1,44.1,44.1,44.1,1236,54489
2026-09-03,TPEX,2941,米斯特,,,,,0,0
2026-09-03,TPEX,2947,振宇五金,61.5,61.5,61.5,61.5,26137,1607892
2026-09-03,TPEX,2948,寶陞,38.2,38.2,36.8,36.8,3178,118345
2026-09-03,TPEX,2949,欣新網,,,,,0,0
2026-09-03,TPEX,3064,泰偉,,,,,4,83
2026-09-03,TPEX,3066,李洲,26.2,26.9,24.75,24.75,1821221,46849544
2026-09-03,TPEX,3067,全域,17.15,17.15,17.15,17.15,1000,17150
2026-09-03,TPEX,3071,協禧,24.7,24.7,23.95,24.35,179103,4347185
2026-09-03,TPEX,3073,天方能源,21.75,22.75,21.75,22.6,40533,892638
2026-09-03,TPEX,3078,僑威,47.85,48.0,46.0,46.0,1416961,66302334
2026-09-03,TPEX,3081,聯亞,3425.0,3485.0,3110.0,3120.0,4200728,13789356315
2026-09-03,TPEX,3083,網龍,23.25,23.25,22.95,23.05,19298,444691
2026-09-03,TPEX,3085,新零售,11.2,11.2,10.85,10.85,7449,81715
2026-09-03,TPEX,3086,華義*,31.15,31.15,30.0,30.0,129849,3929053
2026-09-03,TPEX,3088,艾訊,124.5,124.5,120.0,120.0,778834,94814130
2026-09-03,TPEX,3093,港建*,47.05,47.5,45.6,45.6,311937,14509304
2026-09-03,TPEX,3095,及成,35.0,35.15,34.95,35.15,4290,150185
2026-09-03,TPEX,3105,穩懋,478.0,490.0,440.0,446.5,41028057,19154924804
2026-09-03,TPEX,3114,好德,32.5,32.85,30.6,30.6,660751,20662626
2026-09-03,TPEX,3115,富榮綱,8.61,8.61,8.61,8.61,2007,17276
2026-09-03,TPEX,3118,進階,31.85,31.85,31.5,31.5,31636,1002468
2026-09-03,TPEX,3122,笙泉,25.15,25.55,25.0,25.15,112527,2829470
2026-09-03,TPEX,3128,昇銳,20.25,20.45,20.05,20.05,118661,2399314
2026-09-03,TPEX,3131,弘塑,2440.0,2470.0,2365.0,2365.0,344010,828176570
2026-09-03,TPEX,3141,晶宏,99.5,105.0,97.5,100.0,21370258,2150335257
2026-09-03,TPEX,3147,大綜,221.0,223.0,215.0,215.0,348382,76022582
2026-09-03,TPEX,3152,璟德,244.0,245.0,232.5,232.5,117707,27901085
2026-09-03,TPEX,3158,嘉實,83.5,83.6,83.5,83.6,2043,170705
