trade_date,market,stock_id,name,foreign_buy,foreign_sell,foreign_net,trust_buy,trust_sell,trust_net,dealer_buy,dealer_sell,dealer_net,raw_json
2026-09-03,TWSE,2409,友達            ,162422530,106985430,55437100,0,1129000,-1129000,3551930,2630549,1131816,"{""證券代號"":""2409"",""證券名稱"":""友達            "",""外陸資買進股數(不含外資自營商)"":""162,422,530"",""外陸資賣出股數(不含外資自營商)"":""106,985,430"",""外陸資買賣超股數(不含外資自營商)"":""55,437,100"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""1,129,000"",""投信買賣超股數"":""-1,129,000"",""自營商買賣超股數"":""1,131,816"",""自營商買進股數(自行買賣)"":""4,787,984"",""自營商賣出股數(自行買賣)"":""4,577,549"",""自營商買賣超股數(自行買賣)"":""210,435"",""自營商買進股數(避險)"":""3,551,930"",""自營商賣出股數(避險)"":""2,630,549"",""自營商買賣超股數(避險)"":""921,381"",""三大法人買賣超股數"":""55,439,916""}"
2026-09-03,TWSE,2845,遠東銀          ,34888225,5145573,29742652,0,65000,-65000,7263,7000,14263,"{""證券代號"":""2845"",""證券名稱"":""遠東銀          "",""外陸資買進股數(不含外資自營商)"":""34,888,225"",""外陸資賣出股數(不含外資自營商)"":""5,145,573"",""外陸資買賣超股數(不含外資自營商)"":""29,742,652"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""65,000"",""投信買賣超股數"":""-65,000"",""自營商買賣超股數"":""14,263"",""自營商買進股數(自行買賣)"":""14,000"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""14,000"",""自營商買進股數(避險)"":""7,263"",""自營商賣出股數(避險)"":""7,000"",""自營商買賣超股數(避險)"":""263"",""三大法人買賣超股數"":""29,691,915""}"
2026-09-03,TWSE,2886,兆豐金          ,30848444,7587245,23261199,1574000,2262000,-688000,290852,414544,226308,"{""證券代號"":""2886"",""證券名稱"":""兆豐金          "",""外陸資買進股數(不含外資自營商)"":""30,848,444"",""外陸資賣出股數(不含外資自營商)"":""7,587,245"",""外陸資買賣超股數(不含外資自營商)"":""23,261,199"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""1,574,000"",""投信賣出股數"":""2,262,000"",""投信買賣超股數"":""-688,000"",""自營商買賣超股數"":""226,308"",""自營商買進股數(自行買賣)"":""350,000"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""350,000"",""自營商買進股數(避險)"":""290,852"",""自營商賣出股數(避險)"":""414,544"",""自營商買賣超股數(避險)"":""-123,692"",""三大法人買賣超股數"":""22,799,507""}"
2026-09-03,TWSE,2303,聯電            ,62471477,40449979,22021498,79000,3835000,-3756000,2830401,674779,2778622,"{""證券代號"":""2303"",""證券名稱"":""聯電            "",""外陸資買進股數(不含外資自營商)"":""62,471,477"",""外陸資賣出股數(不含外資自營商)"":""40,449,979"",""外陸資買賣超股數(不含外資自營商)"":""22,021,498"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""79,000"",""投信賣出股數"":""3,835,000"",""投信買賣超股數"":""-3,756,000"",""自營商買賣超股數"":""2,778,622"",""自營商買進股數(自行買賣)"":""2,234,000"",""自營商賣出股數(自行買賣)"":""1,611,000"",""自營商買賣超股數(自行買賣)"":""623,000"",""自營商買進股數(避險)"":""2,830,401"",""自營商賣出股數(避險)"":""674,779"",""自營商買賣超股數(避險)"":""2,155,622"",""三大法人買賣超股數"":""21,044,120""}"
2026-09-03,TWSE,2889,國票金          ,26279255,5867000,20412255,0,0,0,7000,6450,131550,"{""證券代號"":""2889"",""證券名稱"":""國票金          "",""外陸資買進股數(不含外資自營商)"":""26,279,255"",""外陸資賣出股數(不含外資自營商)"":""5,867,000"",""外陸資買賣超股數(不含外資自營商)"":""20,412,255"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""131,550"",""自營商買進股數(自行買賣)"":""131,000"",""自營商賣出股數(自行買賣)"":""0"",""自營商買賣超股數(自行買賣)"":""131,000"",""自營商買進股數(避險)"":""7,000"",""自營商賣出股數(避險)"":""6,450"",""自營商買賣超股數(避險)"":""550"",""三大法人買賣超股數"":""20,543,805""}"
2026-09-03,TWSE,2481,強茂            ,32735636,15736605,16999031,2850000,0,2850000,468395,348710,-62170,"{""證券代號"":""2481"",""證券名稱"":""強茂            "",""外陸資買進股數(不含外資自營商)"":""32,735,636"",""外陸資賣出股數(不含外資自營商)"":""15,736,605"",""外陸資買賣超股數(不含外資自營商)"":""16,999,031"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""2,850,000"",""投信賣出股數"":""0"",""投信買賣超股數"":""2,850,000"",""自營商買賣超股數"":""-62,170"",""自營商買進股數(自行買賣)"":""372,145"",""自營商賣出股數(自行買賣)"":""554,000"",""自營商買賣超股數(自行買賣)"":""-181,855"",""自營商買進股數(避險)"":""468,395"",""自營商賣出股數(避險)"":""348,710"",""自營商買賣超股數(避險)"":""119,685"",""三大法人買賣超股數"":""19,786,861""}"
2026-09-03,TWSE,2885,元大金          ,27795928,10420519,17375409,2204000,699000,1505000,411245,211576,481222,"{""證券代號"":""2885"",""證券名稱"":""元大金          "",""外陸資買進股數(不含外資自營商)"":""27,795,928"",""外陸資賣出股數(不含外資自營商)"":""10,420,519"",""外陸資買賣超股數(不含外資自營商)"":""17,375,409"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""2,204,000"",""投信賣出股數"":""699,000"",""投信買賣超股數"":""1,505,000"",""自營商買賣超股數"":""481,222"",""自營商買進股數(自行買賣)"":""296,553"",""自營商賣出股數(自行買賣)"":""15,000"",""自營商買賣超股數(自行買賣)"":""281,553"",""自營商買進股數(避險)"":""411,245"",""自營商賣出股數(避險)"":""211,576"",""自營商買賣超股數(避險)"":""199,669"",""三大法人買賣超股數"":""19,361,631""}"
2026-09-03,TWSE,3231,緯創            ,36425599,33662705,2762894,14544000,21000,14523000,861784,424694,564054,"{""證券代號"":""3231"",""證券名稱"":""緯創            "",""外陸資買進股數(不含外資自營商)"":""36,425,599"",""外陸資賣出股數(不含外資自營商)"":""33,662,705"",""外陸資買賣超股數(不含外資自營商)"":""2,762,894"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""14,544,000"",""投信賣出股數"":""21,000"",""投信買賣超股數"":""14,523,000"",""自營商買賣超股數"":""564,054"",""自營商買進股數(自行買賣)"":""1,096,996"",""自營商賣出股數(自行買賣)"":""970,032"",""自營商買賣超股數(自行買賣)"":""126,964"",""自營商買進股數(避險)"":""861,784"",""自營商賣出股數(避險)"":""424,694"",""自營商買賣超股數(避險)"":""437,090"",""三大法人買賣超股數"":""17,849,948""}"
2026-09-03,TWSE,3481,群創            ,112161612,93139811,19021801,0,3000,-3000,1260908,1238904,-2356958,"{""證券代號"":""3481"",""證券名稱"":""群創            "",""外陸資買進股數(不含外資自營商)"":""112,161,612"",""外陸資賣出股數(不含外資自營商)"":""93,139,811"",""外陸資買賣超股數(不含外資自營商)"":""19,021,801"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""3,000"",""投信買賣超股數"":""-3,000"",""自營商買賣超股數"":""-2,356,958"",""自營商買進股數(自行買賣)"":""5,556,998"",""自營商賣出股數(自行買賣)"":""7,935,960"",""自營商買賣超股數(自行買賣)"":""-2,378,962"",""自營商買進股數(避險)"":""1,260,908"",""自營商賣出股數(避險)"":""1,238,904"",""自營商買賣超股數(避險)"":""22,004"",""三大法人買賣超股數"":""16,661,843""}"
2026-09-03,TWSE,5880,合庫金          ,23747327,6316440,17430887,0,3264000,-3264000,112202,164000,-57045,"{""證券代號"":""5880"",""證券名稱"":""合庫金          "",""外陸資買進股數(不含外資自營商)"":""23,747,327"",""外陸資賣出股數(不含外資自營商)"":""6,316,440"",""外陸資買賣超股數(不含外資自營商)"":""17,430,887"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""3,264,000"",""投信買賣超股數"":""-3,264,000"",""自營商買賣超股數"":""-57,045"",""自營商買進股數(自行買賣)"":""2,753"",""自營商賣出股數(自行買賣)"":""8,000"",""自營商買賣超股數(自行買賣)"":""-5,247"",""自營商買進股數(避險)"":""112,202"",""自營商賣出股數(避險)"":""164,000"",""自營商買賣超股數(避險)"":""-51,798"",""三大法人買賣超股數"":""14,109,842""}"
