trade_date,market,stock_id,name,foreign_buy,foreign_sell,foreign_net,trust_buy,trust_sell,trust_net,dealer_buy,dealer_sell,dealer_net,raw_json
2026-09-16,TWSE,2409,友達            ,101420290,48947694,52472596,4000,0,4000,5358167,154681,4134486,"{""證券代號"":""2409"",""證券名稱"":""友達            "",""外陸資買進股數(不含外資自營商)"":""101,420,290"",""外陸資賣出股數(不含外資自營商)"":""48,947,694"",""外陸資買賣超股數(不含外資自營商)"":""52,472,596"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""4,000"",""投信賣出股數"":""0"",""投信買賣超股數"":""4,000"",""自營商買賣超股數"":""4,134,486"",""自營商買進股數(自行買賣)"":""1,298,000"",""自營商賣出股數(自行買賣)"":""2,367,000"",""自營商買賣超股數(自行買賣)"":""-1,069,000"",""自營商買進股數(避險)"":""5,358,167"",""自營商賣出股數(避險)"":""154,681"",""自營商買賣超股數(避險)"":""5,203,486"",""三大法人買賣超股數"":""56,611,082""}"
2026-09-16,TWSE,6770,力積電          ,56524889,13884098,42640791,424000,1000,423000,1666545,118851,1992694,"{""證券代號"":""6770"",""證券名稱"":""力積電          "",""外陸資買進股數(不含外資自營商)"":""56,524,889"",""外陸資賣出股數(不含外資自營商)"":""13,884,098"",""外陸資買賣超股數(不含外資自營商)"":""42,640,791"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""424,000"",""投信賣出股數"":""1,000"",""投信買賣超股數"":""423,000"",""自營商買賣超股數"":""1,992,694"",""自營商買進股數(自行買賣)"":""685,000"",""自營商賣出股數(自行買賣)"":""240,000"",""自營商買賣超股數(自行買賣)"":""445,000"",""自營商買進股數(避險)"":""1,666,545"",""自營商賣出股數(避險)"":""118,851"",""自營商買賣超股數(避險)"":""1,547,694"",""三大法人買賣超股數"":""45,056,485""}"
2026-09-16,TWSE,3481,群創            ,39122188,18254207,20867981,3000,0,3000,3363854,483516,6082416,"{""證券代號"":""3481"",""證券名稱"":""群創            "",""外陸資買進股數(不含外資自營商)"":""39,122,188"",""外陸資賣出股數(不含外資自營商)"":""18,254,207"",""外陸資買賣超股數(不含外資自營商)"":""20,867,981"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""3,000"",""投信賣出股數"":""0"",""投信買賣超股數"":""3,000"",""自營商買賣超股數"":""6,082,416"",""自營商買進股數(自行買賣)"":""4,411,078"",""自營商賣出股數(自行買賣)"":""1,209,000"",""自營商買賣超股數(自行買賣)"":""3,202,078"",""自營商買進股數(避險)"":""3,363,854"",""自營商賣出股數(避險)"":""483,516"",""自營商買賣超股數(避險)"":""2,880,338"",""三大法人買賣超股數"":""26,953,397""}"
2026-09-16,TWSE,2344,華邦電          ,42565280,24091254,18474026,210000,33000,177000,629820,100128,2261017,"{""證券代號"":""2344"",""證券名稱"":""華邦電          "",""外陸資買進股數(不含外資自營商)"":""42,565,280"",""外陸資賣出股數(不含外資自營商)"":""24,091,254"",""外陸資買賣超股數(不含外資自營商)"":""18,474,026"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""210,000"",""投信賣出股數"":""33,000"",""投信買賣超股數"":""177,000"",""自營商買賣超股數"":""2,261,017"",""自營商買進股數(自行買賣)"":""1,953,585"",""自營商賣出股數(自行買賣)"":""222,260"",""自營商買賣超股數(自行買賣)"":""1,731,325"",""自營商買進股數(避險)"":""629,820"",""自營商賣出股數(避險)"":""100,128"",""自營商買賣超股數(避險)"":""529,692"",""三大法人買賣超股數"":""20,912,043""}"
2026-09-16,TWSE,2887,台新新光金      ,37895637,30296970,7598667,8275340,91000,8184340,2082986,1148836,836074,"{""證券代號"":""2887"",""證券名稱"":""台新新光金      "",""外陸資買進股數(不含外資自營商)"":""37,895,637"",""外陸資賣出股數(不含外資自營商)"":""30,296,970"",""外陸資買賣超股數(不含外資自營商)"":""7,598,667"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""8,275,340"",""投信賣出股數"":""91,000"",""投信買賣超股數"":""8,184,340"",""自營商買賣超股數"":""836,074"",""自營商買進股數(自行買賣)"":""964,000"",""自營商賣出股數(自行買賣)"":""1,062,076"",""自營商買賣超股數(自行買賣)"":""-98,076"",""自營商買進股數(避險)"":""2,082,986"",""自營商賣出股數(避險)"":""1,148,836"",""自營商買賣超股數(避險)"":""934,150"",""三大法人買賣超股數"":""16,619,081""}"
2026-09-16,TWSE,00403A,主動統一升級50  ,20919500,18075200,2844300,0,0,0,21345842,6767456,13578386,"{""證券代號"":""00403A"",""證券名稱"":""主動統一升級50  "",""外陸資買進股數(不含外資自營商)"":""20,919,500"",""外陸資賣出股數(不含外資自營商)"":""18,075,200"",""外陸資買賣超股數(不含外資自營商)"":""2,844,300"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""0"",""投信賣出股數"":""0"",""投信買賣超股數"":""0"",""自營商買賣超股數"":""13,578,386"",""自營商買進股數(自行買賣)"":""0"",""自營商賣出股數(自行買賣)"":""1,000,000"",""自營商買賣超股數(自行買賣)"":""-1,000,000"",""自營商買進股數(避險)"":""21,345,842"",""自營商賣出股數(避險)"":""6,767,456"",""自營商買賣超股數(避險)"":""14,578,386"",""三大法人買賣超股數"":""16,422,686""}"
2026-09-16,TWSE,2884,玉山金          ,26572300,20054067,6518233,7869000,17000,7852000,662072,447301,63626,"{""證券代號"":""2884"",""證券名稱"":""玉山金          "",""外陸資買進股數(不含外資自營商)"":""26,572,300"",""外陸資賣出股數(不含外資自營商)"":""20,054,067"",""外陸資買賣超股數(不含外資自營商)"":""6,518,233"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""7,869,000"",""投信賣出股數"":""17,000"",""投信買賣超股數"":""7,852,000"",""自營商買賣超股數"":""63,626"",""自營商買進股數(自行買賣)"":""685,000"",""自營商賣出股數(自行買賣)"":""836,145"",""自營商買賣超股數(自行買賣)"":""-151,145"",""自營商買進股數(避險)"":""662,072"",""自營商賣出股數(避險)"":""447,301"",""自營商買賣超股數(避險)"":""214,771"",""三大法人買賣超股數"":""14,433,859""}"
2026-09-16,TWSE,2481,強茂            ,22238393,12961762,9276631,3763000,1400,3761600,514065,149691,422374,"{""證券代號"":""2481"",""證券名稱"":""強茂            "",""外陸資買進股數(不含外資自營商)"":""22,238,393"",""外陸資賣出股數(不含外資自營商)"":""12,961,762"",""外陸資買賣超股數(不含外資自營商)"":""9,276,631"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""3,763,000"",""投信賣出股數"":""1,400"",""投信買賣超股數"":""3,761,600"",""自營商買賣超股數"":""422,374"",""自營商買進股數(自行買賣)"":""136,000"",""自營商賣出股數(自行買賣)"":""78,000"",""自營商買賣超股數(自行買賣)"":""58,000"",""自營商買進股數(避險)"":""514,065"",""自營商賣出股數(避險)"":""149,691"",""自營商買賣超股數(避險)"":""364,374"",""三大法人買賣超股數"":""13,460,605""}"
2026-09-16,TWSE,2891,中信金          ,34557779,32338187,2219592,9340000,85411,9254589,965909,221259,1466650,"{""證券代號"":""2891"",""證券名稱"":""中信金          "",""外陸資買進股數(不含外資自營商)"":""34,557,779"",""外陸資賣出股數(不含外資自營商)"":""32,338,187"",""外陸資買賣超股數(不含外資自營商)"":""2,219,592"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""9,340,000"",""投信賣出股數"":""85,411"",""投信買賣超股數"":""9,254,589"",""自營商買賣超股數"":""1,466,650"",""自營商買進股數(自行買賣)"":""1,224,000"",""自營商賣出股數(自行買賣)"":""502,000"",""自營商買賣超股數(自行買賣)"":""722,000"",""自營商買進股數(避險)"":""965,909"",""自營商賣出股數(避險)"":""221,259"",""自營商買賣超股數(避險)"":""744,650"",""三大法人買賣超股數"":""12,940,831""}"
2026-09-16,TWSE,2609,陽明            ,26487297,13204442,13282855,375000,1258000,-883000,326247,177998,194977,"{""證券代號"":""2609"",""證券名稱"":""陽明            "",""外陸資買進股數(不含外資自營商)"":""26,487,297"",""外陸資賣出股數(不含外資自營商)"":""13,204,442"",""外陸資買賣超股數(不含外資自營商)"":""13,282,855"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""375,000"",""投信賣出股數"":""1,258,000"",""投信買賣超股數"":""-883,000"",""自營商買賣超股數"":""194,977"",""自營商買進股數(自行買賣)"":""79,728"",""自營商賣出股數(自行買賣)"":""33,000"",""自營商買賣超股數(自行買賣)"":""46,728"",""自營商買進股數(避險)"":""326,247"",""自營商賣出股數(避險)"":""177,998"",""自營商買賣超股數(避險)"":""148,249"",""三大法人買賣超股數"":""12,594,832""}"
2026-09-16,TWSE,2883,凱基金          ,23616238,21508158,2108080,11959000,820000,11139000,303322,304849,-729434,"{""證券代號"":""2883"",""證券名稱"":""凱基金          "",""外陸資買進股數(不含外資自營商)"":""23,616,238"",""外陸資賣出股數(不含外資自營商)"":""21,508,158"",""外陸資買賣超股數(不含外資自營商)"":""2,108,080"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""11,959,000"",""投信賣出股數"":""820,000"",""投信買賣超股數"":""11,139,000"",""自營商買賣超股數"":""-729,434"",""自營商買進股數(自行買賣)"":""22,093"",""自營商賣出股數(自行買賣)"":""750,000"",""自營商買賣超股數(自行買賣)"":""-727,907"",""自營商買進股數(避險)"":""303,322"",""自營商賣出股數(避險)"":""304,849"",""自營商買賣超股數(避險)"":""-1,527"",""三大法人買賣超股數"":""12,517,646""}"
2026-09-16,TWSE,2303,聯電            ,55343104,48374595,6968509,4234000,324000,3910000,1561734,199595,1279156,"{""證券代號"":""2303"",""證券名稱"":""聯電            "",""外陸資買進股數(不含外資自營商)"":""55,343,104"",""外陸資賣出股數(不含外資自營商)"":""48,374,595"",""外陸資買賣超股數(不含外資自營商)"":""6,968,509"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""4,234,000"",""投信賣出股數"":""324,000"",""投信買賣超股數"":""3,910,000"",""自營商買賣超股數"":""1,279,156"",""自營商買進股數(自行買賣)"":""766,771"",""自營商賣出股數(自行買賣)"":""849,754"",""自營商買賣超股數(自行買賣)"":""-82,983"",""自營商買進股數(避險)"":""1,561,734"",""自營商賣出股數(避險)"":""199,595"",""自營商買賣超股數(避險)"":""1,362,139"",""三大法人買賣超股數"":""12,157,665""}"
2026-09-16,TWSE,2353,宏碁            ,9249438,3282428,5967010,1010000,2973,1007027,3711990,24000,4692942,"{""證券代號"":""2353"",""證券名稱"":""宏碁            "",""外陸資買進股數(不含外資自營商)"":""9,249,438"",""外陸資賣出股數(不含外資自營商)"":""3,282,428"",""外陸資買賣超股數(不含外資自營商)"":""5,967,010"",""外資自營商買進股數"":""0"",""外資自營商賣出股數"":""0"",""外資自營商買賣超股數"":""0"",""投信買進股數"":""1,010,000"",""投信賣出股數"":""2,973"",""投信買賣超股數"":""1,007,027"",""自營商買賣超股數"":""4,692,942"",""自營商買進股數(自行買賣)"":""1,189,411"",""自營商賣出股數(自行買賣)"":""184,459"",""自營商買賣超股數(自行買賣)"":""1,004,952"",""自營商買進股數(避險)"":""3,711,990"",""自營商賣出股數(避險)"":""24,000"",""自營商買賣超股數(避險)"":""3,687,990"",""三大法人買賣超股數"":""11,666,979""}"
