decision_date,code,layer,reason,limit,stop,reward,expected_rr
2023-12-13,1524,short,expected_rr_below_1p5,37.191,35.04,40.16628000000001,1.3832078103207812
2023-12-19,8011,short,expected_rr_below_1p5,22.883000000000003,21.456,24.713640000000005,1.2828591450595643
2023-12-21,2031,short,expected_rr_below_1p5,60.466,56.16,65.30328,1.1233813283790048
2024-01-17,9958,short,expected_rr_below_1p5,200.9,190.07999999999998,216.972,1.4853974121996276
2024-02-26,2454,short,expected_rr_below_1p5,1092.7,1012.8,1180.1160000000002,1.0940675844806016
2024-03-14,2528,short,expected_rr_below_1p5,41.356,39.072,44.664480000000005,1.4485464098073575
2024-03-21,3498,short,expected_rr_below_1p5,40.131,36.96,43.341480000000004,1.0124503311258293
2024-03-25,3498,short,expected_rr_below_1p5,40.131,36.96,43.341480000000004,1.0124503311258293
2024-03-27,6605,short,expected_rr_below_1p5,211.68,187.68,228.61440000000002,0.7056000000000004
2024-04-01,5209,short,expected_rr_below_1p5,207.27,193.44,223.85160000000002,1.1989587852494572
2024-04-02,6261,short,expected_rr_below_1p5,72.42200000000001,68.16,78.21576000000002,1.3593993430314373
2024-04-23,6177,short,expected_rr_below_1p5,49.098,46.08,53.02584,1.3014711729622275
2024-05-22,1227,short,expected_rr_below_1p5,41.993,39.696,45.35244000000001,1.4625337396604268
2024-05-23,3338,short,expected_rr_below_1p5,83.78999999999999,77.568,90.4932,1.0773384763741587
2024-05-24,1799,short,expected_rr_below_1p5,102.89999999999999,91.67999999999999,111.132,0.7336898395721938
2024-06-03,2328,short,expected_rr_below_1p5,39.2,37.104,42.336000000000006,1.496183206106869
2024-06-07,2537,short,expected_rr_below_1p5,23.421999999999997,20.496000000000002,25.295759999999998,0.6403827751196186
2024-06-13,6192,short,expected_rr_below_1p5,123.48,115.19999999999999,133.35840000000002,1.193043478260869
2024-06-17,6192,short,expected_rr_below_1p5,126.91,115.19999999999999,137.0628,0.8670196413321952
2024-06-19,6216,short,expected_rr_below_1p5,50.666000000000004,44.64,54.719280000000005,0.6726319283106537
2024-06-27,6895,short,expected_rr_below_1p5,212.17,185.76,229.1436,0.6426959485043546
2024-07-02,8440,short,expected_rr_below_1p5,58.702,52.8,63.398160000000004,0.7956895967468663
2024-07-03,8440,short,expected_rr_below_1p5,59.878,52.8,64.66824,0.6767787510596207
2024-07-10,2883,short,expected_rr_below_1p5,16.316999999999997,15.264,17.622359999999997,1.2396581196581231
2024-07-11,5309,short,expected_rr_below_1p5,41.405,39.12,44.717400000000005,1.4496280087527345
2024-07-15,5309,short,expected_rr_below_1p5,42.091,39.12,45.45828,1.1333826994278011
2024-07-16,5309,short,expected_rr_below_1p5,42.434,39.12,45.82872,1.024357272178636
2024-07-18,3022,short,expected_rr_below_1p5,96.236,88.512,103.93488,0.9967477990678404
2024-11-21,8114,short,expected_rr_below_1p5,276.36,253.44,298.46880000000004,0.9646073298429326
2025-02-11,8096,short,expected_rr_below_1p5,58.506,50.016,63.18648,0.5512932862190815
2025-03-11,3596,short,expected_rr_below_1p5,201.88,190.07999999999998,218.03040000000001,1.3686779661016952
2025-03-24,2302,short,expected_rr_below_1p5,23.324,21.36,25.189920000000004,0.9500610997963344
2025-05-06,3570,short,expected_rr_below_1p5,256.76,235.67999999999998,277.3008,0.9744212523719155
2025-08-08,2630,short,expected_rr_below_1p5,46.06,42.239999999999995,49.744800000000005,0.9646073298429307
2025-08-11,2630,short,expected_rr_below_1p5,50.666000000000004,42.239999999999995,54.719280000000005,0.4810443864229761
2025-09-08,4739,short,expected_rr_below_1p5,63.504,58.367999999999995,68.58432,0.9891588785046738
2025-09-10,2208,short,expected_rr_below_1p5,27.636,23.903999999999996,29.846880000000002,0.5924115755627013
2025-09-18,4939,short,expected_rr_below_1p5,25.235,23.759999999999998,27.253800000000002,1.3686779661016952
2025-09-22,3060,short,expected_rr_below_1p5,25.039,22.368,27.042120000000004,0.7499513290902285
2025-10-13,6139,short,expected_rr_below_1p5,415.52,387.84,448.7616,1.2009248554913294
2025-10-13,3709,short,expected_rr_below_1p5,58.016,54.912,62.65728,1.4952577319587639
2025-10-20,3002,short,expected_rr_below_1p5,24.5,22.368,26.46,0.919324577861163
2025-10-22,3002,short,expected_rr_below_1p5,23.666999999999998,22.368,25.56036,1.4575519630485003
2025-10-23,3002,short,expected_rr_below_1p5,23.666999999999998,22.368,25.56036,1.4575519630485003
2025-11-27,8048,short,expected_rr_below_1p5,66.346,60.576,71.65368000000001,0.9198752166377819
2025-12-05,3025,short,expected_rr_below_1p5,53.018,49.152,57.259440000000005,1.0971132953957592
2025-12-08,3025,short,expected_rr_below_1p5,53.802,49.152,58.10616,0.9256258064516139
2025-12-30,3701,short,expected_rr_below_1p5,52.528,46.752,56.73024,0.7275346260387822
2026-01-09,1773,short,expected_rr_below_1p5,163.17,151.2,176.2236,1.0905263157894751
2026-01-21,1319,short,expected_rr_below_1p5,108.28999999999999,101.75999999999999,116.9532,1.3266768759571212
2026-01-21,3362,short,expected_rr_below_1p5,111.72,105.6,120.6576,1.4603921568627445
2026-03-02,6679,short,expected_rr_below_1p5,223.44,205.92,241.3152,1.0202739726027394
2026-03-03,6715,short,expected_rr_below_1p5,184.73,170.88,199.5084,1.06703249097473
2026-03-10,1310,short,expected_rr_below_1p5,10.878,10.271999999999998,11.748240000000001,1.4360396039603935
2026-03-11,1310,short,expected_rr_below_1p5,11.074,10.271999999999998,11.95992,1.1046384039900237
2026-04-20,7556,short,expected_rr_below_1p5,286.15999999999997,253.44,309.0528,0.6996577017114928
2026-04-28,4933,short,expected_rr_below_1p5,71.05,65.664,76.73400000000001,1.0553286297809166
2026-05-11,4561,short,expected_rr_below_1p5,50.568,47.519999999999996,54.613440000000004,1.3272440944881903
2026-05-18,7610,short,expected_rr_below_1p5,1009.4,881.28,1090.152,0.6302841086481429
2026-05-19,3504,short,expected_rr_below_1p5,76.636,71.80799999999999,82.76688,1.2698591549295777
2026-06-01,5484,short,expected_rr_below_1p5,52.528,47.184,56.73024,0.786347305389222
2026-06-03,6269,short,expected_rr_below_1p5,75.95,70.08,82.02600000000001,1.0350936967632032
2026-06-03,8215,short,expected_rr_below_1p5,31.948,30.144,34.503840000000004,1.4167627494456765
2026-06-05,8454,short,expected_rr_below_1p5,345.94,280.32,373.6152,0.4217494666260289
2026-06-05,6155,short,expected_rr_below_1p5,77.714,67.96799999999999,83.93112,0.6379150420685412
2026-06-08,8454,short,expected_rr_below_1p5,380.24,280.32,410.65920000000006,0.3044355484387514
2026-06-09,8454,short,expected_rr_below_1p5,417.96999999999997,280.32,451.4076,0.24291754449691272
2026-06-10,8454,short,expected_rr_below_1p5,440.51,280.32,475.7508,0.2199937574130722
2026-06-12,1342,short,expected_rr_below_1p5,115.14999999999999,99.84,124.362,0.6016982364467675
2026-07-09,6416,short,expected_rr_below_1p5,96.432,90.04799999999999,104.14656000000001,1.208421052631577
2026-07-13,1434,short,expected_rr_below_1p5,18.13,17.088,19.5804,1.391938579654515
2026-07-15,6416,short,expected_rr_below_1p5,99.47,90.04799999999999,107.42760000000001,0.844576523031204
2026-08-19,3498,short,expected_rr_below_1p5,186.69,161.76,201.6252,0.5990854392298438
