execute_date,decision_date,side,code,layer,cash_pool,shares,raw_price,fill_price,commission,tax,reason,expected_rr
2021-03-22,2021-03-19,BUY,8442,swing,shared_1m_account,3000,42.25,42.46124999999999,181.52184374999996,0.0,signal,2.410061832490161
2021-03-23,2021-03-22,BUY,2349,swing,shared_1m_account,8800,10.6,10.485999999999999,131.49444,0.0,signal,2.132745762711866
2021-03-23,2021-03-22,BUY,2358,swing,shared_1m_account,6700,14.3,13.818,131.927355,0.0,signal,4.313631633714886
2021-03-24,2021-03-23,SELL,8442,swing,shared_1m_account,3000,41.75,40.915,174.91162500000002,368.235,two_closes_below_ma5,
2021-03-25,2021-03-24,SELL,2243,swing,shared_1m_account,16400,11.35,11.123,259.94451,547.2515999999999,two_closes_below_ma5,
2021-03-25,2021-03-24,SELL,2349,swing,shared_1m_account,8800,10.35,10.142999999999999,127.19322,267.7752,two_closes_below_ma5,
2021-03-31,2021-03-30,SELL,2358,swing,shared_1m_account,6700,14.0,13.719999999999999,130.99169999999998,275.77199999999993,two_closes_below_ma5,
2021-04-01,2021-03-31,BUY,2712,swing,shared_1m_account,2500,38.9,38.122,135.809625,0.0,signal,4.062735346358795
2021-04-07,2021-04-06,SELL,2712,swing,shared_1m_account,2500,37.85,37.093,132.14381250000002,278.19750000000005,two_closes_below_ma5,
2021-04-13,2021-04-12,BUY,1723,swing,shared_1m_account,800,118.0,113.19,129.0366,0.0,signal,1.7176024279210913
2021-04-14,2021-04-13,SELL,6698,swing,shared_1m_account,2700,50.4,49.391999999999996,190.03572,400.0752,trail_8pct,
2021-04-14,2021-04-13,BUY,1456,swing,shared_1m_account,6500,18.2,17.738,164.298225,0.0,signal,2.92867363786461
2021-04-22,2021-04-21,BUY,3706,swing,shared_1m_account,3300,30.3,29.546999999999997,138.94476749999998,0.0,signal,2.45542936288089
2021-04-22,2021-04-21,BUY,1339,swing,shared_1m_account,2300,42.9,41.503,136.0260825,0.0,signal,2.4341935483870905
2021-04-23,2021-04-22,SELL,1723,swing,shared_1m_account,800,117.5,115.14999999999999,131.27100000000002,276.36,two_closes_below_ma5,
2021-04-23,2021-04-22,BUY,2530,swing,shared_1m_account,12600,15.35,15.043,270.097065,0.0,signal,1.5952279957582183
2021-04-26,2021-04-23,SELL,3706,swing,shared_1m_account,3300,29.5,28.91,135.949275,286.209,two_closes_below_ma5,
2021-04-26,2021-04-23,BUY,6230,swing,shared_1m_account,400,226.0,220.5,125.685,0.0,signal,2.3008695652173907
2021-04-28,2021-04-27,SELL,1456,swing,shared_1m_account,6500,18.85,18.473000000000003,171.10616250000004,360.22350000000006,two_closes_below_ma5,
2021-04-28,2021-04-27,SELL,1339,swing,shared_1m_account,2300,41.7,40.866,133.93831500000002,281.97540000000004,two_closes_below_ma5,
2021-04-28,2021-04-27,SELL,2530,swing,shared_1m_account,12600,14.45,14.161,254.26075500000002,535.2858,two_closes_below_ma5,
2021-05-03,2021-04-29,BUY,6672,swing,shared_1m_account,1000,94.1,92.12,131.27100000000002,0.0,signal,2.6047125353440115
2021-05-03,2021-04-29,BUY,2748,swing,shared_1m_account,2300,44.4,43.512,142.61058000000003,0.0,signal,3.621975582685902
2021-05-04,2021-05-03,SELL,6230,swing,shared_1m_account,400,212.5,208.25,118.7025,249.9,two_closes_below_ma5,
2021-05-04,2021-05-03,BUY,3705,swing,shared_1m_account,2800,45.3,44.394,177.13206,0.0,signal,3.677029265599114
2021-05-04,2021-05-03,BUY,9919,swing,shared_1m_account,3700,34.8,34.202,180.33004499999998,0.0,signal,2.5068653799169285
2021-05-04,2021-05-03,BUY,4133,swing,shared_1m_account,2400,53.6,51.548,176.29416000000003,0.0,signal,2.458569157392684
2021-05-04,2021-05-03,BUY,1410,swing,shared_1m_account,3500,37.9,36.309,181.09113749999997,0.0,signal,1.589711033274954
2021-05-05,2021-05-04,SELL,6672,swing,shared_1m_account,1000,86.8,85.064,121.2162,255.192,prior_swing_low_minus_3pct,
2021-05-05,2021-05-04,SELL,2748,swing,shared_1m_account,2300,42.3,41.45399999999999,135.86548499999998,286.03259999999995,two_closes_below_ma5,
