code,layer,exit_reason,buy_date,sell_date,pnl,return_pct,win
4545,swing,two_closes_below_ma5,2022-05-12,2022-06-07,-80.26493999999911,-0.009194654783880592,False
2890,swing,two_closes_below_ma5,2022-05-23,2022-06-07,-2.485034999997879,-0.00016077090146527457,False
6674,swing,two_closes_below_ma5,2022-05-31,2022-06-15,-56.73036249999859,-0.004085212141602708,False
3055,swing,two_closes_below_ma5,2022-06-09,2022-06-15,-399.56682499999806,-0.014995987991513493,False
2704,swing,two_closes_below_ma5,2022-05-26,2022-06-17,142.98347000000103,0.0116555108969719,True
2359,large,large_hard_stop_minus_15pct,2022-06-10,2022-06-21,-459.7938949999998,-0.1641308432973539,False
3682,swing,two_closes_below_ma5,2022-06-16,2022-06-21,-391.54978799999844,-0.030321634352306396,False
1805,swing,two_closes_below_ma5,2022-06-17,2022-06-21,-692.3040156249954,-0.034732617458636796,False
3040,swing,two_closes_below_ma5,2022-06-20,2022-06-22,-115.26025000000209,-0.018096323678665777,False
0055,swing,two_closes_below_ma5,2022-06-22,2022-07-01,-455.66207399999985,-0.03285914175272635,False
3444,short,box_failure_volume_below_minus_4pct,2022-06-30,2022-07-01,-818.1392799999994,-0.12708049565953874,False
3704,large,large_hard_stop_minus_15pct,2022-06-09,2022-07-04,-4806.384029999997,-0.18415095206758447,False
1734,swing,two_closes_below_ma5,2022-06-17,2022-07-04,-150.12681249999878,-0.007561672713269343,False
1341,swing,two_closes_below_ma5,2022-06-30,2022-07-04,-257.7581300000011,-0.03492609467678785,False
4104,swing,two_closes_below_ma5,2022-06-30,2022-07-04,-332.4287400000012,-0.0488788325121552,False
1410,swing,two_closes_below_ma5,2022-06-23,2022-07-05,145.2450650000019,0.021142621763986597,True
1201,swing,two_closes_below_ma5,2022-07-06,2022-07-08,-246.65129999999772,-0.020284653690524714,False
2390,swing,prior_swing_low_minus_3pct,2022-07-11,2022-07-12,-547.0910100000019,-0.04026626236717169,False
2704,swing,two_closes_below_ma5,2022-07-14,2022-07-18,-308.91755999999987,-0.024139068085646656,False
6671,swing,two_closes_below_ma5,2022-07-18,2022-07-20,-1021.2349699999977,-0.05730141266756533,False
3702,swing,prior_swing_low_minus_3pct,2022-07-19,2022-07-20,-91.10483750000094,-0.009409832112108331,False
6525,swing,two_closes_below_ma5,2022-07-19,2022-07-21,-165.85279124999943,-0.021654773089618527,False
1227,swing,prior_swing_low_minus_3pct,2022-07-21,2022-07-25,-1121.8887374999977,-0.05208966015449177,False
1701,swing,two_closes_below_ma5,2022-07-25,2022-07-27,-285.865282499999,-0.01914004801676332,False
1710,swing,two_closes_below_ma5,2022-07-19,2022-07-28,-197.55932874999962,-0.016399057952060134,False
2488,swing,two_closes_below_ma5,2022-07-12,2022-08-01,343.5941249999978,0.021027468290118877,True
6416,swing,two_closes_below_ma5,2022-07-06,2022-08-02,704.5369449999998,0.08808493908450395,True
1707,swing,two_closes_below_ma5,2022-07-27,2022-08-02,-664.2268500000009,-0.049223129767354316,False
2012,swing,two_closes_below_ma5,2022-08-02,2022-08-05,-903.8733549999997,-0.034598321359005556,False
2543,swing,two_closes_below_ma5,2022-08-02,2022-08-08,-48.49903200000335,-0.0017884899737731744,False
3234,short,box_failure_two_closes_inside,2022-08-10,2022-08-12,-812.7262499999997,-0.05862884327885858,False
5533,swing,two_closes_below_ma5,2022-08-04,2022-08-18,261.9988350000003,0.04985346861115074,True
2388,large,trail_13pct_after_gain_15pct,2022-07-25,2022-08-24,1165.1898349999992,0.0892183202863105,True
2211,swing,two_closes_below_ma5,2022-08-29,2022-08-31,-824.2020374999993,-0.022560180388971767,False
2228,swing,two_closes_below_ma5,2022-08-08,2022-09-05,1857.5140500000016,0.14604362394698678,True
1795,large,trail_13pct_after_gain_15pct,2022-06-09,2022-09-07,575.4788062500011,0.04009698158772561,True
2727,swing,two_closes_below_ma5,2022-08-29,2022-09-07,-1267.8659062499937,-0.03456139790021814,False
2429,swing,two_closes_below_ma5,2022-09-07,2022-09-12,-108.20866000000024,-0.020961954310165093,False
1413,swing,two_closes_below_ma5,2022-09-06,2022-09-13,-143.6807399999998,-0.03155266676021148,False
1717,swing,two_closes_below_ma5,2022-09-14,2022-09-20,-410.6614049999971,-0.0403710530150105,False
2633,swing,two_closes_below_ma5,2022-09-19,2022-09-23,-211.1195624999982,-0.02459937984598342,False
2393,swing,two_closes_below_ma5,2022-09-21,2022-09-26,-1010.8734299999996,-0.04447477111954841,False
5388,large,large_hard_stop_minus_15pct,2022-08-09,2022-09-27,-1659.7802274999995,-0.16659982975032048,False
1611,swing,prior_swing_low_minus_3pct,2022-09-23,2022-09-27,-681.3351999999986,-0.08440737905930841,False
1725,swing,prior_swing_low_minus_3pct,2022-09-27,2022-09-29,-5231.562175000006,-0.10370066056317187,False
3231,swing,two_closes_below_ma5,2022-09-30,2022-10-04,-149.48393250000026,-0.018563994205880053,False
2356,swing,two_closes_below_ma5,2022-09-30,2022-10-07,-229.28030999999828,-0.024960104927401347,False
1309,swing,two_closes_below_ma5,2022-09-30,2022-10-07,-107.15564999999879,-0.012875814699901551,False
1802,swing,two_closes_below_ma5,2022-09-28,2022-10-13,322.08655499999895,0.06454121460988867,True
2867,swing,two_closes_below_ma5,2022-10-11,2022-10-13,-557.4780960000026,-0.03652557451310911,False
2537,swing,two_closes_below_ma5,2022-10-11,2022-10-13,-478.5009495000013,-0.03133291469911794,False
2915,swing,two_closes_below_ma5,2022-10-11,2022-10-17,-234.06442499999685,-0.015588325851347895,False
8404,swing,two_closes_below_ma5,2022-10-19,2022-10-21,-838.4154249999974,-0.07742166334721137,False
3014,swing,two_closes_below_ma5,2022-10-17,2022-10-27,-141.20501499999955,-0.024345468451956728,False
3033,swing,two_closes_below_ma5,2022-10-21,2022-10-27,-1186.3699925,-0.041548685372871076,False
2301,swing,two_closes_below_ma5,2022-10-20,2022-10-31,-47.02113499999996,-0.007371149957464453,False
8466,swing,two_closes_below_ma5,2022-10-17,2022-11-01,110.9301200000009,0.014344280212879507,True
3543,swing,two_closes_below_ma5,2022-11-14,2022-11-16,-1915.797344999999,-0.02323944628903811,False
3026,swing,two_closes_below_ma5,2022-11-03,2022-11-18,86.62868499999968,0.010008725533256112,True
1540,swing,two_closes_below_ma5,2022-11-11,2022-11-18,-25.25092499999846,-0.0027055294785370836,False
6671,swing,two_closes_below_ma5,2022-11-17,2022-11-21,-2414.777452499984,-0.030120606413495534,False
2303,swing,two_closes_below_ma5,2022-10-17,2022-11-29,999.5865249999988,0.13159364830181575,True
9937,swing,two_closes_below_ma5,2022-11-25,2022-11-29,-548.4119199999986,-0.013563293665749576,False
2520,swing,two_closes_below_ma5,2022-11-04,2022-12-06,780.2500299999992,0.07748933403428372,True
1436,swing,two_closes_below_ma5,2022-11-11,2022-12-06,154.13121499999943,0.028817054962733044,True
3054,swing,two_closes_below_ma5,2022-12-09,2022-12-30,1652.0457799999713,0.019519506132332512,True
2707,large,over_90d_continuation_failed,2022-08-29,2023-01-06,12610.078887500007,0.36743365562188024,True
1416,swing,two_closes_below_ma5,2023-01-05,2023-01-09,-345.1863799999992,-0.015447070050781466,False
2337,short,flow_cools,2023-02-06,2023-02-07,-3342.6024975000037,-0.03386493039365217,False
3550,swing,two_closes_below_ma5,2023-02-10,2023-02-14,-2408.843797499998,-0.03043216420134874,False
2025,swing,two_closes_below_ma5,2023-02-08,2023-02-15,-1347.873968000029,-0.009636173033580027,False
5871,swing,two_closes_below_ma5,2023-03-14,2023-03-16,-3843.1006250000064,-0.03339830294069762,False
2753,large,large_hard_stop_minus_15pct,2023-02-13,2023-03-17,-11749.503375000008,-0.16543688885470195,False
2388,large,trail_13pct_after_gain_15pct,2023-02-03,2023-03-30,7671.504329999996,0.08416933649890387,True
5203,large,trail_13pct_after_gain_15pct,2023-03-20,2023-04-14,458.64302624999254,0.005277095254654822,True
8996,large,large_hard_stop_minus_15pct,2023-04-17,2023-04-21,-13105.313550000013,-0.17574013714044645,False
1319,large,over_90d_continuation_failed,2022-11-30,2023-04-26,-1559.4391268749969,-0.04661459825285045,False
3004,large,trail_13pct_after_gain_15pct,2023-04-07,2023-04-26,3649.7577149999997,0.04336691501209333,True
2395,large,over_90d_continuation_failed,2022-12-01,2023-04-27,2813.2602124999976,0.08564677432492565,True
9910,swing,two_closes_below_ma5,2023-04-27,2023-05-11,463.39054999999644,0.01232831987264092,True
3054,swing,two_closes_below_ma5,2023-05-12,2023-05-16,-130.2204999999958,-0.004371224950928584,False
5531,swing,two_closes_below_ma5,2023-05-15,2023-05-22,1381.6134325000057,0.04623328423662967,True
4119,large,trail_13pct_after_gain_15pct,2023-02-22,2023-05-29,-2423.9156062500115,-0.023845961539253512,False
2882,swing,two_closes_below_ma5,2023-05-12,2023-05-29,302.7026450000012,0.010083057272677092,True
2412,large,over_90d_continuation_failed,2022-11-28,2023-05-30,4316.185033785463,0.09664083962248661,True
1587,swing,two_closes_below_ma5,2023-06-02,2023-06-06,-1489.2014500000078,-0.030571982189062336,False
8374,swing,two_closes_below_ma5,2023-05-30,2023-06-09,2610.6553199999908,0.03518708063232104,True
1513,large,over_90d_continuation_failed,2023-02-01,2023-06-19,55739.67555,0.5813578109675882,True
1442,swing,two_closes_below_ma5,2023-06-15,2023-06-19,-1979.274639999996,-0.036059253861120175,False
3483,short,box_failure_volume_below_minus_4pct,2023-06-27,2023-06-28,-5631.73096500001,-0.07295304991302738,False
1341,swing,two_closes_below_ma5,2023-06-26,2023-06-30,-2466.2557499999966,-0.03451931958497598,False
2415,swing,two_closes_below_ma5,2023-06-20,2023-07-03,-2764.6877999999997,-0.03817202762486221,False
2820,swing,two_closes_below_ma5,2023-07-05,2023-07-07,-2864.2614568749996,-0.04023405545628082,False
3038,large,trail_13pct_after_gain_15pct,2023-05-22,2023-07-12,26191.77773625002,0.19422719300941813,True
1720,large,large_hard_stop_minus_15pct,2023-06-08,2023-07-13,-8464.05201,-0.1833486897206883,False
1219,swing,prior_swing_low_minus_3pct,2023-07-11,2023-07-13,-3712.0464587499737,-0.047002965541789614,False
1525,large,large_hard_stop_minus_15pct,2023-06-20,2023-07-19,-13089.20336249999,-0.17907722160546458,False
2377,swing,two_closes_below_ma5,2023-07-14,2023-07-21,-1601.9177999999956,-0.021705904192908024,False
3576,swing,two_closes_below_ma5,2023-07-24,2023-07-26,-2510.138925000021,-0.02989389313776281,False
6527,short,box_failure_volume_below_minus_4pct,2023-07-26,2023-07-27,-15439.86570000001,-0.11205517180752478,False
8996,large,large_hard_stop_minus_15pct,2023-07-20,2023-08-04,-14694.299474999993,-0.19049670757527193,False
8039,swing,two_closes_below_ma5,2023-07-28,2023-08-04,-1019.6125799999863,-0.012851017499827557,False
2228,large,large_hard_stop_minus_15pct,2023-07-17,2023-08-11,-14890.856020000007,-0.17635640619678994,False
6438,large,large_hard_stop_minus_15pct,2023-07-05,2023-08-14,-14360.96899500001,-0.20053605367605612,False
6414,large,portfolio_dd14_large_structure_broken,2023-07-06,2023-08-14,-8252.434775000002,-0.13990275179872655,False
2032,swing,two_closes_below_ma5,2023-09-20,2023-09-22,-3157.9745400000247,-0.023437398167788077,False
1310,swing,two_closes_below_ma5,2023-09-11,2023-09-25,41.81856000001426,0.00031410348612371223,True
2032,swing,two_closes_below_ma5,2023-09-25,2023-09-28,-4734.360400000005,-0.0626507227201239,False
1711,swing,two_closes_below_ma5,2023-09-26,2023-10-03,-1159.1762174999822,-0.028550875915525527,False
4155,swing,two_closes_below_ma5,2023-10-11,2023-10-13,-2023.982729999996,-0.04415220834395756,False
6206,swing,two_closes_below_ma5,2023-10-12,2023-10-19,-4055.976469999994,-0.04695900660613272,False
1338,swing,two_closes_below_ma5,2023-10-04,2023-10-20,-1905.011219999993,-0.041852585163166915,False
6216,short,box_failure_two_closes_inside,2023-10-18,2023-10-20,-863.7866999999897,-0.014976361594375617,False
4906,large,trail_13pct_after_gain_15pct,2023-05-30,2023-10-27,3288.4108799999813,0.04423749504945986,True
3583,swing,two_closes_below_ma5,2023-10-23,2023-10-30,-1432.952325000002,-0.07228294976687934,False
2363,large,trail_13pct_after_gain_15pct,2023-10-13,2023-11-09,9493.253983124989,0.07382997928933176,True
3024,swing,two_closes_below_ma5,2023-10-25,2023-11-15,1217.1265574999888,0.04105258497207479,True
4764,swing,two_closes_below_ma5,2023-11-13,2023-11-15,-2626.885100000014,-0.031941297493553955,False
2516,large,trail_13pct_after_gain_15pct,2023-11-16,2023-11-28,15288.91082812498,0.2056338292572574,True
2705,short,box_failure_two_closes_inside,2023-11-24,2023-11-28,-3883.4278012500145,-0.05199580578709414,False
9931,swing,two_closes_below_ma5,2023-11-21,2023-12-07,-1543.6073100000067,-0.0209046805272185,False
1413,swing,two_closes_below_ma5,2023-11-30,2023-12-07,-2009.0934430000052,-0.02608202473152411,False
5515,short,ma3_break,2023-12-19,2023-12-21,-2323.2395449999894,-0.027879126584031674,False
1233,swing,two_closes_below_ma5,2023-12-29,2024-01-11,-1653.7441200000176,-0.020003475104955707,False
2369,large,large_hard_stop_minus_15pct,2023-11-30,2024-01-19,-13167.538759999996,-0.17166971806459655,False
6592,large,over_90d_continuation_failed,2023-09-14,2024-01-25,-3238.1574231256964,-0.12060529623981117,False
1463,swing,two_closes_below_ma5,2024-02-05,2024-02-27,-136.77762000000075,-0.0031474796112017514,False
2031,short,ma3_break,2024-02-29,2024-03-05,655.1981099999903,0.01717124856338951,True
3712,large,trail_13pct_after_gain_15pct,2023-12-06,2024-03-11,7172.377062499989,0.09430920314272255,True
2365,large,trail_13pct_after_gain_15pct,2024-01-26,2024-03-11,11127.734432500001,0.2510261843774909,True
5515,short,flow_cools,2024-03-13,2024-03-14,-339.6802499999976,-0.005841675612252499,False
1466,swing,two_closes_below_ma5,2024-03-20,2024-03-22,-2388.401610000001,-0.04109551690259821,False
3706,large,trail_13pct_after_gain_15pct,2023-12-29,2024-04-03,7647.592230000009,0.09571611102796687,True
1108,swing,two_closes_below_ma5,2024-04-09,2024-04-15,-1670.2926450000232,-0.023700807188080666,False
6139,large,trail_13pct_after_gain_15pct,2023-12-13,2024-04-17,58813.069325000004,0.9116779204669284,True
1442,large,over_90d_continuation_failed,2023-11-29,2024-04-19,18283.60706625,0.2457327902159502,True
2406,short,flow_cools,2024-04-16,2024-04-19,897.2005350000109,0.013415628492110771,True
9912,swing,two_closes_below_ma5,2024-04-22,2024-04-26,-6398.968187500024,-0.07317510794130343,False
2347,swing,two_closes_below_ma5,2024-04-23,2024-04-29,-3394.026404999997,-0.03994875916812186,False
9927,large,over_90d_continuation_failed,2023-12-12,2024-05-03,663.3559374999895,0.009026838829413283,True
1609,large,trail_13pct_after_gain_15pct,2024-01-16,2024-05-06,38358.941466250006,0.4582028142946252,True
3028,swing,two_closes_below_ma5,2024-05-07,2024-05-10,-3697.625749999992,-0.0410091809647442,False
1215,swing,two_closes_below_ma5,2024-05-08,2024-05-13,-3622.0408000000025,-0.042324549901711195,False
6534,swing,two_closes_below_ma5,2024-05-09,2024-05-21,2132.6539499999926,0.024835209825997864,True
3708,large,trail_13pct_after_gain_15pct,2024-03-25,2024-05-24,2769.5095250000013,0.0550526244602288,True
3437,swing,two_closes_below_ma5,2024-05-23,2024-05-27,-1008.1284499999892,-0.013316550231709147,False
3026,swing,two_closes_below_ma5,2024-05-28,2024-06-03,-465.9946549999877,-0.006844862619707201,False
2369,swing,two_closes_below_ma5,2024-05-23,2024-06-05,6725.672624999992,0.08820032804604779,True
9918,swing,two_closes_below_ma5,2024-06-04,2024-06-11,-1986.0073625000223,-0.028275176993924116,False
6550,swing,two_closes_below_ma5,2024-05-30,2024-06-14,-1879.711049999998,-0.026382136859933247,False
1473,large,trail_13pct_after_gain_15pct,2024-05-31,2024-06-18,6181.134252499993,0.08572275889221206,True
6216,short,ma3_break,2024-06-17,2024-06-19,-703.7551499999827,-0.010001333873288895,False
