code,layer,exit_reason,buy_date,sell_date,pnl,return_pct,win
2491,swing,prior_swing_low_minus_3pct,2022-02-22,2022-02-25,-3990.8145550000045,-0.07458666612842665,False
6108,swing,two_closes_below_ma5,2022-02-24,2022-03-01,-2193.3659299999854,-0.02486862918905137,False
1232,swing,two_closes_below_ma5,2022-03-03,2022-03-09,-1299.6306750000003,-0.027588888958234522,False
6558,swing,prior_swing_low_minus_3pct,2022-03-04,2022-03-09,-3541.3266524999926,-0.06738480997911296,False
3481,swing,two_closes_below_ma5,2022-03-15,2022-03-22,-412.51409500000227,-0.03392524409778232,False
2633,swing,two_closes_below_ma5,2022-03-21,2022-03-25,-360.69242999999915,-0.030989019399463618,False
2392,swing,two_closes_below_ma5,2022-03-25,2022-03-29,-557.9825999999994,-0.03635292853463862,False
5484,swing,two_closes_below_ma5,2022-03-25,2022-03-30,-378.12075000000004,-0.025858286170395112,False
9935,swing,two_closes_below_ma5,2022-04-01,2022-04-11,-173.67719249999755,-0.014243013564824852,False
2105,swing,two_closes_below_ma5,2022-04-06,2022-04-11,-325.1735549999994,-0.030764864803031672,False
1617,swing,two_closes_below_ma5,2022-04-07,2022-04-11,-415.92523000000074,-0.03263839594615415,False
6582,swing,prior_swing_low_minus_3pct,2022-04-13,2022-04-18,-1046.179399999999,-0.08666755564377665,False
1234,swing,two_closes_below_ma5,2022-04-18,2022-04-20,-356.77292000000307,-0.024933879372785624,False
2637,swing,trail_8pct,2022-04-12,2022-04-26,-110.42345999999816,-0.012432780525320273,False
1702,swing,two_closes_below_ma5,2022-04-18,2022-04-26,-495.17170500000066,-0.03387433732711354,False
1752,swing,two_closes_below_ma5,2022-04-19,2022-04-26,-624.0642450000014,-0.05366194944356203,False
6166,swing,two_closes_below_ma5,2022-04-22,2022-04-27,-536.4265199999991,-0.046009688718828115,False
1904,swing,two_closes_below_ma5,2022-04-25,2022-04-27,-489.92601000000104,-0.03570909308312915,False
3679,swing,two_closes_below_ma5,2022-04-25,2022-04-27,-361.9174300000004,-0.042534947100612355,False
2727,swing,two_closes_below_ma5,2022-04-25,2022-04-27,-605.6975750000001,-0.0512181966423987,False
1321,swing,two_closes_below_ma5,2022-04-25,2022-04-28,-450.6701499999999,-0.03294211774046947,False
1217,swing,two_closes_below_ma5,2022-04-29,2022-05-05,-504.6522249999962,-0.03911894170054505,False
1776,swing,two_closes_below_ma5,2022-05-03,2022-05-05,-248.1992100000025,-0.019976628091699384,False
0054,swing,two_closes_below_ma5,2022-05-06,2022-05-10,46.83593050000127,0.004266281744004277,True
4967,swing,prior_swing_low_minus_3pct,2022-05-06,2022-05-10,-1550.7257850000005,-0.156292935386066,False
2428,swing,two_closes_below_ma5,2022-05-06,2022-05-11,-579.7405124999968,-0.04608283047403694,False
1449,swing,two_closes_below_ma5,2022-05-06,2022-05-11,-509.73646499999813,-0.04212482613735267,False
2393,swing,two_closes_below_ma5,2022-05-06,2022-05-11,-383.2675874999986,-0.02948530507107769,False
9933,swing,two_closes_below_ma5,2022-05-09,2022-05-12,-552.851564999999,-0.03820491709791669,False
1526,swing,two_closes_below_ma5,2022-05-09,2022-05-13,-520.5718349999988,-0.03730238208021915,False
9912,swing,two_closes_below_ma5,2022-05-13,2022-05-20,99.58441499999753,0.0062153713207850365,True
3557,swing,two_closes_below_ma5,2022-05-17,2022-05-24,-208.2869950000004,-0.028680447929268413,False
0057,swing,two_closes_below_ma5,2022-05-19,2022-05-25,-231.00547749999896,-0.026717871981348142,False
1527,swing,two_closes_below_ma5,2022-05-12,2022-05-30,365.5228500000012,0.02904107261187905,True
1439,swing,two_closes_below_ma5,2022-05-25,2022-05-31,-216.83381999999983,-0.012697939918374927,False
2514,swing,two_closes_below_ma5,2022-05-31,2022-06-02,-528.3113850000009,-0.03457457516103143,False
9925,swing,two_closes_below_ma5,2022-06-01,2022-06-06,-394.801169999997,-0.03302003273908956,False
4545,swing,two_closes_below_ma5,2022-05-12,2022-06-07,-133.77490000000034,-0.009194654783880717,False
2890,swing,two_closes_below_ma5,2022-05-23,2022-06-07,-2.208919999997306,-0.00016077090146521576,False
6674,swing,two_closes_below_ma5,2022-05-31,2022-06-15,-56.73036249999859,-0.004085212141602708,False
3055,swing,two_closes_below_ma5,2022-06-09,2022-06-15,-1198.700475000005,-0.014995987991513629,False
2704,swing,two_closes_below_ma5,2022-05-26,2022-06-17,107.23760250000123,0.011655510896971949,True
3682,swing,two_closes_below_ma5,2022-06-16,2022-06-21,-391.54978799999844,-0.030321634352306396,False
1905,swing,two_closes_below_ma5,2022-06-16,2022-06-21,-624.4263550000032,-0.0467325064353992,False
1805,swing,two_closes_below_ma5,2022-06-17,2022-06-21,-570.1327187499974,-0.034732617458636865,False
2891,swing,two_closes_below_ma5,2022-06-17,2022-06-21,-442.7375400000019,-0.028266299470622903,False
1235,swing,two_closes_below_ma5,2022-06-17,2022-06-22,-653.2768199999973,-0.05622132042919897,False
3040,swing,two_closes_below_ma5,2022-06-20,2022-06-22,-115.26025000000209,-0.018096323678665777,False
1310,swing,prior_swing_low_minus_3pct,2022-06-28,2022-06-30,-462.2356200000013,-0.05147517246939518,False
0055,swing,two_closes_below_ma5,2022-06-22,2022-07-01,-683.4931109999998,-0.03285914175272635,False
3686,swing,trail_8pct,2022-06-23,2022-07-01,-466.08959250000044,-0.03837776622857885,False
1734,swing,two_closes_below_ma5,2022-06-17,2022-07-04,-128.6801250000026,-0.0075616727132695565,False
1341,swing,two_closes_below_ma5,2022-06-30,2022-07-04,-515.5162600000021,-0.03492609467678785,False
4104,swing,two_closes_below_ma5,2022-06-30,2022-07-04,-664.8574800000024,-0.0488788325121552,False
1410,swing,two_closes_below_ma5,2022-06-23,2022-07-05,217.86759750000238,0.02114262176398655,True
1201,swing,two_closes_below_ma5,2022-07-06,2022-07-08,-246.65129999999772,-0.020284653690524714,False
2390,swing,prior_swing_low_minus_3pct,2022-07-11,2022-07-12,-547.0910100000019,-0.04026626236717169,False
1217,swing,two_closes_below_ma5,2022-07-06,2022-07-14,-605.9842250000038,-0.051030690357150466,False
2704,swing,two_closes_below_ma5,2022-07-14,2022-07-18,-386.1469500000003,-0.024139068085646684,False
6671,swing,two_closes_below_ma5,2022-07-18,2022-07-20,-765.9262275000019,-0.05730141266756561,False
3702,swing,prior_swing_low_minus_3pct,2022-07-19,2022-07-20,-91.10483750000094,-0.009409832112108331,False
2387,swing,two_closes_below_ma5,2022-07-12,2022-07-21,384.61668000000464,0.02684298162789291,True
6525,swing,two_closes_below_ma5,2022-07-19,2022-07-21,-165.85279124999943,-0.021654773089618527,False
1227,swing,prior_swing_low_minus_3pct,2022-07-21,2022-07-25,-2019.3997275000002,-0.052089660154491874,False
1701,swing,two_closes_below_ma5,2022-07-25,2022-07-27,-163.35159000000203,-0.01914004801676362,False
1710,swing,two_closes_below_ma5,2022-07-19,2022-07-28,-197.55932874999962,-0.016399057952060134,False
2488,swing,two_closes_below_ma5,2022-07-12,2022-08-01,343.5941249999978,0.021027468290118877,True
2511,swing,two_closes_below_ma5,2022-07-28,2022-08-01,-286.1779200000001,-0.017816350375760372,False
6416,swing,two_closes_below_ma5,2022-07-06,2022-08-02,704.5369449999998,0.08808493908450395,True
1707,swing,two_closes_below_ma5,2022-07-27,2022-08-02,-664.2268500000009,-0.049223129767354316,False
2012,swing,two_closes_below_ma5,2022-08-02,2022-08-05,-657.3624400000008,-0.034598321359005604,False
2030,swing,two_closes_below_ma5,2022-08-02,2022-08-05,-606.3999849999964,-0.032674862921840596,False
2543,swing,two_closes_below_ma5,2022-08-02,2022-08-08,-34.85867925000275,-0.001788489973773192,False
1438,swing,two_closes_below_ma5,2022-08-10,2022-08-12,-320.95980000000054,-0.03259033008008437,False
5533,swing,two_closes_below_ma5,2022-08-04,2022-08-18,523.9976700000007,0.04985346861115074,True
2211,swing,two_closes_below_ma5,2022-08-29,2022-08-31,-686.835031249997,-0.022560180388971687,False
6431,swing,two_closes_below_ma5,2022-08-29,2022-08-31,-1682.709979999996,-0.05455321934617322,False
2706,swing,two_closes_below_ma5,2022-08-29,2022-09-02,-719.497625,-0.022982336377558532,False
2228,swing,two_closes_below_ma5,2022-08-08,2022-09-05,1857.5140500000016,0.14604362394698678,True
1235,swing,two_closes_below_ma5,2022-09-01,2022-09-05,-269.130540000001,-0.04495610148980343,False
2727,swing,two_closes_below_ma5,2022-08-29,2022-09-07,-845.2439374999994,-0.03456139790021828,False
3530,swing,two_closes_below_ma5,2022-09-05,2022-09-07,-5585.044499999996,-0.10309629430235821,False
2429,swing,two_closes_below_ma5,2022-09-07,2022-09-12,-297.57381500000156,-0.02096195431016516,False
1413,swing,two_closes_below_ma5,2022-09-06,2022-09-13,-395.12203500000214,-0.03155266676021169,False
1717,swing,two_closes_below_ma5,2022-09-14,2022-09-20,-410.6614049999971,-0.0403710530150105,False
9912,swing,two_closes_below_ma5,2022-09-19,2022-09-22,-852.193299999999,-0.0694678083730683,False
