decision_date,code,layer,reason,limit,stop,reward,expected_rr
2023-10-31,6191,swing,expected_rr_below_1p5,60.368,52.282999999999994,69.4232,1.1199999999999979
2023-10-31,3338,swing,expected_rr_below_1p5,58.702,51.992,67.50729999999999,1.3122652757078968
2023-11-16,4401,short,expected_rr_below_1p5,27.783,25.872,30.005640000000003,1.1630769230769233
2023-11-17,4401,short,expected_rr_below_1p5,28.076999999999998,25.872,30.32316,1.0186666666666688
2023-12-13,1524,short,expected_rr_below_1p5,37.191,35.04,40.16628000000001,1.3832078103207812
2023-12-19,8011,short,expected_rr_below_1p5,22.883000000000003,21.456,24.713640000000005,1.2828591450595643
2023-12-21,2031,short,expected_rr_below_1p5,60.466,56.16,65.30328,1.1233813283790048
2023-12-22,2421,swing,expected_rr_below_1p5,103.88,90.695,119.46199999999999,1.1817974971558582
2023-12-22,3305,swing,expected_rr_below_1p5,73.99,65.96,85.08849999999998,1.3821295143212933
2023-12-26,0050,swing,expected_rr_below_1p5,131.565,31.525,151.29975,0.19726859256297474
2024-03-05,2013,swing,expected_rr_below_1p5,57.428,50.730999999999995,66.0422,1.286277437658652
2024-03-14,2528,short,expected_rr_below_1p5,41.356,39.072,44.664480000000005,1.4485464098073575
2024-03-18,4766,swing,expected_rr_below_1p5,326.83,280.33,375.8545,1.054290322580645
2024-03-21,3498,short,expected_rr_below_1p5,40.131,36.96,43.341480000000004,1.0124503311258293
2024-03-25,3498,short,expected_rr_below_1p5,40.131,36.96,43.341480000000004,1.0124503311258293
2024-03-27,6605,short,expected_rr_below_1p5,211.68,187.68,228.61440000000002,0.7056000000000004
2024-04-01,5209,short,expected_rr_below_1p5,207.27,193.44,223.85160000000002,1.1989587852494572
2024-04-10,6431,swing,expected_rr_below_1p5,11.417,11.591499999999998,13.129549999999998,-inf
2024-04-19,3605,swing,expected_rr_below_1p5,39.396,34.1925,45.3054,1.1356586912654945
2024-04-23,6177,short,expected_rr_below_1p5,49.098,46.08,53.02584,1.3014711729622275
