trade_date,market,stock_id,name,open,high,low,close,volume,trading_value
2026-09-10,TWSE,0050,元大台灣50,108.6,109.15,108.4,109.15,45765227,4978974080
2026-09-10,TWSE,0051,元大中型100,146.95,146.95,145.05,145.5,26241,3823394
2026-09-10,TWSE,0052,富邦科技,63.25,63.6,63.0,63.6,8098786,512720509
2026-09-10,TWSE,0053,元大電子,246.6,246.6,243.55,246.0,135410,33160424
2026-09-10,TWSE,0055,元大MSCI金融,48.61,48.84,48.43,48.61,519275,25222384
2026-09-10,TWSE,0056,元大高股息,55.75,55.75,55.4,55.7,14562045,809983259
2026-09-10,TWSE,0057,富邦摩台,323.85,325.25,323.85,324.85,8652,2812360
2026-09-10,TWSE,0061,元大寶滬深,24.07,24.13,23.92,24.07,102027,2451281
2026-09-10,TWSE,1101,台泥,24.7,24.95,24.6,24.8,20276057,503187465
2026-09-10,TWSE,1102,亞泥,35.05,35.45,35.05,35.45,6863809,242344915
2026-09-10,TWSE,1103,嘉泥,13.1,13.25,13.1,13.15,319356,4191090
2026-09-10,TWSE,1104,環泥,27.3,27.35,27.15,27.25,476452,12979221
2026-09-10,TWSE,1108,幸福,11.5,11.5,11.3,11.35,638338,7251953
2026-09-10,TWSE,1109,信大,13.4,13.45,13.4,13.4,80289,1077614
2026-09-10,TWSE,1110,東泥,15.9,16.0,15.85,16.0,223613,3556285
2026-09-10,TWSE,1201,味全,12.1,12.1,12.05,12.05,260850,3147220
2026-09-10,TWSE,1203,味王,44.15,45.55,44.15,44.9,13989,623901
2026-09-10,TWSE,1210,大成,52.5,52.7,52.2,52.3,925601,48549536
2026-09-10,TWSE,1213,大飲,7.57,7.59,7.3,7.3,5964,44666
2026-09-10,TWSE,1215,卜蜂,110.0,112.0,109.5,111.0,914376,101386920
2026-09-10,TWSE,1216,統一,75.4,76.0,75.3,75.6,9304566,703124490
2026-09-10,TWSE,1217,愛之味,9.98,9.98,9.94,9.97,190720,1899140
2026-09-10,TWSE,1218,泰山,14.5,14.55,14.35,14.45,358923,5174604
2026-09-10,TWSE,1219,福壽,11.5,11.65,11.4,11.55,106639,1228578
2026-09-10,TWSE,1220,台榮,10.85,10.95,10.85,10.85,65492,712453
2026-09-10,TWSE,1225,福懋油,24.3,24.75,24.2,24.35,77967,1900220
2026-09-10,TWSE,1227,佳格,28.35,28.45,28.35,28.35,402646,11431493
2026-09-10,TWSE,1229,聯華,41.85,41.85,41.65,41.75,962956,40197341
2026-09-10,TWSE,1231,聯華食,80.1,80.4,80.0,80.2,179227,14379178
2026-09-10,TWSE,1232,大統益,155.5,156.5,155.0,156.5,171271,26677201
2026-09-10,TWSE,1233,天仁,28.2,28.2,28.0,28.0,23417,658993
2026-09-10,TWSE,1234,黑松,33.25,33.5,33.25,33.35,44219,1474582
2026-09-10,TWSE,1235,興泰,38.45,39.05,38.45,39.0,7077,274462
2026-09-10,TWSE,1236,宏亞,25.95,26.2,25.95,26.2,28786,752423
2026-09-10,TWSE,1256,鮮活果汁-KY,174.5,175.5,172.5,172.5,35879,6232015
2026-09-10,TWSE,1301,台塑,66.3,66.5,64.7,65.6,21995840,1435754514
2026-09-10,TWSE,1303,南亞,237.0,245.5,232.0,244.0,59486250,14266855916
2026-09-10,TWSE,1304,台聚,12.85,12.85,12.35,12.45,2451515,30682947
2026-09-10,TWSE,1305,華夏,12.55,12.55,12.2,12.25,1447092,17845962
2026-09-10,TWSE,1307,三芳,31.0,31.0,30.7,30.75,381834,11769344
2026-09-10,TWSE,1308,亞聚,14.6,14.75,14.25,14.45,1415734,20482896
2026-09-10,TWSE,1309,台達化,14.2,14.3,13.8,13.9,2611096,36633799
2026-09-10,TWSE,1310,台苯,8.91,8.91,8.66,8.72,1693720,14845020
2026-09-10,TWSE,1312,國喬,14.6,15.5,14.5,14.95,45165896,681426097
2026-09-10,TWSE,1313,聯成,12.15,12.2,11.85,11.85,2145481,25724491
2026-09-10,TWSE,1314,中石化,8.21,8.21,8.06,8.13,14554049,118058123
2026-09-10,TWSE,1315,達新,66.2,66.6,65.9,66.3,196706,13087366
2026-09-10,TWSE,1316,上曜,11.2,11.25,10.95,11.05,2601577,28850196
2026-09-10,TWSE,1319,東陽,79.0,79.2,78.1,78.4,785717,61598010
2026-09-10,TWSE,1321,大洋,32.2,32.45,32.1,32.25,63050,2030610
2026-09-10,TWSE,1323,永裕,21.15,21.35,21.1,21.35,22467,476903
2026-09-10,TWSE,1324,地球,9.98,10.0,9.96,9.99,12320,123028
2026-09-10,TWSE,1325,恆大,26.35,26.35,25.85,26.0,101684,2642195
2026-09-10,TWSE,1326,台化,72.0,72.7,70.3,71.3,22295065,1585902981
2026-09-10,TWSE,1337,再生-KY,4.57,4.57,4.5,4.52,247592,1116582
2026-09-10,TWSE,1338,廣華-KY,14.25,14.4,14.2,14.4,54547,777538
2026-09-10,TWSE,1339,昭輝,42.95,43.2,42.9,43.1,48013,2064061
2026-09-10,TWSE,1340,勝悅-KY,5.2,5.23,5.17,5.22,31987,166113
2026-09-10,TWSE,1341,富林-KY,59.7,59.8,59.3,59.8,4010,238796
2026-09-10,TWSE,1342,八貫,101.5,101.5,100.5,101.0,85250,8612850
2026-09-10,TWSE,1402,遠東新,28.45,28.65,28.35,28.65,6868641,195841903
2026-09-10,TWSE,1409,新纖,26.85,26.85,24.75,25.15,64176367,1637471041
2026-09-10,TWSE,1410,南染,24.6,25.25,24.4,24.5,266407,6584126
2026-09-10,TWSE,1413,宏洲,9.52,9.52,9.2,9.43,35000,326480
2026-09-10,TWSE,1414,東和,17.75,17.75,17.25,17.7,320577,5576024
2026-09-10,TWSE,1416,廣豐,11.45,11.55,11.3,11.45,472157,5379647
2026-09-10,TWSE,1417,嘉裕,8.16,8.18,8.1,8.15,101128,822804
2026-09-10,TWSE,1418,東華,17.55,17.6,17.35,17.6,20222,353660
2026-09-10,TWSE,1419,新紡,66.9,67.6,66.5,66.5,44140,2951856
2026-09-10,TWSE,1423,利華,35.5,35.5,35.15,35.4,9934,351258
2026-09-10,TWSE,1432,大魯閣,15.0,15.05,15.0,15.0,63658,955654
2026-09-10,TWSE,1434,福懋,18.1,18.1,17.85,18.0,1326912,23827335
2026-09-10,TWSE,1435,中福,22.75,23.3,22.5,23.3,13409,308466
2026-09-10,TWSE,1436,華友聯,37.0,37.0,36.35,36.95,107264,3926354
2026-09-10,TWSE,1437,勤益控,31.7,31.9,31.5,31.55,136337,4312610
2026-09-10,TWSE,1438,三地開發,21.15,21.55,21.15,21.55,24381,522381
2026-09-10,TWSE,1439,雋揚,29.05,29.35,29.05,29.3,18000,526600
2026-09-10,TWSE,1440,南紡,13.65,13.85,13.45,13.5,3172046,43304757
2026-09-10,TWSE,1441,大東,8.65,8.8,8.58,8.76,196786,1705016
2026-09-10,TWSE,1442,名軒,30.15,30.5,30.0,30.3,159411,4807792
