trade_date,market,stock_id,name,open,high,low,close,volume,trading_value
2026-09-17,TWSE,00400A,主動國泰動能高息,14.72,14.94,14.53,14.57,28176494,415348187
2026-09-17,TWSE,00401A,主動摩根台灣鑫收,13.99,14.17,13.94,13.95,5406284,75972150
2026-09-17,TWSE,00402A,主動安聯美國科技,9.48,9.56,9.48,9.52,3172779,30226823
2026-09-17,TWSE,00403A,主動統一升級50,10.11,10.29,10.01,10.01,170319377,1727781198
2026-09-17,TWSE,00404A,主動聯博動能50,9.51,9.64,9.51,9.52,11321851,108461562
2026-09-17,TWSE,00405A,主動富邦台灣龍耀,8.58,8.72,8.4,8.43,62814728,538315001
2026-09-17,TWSE,00406A,主動中信台灣收益,9.5,9.58,9.31,9.31,480086185,4517402234
2026-09-17,TWSE,00407A,主動凱基台灣,9.5,9.61,9.34,9.35,28098431,265960572
2026-09-17,TWSE,00408A,主動第一金優股息,10.27,10.35,10.14,10.15,2082345,21313974
2026-09-17,TWSE,00409A,主動復華全球50,9.53,9.62,9.52,9.53,13483008,128997168
2026-09-17,TWSE,00410A,主動永豐科技趨勢,11.84,12.0,11.65,11.65,4414845,52172639
2026-09-17,TWSE,0050,元大台灣50,107.9,109.2,107.85,108.05,49931752,5418346575
2026-09-17,TWSE,0051,元大中型100,144.75,145.55,143.85,143.85,26976,3899224
2026-09-17,TWSE,0052,富邦科技,62.55,63.4,62.55,62.7,11729608,738507244
2026-09-17,TWSE,0053,元大電子,241.35,244.85,241.25,241.95,50722,12333708
2026-09-17,TWSE,0055,元大MSCI金融,50.6,51.15,50.05,50.85,1570608,79562118
2026-09-17,TWSE,0056,元大高股息,55.95,56.55,55.95,56.3,26260542,1479167369
2026-09-17,TWSE,0057,富邦摩台,326.05,326.05,324.1,324.1,40794,13245633
2026-09-17,TWSE,0061,元大寶滬深,23.84,23.99,23.8,23.88,38630,922001
2026-09-17,TWSE,006203,元大MSCI台灣,197.5,197.5,195.55,195.8,8869,1738927
2026-09-17,TWSE,006204,永豐臺灣加權,232.65,232.65,232.65,232.65,2377,552158
2026-09-17,TWSE,006205,富邦上証,39.86,40.15,39.8,39.83,208345,8305402
2026-09-17,TWSE,006206,元大上證50,38.08,38.08,37.13,37.2,21341,794991
2026-09-17,TWSE,006207,復華滬深,31.69,31.78,31.69,31.78,171853,5456878
2026-09-17,TWSE,006208,富邦台50,247.45,250.0,247.1,247.4,1395225,346891743
2026-09-17,TWSE,00625K,富邦上証+R,,,,,0,0
2026-09-17,TWSE,00631L,元大台灣50正2,36.14,37.08,36.13,36.41,184977599,6776711236
2026-09-17,TWSE,00632R,元大台灣50反1,9.87,9.88,9.75,9.84,132100063,1295784973
2026-09-17,TWSE,00633L,富邦上証正2,46.44,47.01,46.37,46.53,1445305,67485025
2026-09-17,TWSE,00634R,富邦上証反1,3.18,3.19,3.18,3.19,98008,311695
2026-09-17,TWSE,00635U,期元大S&P黃金,44.4,44.58,44.11,44.29,3436419,152357870
2026-09-17,TWSE,00636K,國泰中國A50+U,8.54,8.54,8.54,8.54,200,1708
2026-09-17,TWSE,00637L,元大滬深300正2,19.25,19.42,19.18,19.25,11656697,224531276
2026-09-17,TWSE,00638R,元大滬深300反1,6.79,6.8,6.79,6.8,16008,108804
2026-09-17,TWSE,00640L,富邦日本正2,106.5,107.35,106.5,106.65,65238,6979973
2026-09-17,TWSE,00641R,富邦日本反1,3.67,3.7,3.67,3.68,656885,2417827
2026-09-17,TWSE,00642U,期元大S&P石油,33.16,33.55,33.16,33.44,2126601,70880332
2026-09-17,TWSE,00643K,群益深証中小+R,,,,,0,0
2026-09-17,TWSE,00647L,元大S&P500正2,135.4,135.4,134.9,135.25,40548,5487525
2026-09-17,TWSE,00648R,元大S&P500反1,3.96,3.97,3.96,3.96,355008,1405891
2026-09-17,TWSE,00650L,復華香港正2,15.99,16.08,15.78,15.96,4298550,68402665
2026-09-17,TWSE,00651R,復華香港反1,5.32,5.37,5.31,5.33,376006,2005340
2026-09-17,TWSE,00653L,富邦印度正2,42.8,43.15,42.7,43.02,64230,2753363
2026-09-17,TWSE,00654R,富邦印度反1,7.01,7.01,6.98,6.98,23000,160840
2026-09-17,TWSE,00655L,國泰中國A50正2,32.35,32.68,32.24,32.47,183119,5937645
2026-09-17,TWSE,00656R,國泰中國A50反1,5.97,5.99,5.97,5.98,152000,907510
2026-09-17,TWSE,00657K,國泰日經225+U,23.9,23.9,23.9,23.9,200,4780
2026-09-17,TWSE,00663L,國泰臺灣加權正2,104.15,106.9,104.15,104.8,5569808,587855825
2026-09-17,TWSE,00664R,國泰臺灣加權反1,1.59,1.6,1.57,1.59,25789693,40864819
2026-09-17,TWSE,00665L,富邦恒生國企正2,8.8,8.83,8.64,8.77,13200442,115302825
2026-09-17,TWSE,00666R,富邦恒生國企反1,9.35,9.43,9.33,9.36,428370,4016105
2026-09-17,TWSE,00668K,國泰美國道瓊+U,18.84,18.84,18.84,18.84,200,3768
2026-09-17,TWSE,00669R,國泰美國道瓊反1,5.33,5.35,5.33,5.34,1310357,6993111
2026-09-17,TWSE,00670L,富邦NASDAQ正2,194.4,194.7,193.9,194.15,385997,75020717
2026-09-17,TWSE,00671R,富邦NASDAQ反1,2.45,2.46,2.45,2.46,2318269,5682372
2026-09-17,TWSE,00673R,期元大S&P原油反1,10.2,10.22,10.12,10.15,37172883,377770795
2026-09-17,TWSE,00674R,期元大S&P黃金反1,28.44,28.59,28.34,28.53,227012,6453580
2026-09-17,TWSE,00675L,富邦臺灣加權正2,315.85,323.85,315.85,317.7,984159,314807829
2026-09-17,TWSE,00676R,富邦臺灣加權反1,5.46,5.46,5.38,5.44,6850110,37064048
2026-09-17,TWSE,00680L,元大美債20正2,6.22,6.26,6.2,6.2,13433974,83781968
2026-09-17,TWSE,00681R,元大美債20反1,22.0,22.05,22.0,22.05,12000,264320
2026-09-17,TWSE,00682U,期元大美元指數,20.59,20.65,20.59,20.65,4065,83877
2026-09-17,TWSE,00683L,期元大美元指正2,21.76,21.83,21.75,21.81,241026,5256693
2026-09-17,TWSE,00684R,期元大美元指反1,15.01,15.04,15.01,15.04,117000,1759650
2026-09-17,TWSE,00685L,群益臺灣加權正2,11.91,12.22,11.91,11.98,248983442,3006100188
2026-09-17,TWSE,00686R,群益臺灣加權反1,0.97,0.97,0.96,0.97,4647608,4505900
2026-09-17,TWSE,00688L,國泰20年美債正2,6.22,6.24,6.19,6.19,2497240,15511055
2026-09-17,TWSE,00689R,國泰20年美債反1,23.12,23.15,23.12,23.15,3000,69390
2026-09-17,TWSE,00693U,期街口S&P黃豆,24.0,24.25,24.0,24.24,999148,24171683
2026-09-17,TWSE,00706L,期元大S&P日圓正2,19.61,19.66,19.59,19.66,556370,10912817
