trade_date,market,stock_id,name,open,high,low,close,volume,trading_value
2026-08-31,TWSE,0050,元大台灣50,105.6,106.25,105.0,106.25,69132826,7292329546
2026-08-31,TWSE,0051,元大中型100,145.8,145.85,143.6,144.75,38041,5509933
2026-08-31,TWSE,0052,富邦科技,61.35,61.9,61.0,61.85,12930069,793553899
2026-08-31,TWSE,0053,元大電子,238.7,240.45,238.0,240.45,40282,9629484
2026-08-31,TWSE,0055,元大MSCI金融,45.11,46.0,45.1,45.95,427929,19568930
2026-08-31,TWSE,0056,元大高股息,53.5,54.65,53.5,54.6,56468445,3059540438
2026-08-31,TWSE,0057,富邦摩台,315.25,316.6,315.2,316.6,27614,8720397
2026-08-31,TWSE,0061,元大寶滬深,24.15,24.36,24.1,24.26,61266,1481926
2026-08-31,TWSE,1101,台泥,24.3,24.45,24.05,24.4,557094159,13584670929
2026-08-31,TWSE,1102,亞泥,34.4,34.7,34.3,34.55,7813854,269567880
2026-08-31,TWSE,1103,嘉泥,13.2,13.2,13.1,13.2,344564,4533327
2026-08-31,TWSE,1104,環泥,26.45,26.8,26.45,26.65,8828367,235283268
2026-08-31,TWSE,1108,幸福,11.75,11.75,11.65,11.7,136398,1593161
2026-08-31,TWSE,1109,信大,13.5,13.6,13.4,13.45,108642,1464736
2026-08-31,TWSE,1110,東泥,15.85,15.95,15.8,15.95,304034,4832291
2026-08-31,TWSE,1201,味全,12.25,12.3,12.15,12.25,372064,4544720
2026-08-31,TWSE,1203,味王,44.65,44.65,44.1,44.1,20593,913584
2026-08-31,TWSE,1210,大成,52.1,52.2,51.4,51.4,2190061,113002339
2026-08-31,TWSE,1213,大飲,7.7,7.7,7.31,7.31,4243,31974
2026-08-31,TWSE,1215,卜蜂,109.0,109.5,107.0,107.5,1093819,118016153
2026-08-31,TWSE,1216,統一,75.7,76.2,75.1,76.2,14437589,1097355829
2026-08-31,TWSE,1217,愛之味,10.05,10.05,9.93,9.99,320156,3188519
2026-08-31,TWSE,1218,泰山,14.5,14.65,14.45,14.5,1093224,15896629
2026-08-31,TWSE,1219,福壽,11.35,11.55,11.35,11.45,173330,1989358
