trade_date,market,stock_id,name,open,high,low,close,volume,trading_value
2026-08-31,TPEX,1240,茂生農經,57.1,57.4,57.1,57.1,13613,779730
2026-08-31,TPEX,1259,安心,62.7,63.4,61.3,63.4,14266,893665
2026-08-31,TPEX,1264,德麥,251.0,252.0,251.0,251.5,22692,5707690
2026-08-31,TPEX,1268,漢來美食,181.5,182.0,181.0,181.5,19507,3537479
2026-08-31,TPEX,1294,漢田生技,54.4,54.4,53.4,53.7,58929,3168526
2026-08-31,TPEX,1295,生合,46.3,46.35,45.6,45.65,24630,1130606
2026-08-31,TPEX,1336,台翰,16.6,17.0,16.4,16.8,381150,6360901
2026-08-31,TPEX,1565,精華,96.7,98.8,96.7,98.4,99963,9808964
2026-08-31,TPEX,1569,濱川,46.3,46.95,45.4,45.8,432514,19920888
2026-08-31,TPEX,1570,力肯,33.1,33.2,33.0,33.2,27016,893640
2026-08-31,TPEX,1580,新麥,106.5,106.5,105.5,106.0,47721,5059162
2026-08-31,TPEX,1584,精剛,18.3,18.3,17.95,18.0,250786,4535983
2026-08-31,TPEX,1586,和勤,18.05,18.15,18.05,18.1,132474,2396843
2026-08-31,TPEX,1591,駿吉-KY,36.5,37.65,36.1,36.75,239456,8807350
2026-08-31,TPEX,1593,祺驊,31.65,31.65,31.6,31.6,7497,236988
2026-08-31,TPEX,1595,川寶,66.0,67.3,63.4,64.0,277460,17945636
2026-08-31,TPEX,1599,宏佳騰,23.1,23.1,22.8,22.9,39774,909312
2026-08-31,TPEX,1742,台蠟,17.95,17.95,17.5,17.9,62000,1091050
2026-08-31,TPEX,1777,生泰,74.7,74.7,73.5,74.5,56168,4146027
2026-08-31,TPEX,1780,立弘,24.5,24.5,24.05,24.5,42000,1022350
2026-08-31,TPEX,1781,合世,10.6,10.6,10.3,10.5,50105,523601
2026-08-31,TPEX,1784,訊聯,63.2,63.2,61.9,62.5,51257,3194313
